LikelihoodQ,LikelihoodT,LikelihoodTheta,LikelihoodPhi
-0.940516,-1.30979,-1.83598,-0.322566
-1.39138,-0.469158,-1.97814,-0.476963
-0.459295,-0.5906,-0.604681,-1.06432
-0.384201,-1.24462,-0.244828,-1.9742
-1.19346,-0.38354,-1.77101,-0.522675
-0.864748,0.501993,-0.66179,0.127196
-2.19079,-1.28956,-1.01394,-1.01255
0.0861394,-0.119952,-0.0395971,0.0613989
-0.077143,-0.460992,-0.610864,-0.969743
0.548287,-0.381613,-0.675386,-1.51205
-1.68027,-0.299753,-1.5069,-5.42649
0.282596,-0.0325548,-0.14653,0.149644
0.158828,0.0978524,0.104801,-0.00745791
1.01312,-0.23226,-0.71601,-1.45594
-0.285943,0.60249,0.112938,0.184007
-1.34087,-0.461652,0.103402,-1.98518
1.67475,0.27705,0.222782,-2.41876
-0.163516,-0.564258,-1.91756,-0.882594
-1.61014,-2.00159,-3.50142,-1.29261
-0.846461,-0.925941,-2.24411,-0.703337
0.974153,0.0368147,-0.238367,0.153064
-0.618335,36.5991,0.048718,0.155055
1.35374,0.14424,0.0789591,0.282629
-2.40771,0.0865211,-2.17368,-0.302622
-0.385548,-0.396957,-0.194437,-0.365976
-2.41563,-1.24133,-1.88505,-2.26505
-0.612311,-0.125758,0.0276371,0.174978
-0.0219188,-0.328152,-1.16501,-0.854388
0.360923,0.289739,0.118442,-0.0991317
-1.25925,-0.539627,-0.201537,-1.14142
-0.204144,-2.13084,-2.72471,-2.68597
0.403979,0.159975,0.105059,0.114731
1.532,-0.188416,-0.483666,-1.91623
0.169233,-0.0255838,-0.779386,-0.0978843
0.0111641,-0.21337,-0.88137,-0.796228
0.582265,-0.294142,-0.232112,-1.30116
-0.0923844,0.707187,0.0894966,-0.259877
-2.1464,-1.12211,-0.471745,-0.958082
-3.79173,-3.11532,-0.978027,-2.19123
0.239697,0.0867138,0.0571014,0.0626354
1.16078,0.110251,0.107922,0.133906
0.229973,-0.123994,0.0320075,0.226415
-0.683378,0.0574166,-0.75591,-0.305745
0.815395,0.110131,0.112675,0.0292673
-3.20272,-1.6055,-2.41902,-1.28454
-0.711786,-0.228407,-1.62024,-0.249366
-1.94964,-1.93471,-1.10395,-2.32298
-1.21711,-2.08285,-0.373101,-2.56762
-1.48243,-0.595452,-1.90787,-0.850242
0.133579,17.2564,0.10142,-0.870194
-1.32492,-0.259624,0.12936,-0.240905
0.431548,-0.338548,-1.34025,-4.64541
0.157098,0.854985,-0.0644933,0.0935543
0.187045,0.0985352,0.0881288,0.0803142
-0.777469,-0.721728,-0.537622,-1.04175
-1.45024,0.142028,-0.0132153,-3.12149
0.249904,1.06893,-0.0112532,-0.128417
-0.0596886,-0.304971,0.1186,-0.328868
-0.464308,-0.205023,-0.0169308,-0.287054
-0.0657295,-0.053647,0.00866767,-1.31557
-1.02068,-2.05111,-2.10918,-1.7364
-0.852197,0.0831571,-0.062695,0.0591803
-0.395518,-0.207076,0.0695997,-0.98809
-2.66912,-0.0788789,-0.155006,0.125343
-1.69802,0.0517094,-5.77488,-0.69346
-0.198339,0.0120866,0.0807753,-0.820181
-0.790893,-0.283368,-0.112001,-0.0131293
-2.67672,-0.00555229,-3.64706,-0.606608
-1.1551,-1.27609,-3.01328,-3.66955
-2.48627,-0.80968,-3.27218,-2.86218
-0.138187,-0.52868,-1.39257,-1.38815
0.397685,0.74447,0.0953326,0.0769638
0.13467,-0.240136,-0.173514,-0.419128
-1.29292,-0.713094,0.0266863,-0.798306
-0.957879,-1.24268,-0.946728,-0.787532
-0.214588,-0.194022,-0.0994028,-0.508909
-0.135507,3.40027,0.0937529,0.153325
-1.12603,0.2017,0.0987898,-1.34726
-1.9106,0.0929195,0.0423567,0.0678855
0.273617,-0.372031,-0.0815467,-0.17735
0.913409,-0.209601,-0.342558,0.143826
-1.81705,-1.05788,-0.255913,-0.27441
-0.110458,-0.117227,-1.23336,-0.250784
-0.853897,-0.740272,-2.51649,-6.82721
-1.82775,-0.0923806,0.0895877,-2.22775
-0.745517,-0.107382,0.132072,-0.130691
-0.320868,0.0553411,0.0125279,0.145759
-0.153496,-1.18306,-1.49803,-0.897368
0.2203,0.30531,0.0747854,0.23489
0.0161013,0.0858924,0.0597871,0.128569
-0.0245608,-1.1368,-0.519032,-3.30117
0.219879,-0.833767,-1.15403,-2.95285
0.20891,0.0631452,-0.0519067,0.258091
0.173372,0.082826,-0.366776,-2.75945
-3.23817,-1.7058,-0.740487,-3.80885
-0.999882,-1.49198,-1.18557,-0.348936
0.294773,-1.33562,-2.37097,-0.618623
-0.800103,13.7408,-0.566227,0.122678
0.214403,-1.33244,-1.32713,-1.43741
-0.203115,0.00685745,-3.4642,-0.511243
-0.0425824,-0.453324,-0.498352,-4.44965
-0.914061,0.02188,-0.363361,-0.0449496
-4.29055,-0.265273,-2.92997,-1.0872
-0.819859,0.133245,-0.103475,0.11515
-0.916944,0.144891,-0.284568,-0.150885
-0.466849,-1.02353,-4.78518,-2.09628
0.228787,-0.0217212,-0.0857848,-0.731617
0.276655,-0.117689,0.0203606,-0.0285708
1.03974,0.0783788,0.0942236,-1.364
-0.933004,0.032801,-0.0687066,-0.372337
0.446116,0.062344,-0.866296,-0.511687
-0.446603,-1.24052,-2.62308,-1.17946
-0.947442,0.539357,0.0411377,0.157789
-0.679763,-0.518712,0.113731,-1.57098
-0.259467,0.279335,0.0873391,-1.14236
0.722809,-0.364774,0.0356608,-0.116117
-2.30496,-0.00369488,-0.590137,-0.742977
-0.485172,-0.720049,-0.666324,-0.989147
-2.49305,-3.23479,-2.5827,-2.11563
-0.462153,-0.736646,-0.557045,-0.979413
-0.189922,-0.750017,-0.0304423,-0.610052
0.522161,2.25727,0.115389,0.161817
-0.0272439,0.509365,0.0619481,-1.57639
-1.47181,0.00722793,-1.3488,-0.706169
-0.252289,0.00880531,-0.499939,-1.26652
-1.99366,-3.17788,-0.274168,-1.02329
0.649915,-0.0611301,-0.631948,-3.78902
-0.11794,-0.492632,-0.138779,-0.402234
0.79842,-0.9534,0.0720886,-2.29553
-0.194183,-0.203618,0.0832323,-0.543926
-1.30064,-0.876316,-3.61178,-1.353
-1.48589,0.059232,0.0109465,-0.00834522
0.472379,-2.20996,-3.35682,-1.10642
0.140822,-0.382394,-0.366544,-3.08424
0.785688,-0.542154,-0.0285633,-0.104365
0.405372,-0.357943,-0.213704,-0.562019
-1.67437,0.328541,-0.0896539,-0.130039
-1.61944,0.449008,0.0531568,0.0510368
0.269771,-0.500323,-1.02369,-3.20772
-2.15397,-0.460236,-1.24256,-0.600945
0.846889,-1.00277,-0.181292,-0.115035
-0.906187,0.0520866,0.059364,0.153348
-0.717175,-2.46048,-2.53112,-1.72547
-0.534041,-1.29564,-2.00309,-0.96323
0.688146,0.0135825,-0.819094,-1.17791
-0.324335,0.501376,0.129539,-0.0671498
-0.220594,-0.0689316,0.0856278,-0.840504
-0.661665,-0.633244,-2.92527,-2.53652
-0.0732689,0.0406256,0.0800069,0.172273
-1.67198,0.55018,0.050277,-0.221049
-2.09829,-1.63882,-0.751542,-1.054
-0.244199,1.43958,-0.426666,-0.479388
-0.4382,0.0691902,-0.219577,-1.41036
0.167614,0.109044,0.0729558,0.12993
-0.438827,0.141627,0.08528,0.115405
0.381437,4.54194,-0.107346,-1.63409
1.34821,-0.533283,-2.33027,-0.882875
0.14549,-0.90206,-0.423097,-3.47582
-0.598272,0.545641,-0.0203838,0.112985
-1.85263,-1.30924,-5.62125,-0.841484
0.0866758,-0.0322553,-0.708978,0.00918997
0.531896,0.286176,0.0039969,0.107244
0.0185945,-0.484465,-1.41567,-1.55245
1.56872,-0.668102,-0.617315,-0.563373
0.266067,-0.00351611,-0.00857931,-0.416109
-0.523415,0.0639811,0.0327873,0.174933
-2.08817,-2.31877,-2.08068,-0.82018
-0.139912,0.0950524,-0.114629,0.215361
-0.998384,-0.431635,-0.546313,-1.30727
0.344381,-0.187295,-0.244237,0.19544
-0.167386,-0.716514,-1.06885,-1.45641
-1.03995,-0.745731,-4.46481,-2.05501
-1.7459,-1.26293,-3.55456,-2.38675
-1.54995,0.0354947,-1.9346,-0.6614
1.1131,0.0384681,0.195511,0.0575503
-4.22519,-0.527773,-1.1691,-0.578366
-1.33567,-1.41193,-0.870078,-0.748466
-0.314824,0.570545,0.0692101,-0.224522
-0.0508988,-0.0777291,0.0468576,-0.132155
-0.647488,-0.0701115,-0.242047,0.175998
0.0715383,-0.582739,0.021657,-0.357906
-1.71371,0.315208,-0.746465,-0.545559
-0.368782,-0.08236,-1.02228,-0.317602
-0.492886,0.010561,0.0398488,-0.246436
-1.77719,-1.42597,-1.19684,-1.46135
0.702902,-0.646414,0.154365,-0.0519484
0.197947,-0.0705704,-0.531086,-1.05577
-1.04211,-1.85864,-4.01703,-0.86489
-1.00111,0.10037,0.0281638,0.231696
-2.41804,-0.819125,-1.48338,-0.800898
1.69367,0.00589542,-1.05517,-1.81367
1.44732,-0.545745,-3.46081,-0.492675
-0.0263042,-0.304335,-0.0936766,-0.300788
-0.284695,-1.10644,-1.19907,-0.87693
-0.144884,0.0780476,0.0753746,0.124042
-1.32441,0.0300931,0.101862,-0.965252
-0.665943,-0.131599,-1.44468,-0.87523
-3.181,-2.56557,-3.16841,-3.59362
-3.15512,-0.393151,-0.529072,-0.435561
-4.57828,-2.63306,-3.28539,-1.63374
-0.878957,-0.528764,-0.950591,-3.06661
1.46366,-0.0826285,-1.16737,-0.543749
-0.735765,-0.947198,-3.6248,-0.531475
-1.99011,-0.765768,-0.452767,-0.255209
0.450974,0.0748102,0.0518341,0.120098
0.349788,0.0261444,0.0789356,-1.39493
-4.60572,-3.64608,-2.93309,-2.31944
0.806107,-0.00329101,-0.137293,-0.46406
0.390118,0.09432,0.105969,-2.07899
-0.253213,-0.353802,-0.669103,-0.855406
0.542101,0.0685745,0.0384544,-0.104758
-0.324339,-0.99287,-2.36045,-0.509372
-1.44439,-0.0646177,-2.76881,-0.431921
0.209826,-1.04278,-2.41905,-0.881689
-1.11847,-0.929599,-5.92395,-1.56009
-0.986241,-0.157164,-0.279354,-0.00257176
-0.0467343,0.229768,-0.307618,-0.154267
0.256166,0.0858807,0.0490719,0.235406
-6.59385,-3.13231,-3.59656,-2.59895
-0.50894,0.546499,0.0886011,0.153424
0.222182,-0.225742,-2.13519,-0.757059
-0.630342,-1.07553,-5.96599,-1.31343
-1.30764,-0.561792,-1.28733,-0.17135
-0.380577,-0.720325,-0.218283,-0.540368
0.49632,-0.262778,-1.34449,-0.0944398
-0.743737,0.0651379,0.0921346,0.0931371
0.749141,-0.538927,-0.871084,-0.125048
-3.09796,-4.87737,-7.50584,-3.48549
-2.99793,-2.45296,-1.46083,-4.16484
-0.798649,-0.643815,-4.55788,-0.704757
-1.82804,-1.28183,-1.10329,-1.01573
-0.734741,-0.991508,-3.33417,-1.18035
0.548845,0.240294,0.135879,0.219264
-1.0259,0.72582,0.106241,0.110685
-0.910439,-1.93611,-5.48911,-1.1268
0.715131,0.0222624,-0.0228742,0.240679
0.856755,-0.325572,-0.428437,-1.06406
0.379612,-0.912228,-1.14702,-0.154321
-1.20212,-0.35886,-0.840464,-0.146162
-1.19171,-0.757173,-0.590997,-0.246298
1.14188,-0.753332,-5.08693,-2.70799
1.26919,-0.458282,-0.55979,-0.462094
-0.876796,-0.748985,-1.81999,-0.74114
0.295191,0.799384,0.116868,0.178986
0.348706,-0.989089,0.134392,-0.315159
-0.332126,-0.0988768,-1.77926,-0.343082
-1.39813,-1.33945,-2.49422,-1.28136
-0.946127,-0.268854,0.0315155,-0.887209
-0.349331,-0.708436,-0.145192,-0.704392
-0.590838,-0.708202,-0.176863,-3.91896
0.0602383,1.18507,-0.0852802,0.0989949
0.542185,-0.659273,-2.10385,-0.551721
0.531044,0.0565923,-0.100032,0.0708788
-1.24982,-0.00101057,-0.348568,-4.6915
0.277301,-0.104816,-0.553379,-0.567778
0.825497,0.110264,0.120654,0.116978
-0.036375,0.0308984,0.0671324,0.0957118
-0.797872,0.990007,0.110043,-0.0632259
0.509802,-0.314013,-1.07903,-2.71852
-1.17728,0.0599725,0.0634035,-0.580219
-0.357522,-0.331923,-0.140019,-0.730099
0.792519,-0.663939,-1.73166,-3.63634
-1.61563,-0.778022,-2.07859,-0.826869
0.255531,0.951696,0.0999847,0.149548
-0.633094,-0.0170806,0.0632055,0.241009
-1.68484,-0.114392,-0.484257,-0.477985
-0.724965,-0.0379335,0.0456268,-0.372514
0.990776,0.0111791,0.00255509,-2.71435
-0.0758057,1.92387,0.128185,0.100504
-2.38602,-1.3384,-0.688662,-1.37755
0.207329,4.91824,0.100447,0.167895
-1.11517,-1.89815,-2.89931,-2.78704
-2.04845,-0.90891,-1.56656,-1.3803
-1.1802,-0.0924364,0.00658852,-2.25732
0.137969,1.4383,0.127212,0.164241
-0.97478,-0.196928,0.0453381,-0.373741
-5.27787,-2.14808,-2.23953,-6.08382
-0.0730923,0.635429,-0.0323279,0.000832782
-0.746089,-0.0184698,0.105081,-0.0231625
0.297783,-0.650517,-2.35769,-1.11844
-1.246,-1.84845,-7.57447,-3.41194
0.0794584,-0.0283829,0.040031,0.123244
-0.94202,-0.885582,-0.906522,-2.65794
0.723362,-0.340546,0.0987502,0.0481763
-2.65611,-0.232559,0.0454193,-0.999756
0.146961,-0.0736769,-0.115294,-0.500397
-0.456178,-1.22909,-2.28981,-1.63344
-0.890507,0.604435,-0.729918,-0.302003
0.483223,-0.0842759,0.0576737,0.00396623
0.638217,0.121339,0.0717162,-0.0434338
0.6509,0.25372,0.0459072,0.190971
0.089622,0.094987,0.0476522,0.120923
-0.460966,0.00352956,-0.382749,-0.101608
0.341128,0.0861726,0.0722377,0.160402
1.09053,-0.0548665,0.00686116,-0.277684
-0.217844,0.0747362,0.133973,0.122501
-2.72279,-0.065448,-0.294519,-1.64317
0.440569,-0.299247,0.0902575,-0.0686182
0.557149,-0.401722,-2.20646,-0.265522
-2.27048,-1.33626,-2.74986,-3.51698
-0.198699,-1.98256,-1.49723,-0.844442
-0.353195,-0.0735759,-0.0402122,-0.242915
-3.05438,-1.98229,-2.1503,-3.15305
-0.130057,-0.448664,-0.978664,-0.32573
1.05536,0.167125,-0.267687,-0.676302
-1.61653,-0.288277,-1.39834,-0.455021
-1.5093,0.0825099,-2.37981,-0.774093
-1.70023,-1.8697,-7.32623,-3.5372
-0.207727,-0.266592,-0.607249,-0.435556
-0.928118,-0.356754,-0.576421,-1.10961
-0.744309,-0.890205,-2.1319,-2.46527
-0.415198,0.0823335,-0.959291,0.122364
-2.21886,-1.24667,-2.46992,-4.5261
0.774784,0.0421763,-0.164325,0.230455
-0.0649303,-0.758187,-0.639183,-0.288691
-0.429717,-0.351459,-0.0103746,0.125577
0.676156,-0.143737,-0.433613,-0.0933868
-1.90368,-0.0515586,-0.141923,-0.473798
0.629355,0.0765349,-0.469542,-2.71697
-0.954689,-0.0249049,-0.150337,-0.294823
-0.699852,-1.09204,-2.3054,-2.80668
-3.58191,-4.30644,-11.3932,-5.62437
-0.16554,0.0926357,-0.233362,0.108637
-0.577447,0.250755,0.0602147,-1.41877
-1.4564,-0.434247,-1.20005,-0.699318
-0.128078,-0.291685,0.128874,-0.13423
-0.886726,0.303063,0.0859311,0.0768563
0.136214,0.0890146,-0.0123682,-0.209295
-1.85244,-1.65055,-0.561158,-2.00702
-0.354572,-0.506275,0.122926,0.0932321
0.40597,0.0239554,-0.426381,0.0430212
0.210274,0.127835,0.105267,0.212834
0.389892,-1.03159,-1.61653,-0.25764
-0.373296,-0.418143,-2.214,-0.462019
-2.20121,-0.632711,-0.474812,-0.799296
-0.510206,-0.67198,-9.44184,-3.99239
0.236768,0.75343,0.108937,0.142581
0.407717,-1.83506,-5.91293,-0.995252
-3.43089,-2.81987,-0.830396,-3.00413
-1.18116,-1.15137,-3.7803,-3.3831
0.373215,-0.835441,-1.37606,-0.0996205
-1.70429,0.0795251,-0.86856,0.0886218
-0.818512,-0.88723,-1.09568,-0.976709
-0.776761,0.124995,0.124162,-1.39581
-0.0825172,-0.650411,-0.463162,-0.642213
-1.09784,-0.914528,-1.08668,-1.51564
-0.472309,-1.26671,-3.24678,-2.66683
-0.117684,0.984731,0.101292,0.082212
-0.219596,0.100309,0.0447822,-0.146369
-2.06488,-1.63574,-3.19139,-1.05805
0.53246,-0.025427,0.102527,0.114291
0.367465,0.0571317,-0.0737698,0.143096
0.49643,-0.106729,-0.291089,-0.213239
-0.442081,0.068893,0.0479064,0.0184673
-0.292441,0.0970904,0.0142,-0.224905
0.142605,1.48831,-1.05761,-0.421565
0.14094,0.0773823,0.143557,0.187718
-0.222762,-0.164935,-0.944232,-0.245743
-0.647806,-0.391615,-1.43765,-3.35384
0.498473,0.0665437,0.0436446,0.116244
0.0372373,-0.305416,-2.62558,-1.02552
-2.34219,-1.0805,-1.24072,-5.41575
0.352083,0.139279,0.127311,0.163459
0.851521,-0.547064,-0.878066,-0.177977
-0.208546,-0.153507,0.103257,0.0627981
-0.933482,0.0798805,0.0614274,-1.93102
-1.28976,0.121991,-0.546912,0.11123
-1.79911,-0.196478,-0.110992,-0.396244
-0.637748,0.100784,0.0949416,-0.832854
0.337763,-0.217599,-0.847054,-2.03511
-0.644858,-1.72468,-2.11827,-0.431529
-0.0848738,-0.865083,-1.19129,-0.690564
-0.812298,-1.17186,-1.57958,-1.08241
0.420336,0.0777051,-0.2242,0.055099
-0.864639,-0.746739,0.0961809,-0.576088
0.182837,0.446706,0.0940346,-0.835828
-0.608202,-0.966519,-0.0366769,0.146323
-4.19856,0.0101032,-1.20595,-0.725513
0.217969,-0.540858,0.028383,0.194999
-0.558572,-1.56239,-2.55453,-1.69641
-3.47964,-1.07019,-1.44423,-5.07961
-0.41348,-0.0448395,-3.06818,-2.03679
0.806538,-0.171674,0.0636569,-0.0680997
-0.447194,-0.586075,-1.5249,-4.13572
-0.990196,-1.53741,-0.674664,-1.41878
0.19315,0.25649,-0.0170137,0.225261
-0.0753735,-1.11759,-0.793865,-0.648188
-0.587897,0.00553401,0.0806247,-0.952409
-1.64469,-0.12972,0.0927917,0.0920116
-0.4309,-1.24618,-2.03031,-1.02474
-1.14393,-1.86404,-2.17939,-1.14633
-1.66927,-1.34368,-9.9233,-2.59152
-0.360029,-1.12106,-1.37478,-0.19995
-0.376937,-0.376449,-1.81349,0.0273485
-1.69691,-0.229355,-0.454332,-0.610001
-2.05705,0.00646576,0.0960832,-1.73481
-0.512534,-0.973034,-1.16528,-0.865744
-1.3269,-0.0735037,-0.49331,-0.356656
-0.304863,0.0638754,0.046816,0.187717
0.648033,-0.589068,-0.314394,-0.992891
0.865306,-0.236837,-0.518502,-2.74962
-2.26612,-0.202867,-0.0520797,-0.312513
-2.02967,-2.411,-12.6074,-6.67281
0.291336,-0.819878,-0.599535,-2.08146
-1.21051,0.12336,0.0950265,0.00798217
0.546289,-0.96977,-0.578489,-0.865646
0.177575,0.256291,0.122992,-0.0221807
-1.29447,-0.442285,-0.954813,-0.901172
0.379697,-0.44767,-1.30257,-0.406157
0.254722,0.518578,0.113315,-0.676738
-1.34917,-1.08845,-1.21198,-0.818444
-2.1294,-2.68802,-7.50523,-4.24091
-0.207517,-0.100136,-0.228058,-3.52155
-0.0403428,-0.540685,-0.110677,-0.169517
-0.568904,-0.900728,-2.50639,-1.55594
0.687849,0.0409168,0.0523955,-0.099307
-0.757585,-0.583164,-0.0847863,-1.27645
-2.64975,-2.62679,-6.48551,-3.24891
-2.42189,-3.09225,-0.732599,-1.23341
-0.629283,0.156919,0.107984,0.182128
-0.66828,-0.960475,-0.0239587,-1.83241
-0.873781,-0.648464,-2.72004,-1.04404
0.762852,-2.33674,-1.01734,-0.604207
-0.18024,-0.209481,-0.527536,-2.08655
-2.24448,-2.3796,-4.15939,-1.63464
-3.71829,-0.84143,-4.02423,-1.32447
-3.52629,-1.53775,-6.40826,-5.07447
0.354502,0.0317371,0.0501698,0.171971
0.454872,5.31958,0.141271,0.158909
-1.12909,-1.1924,-1.48255,-4.37557
-2.12973,-0.0842629,0.125768,-1.15531
-2.18032,-0.522374,-2.71493,-5.64511
-1.18208,-0.247057,-0.138383,0.0500337
0.303092,0.376749,-0.111389,-0.682479
-0.0165254,1.78981,0.0922064,0.184955
-0.282037,7.01566e-06,0.0757808,0.245698
0.15776,-0.21452,-0.437698,-2.02052
-1.09692,-0.249777,-1.3363,-0.1388
0.0853058,0.151613,-0.048276,0.227318
-0.973971,-0.0776576,0.0995746,-0.402234
0.487095,-0.210017,0.0305343,-0.215561
-0.397103,-0.0476122,-0.450069,-0.25193
0.404886,-0.106954,-0.0659669,-0.378921
-0.00909827,0.178652,-0.10833,0.0919388
0.241774,-0.473009,-2.24782,-0.0229272
0.883969,-0.111658,-0.162296,-0.233004
0.931601,-0.191728,-0.0380299,-1.19048
0.318584,-0.975758,-2.86584,-1.71433
-1.43788,-0.637745,0.0480865,-0.162774
-0.0339308,-0.941453,-0.940914,-0.528862
0.589905,0.0904079,0.0694989,0.0222289
-0.391751,-1.60655,-0.128167,0.133581
-1.89104,0.002985,-0.0746955,-0.718719
-0.485872,0.0562154,-0.0823461,0.108428
-2.05725,-0.619233,-0.97669,-2.02283
0.162724,-0.960807,-1.77042,-1.38127
-0.16549,0.0553918,-0.219875,0.260268
-0.314384,-0.798241,-0.80371,-0.482545
0.384259,-0.0132972,-1.23962,-2.78844
-0.744307,-0.953308,-0.231973,-1.726
1.31128,-0.436002,-0.883024,-0.0553298
-1.19338,0.508989,-0.196875,-0.416535
0.0390262,-0.903326,-0.679249,0.02672
-0.682931,-0.664611,-0.936317,-1.75967
-0.724001,0.304202,0.074929,0.194806
-1.76017,-0.25052,-0.143919,-0.235131
-1.12697,-0.455285,-0.252862,-3.66306
-1.7388,0.0912637,0.0348681,-0.0761275
-2.7214,-1.44238,-0.586302,-1.17882
0.0385542,-0.0309561,0.0572389,-0.193171
-1.36913,-1.17872,0.0135278,-1.02366
1.17457,-0.305362,-4.69205,-5.45692
0.748936,-0.635886,-0.743685,0.171052
-0.980509,-1.05256,-2.27491,-1.60246
-1.59461,-0.0717978,0.0939858,-0.11765
0.227387,-0.159784,-0.231617,-0.0323495
-0.767815,-0.514107,0.0413662,-0.684126
1.4123,0.106346,0.106639,0.174572
-0.361241,-0.761245,-0.596282,-0.792127
-3.02989,-4.07491,-7.55348,-2.39415
-1.77597,-0.64182,-1.16207,-1.489
0.575895,-0.439333,-1.47414,-0.769867
1.05692,-0.210573,-0.461888,0.070066
-1.24782,-0.492941,-6.84542,-7.22981
-1.5121,-1.36495,-5.73091,-2.86807
-0.350352,-0.597482,-0.343017,-0.375315
-0.574748,-0.875854,-0.325074,-0.393354
-0.525411,-0.0285506,-6.38004,-2.37541
-0.222671,0.0509439,0.122206,-1.26141
-1.65361,-0.475159,-0.0936796,-1.06837
-0.318923,-0.757245,0.0517672,-1.159
-0.46224,0.0922376,-0.459692,0.00476008
-0.999727,-0.57407,-0.264216,0.111947
-2.23064,0.175527,0.0774639,-0.12279
0.458425,-0.330781,0.0901106,-0.315591
-0.144005,-0.219557,0.109764,-0.315658
-0.373369,-0.474165,-0.755465,-3.06462
1.04006,-0.493163,-0.130155,-0.54414
-0.653952,-0.0381599,-0.140386,-0.470908
-2.09392,-1.03892,-1.74123,-1.08542
-2.96643,-1.38833,-1.92293,-1.90497
-1.33457,-0.303458,-0.40631,-0.458633
0.414263,0.0401589,0.100862,0.162501
-1.49019,-0.571639,-0.290203,-0.156363
0.240954,0.0564563,-0.0636615,0.199295
-1.86293,-0.454706,-1.17175,-0.248214
-2.99476,-3.24557,-7.07606,-3.37274
-0.379842,-0.144628,0.0654309,0.19818
-0.686259,-0.805148,0.0119593,-1.23414
-1.90284,-0.356232,-3.56626,-2.94005
-0.811605,-1.17473,-1.03228,-1.58013
-0.304191,-0.845333,-2.91624,-1.30498
-1.02215,0.00740745,0.0243383,-2.74926
-0.447226,0.492102,-0.164408,0.117102
0.260909,0.463739,0.188258,-0.0406986
-0.0129191,-0.899042,0.113571,-0.493409
-0.20268,-0.82135,-4.86377,-3.47902
-0.576008,-0.339962,-0.991141,-0.0881479
-1.49409,-1.02667,-0.502539,-0.343697
-0.829552,0.0833569,-0.0111443,-0.823567
-0.944639,0.254252,-0.180245,-0.0789525
0.254125,-0.632406,-0.565614,-0.480894
-2.12531,0.0272805,-0.88564,-0.0556314
-0.21894,-0.394436,-1.55886,-1.48142
-1.02994,-2.56634,-1.12313,-4.51432
-0.239162,-0.695197,-0.703462,-0.14484
-1.15377,-1.37451,-2.17291,-0.655866
-1.39102,-1.82494,-0.904985,-1.31029
-1.01776,0.0333765,-0.109138,-0.0372029
-0.025401,0.482189,0.0115141,0.0877778
-1.46872,-0.376592,-0.0917278,-0.276537
-0.360816,0.0445687,0.0876318,0.137545
-0.469302,-1.10537,-0.187694,-1.19576
0.595363,-0.347154,0.102308,0.150735
-1.43874,0.359476,0.140849,-0.977785
-0.716833,-1.42034,-3.65685,-1.80059
0.37608,-0.0194326,0.0789134,0.0855635
-0.636616,0.0193017,-0.0459369,0.213738
-1.47679,-0.439581,-0.499886,-0.381253
1.07644,-0.536196,-0.0124889,-0.424296
-0.494102,-1.27571,-1.36824,-3.69316
-1.60093,-1.59566,-0.501328,-2.26757
-1.52299,-0.482818,-0.112919,-0.812747
1.56799,-0.00710466,-0.445289,-0.159491
-0.178188,0.0779909,-0.0747331,-3.06307
-0.333764,-0.196323,-0.334016,-0.524615
-0.151411,-0.0841295,-1.30425,-0.46692
-0.571503,-0.422994,-0.404454,-0.20742
-0.127486,-0.241352,0.117807,-0.00349787
0.372319,-0.000554987,-0.187633,-1.34832
-0.896224,-0.354545,-2.52183,-3.2303
0.359849,0.101045,0.0956562,0.314748
0.858651,-0.0810555,-0.0333494,-1.07029
-1.14433,-0.0643014,-1.3293,-0.337599
-1.44404,-0.572068,-1.86313,-0.822155
-0.868576,0.983614,0.129871,-0.274829
-0.706125,-0.445391,-0.783772,-2.69706
0.050067,-0.977061,-0.370422,-0.258821
-0.914998,-1.13154,-0.704501,-2.5067
0.0186368,0.0830897,0.0586012,-0.122636
-1.1399,-0.573913,-3.03266,-0.338643
-0.723853,-0.169909,0.0790168,-0.402679
0.270889,0.0617504,-0.176997,0.198316
1.50283,-0.952549,-1.96182,-5.61389
-1.00029,-1.65027,-2.55175,-1.13912
0.734523,-0.191117,-0.360206,-5.39196
0.732568,0.0417808,-0.233189,0.0879696
-2.59418,-1.2531,-1.45453,-0.722635
0.213873,-0.682152,-0.441818,-3.90172
0.211089,-0.225422,-0.613581,-0.215236
-0.353683,-0.418131,-0.30791,-2.95964
0.928659,-0.468181,-0.605815,-0.952627
-1.76374,-0.157969,-1.05913,0.089168
1.05787,-0.703341,-1.90316,-1.25727
-2.24875,-0.90628,-2.43933,-1.70455
-0.328031,-0.767219,-1.33091,-0.505173
-0.383914,0.288852,0.0542964,0.105898
-0.49295,-1.15001,-2.41073,-2.15986
0.500251,-0.647512,-2.38391,-7.44304
0.194276,-0.0428138,0.0759914,-0.777486
-0.0535877,-0.290338,-2.40196,-3.57866
-1.29263,-0.52433,-0.503106,-0.755306
-0.196099,-0.762987,-2.20057,-0.498067
-0.771396,-1.28559,-0.34336,-3.05029
-0.973134,0.138562,0.132355,0.0829274
0.269437,-0.000743812,-0.255263,0.0607604
-0.277072,-0.513018,-1.37473,-0.328975
-2.75259,-0.919659,-0.411985,-0.0193377
-1.13759,-0.921457,-0.75429,-0.970097
-1.5264,-0.0593684,-0.0385753,-0.0969523
-1.28348,0.232441,-0.460955,-0.0506842
-2.78639,-3.5361,-5.28539,-5.05313
-0.00941879,-0.110693,0.105011,-2.2306
0.711792,3.81026,-0.0867214,-1.89298
