LikelihoodQRing,LikelihoodTRing,LikelihoodThetaRing,LikelihoodPhiRing
-1.62015,-1.44923,-4.81102,-1.34076
-0.938215,-0.467748,-0.375419,-0.337239
0.0291812,-0.384007,-0.242937,0.0272327
0.2832,0.00741976,-0.154944,-1.59211
-1.68622,-0.249452,-1.50435,-0.458674
-0.644783,-0.681376,-0.500249,-1.26872
0.0133686,-0.394296,-0.965521,-0.967063
-0.582025,-0.57647,-0.830661,-0.167568
0.149671,0.0433658,0.158405,0.315717
0.327411,-0.414881,-0.838274,-0.00946767
-0.398831,0.0339219,0.0272844,0.26115
-0.0621199,-0.121481,-0.185479,-0.223895
0.659397,-0.800782,-0.264602,0.165538
-0.308082,-0.168019,-0.527531,-1.95984
-0.49822,-1.13233,-1.25031,-0.628109
-0.117723,-0.355613,-0.331741,-0.594325
-0.578133,-0.129007,-0.267897,-0.699182
-0.555425,-0.732328,-1.35237,-0.142583
-0.316139,0.0221367,0.0527993,-1.05717
0.40284,0.0458953,0.141913,0.267805
-0.245452,-0.422277,-1.65054,-0.00268867
-0.295381,-0.28441,0.0599151,-0.000351586
-0.398805,0.032222,0.0961697,0.12939
-1.45,-0.569793,-0.0453762,-1.2441
0.0630571,0.080433,-0.691156,0.0426109
0.0904043,-0.119296,0.0502682,0.353062
-0.0800547,-0.2793,-0.990834,-0.000682948
-0.556776,0.0333574,-1.78514,-0.61693
-2.50028,-3.04173,-5.31198,-2.26565
-0.233024,0.0365963,0.178748,0.336838
-1.09846,-0.410237,-2.8551,-0.244024
0.00763967,-0.00555608,-0.846494,0.29507
-0.547729,-0.134605,-0.33635,-2.72304
-0.517636,-0.013327,0.0693936,0.0623875
-0.253931,-0.415157,0.0786387,0.168299
-0.898759,-0.625875,-0.333908,-0.85284
-0.522608,-1.16876,-2.35322,-1.31858
-0.250148,0.0113676,-0.152096,0.0692603
-0.403193,-0.260899,-0.0388093,-0.361006
-0.447941,-0.00323932,-0.912026,-2.02175
0.583038,-0.067276,-0.536355,-0.754131
-0.231388,-0.185372,0.155946,-0.0138023
0.173656,0.0728068,0.122904,0.316361
-0.41094,-0.44964,-1.43788,-0.193448
-1.36792,-1.10779,-2.49304,-2.80883
0.47795,-0.216406,-1.54595,-0.180778
-0.0489582,-0.00664105,-1.20877,-0.0530373
-0.427321,-0.500382,0.0176004,-0.425082
-0.697133,-0.145524,-0.205034,-0.0110549
-1.82336,-1.10481,-1.81108,-0.832835
0.731947,-0.00627812,0.0048724,-0.107101
-0.506259,0.0152226,0.00100556,-1.64896
-0.0822894,0.0520276,0.15577,-0.0339988
-0.269236,-0.146792,-0.8428,0.242953
-0.229052,-0.815624,-2.414,-0.420562
-0.129656,-0.308051,-0.655788,-0.294737
-0.233945,-0.331886,-1.63298,-2.45898
-0.718849,-0.859294,-0.721743,-1.22466
-0.049488,-0.290707,-0.816122,0.0426622
0.188712,-0.490951,-0.0765411,-1.34014
0.282754,-0.0590997,-0.068338,-0.0887436
0.0576893,-0.0404668,-0.531695,-1.43027
-0.258795,0.0563797,0.0469904,0.182554
0.0813297,-0.904572,-3.14888,-0.862438
-1.59604,0.0337034,0.130494,-0.858041
-0.547862,-1.14748,-0.292835,-1.57736
0.246484,0.0375123,0.299777,0.00672005
-0.137124,-0.421476,-0.856549,-0.199594
0.384959,-0.130056,0.0100585,-0.767023
-0.167407,-0.280196,-1.84268,-1.25256
-3.38033,-1.8513,-1.5182,-1.19897
0.199546,0.0283523,0.0696504,0.311366
-0.0498643,-0.221185,-0.323348,-0.136395
-0.351285,-0.566959,-0.0622278,-0.107734
-0.227967,-0.252017,-0.58897,-0.052869
0.244336,-0.129112,-1.05131,-0.64268
-0.424156,-0.191398,-1.04987,0.106088
0.171759,0.0672004,0.110732,0.301146
-0.844537,0.028324,0.202108,-0.247889
0.108573,-0.417848,-0.749097,-0.0253712
-1.25585,-0.177893,-1.15062,-0.301777
-0.221639,-0.113296,-0.60173,0.0968349
-0.0486348,0.0178678,-0.122314,0.195798
-1.88847,-0.854883,-5.52888,-1.39072
-1.51947,-0.384758,-0.974856,-0.666337
0.253576,0.0657599,-0.785151,0.0295077
0.105267,-0.725885,-0.395185,-0.542831
-0.204132,0.0363104,0.0676137,0.0433402
-0.107322,-0.313032,-1.33484,-0.0132458
-1.30228,-1.34257,-0.694798,-1.12204
-0.442818,-0.376662,-0.682909,-0.0210129
-0.210059,-0.076268,-0.192917,0.0539584
-0.0335266,-0.157284,0.160861,-0.010844
-0.282014,-0.196222,-0.353818,-0.956348
-0.359546,0.0155188,0.069818,0.0366738
-0.327136,-0.114707,-0.48437,-0.270689
0.299951,-0.100166,0.0468836,-0.0969236
-1.71288,-0.19848,0.0996149,-0.487
-0.67915,-0.340594,0.190178,-0.248268
0.459091,-1.03448,-2.01208,-0.371317
0.245721,-0.279596,-0.680016,-0.126276
-0.202855,-0.426393,-0.707642,-0.759636
-0.126505,-0.0115801,0.0125835,0.156833
-0.772277,-0.374481,-0.248337,-0.29571
0.0485498,-0.510686,-0.428932,-0.0135131
0.0989389,0.0506256,0.110858,0.28387
0.859466,0.0439599,0.118735,0.309847
-0.486632,-0.215936,-0.00620372,0.0180184
0.769597,-0.563243,-0.298517,-0.0657292
0.0208466,-0.785852,-0.389389,-0.292152
0.439129,-0.0626934,0.0988415,0.0921504
-0.572452,0.0274041,-0.256869,0.14761
0.406478,0.0610294,0.139373,0.308819
-0.355505,-0.106448,0.126839,0.297416
0.0952671,-0.235406,-1.53032,0.0596825
-0.0894686,-0.0706407,-0.0627352,0.103596
0.292214,-0.128836,0.0869276,0.257462
0.343236,-0.136463,-1.54543,-1.56255
0.45529,-0.265111,-0.789049,-0.411854
-0.787918,0.0683549,0.119725,0.198552
0.972901,0.0532562,0.139802,0.272643
-0.483698,-0.64956,-1.19536,-0.265489
0.851397,0.0279264,-0.0499439,0.344087
0.526113,-0.0866523,0.0800664,-0.218863
-0.450699,-1.05843,-1.63929,-0.29927
-0.239296,0.114152,0.116176,0.136429
-0.237201,-0.0867114,-1.90363,-0.466314
-1.16927,-0.0532576,-0.408915,-0.452453
-0.226854,-0.255598,-0.606547,-0.31857
-0.23515,-0.450524,-0.00767722,-0.129239
-0.911808,-0.307633,-0.295123,-0.266769
0.990073,-0.293425,-0.793946,-0.157653
-0.588982,-0.0236742,-0.0325245,0.152516
0.146455,-0.678611,-0.517871,-0.82653
-0.050123,0.0151322,0.104335,-0.251367
0.0281089,-0.480974,-0.00625498,-0.389586
0.257552,-0.205458,-0.901112,0.183616
-0.142811,-0.204582,0.139743,0.00302601
0.0705881,-0.455202,-0.0493299,-0.320314
-0.76784,-0.176606,0.114031,-0.330805
0.220206,0.0382929,0.0493197,0.377294
-0.382476,-0.216429,0.0802197,0.216837
0.457021,-0.143528,-0.336703,-0.827446
-0.702483,-0.546921,-0.841643,-0.0697158
-0.768317,-0.366006,-1.50899,-0.388924
0.854333,-0.606052,-0.783759,-2.78976
-0.670061,-0.0797486,-0.152077,-0.173114
-0.516575,-0.0265584,-0.32676,0.312701
0.95642,-0.054277,-0.230954,-0.243545
-0.77196,-0.377461,0.0969165,-0.264975
-0.733949,0.015012,0.0444812,-1.11609
0.0278637,0.0371659,-0.230716,0.387716
-0.0337898,-0.0772448,0.0855422,0.286503
-0.400967,-0.317531,-0.0477248,-0.0564427
-0.903623,-0.114105,-0.369353,0.0791215
-0.0352486,-0.382702,-0.328096,-0.0965417
-2.28412,-0.815937,-2.74152,-1.05899
0.38812,-0.609103,-0.927199,-0.316769
-0.975086,-0.805752,-0.854791,-0.588967
-0.85661,-0.0630559,-0.507992,0.0884229
-0.594029,-0.0319487,-1.06991,-0.289722
-0.892738,-1.00598,-0.0594601,-1.45972
-0.378071,-0.0678709,-0.130067,0.0223359
-0.069553,-0.0405678,-0.587058,0.196417
0.60375,-0.125485,-0.746339,-0.0678172
-1.169,-0.414295,0.0483487,-0.322202
0.348666,-0.726065,-0.545273,-0.800404
-2.93074,-1.92926,-1.44717,-2.31935
-0.54945,-0.285702,-1.28559,0.0786662
-0.257289,-0.473174,-0.341176,-0.585313
-1.03113,0.00488079,-0.707716,0.0664177
0.27654,0.0212425,-0.0877321,0.161222
-1.25837,-1.5415,-1.79766,-1.52794
-1.03505,-0.856274,-1.0326,-0.850143
-0.693806,0.0192857,0.152981,-1.29622
-0.903363,-0.906686,-1.86194,-1.04969
-0.604584,-0.478914,-0.171179,-0.322329
-0.57573,-0.0792398,-1.0645,-1.76353
-0.325763,-0.243323,-0.788271,-0.240745
-0.411632,-0.391921,0.0493669,-0.685741
-0.0103363,-0.555611,0.125301,-0.202576
-2.21385,-1.79872,-5.17499,-1.83721
-0.771041,0.0303583,0.176624,-0.705739
0.169793,-1.11315,-1.22046,-0.479651
0.107902,-0.691619,-0.187194,-2.02456
0.0264075,0.0220905,0.0422612,0.291794
-1.96556,-0.751301,-1.27412,-0.0819171
0.2609,-0.185295,0.133089,-0.117103
-0.733261,-1.79173,-4.67789,-1.52929
-0.0299455,-0.365855,-0.06434,0.178608
-0.276564,0.187871,0.132033,0.205561
-0.491407,0.0460299,0.192906,-0.0760345
-0.472181,-0.868187,-2.73999,-0.275835
-0.415883,-0.123542,0.162342,-0.163846
0.402796,-0.48991,-0.513845,-0.196855
-0.859887,-0.515172,-0.0728434,-0.0353764
-0.053056,-0.206508,-0.26291,-0.0742065
-1.00194,-0.555744,-0.0386194,-0.507788
-0.132424,0.0283558,0.186007,0.273032
0.0162899,-0.284235,-0.61904,-0.242659
-0.156639,0.0266723,-0.335198,-0.00905935
0.345925,-0.425764,-0.604658,-0.15178
-0.371607,-0.316517,-0.700887,-0.352647
-0.334246,-1.07432,-0.128233,-0.627334
-0.100715,0.0425295,-0.473013,0.0159175
0.464173,0.0256389,-0.147155,0.311199
-0.329779,-0.529821,-1.35788,-1.24357
-0.546804,0.0312869,0.0622891,0.262542
-0.493034,-0.205165,0.0382191,0.073427
-0.144176,-0.24276,-0.278674,-0.0769639
-2.26999,-1.35205,-0.725501,-1.20671
-0.694087,-0.509007,-0.430233,-2.76495
-0.654124,-0.175575,-5.47343,-0.173744
-0.417472,-0.522288,-0.416853,-0.243453
-0.0388325,-0.244369,0.0789972,-0.919169
-1.68131,-1.46868,-1.36926,-0.643913
-1.70588,-0.247287,-1.30435,-0.527899
0.599686,0.0295125,0.160139,0.147575
-0.208716,0.0354054,0.049325,0.2632
0.471527,-0.33763,-2.32365,-0.104319
-0.434559,-0.44635,-2.82167,-0.0792613
0.383427,-0.620637,-0.560626,0.0142841
-0.00240537,0.0328367,0.146188,0.354173
0.202468,-0.374898,-1.3627,-0.286283
0.123629,0.0187104,-0.225816,0.281374
-1.35042,-1.6697,-1.06347,-1.75433
-0.93176,-0.200426,-0.303065,0.0270642
-0.471277,0.00744769,0.0451387,-1.14763
-0.20516,-0.00450407,-0.79466,-0.54556
0.902966,0.0319015,0.162415,-1.04525
0.45298,-0.341328,0.0635985,-0.343452
-0.235519,0.0356497,0.00695388,0.27952
-1.00808,-0.815212,-0.347103,-0.925148
0.170585,0.00610855,0.207313,0.0259738
-0.3822,-0.176852,-0.970003,-0.156718
-0.499852,-0.542885,-1.03465,0.00267828
0.740167,-0.658042,-0.454778,-0.0362635
-0.164553,-0.522587,-1.16209,-0.179993
-0.069281,-0.330055,0.107829,-0.473566
-0.782854,-0.0793897,-0.156372,-2.21836
-0.333536,-0.215951,-0.385575,-0.135665
-1.92299,0.0391645,0.101688,0.13107
-1.05633,-0.154125,-0.248194,0.243713
-1.12214,-0.429039,-0.312989,-0.648038
-0.701287,-0.213372,-0.138614,-0.452828
-0.405314,-0.658065,-0.861055,-2.18678
-0.403971,-0.594191,-2.44261,-0.437483
-0.389587,-0.444036,-0.118537,0.062705
-1.10115,0.0149566,-0.346422,-1.7433
-0.115438,0.0226454,-0.404306,0.192597
-0.492102,0.0155046,-0.439438,0.279909
0.415922,-0.157705,-1.28239,0.0368082
-0.850041,-0.147331,-0.135452,-0.176787
0.618754,-0.674505,-1.21767,-0.318339
-0.746031,-1.42122,-0.634639,-1.01676
-0.423285,0.0800619,0.0652027,0.248601
0.462466,-0.514828,-0.398516,-1.59683
0.482363,-0.830478,-0.0693297,-1.70417
0.0350795,-0.557178,-0.93238,-0.248155
-0.677052,-1.16679,-0.93142,-2.45291
-0.307319,0.0278352,0.178754,0.0992303
0.334391,-0.0278108,0.0965426,0.222807
-0.112039,0.0240015,-0.321448,0.0517031
-0.0863522,-0.314057,-0.402522,0.111549
-0.199918,-0.405722,-1.08145,-1.06563
-0.799618,-0.322616,0.154813,-0.492478
-1.71835,-0.532803,-0.0376802,-0.411012
0.768237,0.0345721,0.045084,0.176622
-2.28806,-0.00919866,-0.179137,-0.13141
-1.10817,-1.26475,-0.927397,-0.480607
-0.936792,-0.0308307,0.0726041,0.223634
0.201733,0.0148128,-0.669898,-0.566255
-0.591488,0.0224317,-0.159592,0.113894
9.15113e-05,-0.113982,-0.0592015,0.134706
-1.71635,-1.36713,-2.24453,-0.463077
0.0531754,-0.526784,0.0637719,-0.484627
1.18887,-0.32337,-0.367866,-1.63112
-0.934288,-0.0929502,-0.00801273,0.276686
-0.370425,-1.46385,-1.35959,-0.746581
-1.03548,-0.466107,-1.54951,0.1016
0.373294,0.0272429,-0.0137853,0.261641
-0.132936,-0.102057,-0.250237,-0.125034
0.431816,-0.199151,0.136149,0.174152
-1.28896,-0.0713711,-0.0981868,-0.992802
0.104744,-0.292322,-0.250356,0.0563248
0.340693,0.0369778,0.105827,0.437262
-0.242389,-0.278585,-0.955967,-0.535131
0.386438,0.0422079,0.113678,0.0979367
0.0864454,-0.514218,-1.0299,-0.157072
-0.652249,-0.0705459,-1.75404,-0.357541
-0.272548,0.0366023,0.120791,0.174984
0.922933,0.0356622,-0.164876,-0.555793
0.16293,-0.388746,-1.12818,0.0974694
-1.5052,-1.38614,-0.810778,-0.908902
-0.43928,-0.114993,-0.475544,0.0411188
0.187249,-0.0129635,0.19019,0.14745
-0.111043,0.0134886,-0.45135,-0.049702
-0.595651,-1.16163,-3.34652,-1.61922
-0.220423,-0.385195,-0.443381,-0.33341
-0.166903,-0.714303,-1.93073,-0.481065
0.48834,-0.307547,0.112304,-0.0126672
-0.630234,-0.544793,0.149154,-0.775423
-0.554905,-0.600356,-0.415534,-0.0438772
-1.46184,-0.863464,-1.36117,-1.46528
0.300283,-0.37136,-0.441828,-2.39513
0.125071,-0.806622,-0.902501,-0.288289
0.0836655,-0.603114,-2.7658,-0.275311
-1.27808,-1.1532,-3.92753,-1.70646
-1.22948,-0.149696,-0.0688383,0.1098
-1.43747,-0.97447,-3.74705,-1.48473
-2.14823,-0.0275457,-0.369637,-0.450987
-0.552253,-0.269789,0.129183,0.15018
0.527578,-0.124763,0.0623689,0.168081
-0.793051,0.0213144,-0.626965,0.161021
-0.0171376,0.0600044,0.0990345,0.253055
-1.48993,0.00743674,-0.148969,-1.35428
-0.614195,0.0334136,0.0997927,-0.808587
-0.763155,-0.84685,-0.490059,-0.741288
-0.148365,-0.0601012,-0.140889,-0.836214
-0.14085,-0.17082,-1.25003,0.0572805
0.0641659,0.50296,0.142282,0.27519
-1.32128,-0.0339799,-5.65647,-0.908576
-0.267792,-0.795434,-0.637727,-1.0184
-0.827606,-0.799816,-0.977435,-2.32786
-0.843174,-0.546491,-0.319594,0.1933
-1.10503,-0.934546,-0.257941,-2.78296
-0.5999,-0.0823285,0.047448,0.253854
-0.697049,-0.37175,-1.09027,0.142677
-0.196096,-0.139745,-0.00380661,0.260602
0.596876,-0.315784,-0.56614,-0.177793
-1.02048,-0.0303206,-0.223708,0.0193526
-1.00197,-0.0435635,-0.0763358,0.0600532
0.11364,-0.213409,-1.08166,-0.894984
-0.381097,-0.438795,-0.324016,-0.0744615
-0.381444,-0.203651,0.155077,0.0445305
-0.60637,-0.475063,-1.20204,-1.29475
-0.671179,0.0413036,0.0914724,0.19734
-0.00586178,-0.0146611,-0.0354394,-0.175369
-0.112847,-0.236423,0.144584,-0.587225
-2.2332,-0.874745,-1.31053,-1.39193
0.774144,-0.283586,-0.760923,-1.73595
-0.0644976,-0.799667,-1.04261,-0.335585
-0.284326,-0.392667,-1.63833,-0.265715
0.249857,-5.96297e-05,-0.491066,0.0130609
-0.201815,-0.0223927,0.181938,0.169166
-1.75758,-0.504024,-1.11249,-0.565703
-0.2636,-0.162398,-0.967393,0.0475867
-0.522762,-0.129749,-0.426454,-0.0466229
0.251876,-0.521215,-0.539957,-0.421311
-0.198492,-0.0618253,0.0414488,-1.3844
-0.820961,-0.513298,-0.188913,-0.129231
0.669259,-0.439015,-0.124875,0.0111439
0.439742,-0.304482,-1.09549,0.0970534
-0.246555,-0.740886,-0.212794,-0.843844
-0.0875144,0.0474045,0.154776,0.28464
-0.715051,-0.0301819,-0.297146,0.081707
0.402659,-0.0106714,-0.436968,-1.39196
-0.697077,-0.10742,0.14218,0.123133
0.575241,-0.159476,-0.632148,0.0153944
0.227266,-0.692959,-0.594921,-1.00363
0.687519,-0.434628,-2.6565,-0.0117787
-0.715055,-0.387849,0.0584041,-0.111085
-0.50197,-0.442271,-1.28421,-0.475427
-0.787124,-0.445185,-0.308903,-1.88091
-2.63057,0.00250177,-0.00655353,-0.21374
0.12751,0.0318859,-0.0342629,0.366436
-0.45257,-0.313726,0.106762,0.244192
-0.0676584,0.129793,0.128068,0.058356
-0.414936,-0.105434,-0.00461537,-0.0490454
0.034486,0.0162558,-0.995864,-1.01478
-1.72579,-0.683135,-1.71457,-0.323244
0.40267,0.0269693,-0.0622378,0.181954
-0.904249,0.00799141,0.00060898,-0.0827562
0.156146,-0.223895,0.0926518,0.0293583
-0.37134,0.0669258,0.166455,0.381336
0.279407,0.0016641,-0.0018201,0.28987
0.437964,-0.412049,-0.640794,0.164667
0.217858,0.0646798,0.110186,0.319951
-1.13591,-0.153805,-1.19632,-0.98533
-0.0792941,-0.0196509,0.0241682,0.207207
-0.523817,0.0608147,0.00784367,0.333641
-1.16737,-0.205329,0.00143443,-0.0162881
-0.0500372,0.0378158,0.109968,0.277511
0.531626,-0.363819,-0.721037,-0.100318
-0.429447,-0.0829045,-1.26514,-0.0487115
0.0702299,-0.522664,0.0812327,-0.102298
-0.89211,-0.0305299,-0.363201,0.00520289
-0.0354926,-0.263133,-0.171166,0.00218234
-3.2245,-0.795396,-2.57197,-1.57989
0.168702,0.200646,0.115959,0.289869
-0.049294,-0.251897,-0.0165445,-0.308966
-1.28714,-0.763677,-0.435655,-0.512848
-1.82282,-0.0277525,-0.0835554,-0.295987
-0.135254,0.0428596,0.0916288,0.333164
-0.73028,-0.441334,-2.40378,-0.414765
-0.128925,0.00954217,-0.022021,0.28339
-0.03188,-0.662069,-0.388907,-0.529098
-1.92282,-0.587101,-1.44202,-1.33983
-0.112126,-1.02462,-0.958904,-1.84905
-0.39911,-0.732125,-1.26256,-0.114175
-0.158478,0.00372467,0.200593,0.176109
-0.850168,-0.720956,-7.06163,-2.0629
-0.538174,-0.291617,-1.43937,0.0423847
-0.447439,-0.547631,0.166579,-0.33561
0.969406,-0.480831,-0.69354,-1.94107
-0.864208,-0.81748,-2.17923,-0.794654
-0.566792,-0.570479,-1.50187,-1.1324
0.346572,-0.468393,0.167008,-0.552686
-0.0295402,0.0286326,0.0702625,0.275676
-0.339881,-0.341152,0.119545,-0.0690323
0.0801107,0.0292483,-0.172153,0.0569762
0.0925382,-0.167013,-0.0695202,0.328381
-0.557281,-0.119296,0.142702,-0.00365971
-2.61092,-0.778677,-4.82308,-0.786067
-0.97519,-0.538251,-3.46495,-0.0321718
0.512391,-0.446102,-0.585129,-0.147375
0.2694,-0.0640034,0.0937137,0.365475
-0.900705,-0.993398,-1.3273,-0.667657
-0.0991374,0.00115874,0.0654745,0.190463
0.365414,-0.100183,-0.415318,-0.706133
-0.0576356,-0.783721,-0.106392,-0.191416
-0.710691,-0.823091,-3.37857,-1.08677
-0.660244,0.0229734,0.175901,-1.892
-0.366611,0.0648524,0.108903,0.259982
-0.0256266,-0.0142785,-1.20251,-1.97446
-0.535317,0.0363651,0.108989,0.284577
-0.267093,-0.328248,-0.240224,-1.76624
-0.140339,-0.366535,-0.396681,0.103847
-1.25464,-0.523466,-1.52841,-0.0420949
-1.98253,-1.47634,-1.32561,-0.704266
-0.386276,-0.0865632,0.151087,-0.900028
-0.181609,-0.816403,0.103117,-0.0773671
-0.443788,-0.550773,-2.89437,-1.49676
-0.0325657,0.0191016,0.144309,0.282941
-0.700796,-0.0545895,0.0045407,0.257914
0.135381,-0.584235,-0.329531,-0.637278
-0.128499,-0.215488,0.00593526,-1.41926
-0.807856,-0.0674986,-0.312939,-0.588597
-0.363048,-0.917256,-2.71623,-1.21222
-0.410311,-0.420575,-0.385138,-1.34136
-2.07774,-1.28127,-5.51092,-1.98265
-0.480245,0.00356856,-0.129588,-0.207471
0.295826,-0.236205,0.100707,0.252961
-0.444533,-0.387039,-0.45224,-0.604393
0.803238,-0.202432,-0.481261,0.198845
-0.443903,0.038294,0.0569948,0.333748
-0.0939248,-0.00836436,0.171695,0.191867
-0.113577,-1.04628,-0.875803,-2.28708
-0.331802,-0.687914,-0.852612,-0.680824
-0.705114,0.0370273,0.0424668,0.214269
-2.61382,-0.533939,-3.24401,-1.72726
-0.840826,0.00750762,-1.20043,-0.269937
-0.121373,-0.18603,-1.50363,0.144409
-0.592709,-0.929614,-2.75864,-0.357822
0.241879,-0.191509,0.158238,0.0318928
0.54232,-0.150182,0.18311,-0.663275
-0.774469,0.0904233,-0.089972,-0.0260687
-0.393274,-0.900924,-2.277,-0.1863
-0.0721746,-0.917444,-0.515903,-0.812166
-0.471452,0.0239219,-0.372008,-0.00151628
-0.655077,-0.566612,-1.69385,-0.262558
0.277336,-0.236122,-0.549862,-0.636461
-1.37206,-0.48292,-0.984561,-0.146419
1.00077,-0.210491,0.207684,-0.05096
-0.196974,-0.315979,-0.70679,-0.264727
-0.132817,-0.0467906,-0.202076,0.105461
-0.263188,-0.367987,-0.0590977,-0.237861
1.24006,0.02463,0.169537,-0.165021
0.489699,-0.0393436,-0.496967,-1.34724
-0.96891,0.027242,0.101661,-1.40651
-1.40675,-2.307,-7.97677,-1.82469
-0.149605,0.0284888,-0.264215,-0.540347
-1.34942,-1.16045,-0.324972,-0.352262
-0.189882,-0.356296,0.0740446,0.205748
-0.825319,-0.154533,-0.175368,0.215954
-0.679962,-0.435642,-0.458981,-1.66382
0.00656762,-0.0190405,0.162187,0.194591
0.120967,0.0138552,0.00635978,-0.0515618
-0.40422,0.321903,-0.482362,0.146008
-0.464063,-0.0821197,-0.41398,0.213612
-0.592887,0.0086254,-0.381017,0.0721744
0.126703,-0.189598,-0.153032,-0.493148
-0.45056,0.0730505,0.0561858,0.260219
-1.36578,-0.55865,-3.38641,-0.701368
0.137693,-0.0222994,0.106853,-0.760709
-1.38647,0.0162817,-0.000141104,0.114752
-0.0442231,-0.292861,-0.504795,0.0150391
-0.183386,0.0320166,-0.39432,0.196702
-0.015152,-0.419969,-0.452566,-1.0921
-1.22837,0.140273,0.0180111,-0.722882
-0.968414,-0.437088,0.11993,-0.787459
0.267235,-0.0585147,0.0266209,0.213095
0.226157,0.029185,0.108464,0.0853921
-0.265005,0.00381197,-1.23095,-1.36739
-0.392847,-0.838633,-0.0781428,-1.64104
0.232698,-0.440302,0.0169818,0.0871618
-0.37003,0.0331027,0.193333,0.264592
-0.679487,-0.0281478,0.0213755,0.241782
-0.265975,-0.159634,-0.294642,0.156525
-0.765746,-0.36131,0.107794,-0.265061
-0.152927,0.0111081,0.148299,0.161054
0.116723,-0.0549189,-0.755683,0.0128937
-0.350449,-0.827478,-1.07387,-0.173299
-2.24576,-1.00706,-0.287801,-0.365608
-0.660441,-0.148161,0.0553324,-0.0883101
0.210222,-0.00121541,-0.276423,0.250912
-0.177753,-0.102342,-0.237012,0.223718
0.274312,0.220832,0.11648,0.175358
-1.38733,-0.979585,-0.459099,-2.19012
-0.59162,-0.338282,-0.119145,-0.0383209
-0.70749,-0.38056,-0.410929,0.0167599
-0.357506,-0.161447,0.198312,-1.7348
0.415105,-0.172332,-0.492176,-0.0375167
-0.00108036,0.0295777,0.203629,0.300441
-1.02793,-0.225234,-0.0541909,-2.09356
0.343318,0.0239516,-0.167781,0.0433483
-0.713569,-0.19049,-0.278207,0.0660626
-0.645755,-0.19919,-2.00384,-3.53313
-0.416156,0.00682306,0.0501134,0.328322
0.0247158,-0.151111,-0.125708,0.0436373
0.265853,0.043988,0.139731,0.0453712
-0.564839,-0.20773,0.170507,-0.459571
-0.291828,-0.214323,-0.858669,0.0662359
-0.293311,-0.656324,0.10526,-0.0160196
-0.91063,-0.327886,-0.247173,0.202832
0.268554,-0.567332,-0.217224,-0.239388
-0.286272,-0.27431,-0.709888,-0.16425
0.559253,-0.266816,0.0186997,-0.0648643
-0.969859,-0.931552,-0.719186,-1.11216
-0.69451,-0.0411356,0.0575608,-0.0151296
-0.485247,0.0319073,0.125081,-1.08242
-2.03597,-0.963559,-1.94486,-2.21923
-0.325752,-0.372173,0.0790907,-0.241836
-0.125671,0.0609334,0.108009,0.320753
0.417644,-0.00402452,-1.39048,-0.0429279
-0.486931,-0.0267063,-0.286942,-2.81287
-0.751352,0.0761981,0.12634,0.254188
-1.33426,-1.04287,-2.04866,-0.834348
-1.94517,-0.469219,-3.59233,-0.714663
-2.06576,-0.0879922,-2.57534,-1.41318
-0.157313,-0.271853,-1.19415,0.0146011
0.107978,-0.00367017,-0.0325338,0.129393
-0.625076,0.0804259,0.12618,0.122378
-1.01583,-0.678319,-0.335648,-0.894687
0.372691,-0.248391,0.0590963,0.290513
-1.25789,-0.976465,-0.632775,-1.26767
-1.24341,-1.38733,-2.22878,-1.43535
0.0865118,-0.193586,-0.183877,0.253709
-0.31221,-0.336875,-0.118483,-0.50573
-0.0229381,0.0132228,0.0985603,0.269894
1.17322,-0.185518,-0.130259,-0.903397
-0.328237,-0.903522,-1.64152,-0.433315
0.181862,0.0602594,-0.890464,0.10952
-0.914889,-0.21739,-0.337006,-0.177281
0.0969373,0.0304708,0.0622106,0.220773
-0.741412,-0.571154,-5.11061,-0.437583
0.327804,-0.287868,-0.23255,-1.21296
-0.742808,0.293615,0.142277,0.0604459
-0.311447,-0.634156,0.0281361,-0.789812
0.116528,-0.00464247,-0.993124,-0.158896
-0.557512,-0.869814,-0.841796,-0.739109
0.350664,0.0281583,0.0780829,0.167117
-1.08406,-0.0349989,-0.139141,-0.552923
0.552484,-0.159711,-0.00221367,0.241739
-1.19736,-0.671854,-0.0956043,-0.055102
-1.19645,0.000197489,-0.578368,0.0175374
0.333861,-0.000232972,0.115696,-0.041672
-0.038587,0.0211609,0.12398,0.293498
-1.53624,0.144563,-0.528291,-0.68089
-1.99534,-1.32358,-3.9219,-1.59722
-0.141969,0.0225036,0.0910109,0.199483
-0.827543,-0.988595,-1.6858,-1.16706
-0.866606,-0.520513,-0.201925,-1.50269
-0.566597,-0.679457,-2.53489,-0.860309
-1.1554,-0.188032,0.0135773,-0.398779
-0.113018,-0.483036,-0.200528,-0.697419
0.407478,-0.190879,-0.0243074,0.327536
0.350584,-0.204177,-0.377559,-0.102225
-0.108313,-0.0176525,0.132819,-0.408179
0.40554,-0.260802,0.111836,0.173991
-1.20334,-0.985969,-0.822371,-2.18716
0.0352875,-0.704591,-0.368893,-0.467661
-0.561887,-0.0397229,-1.0413,0.167583
0.32352,-0.210038,-0.0761101,0.0433695
0.546408,0.0173079,-0.194336,-1.81454
-1.33203,-0.425309,-0.170945,-0.139026
0.0756435,0.0249256,0.118783,0.211012
-0.00403048,0.0247135,-0.589706,-0.00154746
-0.803916,0.0191492,-0.039837,0.265828
-3.14638,-2.26548,-1.46165,-2.31837
