LikelihoodQ,LikelihoodT,LikelihoodTheta,LikelihoodPhi
0.614062,0.00958093,0.0892438,0.144164
1.16254,-0.589377,-1.88352,-0.0931925
-0.364657,-0.550334,-0.42641,-0.531901
1.64776,-0.0226019,-0.763928,-0.288731
0.564239,-0.0553531,0.0254494,0.188501
0.559605,0.0616501,0.161487,0.131373
-0.796322,-0.0121317,-0.39885,0.0736936
1.23092,0.0258199,-0.423482,0.145409
1.14992,-0.506401,0.0663859,-1.14693
1.13769,-0.390194,-0.158269,-0.0491247
-1.43986,0.0190507,-0.233986,0.0929937
0.429155,0.149968,0.118175,0.280688
0.776213,0.112859,0.103186,0.120232
-0.453202,-0.990286,-0.434299,-0.203392
1.49778,0.198162,0.149027,-0.0280489
0.600524,-0.38326,-1.59634,-0.55537
-0.0462932,1.02659,0.0929018,0.157042
-0.0113342,0.563673,0.0821013,0.113934
0.225376,-0.0234361,0.0379662,0.0017941
1.34317,-0.144156,0.00668035,0.202192
1.1312,-0.126439,0.0600663,-0.952889
0.0319364,-0.230117,-1.31603,0.0303085
1.56138,0.0390436,0.11208,0.0966115
0.670583,0.135002,0.0863025,0.211072
1.74398,-0.383683,-0.177273,-0.301182
1.20804,-1.21403,-1.6668,-1.15398
1.39896,0.156089,0.10835,0.202179
1.91538,-0.361384,-0.011804,0.142883
1.12876,0.070002,0.13616,-0.122626
0.427544,-0.531357,0.0866928,-0.128461
0.499281,-0.757052,0.128496,-0.34755
0.946161,-0.577959,-1.78154,-0.291584
-0.339648,1.92523,0.109699,0.242485
0.683377,0.0519195,0.11682,0.205531
0.188143,0.28182,0.0676318,0.167761
1.60821,-0.135133,-0.0158979,0.0508859
0.0908901,0.623274,0.0894662,0.115824
-0.0635768,0.0279724,0.0350923,-2.0257
1.05874,0.127931,0.11864,0.225236
0.297834,0.647007,0.108683,0.108942
2.16436,-0.343458,-0.351708,-0.876846
1.01581,0.16391,0.081818,0.170257
0.866734,-0.302822,0.09267,-0.63482
-1.51138,-0.0450348,-0.115521,-0.0680351
1.62423,-0.169879,-0.0247358,0.0598415
-1.12603,0.0462815,0.0825672,0.0669431
1.1167,-0.302712,0.0611989,0.144723
0.895761,-0.143674,0.0679063,0.201011
0.133477,0.092902,0.0630737,-0.0506618
0.365322,-0.973476,-3.08775,-0.505192
0.171107,1.67538,-0.0213521,0.104671
1.33312,0.0537965,0.0826164,0.162606
0.694952,-0.396128,0.122748,-1.94912
0.202561,6.16488,-0.045794,0.0882899
-1.83416,-1.35651,-1.37123,-0.718086
-0.116864,0.792186,0.0240793,0.146993
0.682875,0.110091,-0.0523147,0.187848
1.74944,0.0543126,0.128048,0.0980377
2.19428,-0.381283,-0.0689867,0.140899
-1.13493,-0.00150252,-0.299404,0.0682125
0.20748,0.0864742,0.129072,0.146085
0.535769,-0.479359,-0.661872,-0.147705
-0.0844751,0.121815,0.143199,0.122063
0.967176,0.34702,-2.32272,-0.112442
0.98261,0.405008,0.162802,0.209375
2.06707,-0.0150119,-0.174297,-0.275439
-0.0339872,-1.15899,-1.03445,-0.783573
-0.12232,0.318859,0.108407,0.227126
-1.07071,0.0605043,0.0797983,0.0954772
-0.00825046,0.0379789,0.0683708,0.00219307
0.734167,0.305062,0.09456,0.0663461
0.488584,0.15903,0.0762529,0.107364
0.159251,0.835162,0.174247,0.113979
0.0462254,0.0749283,0.102485,0.11636
1.10293,-0.396515,-0.100903,-0.113984
-0.450169,-0.0753087,0.0186365,0.2106
0.535662,-0.24935,0.112577,0.199315
-0.218899,0.0734696,0.123275,0.165124
1.51071,-0.469431,-0.604893,-0.093085
0.839255,-0.770903,-0.870045,-0.411549
0.691703,0.166991,0.100621,0.175393
1.51225,-0.213617,-0.11026,-0.110368
1.30308,-0.447749,0.0219859,0.192038
1.59569,-0.173065,-0.26647,-0.0435855
0.824992,0.00176919,-0.0223812,0.145803
0.677965,-1.23365,-0.538665,-0.539063
1.32564,0.0122176,-0.548886,-0.372864
0.755351,0.0594542,0.0658361,-0.207437
1.53239,0.0572456,0.115839,-1.87987
0.716734,0.144125,0.122505,0.145372
0.436149,0.169724,0.158065,0.206778
0.105279,2.09961,0.116483,0.152313
1.45369,-0.758856,-1.26737,-0.387399
0.618014,-0.0405853,-0.267809,-0.409634
1.3072,0.137007,0.0032368,0.216596
0.803425,0.0744924,0.180288,-0.429441
1.01136,-0.347703,-0.73927,0.0116812
0.962829,-0.424447,-0.271845,0.0747884
1.34396,0.067091,0.0276016,0.276259
0.562853,1.09494,0.130498,0.134308
0.756782,0.221422,0.107736,0.254677
0.22671,1.29536,0.084603,0.221835
1.30558,-0.348551,-1.09411,0.011281
0.864203,0.0930036,-0.0396798,-0.458919
-0.825914,0.141942,-0.1106,0.0691137
1.3091,0.101387,-0.077753,-0.337119
-0.418133,0.107573,0.0744309,0.253664
0.263359,0.17576,0.143973,0.0167158
0.269843,7.25187,-0.272119,0.147002
1.84005,-0.746531,-0.245811,-0.960312
0.0838172,0.342536,0.0818692,0.144833
0.0420805,-0.593057,-0.615396,-0.20362
0.914907,0.0987412,-0.193114,-0.168985
0.0805325,-0.0844977,-1.69068,-0.347852
0.661374,-0.0865678,0.0528654,0.153036
0.277331,-0.656387,-1.16686,-0.10524
0.101204,1.13977,0.100029,0.157114
2.23447,0.0310199,-0.278767,-0.743245
1.01904,-0.582667,0.0660318,-0.405295
0.0627867,0.0826624,0.0938971,0.249356
0.284658,0.478118,0.0343678,0.180536
0.314754,1.1483,0.102374,0.239475
0.749863,0.157684,0.10665,0.201394
0.58065,-0.604765,-1.69122,-0.308613
0.92541,-0.288927,-0.557839,0.184984
1.30698,0.0221989,-0.673482,0.0360391
1.05776,-0.633825,-0.774084,-0.392021
0.520824,-0.024623,0.100164,0.154216
1.2503,-0.333994,-1.06121,-0.629234
1.15546,-0.201043,0.0486209,0.180626
0.0247877,0.00602291,-0.015784,0.221631
0.765211,-0.259251,-0.123869,-0.229381
-0.28466,1.06567,0.103905,0.08082
-0.599124,0.0243589,0.00753216,0.130522
-0.288346,-0.202417,-1.9327,-0.204778
0.617823,2.91166,-6.28825,-0.0984909
1.85426,0.010995,0.11036,0.112145
0.297045,-0.0319389,0.161307,0.0320986
0.544778,-0.776685,-0.507985,-0.217972
0.214175,0.325712,0.0811353,0.190063
0.908431,0.325199,0.142375,0.181494
0.48009,0.234856,0.119091,0.223106
2.14679,-0.0313936,-1.02423,-0.671029
2.4714,0.0571889,0.129483,-0.952248
1.37093,-0.382473,-0.115854,-0.118547
-0.401268,0.0242341,0.108432,0.173247
1.18758,-0.519784,-0.543666,0.0603736
1.23079,-0.306311,-0.819243,-1.09791
1.4517,-0.332303,-0.0143191,-0.783187
0.869705,-0.188146,0.118623,0.0285178
0.208396,-0.433158,-0.0608034,-0.435396
0.0649826,0.180797,0.0963491,0.175951
1.92782,-0.712727,0.102245,-2.52857
-0.0753225,-0.107677,-0.196083,0.138128
-1.13291,0.037427,-1.65665,-0.663072
0.944257,-0.106519,0.0862913,-3.13056
0.329589,0.500797,0.0470132,0.16691
0.449717,-0.444463,-0.775695,-0.218881
1.14408,0.066462,0.0809023,0.155897
-0.254462,0.255048,0.169575,0.169933
0.231804,0.717434,-2.27797,-0.386339
1.02893,-0.322317,0.133023,-0.215032
-0.876391,0.171678,0.09782,0.210731
0.798292,0.0436461,0.00586045,0.29077
-0.361824,1.03486,0.0870881,0.152083
0.827331,0.371832,0.0855859,0.0219403
1.33413,0.0825773,0.115533,0.263083
2.43758,-0.212809,-0.157258,-2.28589
1.39077,0.0341848,0.171895,-1.49502
0.095178,0.310304,0.100964,0.197858
-0.213153,0.299911,0.112859,0.072418
-0.379061,0.295401,0.154061,0.0279389
-1.07245,-0.0284727,0.0855015,-0.132869
0.748803,-0.564081,-0.570485,0.122008
1.15123,-0.209952,0.0827039,-0.602382
2.00562,-0.150526,-0.394105,0.0516192
0.442432,-0.900134,-1.44653,-0.667838
1.39583,-0.26972,-0.0314851,-0.578658
0.178855,1.06256,0.109509,-0.0707094
1.86968,-0.681691,0.00316655,-1.0444
1.23552,0.146778,-0.342138,0.155642
0.349945,-0.511339,-0.073299,0.240226
0.542176,0.172001,0.121592,0.211371
0.13486,0.607545,0.106242,0.134417
0.63709,-0.0744366,-0.00471596,-0.0188736
0.419858,-0.0911151,0.0744347,0.286568
0.447985,0.105741,0.121424,0.187371
0.641412,-0.43721,-1.172,-0.21615
1.02857,-0.0115123,0.0732342,0.0828761
0.667064,-0.360671,-0.551055,-0.742684
0.919955,-0.428768,-0.188551,0.0114175
0.804283,-0.16101,-0.118206,0.194739
0.728487,-0.256656,-0.153759,-0.234069
0.996719,-0.770712,-1.21883,-0.771551
2.16004,0.0130694,-0.22385,-0.350707
0.0575947,-0.463808,-0.970212,-0.323593
0.877898,-1.20615,-0.400532,-0.895075
0.861407,0.072058,0.108465,0.164633
1.35216,0.0361273,0.0683726,0.234263
-0.601326,-0.0957438,0.121348,-0.0597711
0.427674,0.0637435,0.0800246,-0.430392
1.46199,0.0359053,0.102996,0.0317009
0.280111,0.855193,0.123909,0.0961436
-0.0777178,0.389413,0.076257,-0.592067
1.29459,0.0562247,0.109489,-1.48123
1.00028,0.129107,0.0918084,0.286222
1.77125,-0.418833,-0.490802,0.032595
-1.48589,-0.0726755,0.043858,-0.0438783
-1.22013,0.0158197,-0.0173384,-0.599132
-0.733821,0.124003,0.0840607,0.193939
0.519973,-0.634369,-0.0926945,-0.222987
0.931443,-0.815329,-0.908391,-0.375674
0.191571,0.741851,0.0941882,-0.420769
0.868651,-0.186726,-0.201117,0.0586303
0.268576,0.839728,0.0898161,0.225731
0.777728,-0.356407,0.032805,0.111341
0.885735,-0.474,-0.729385,-0.194738
1.68861,-0.618406,0.0708399,-0.0306738
0.149725,-0.0878152,0.0350467,0.076991
0.876588,0.0849342,0.0918949,0.0200107
0.960513,-0.399178,-0.41437,-0.214468
-0.733171,0.0295499,0.0461522,0.0841773
0.322473,-0.108197,-0.358223,-1.13812
-0.154342,0.15833,0.0903465,0.0923195
0.622921,0.213831,0.0794,0.242846
0.547794,-0.24097,0.0488069,0.183662
0.47026,-0.0289386,0.192669,-4.11588
0.893637,0.253813,-0.120928,0.135757
1.22046,0.0310994,-0.0150928,0.219245
1.21483,0.0481175,-0.0400828,0.222784
0.920794,0.0819467,0.0893137,0.267751
0.404162,0.332265,-0.000604633,-0.311513
1.02598,0.0420751,0.0835961,0.222463
-0.340979,0.220848,0.100845,-0.288018
1.167,-0.687275,-1.36654,-0.438249
0.909302,-0.987074,-1.58526,-0.474488
0.29231,7.12547,-0.167434,0.0911742
0.516285,0.102861,0.0355973,0.216058
1.27388,-0.094753,-0.0518461,0.118003
0.731068,0.0752589,0.0714995,0.168392
-0.546838,0.0536743,-0.0421001,0.21827
1.19824,0.0637918,0.0643534,0.197838
1.01988,0.128938,0.0960903,0.26935
0.0285917,0.354914,-0.0395282,0.133879
2.14206,-0.302966,0.0416266,-0.0535568
0.287751,0.486451,0.115746,0.251131
0.419381,-0.542891,-0.0665672,-0.244781
0.748785,0.0124539,0.0547124,0.0786127
1.15489,0.0387238,0.190113,0.0609191
0.767212,0.172038,-0.0991146,0.116798
1.18185,0.175989,0.0932727,0.144816
0.428773,0.204955,0.13425,0.254367
1.00155,0.0469541,0.11389,0.101389
0.549987,0.22517,0.076474,0.232497
1.33992,-0.620282,-0.835314,-0.339109
1.73749,-0.0263305,-0.038806,0.14751
-0.316015,0.131818,0.0925815,0.0265692
0.852271,0.0342947,-1.89324,-0.520682
1.30029,0.238175,0.0906578,0.274239
-1.37511,0.0494057,0.101211,0.117918
0.271039,-0.0287635,0.165382,-2.05648
0.809813,0.139156,0.154564,0.102974
0.0547077,-0.142503,0.0930799,0.0449237
0.841588,-0.210751,0.027008,0.253813
0.27222,-0.315685,0.0366705,-0.592623
0.524125,0.00880409,-0.254752,0.10695
1.01845,0.0990728,0.178641,-4.31838
-0.0985208,0.116791,0.111108,-0.138198
0.782406,-0.554376,-0.980862,-0.0716608
1.15298,0.112993,0.0844798,0.261809
-0.0829572,-0.393025,-0.848735,-0.499128
1.04133,0.0230038,0.0650302,0.0339397
0.504549,1.31369,0.111812,0.193866
1.08065,0.123128,0.0730119,0.167156
0.264056,-0.679523,0.00233427,-0.570353
0.653855,-0.616693,0.096355,-0.35285
1.01691,0.0450422,-0.0955312,-1.31299
0.0514715,0.176605,0.124359,0.249754
0.838641,-0.46163,0.0685448,-1.0699
0.681553,-0.176751,0.0547672,0.174578
-1.07071,0.229824,0.0920979,0.205089
0.844682,0.0883802,0.181588,0.005592
0.250963,-0.0608208,0.0176301,0.150494
1.32306,-1.316,-0.394858,-0.213919
0.870465,-0.701219,-3.02223,-0.182727
0.653582,0.00190166,-0.495131,-0.0734439
0.279019,-0.323362,-0.171554,0.181757
-1.9106,-0.0210076,-1.86116,-1.98881
1.34129,0.0878682,0.177433,-3.8473
1.41907,-0.233099,-0.622593,-1.41695
0.631711,0.313526,0.110173,-1.21249
0.804798,0.0771857,0.0274822,0.274635
0.851471,0.124136,0.154536,0.0758719
1.29217,-0.197321,-0.382658,-0.0832723
0.440279,0.0271437,-0.210119,0.250142
0.827872,-1.2053,-2.58492,-0.998821
0.429933,0.203872,0.152107,-0.436714
1.5992,0.0510921,0.0368835,0.179304
-1.19005,0.0268948,0.0250295,0.0598826
0.79415,-0.89572,-2.14742,-0.768502
2.23882,-0.445127,-0.560912,-1.09842
-0.255078,0.936813,0.092928,-0.0301943
0.400961,0.138952,0.105443,-0.356074
1.8034,-0.0330025,0.0373508,-0.282895
0.670604,0.348502,-0.799079,0.0505477
1.17416,-0.247395,0.0716663,0.212463
0.534325,0.743426,0.0703855,0.177884
1.40092,0.0507612,0.115291,-1.04601
0.609712,0.161384,0.111625,0.249555
0.93753,0.161819,0.132582,-4.41425
0.745875,0.186575,0.124646,0.173031
0.995038,0.0684465,0.0443237,0.237098
1.04852,0.0470153,0.0749197,0.137608
1.28544,-0.586747,-1.12289,-0.340697
-0.46171,0.0501782,0.130847,0.0179771
0.757402,0.128052,0.138952,0.167611
0.896576,-0.640569,-1.58285,-0.112501
0.429642,-1.56053,-2.13704,-0.462548
-0.0200514,-0.508052,-1.52838,-3.74219
1.75648,-0.792281,-0.138238,-0.564438
0.183072,0.411845,0.0718043,0.349736
0.51015,3.11512,0.112707,0.121232
1.12627,0.0200915,0.105165,-0.117891
0.21099,-0.367461,0.0729484,-1.00365
-0.16298,0.0667877,0.118323,-5.3062
0.414655,-0.0565323,0.0169633,-0.141724
0.816576,0.291555,0.0889605,0.0708279
0.244853,0.383953,0.0628906,0.206588
1.67044,-0.0548118,-0.166187,-0.206474
0.676403,-0.0269483,0.0163526,0.128375
0.908424,0.0901907,0.0788668,0.195702
0.527854,-0.978193,-0.401662,-0.693062
0.874994,-0.647109,-0.136634,-0.0399739
0.704151,-0.756191,-0.236307,-0.0433084
0.355274,0.44547,0.122704,0.160962
-0.649726,0.0268329,0.046787,0.215852
-0.131901,0.0879507,-1.59621,0.0175125
1.1259,0.568064,0.171189,-0.183242
0.145625,-0.557688,-0.0993489,-0.208845
-0.089239,0.010237,0.0480403,0.164519
0.324246,0.883808,0.120173,0.116281
-0.0103955,1.42676,0.110306,0.130507
1.50475,-0.604262,-1.28426,-0.3439
0.561143,0.240159,0.118008,0.310038
-0.357037,0.234472,0.132357,0.240853
1.80148,-0.401037,-0.432926,0.0778759
0.0717727,1.25334,0.113091,0.091312
-0.299567,-0.116375,-0.726107,-0.136177
0.934139,6.03071,0.127669,0.135927
0.535908,-0.0399878,0.0657556,0.41305
0.397324,0.153101,0.125796,0.237713
-0.628523,-9.49181,0.152909,-1.37246
0.9006,0.0374966,0.105117,0.157264
1.59351,-0.17826,0.0806928,-0.0733576
0.598953,0.158987,0.154558,0.285136
0.522949,0.121292,0.101082,0.259554
1.0223,0.0709414,0.129343,0.0701464
1.10075,0.0606183,0.0886834,0.204685
-0.649189,-0.275987,-0.508021,-3.05434
0.954317,-0.0258963,-0.3256,-0.169594
1.74794,-0.10382,-0.201774,-0.108281
1.82363,-1.0014,-1.2121,-1.5251
0.751492,-0.902722,-0.805405,-0.851022
1.0235,-0.413648,-0.630226,-0.162818
0.567789,0.0846749,0.049912,0.283593
-0.629212,-0.515383,0.120236,0.1017
0.573997,0.0768414,-0.654745,-1.72861
1.14678,-0.369599,0.128218,-2.35968
-0.231271,0.379847,0.100799,0.0814038
1.42795,-0.0791824,-0.770924,-0.755388
0.407674,-0.0990583,-0.0544805,0.239299
1.14518,-0.233554,0.0895208,0.209395
0.287838,-0.738064,-0.0163046,-1.21684
-0.380472,-0.435641,-1.37243,-0.11236
1.46533,0.0869352,0.0965394,0.193406
0.536994,-0.40913,-4.20763,-0.322212
0.95209,-0.366468,0.141606,0.181999
0.667407,0.297117,0.0878714,0.114008
0.114211,-0.59603,-1.32466,-0.254398
2.48098,-0.0173594,0.0100795,-2.11133
0.791379,-0.565442,0.0892169,-0.296293
1.1985,-0.985766,-0.971325,-0.732971
0.279962,-1.02703,-2.65847,-0.794179
1.06604,-0.0532214,0.00436392,0.227671
1.69561,-0.00467462,0.116122,0.175132
0.681601,-0.764068,-0.615842,-0.280781
1.00306,0.182641,0.141894,0.109392
-1.24149,0.0638743,0.0923142,0.194344
1.78014,-0.238613,0.0973619,-0.168152
0.978506,-0.276054,-0.0542218,-0.00318166
1.18669,-0.203613,0.0594684,0.170561
1.06458,0.0696467,0.0313706,-0.570936
0.819702,0.126976,0.107719,0.254739
-0.858999,0.384347,0.0516249,0.145448
0.616734,-0.533819,-0.0334009,-0.44323
1.01316,-0.863138,-0.87552,-0.28528
0.757102,0.0957889,0.183345,-1.47471
0.483038,-0.689225,0.094485,-0.0174595
0.317559,-0.242741,-0.662933,-0.333026
0.365578,0.0563223,0.0886354,0.274149
1.20297,-0.363311,0.110135,0.190726
1.15318,-0.265802,0.0510456,-0.413621
-0.340982,0.115033,0.132515,0.153455
0.470448,0.162756,0.106244,0.251877
0.664094,-0.124889,-0.136226,0.0163438
0.943077,-1.01375,-0.876711,-0.100154
0.332236,-0.101207,0.0182895,0.142758
1.26349,-0.23941,-0.221354,-0.139852
0.374913,1.90172,0.095821,0.185456
-0.448015,0.289316,0.118026,0.169651
0.817666,0.115007,0.126762,0.218048
1.75108,-0.237063,-0.306475,-1.70006
1.2077,0.152982,0.142978,0.103202
0.518315,8.48431,0.0723647,0.115271
0.793083,0.129564,-0.681216,-2.65368
0.855226,0.26046,-0.0626195,0.106097
0.697678,-0.563537,0.0950211,-1.24916
0.235411,1.10336,0.103829,-0.935661
-0.420716,-0.0899273,-0.0227481,-2.84807
1.26043,-0.231976,-0.277422,-1.42152
-0.0702867,0.164602,0.0838166,0.133882
0.30526,-0.426518,-0.34054,0.114963
-0.101225,-0.875754,-1.45786,-0.358663
0.0343124,0.0446785,-0.307437,0.209941
0.893867,-0.857427,-0.637167,-0.642354
1.01627,-0.0387702,-0.156336,0.130459
1.55356,0.0393253,0.115862,0.134797
0.14955,0.156409,0.0885184,0.173943
0.421647,-0.0767995,-0.183831,0.155809
1.71908,0.0405794,0.131631,-0.321278
0.684248,0.0505925,0.169387,-0.903871
-0.107415,-0.656371,-0.00530731,-0.0758289
0.528795,-0.4418,-0.643059,-0.114
1.73961,0.0493583,0.028037,-0.94595
0.849306,0.141471,0.109311,0.130588
-0.523047,0.188629,0.0642928,0.116224
0.84438,0.00671834,-0.479539,-0.105314
1.18596,0.0148231,0.0424966,0.156634
0.153341,-0.0426022,0.131245,-0.00788465
0.0393459,0.0264085,-0.106706,0.0468639
0.797894,-1.22952,-0.125101,-3.23347
1.22612,-0.203943,-0.0103561,-0.607437
1.43,0.0256954,0.0736469,-0.65979
-0.0406667,0.210627,0.094675,0.111575
0.231849,-0.415524,-0.36185,-0.164296
1.05153,-0.604583,0.033288,-3.29291
0.675098,0.217434,0.110503,0.295072
-0.781211,0.0867063,0.129839,0.153929
0.0673387,0.547336,0.11252,0.175781
0.0958547,0.979428,0.107771,0.0852823
0.53722,0.219792,0.0894659,0.24518
0.311574,-0.138118,0.0786732,-0.329172
0.615428,-0.588259,-1.38022,-0.392371
0.602814,-1.03107,-0.104349,0.00383519
0.0180071,0.00888221,0.0412408,0.0872965
1.33153,-0.662212,-0.630021,-0.160825
0.968002,0.0485186,0.0718191,0.246973
0.0373354,0.0942131,0.0711071,0.203818
-0.0837064,0.51901,0.0334217,0.211114
1.44543,-0.0828541,0.12335,-0.447827
1.01954,-0.523241,-0.310043,-0.0526726
0.468518,0.224961,0.0900726,0.226362
0.411343,-0.722338,-0.956146,-0.471567
0.189879,0.0371877,0.0974991,0.222267
-0.634949,0.807199,0.101099,0.234492
0.77503,0.0533775,0.134726,0.0956494
0.216508,-0.896029,-0.727106,-0.570876
0.0670771,-0.285812,0.107502,-0.169926
1.95308,-0.515528,-0.355256,-2.61348
1.04369,-0.329098,-0.147985,-0.245444
0.594136,-0.178511,-0.0360908,0.240261
1.30416,0.0349843,0.1142,0.0800977
0.533226,0.0871189,0.104056,0.201968
0.529883,0.121542,0.0980337,0.287277
0.947209,-0.517212,-0.104836,-0.160568
-1.32038,-0.00407325,-0.197011,0.0428684
1.04158,0.0645125,0.149115,-0.0682762
1.11811,0.211144,0.0735966,0.197599
0.55105,-0.550054,-1.72358,-0.442046
1.30696,0.0655324,-1.99459,-0.10445
0.32231,-0.145987,0.0946444,0.213149
0.0995896,0.182558,0.12619,0.145627
0.881495,-0.32835,-0.426574,0.0207941
-1.28899,-1.83359,0.0486183,-0.182963
0.910795,0.0617066,-0.180574,-0.0260118
0.806608,3.57047,0.102328,0.145972
1.08596,0.204779,0.154358,0.119955
1.81076,0.10191,0.242695,-3.94562
0.652775,-0.0478251,-0.0787168,0.18394
0.629055,-0.419248,-0.611419,-0.28213
0.957289,-0.85271,-1.20348,0.0756282
1.38102,-0.295977,0.0596321,0.154279
0.42495,0.274107,0.0640221,0.0622868
0.619943,-0.144364,-0.00468905,0.146418
-0.00973318,0.206019,0.128705,0.130693
0.306187,0.0323662,-0.760009,-0.159532
0.602267,0.00803789,0.051801,0.165788
0.449041,-0.0362574,-0.123783,0.197235
1.4036,0.0311942,0.0410597,0.126765
1.16557,0.157185,0.147736,-0.375399
0.499395,-0.457521,-1.08083,-0.187603
0.748832,0.816973,0.0775732,0.17695
0.0862221,0.970202,0.120086,-0.0103129
0.476115,-0.0607886,-0.11294,-0.141715
0.364796,0.441128,0.118381,0.192442
0.638884,-0.590827,-0.86373,-0.312254
1.21063,-0.185648,-0.473463,-0.00989534
-2.6202,-0.0915806,0.0967054,-0.147648
1.09943,-0.0269947,-0.608535,-0.0340248
-0.0813526,0.346402,0.107218,0.139742
1.37933,0.0427414,0.127005,-0.0114423
1.33735,-0.571549,-0.324095,-1.80295
-0.503137,-0.31664,-3.04542,0.101075
0.455349,-0.0662259,0.0801425,0.157204
-1.33839,0.0328468,0.126828,-0.612002
0.456812,0.120196,0.0795316,0.27737
-0.873477,-0.0242227,-1.80644,-0.708893
1.04181,0.0492638,0.118879,0.0556695
-1.33629,0.048965,0.130211,0.0543428
0.856361,-0.148061,0.152192,-0.165541
0.00945862,-0.726735,-1.00684,-0.580475
0.660731,0.145786,0.116003,0.2587
0.388418,-0.0159301,0.00753676,0.09576
0.804726,-0.0317556,0.0716435,0.143319
1.08738,-0.293806,-0.220275,0.257957
1.9622,-0.0112567,-0.108792,-0.0195416
0.926803,-0.207046,-0.0684586,0.142908
1.12992,-0.359116,-0.0357493,0.152238
-0.519763,-1.00643,-2.86061,-0.218069
1.06391,-0.697429,0.0681535,-0.661395
0.238682,0.89473,0.108974,0.111682
0.44943,-0.680981,-1.83816,-0.226031
-0.835549,0.0103555,0.0658994,0.0528329
0.851977,0.0756869,0.132354,0.11154
0.479736,-0.361946,-0.173971,-0.0636056
0.000421453,0.575073,0.078215,0.113243
-2.02845,-0.152003,-0.132747,-2.4728
0.158917,0.366436,0.109899,0.0539996
1.42886,0.120077,0.0535085,0.143767
0.454565,-0.21525,-0.0307364,0.270391
-0.276091,0.216487,0.102409,0.196353
-0.132933,9.88836,0.0995788,0.182901
1.62183,-0.351294,-0.434186,-0.282391
-0.0321044,-0.807182,0.0325833,-0.625607
0.936174,0.115355,0.171835,-3.69443
0.649491,-0.737077,-3.18147,-0.461632
0.544535,-1.3088,-1.16422,-0.214538
0.854453,-0.278495,-0.633438,-0.62811
0.885142,0.408325,-0.00363906,0.110326
1.13079,-0.114254,-0.520279,0.109523
-0.374464,0.106324,0.0427891,0.0801844
0.778242,0.0491564,0.141374,-0.0355655
-0.0992819,0.293629,0.107474,0.142984
1.44274,0.0700797,0.0998114,0.213666
1.85054,-0.425628,-0.41494,-0.401588
0.0674955,-0.173607,-0.295175,-0.100291
0.5509,0.70299,0.0990401,0.113616
0.170867,1.36226,0.0884458,0.138385
0.581988,-0.222025,-0.0244,0.165672
0.750237,0.254113,0.0214351,0.209812
0.223497,0.0491984,0.108454,0.160052
0.539883,0.123077,0.102921,0.155499
0.92043,-0.148804,-1.17544,-3.91034
1.60942,-0.16859,-0.271344,0.0106944
1.54652,-0.498168,-0.497366,-0.770865
0.557925,0.167632,0.0733684,0.200718
1.10058,0.492976,0.100895,0.236624
1.72391,-0.240567,-0.250565,-0.0346775
1.0067,-0.172596,0.140328,0.173322
0.732297,0.0323464,-0.133303,-0.0103793
0.52845,-0.00417285,0.0910291,0.238808
0.853364,-0.625643,-0.680083,-0.253547
1.88112,-0.127078,-0.0700694,-1.11399
1.61756,0.00399322,0.0151244,0.237767
1.25049,-0.425788,-0.323863,0.174412
-0.539486,1.13426,0.0610443,0.0976366
1.04638,-0.0369347,0.022966,0.0653474
0.941211,-0.555451,-0.366221,-0.363325
0.643221,0.104272,0.115595,0.156283
1.65964,0.0182706,0.126192,-0.430171
0.330409,0.138338,0.070166,0.244343
-0.869415,0.326244,0.0778304,0.182923
0.541622,0.0255403,0.103675,0.13985
0.101455,-1.0355,-1.55237,-0.324621
0.336513,0.186414,0.0996601,0.154397
0.949699,0.0422497,0.144725,0.0744569
-1.87373,0.125886,0.130546,-4.3733
1.66034,0.032133,0.133328,-1.45755
0.12201,-0.0603263,0.097066,-0.0313781
1.07957,-0.101047,-0.489248,-0.26472
1.40267,0.0568635,-0.619507,0.0745143
1.09911,0.0743682,0.0972248,0.201227
-0.155745,0.0348566,0.0199919,0.139653
0.864781,0.053008,0.0384844,0.189332
1.11305,-0.808342,0.144284,-0.316415
0.344437,0.472824,0.110959,0.0990652
0.975306,0.155317,0.13165,0.208126
0.8832,0.0279148,0.124296,0.042284
1.58013,-0.00309897,0.0561955,0.0431194
0.518024,0.0862663,0.0793356,0.350057
0.530411,-0.468343,-0.787395,-0.427497
0.175655,-0.14729,-0.181,0.0129483
-1.22813,-0.0507797,-0.0540488,-0.299971
1.05709,-0.24257,0.0845725,0.0231751
-0.23505,0.251478,0.0853558,0.0973994
0.553024,0.273794,0.113244,0.182765
1.34757,-0.565549,-0.0435138,-0.221884
-0.896758,-0.243098,-0.0458926,0.193188
0.748421,-0.0415364,-2.00395,-0.186474
0.323637,0.182932,0.0803321,0.285459
1.68753,-0.0791432,0.0428726,-0.0982494
0.976342,0.0767366,0.174574,0.0391164
0.188956,-0.523291,-0.390902,0.0937303
-0.0867809,0.08296,0.0886363,0.192132
0.0757309,0.000482091,0.0789041,-0.256821
1.60444,0.0560498,0.0951579,0.129981
-1.17816,-0.354214,-0.145988,-0.322786
0.67419,0.216836,0.0582236,0.191144
0.194587,-1.31336,-2.82467,-0.717385
0.427403,0.0682306,0.102019,0.148703
0.339858,0.0745147,0.151328,-0.984209
1.23059,-0.0971176,0.110054,-0.242417
0.798854,0.0509319,-0.377163,-0.201044
0.865262,0.113857,0.127365,0.121411
