LikelihoodQRing,LikelihoodTRing,LikelihoodThetaRing,LikelihoodPhiRing
1.51406,0.0328419,0.222856,0.169549
0.691852,0.0425628,0.102446,0.308034
0.710539,-0.0327491,0.173271,-0.204967
0.659775,0.0484787,0.125471,-0.022138
0.0893151,-0.214695,-0.246025,-0.00998281
0.611697,-0.326378,-1.32798,0.0963986
0.0827563,0.0647519,0.171428,0.175731
0.267939,0.0274382,0.188237,0.190424
1.27,-0.0027655,0.0632701,-1.2256
0.413217,-0.250523,-1.59287,-0.0387034
-0.117565,-0.257008,0.148316,-0.0624953
0.499564,-0.354042,0.1257,0.188074
0.553788,0.0151637,-0.197206,0.329581
0.740202,-0.171016,-0.0513501,0.0175119
-0.475082,-0.0873795,-0.14588,-1.1263
0.705305,0.0322826,0.13497,-0.617238
0.795103,-0.187632,-0.103938,0.187518
0.201569,0.311868,0.13212,0.248183
0.664566,-0.686197,-1.39576,-0.0656594
-0.478588,0.0277908,0.0734531,0.240515
0.599073,0.0196819,0.022436,0.215834
0.387865,0.0446223,0.163753,0.34029
0.0925642,0.0760756,0.187767,0.0828046
-0.266324,0.0279487,0.116104,0.209264
0.245265,-0.00150735,-0.176786,0.223
1.06653,-0.021488,-0.225218,0.202783
0.383137,-0.146601,-0.0623867,0.343677
0.467526,0.0231393,0.168796,0.244231
-0.13699,0.0344592,0.162746,0.149318
1.04174,0.0394157,0.162268,0.374595
0.0741367,-0.115537,-0.160674,0.173988
0.408739,-0.0250777,0.127596,0.0124657
0.871786,-0.263577,0.0628452,-0.137672
1.44291,0.00103302,0.143345,-0.117354
0.26808,0.0351703,0.0934534,0.362437
0.163095,-0.0589726,-0.102729,0.1911
0.637709,-0.234963,-0.397523,-0.0221385
0.0845787,-0.24674,-0.0380624,0.29553
0.47499,0.0284278,0.180256,0.259143
0.292819,0.0209884,-0.330609,0.27083
0.374684,-0.255586,-0.828504,-0.0660833
0.444189,-0.546091,-1.27118,0.0461637
0.420491,-0.0975898,0.0536717,0.160797
0.670688,-0.258514,0.128714,-0.147875
0.484392,0.0371783,0.0861616,0.451689
-0.138816,0.0173765,-0.00303593,0.222865
-0.728539,-0.0160855,0.147605,0.0738279
0.305511,-0.107013,-0.213136,0.271893
0.337996,-0.416687,-0.152135,0.122811
0.442236,0.0455255,0.115476,0.303701
0.0642896,0.0447245,0.110269,0.301037
0.729925,-0.0164376,-0.595398,-0.0616989
0.065743,-0.165526,0.0327265,0.226868
0.428093,-0.383836,-0.146576,0.214759
0.270891,0.0220077,0.075107,0.40428
0.39594,-0.198196,-0.723379,0.069474
0.535969,-0.248901,-0.269314,0.173911
0.80926,0.0284758,0.101463,0.309719
0.635835,0.0445821,0.163158,0.306516
0.208778,0.0351995,0.114546,0.356058
0.24238,0.217336,0.0290864,0.245356
-0.260114,-0.254849,-0.899402,-0.0678803
0.819324,-0.177617,-0.708748,0.102861
0.327894,-0.24434,-0.407514,-0.713178
0.436222,0.0350149,0.102903,0.290153
0.876928,-0.151522,-0.102702,0.0671584
0.265753,0.0112541,0.127066,0.197255
0.397586,-0.0946535,-0.638627,0.145602
0.552399,0.00702777,0.132758,0.282197
0.18389,-0.536693,-0.173093,0.30701
0.400663,-0.155705,0.0700414,0.336524
0.862373,-0.022734,0.232451,-2.50659
1.0046,-0.23523,0.133006,0.0422721
0.751332,-0.567773,-0.638873,-0.0699549
0.745888,-0.0010021,-0.198731,0.347537
-0.734344,0.0199365,-0.0893342,0.256263
0.384894,0.0343283,0.178735,0.328956
0.50011,0.0459202,0.135002,0.350377
0.87079,0.0151064,-0.244979,0.142266
0.51307,0.0375782,0.117534,0.318512
0.233158,-0.018316,0.125172,-0.737501
0.134872,0.0395844,0.113706,0.214912
0.380814,-0.105292,0.120602,0.216088
0.457509,-0.257129,-0.876795,-0.191941
-0.512094,0.031002,0.119156,0.203074
1.75127,-0.234123,-0.0712948,-0.976995
0.714489,-0.21373,0.207602,-1.17382
0.865499,-0.171702,-0.117912,0.316334
0.739161,0.0391945,0.135374,-0.00792679
0.192912,-0.0142622,-0.0565966,0.311668
0.513721,-0.186534,0.131232,-0.335867
0.125465,-0.0425595,0.0967283,0.219224
1.42716,-0.127275,0.113363,-0.130016
-0.638733,0.0198201,0.0898502,0.129666
0.23073,-0.135468,0.144615,0.191223
-1.33801,-0.174448,0.0907032,-0.230245
0.254237,-0.183723,-0.382244,0.128955
0.524175,0.0141585,-0.0125515,0.383999
1.17655,-0.629387,-0.428807,-0.664135
-0.257236,0.0424879,0.118973,0.128503
0.767161,-0.0798377,0.121036,0.225751
0.949353,0.0124972,0.11322,0.170826
0.733686,0.0458652,0.137182,0.225338
-0.0467747,-0.0986806,-0.350754,0.110686
0.222302,-0.14434,0.119971,0.266816
0.94806,-0.131161,-0.283574,0.143413
0.718259,0.0325448,0.150537,0.163919
-0.447679,0.0138834,0.163758,0.197994
0.806729,-0.376178,-0.728534,0.168582
-0.915371,-0.0864255,-0.105707,-0.0996605
0.928586,0.00608976,0.173547,-1.74384
0.691009,0.00826909,-0.0913855,0.224518
-0.452271,0.0268339,0.221563,0.118729
0.719371,0.0270996,0.154838,0.0217219
0.527867,0.00792517,-0.0225051,0.355576
0.701513,-0.278779,-0.399767,0.297453
0.629696,0.0408382,0.13713,0.350972
1.08042,0.0141849,0.117989,0.206623
0.183895,-0.0342605,0.00292956,0.321945
0.270669,0.0358089,0.148784,0.285079
0.47807,-0.49539,0.122609,0.0457642
0.446267,0.0305406,0.0898863,0.235882
0.0797621,-0.326826,0.12283,0.0358986
1.38885,0.0167042,0.183139,-0.19532
0.612618,-0.262389,-0.0171083,0.132775
0.144692,-0.00870396,0.05301,-0.131062
0.750751,0.0283128,0.138005,0.323869
-0.110405,0.025879,0.182291,0.188704
0.0265042,0.00904488,0.155892,-0.663169
0.0789754,-0.169485,0.101794,0.270914
0.613748,0.0290652,-0.0320727,0.454949
0.156437,0.0531218,0.109299,0.301516
0.132507,0.0603895,0.134213,0.238442
0.573017,-0.258928,-0.569633,-0.0846551
0.0454444,-0.397311,-0.460467,0.0581365
0.270194,-0.539527,0.122191,0.337538
0.895191,-0.349104,0.0433918,-0.285506
-0.000105054,0.014848,0.159199,0.211589
-0.686843,0.0118341,0.151967,-0.757516
0.414735,-0.00774811,0.15468,0.365867
0.268178,-0.16391,0.0815751,0.204266
0.435053,0.0428625,0.0661862,0.424457
0.0197446,-0.0161002,0.0900371,0.467935
0.371077,-0.0816581,0.131369,0.111171
-0.120241,-0.0625279,-1.30687,-1.51519
0.47094,-0.445964,-0.234192,-0.8252
0.303403,-0.401128,-0.391047,0.118294
0.339979,0.0339949,0.0929831,0.282648
-0.517944,0.0726403,0.170796,0.23661
0.343754,-0.365496,0.184935,-0.0215564
-1.07483,0.0164577,0.156803,0.160632
0.509117,0.0360111,0.129683,0.308612
-0.260149,0.0358555,0.139158,0.18822
0.801117,-0.0689495,-0.1426,0.185255
0.541212,-0.377431,-0.385663,0.198357
0.162428,-0.237278,-0.0436829,0.246214
0.171333,-0.0611015,0.0895513,0.169415
0.935567,-0.387726,-0.00384715,-0.0968863
0.132019,-0.563679,0.112367,-0.0900075
0.456668,-0.268991,-1.45848,-0.00964282
0.794601,-0.310991,0.101148,-0.365768
0.053418,-0.0406565,-0.00847688,0.229491
0.379768,0.0432675,0.106647,0.388857
0.268792,-0.330033,0.120544,0.026521
0.392435,0.0122112,0.120545,0.293446
0.661395,0.0493841,0.173211,0.208044
0.648391,-0.178498,-0.0474049,0.147169
-0.728539,-0.0352602,-0.0794453,0.391128
0.257594,0.0587259,0.133727,0.231157
0.178876,0.0760618,0.119243,0.121086
0.636338,0.0305684,0.144137,0.163838
0.573652,0.00191912,-1.71775,-0.328622
0.692377,-0.183231,-0.308176,0.205024
-0.230608,0.0296695,0.149263,0.214425
0.532895,-0.43524,-0.553189,0.181712
1.24955,-0.32634,0.0391152,-0.51939
0.447454,0.0662179,0.202248,0.285448
0.906665,-0.192949,0.102928,-0.116189
0.343158,-0.0495517,0.111778,0.334907
0.782241,-0.334487,-0.516328,-0.322629
-0.460596,0.0130903,0.227193,0.219147
1.68467,0.0239955,0.202935,-2.32726
0.956885,-0.283555,0.0209754,0.384304
0.489885,0.0104188,0.0181677,0.205585
0.588519,0.0190607,0.140761,0.234976
0.109265,-0.0172833,-0.00633672,0.313469
-1.23748,-0.0568035,-0.0806376,0.245482
0.570443,0.0233898,0.0114474,0.472596
0.960031,-0.101173,0.0193265,0.429275
0.0712242,0.0232318,-0.154335,0.0477082
0.313137,0.0269887,0.0969091,0.368364
-1.46105,-0.065718,-0.0156975,-0.214165
1.47571,0.0170456,0.0860904,-0.210662
0.114564,0.0212273,0.113043,0.280938
0.692113,-0.0223822,0.127842,0.344387
0.369559,-0.571225,-0.128856,0.0269426
0.365963,0.0429429,0.113366,0.244917
0.480602,0.0411691,0.16618,0.377682
0.534653,-0.172879,-0.0290224,0.372109
-0.67584,-0.364088,0.0880836,-0.0515916
0.459011,-0.148295,0.00831175,0.332627
0.762028,-0.0075873,-0.022344,-0.184964
0.203702,-0.238477,-0.0546671,0.115022
-0.0866771,-0.183657,0.130357,0.192027
0.393297,-0.259024,-0.34044,0.360321
-0.717878,0.0023147,0.151626,0.0398923
-0.0191969,0.0687232,0.147653,0.153315
0.456609,-0.965699,0.150374,0.0984591
1.1027,-0.332082,0.00340368,-0.582028
0.322703,-0.148508,-0.168308,0.147719
0.517277,-0.203964,0.0453559,0.146337
-0.424529,0.0610885,0.118368,0.326866
0.734182,-0.0851806,-0.183335,0.0630648
0.951493,0.020146,0.197347,0.115999
0.645323,0.0123004,0.124786,0.248054
-0.14894,-0.217303,0.134627,0.217879
-0.190571,-0.388456,-0.640178,0.213703
0.594769,-0.0109311,0.139599,0.0650495
0.338199,-0.208756,-0.592498,0.247188
0.785767,-0.370125,0.0691897,-0.745753
0.803867,0.0403808,0.0957774,0.366899
0.181058,0.0845272,0.111093,0.297066
0.303393,0.00188455,-0.486538,0.0345526
0.743271,-0.0694333,0.031988,-1.27143
1.23786,-0.142079,0.176965,-0.467408
0.544913,0.0345565,0.14794,0.261283
1.04512,-0.250301,-0.279324,-0.77129
0.159756,0.165056,0.155953,0.228492
0.94358,-0.259473,0.0865152,0.109356
0.577119,-0.210769,0.0805501,0.347247
-0.384765,0.0558185,0.13686,0.288676
0.0563546,-0.24321,-1.58168,-0.645644
0.0998854,0.0929577,-0.633665,0.1205
0.412885,-0.357117,-0.568458,0.253996
0.915898,0.0378655,0.176372,0.226792
0.226544,-0.241429,0.14759,-1.48653
0.141459,-0.204937,0.0990582,0.0420699
0.86607,-0.376147,-1.83496,-0.101832
0.709914,-0.546981,-0.485387,-0.118767
0.588368,0.0334749,0.0876371,0.413077
-0.10274,-0.403755,0.0305462,0.190042
1.0227,0.0575743,0.126914,0.265537
0.883886,0.001662,0.153142,0.138241
1.02675,0.0220698,0.134696,0.241864
0.295133,0.0210186,0.102213,-0.618047
0.52025,0.064195,0.170127,0.188556
-1.06695,-0.00656305,0.119779,-0.527086
0.36253,0.0164356,0.0991994,-0.102034
0.375453,-0.1151,-0.22872,0.199705
0.580052,-0.102397,-0.0112836,0.191713
1.16104,-0.499432,-0.218619,-0.220994
0.0389697,0.0394863,-0.772467,0.0923095
1.14857,0.0164267,0.197715,0.143056
0.213538,0.0250912,0.225615,-0.364829
1.33243,0.0202603,0.193494,-0.345193
0.766598,0.0265692,0.0663178,0.340464
0.477993,0.0320625,0.126022,0.417443
0.13051,0.136281,0.138022,0.284094
0.659883,-0.283492,0.0503393,0.191764
-0.0679922,-0.110002,-0.764269,0.198168
0.765314,0.0446458,0.113429,0.39699
-0.742808,0.00315463,0.137588,-0.665165
0.554012,-0.279477,0.0902143,-0.0411326
0.277333,-0.0536308,0.0736391,0.221371
0.0980784,0.0363852,0.124633,0.201044
0.721787,0.0432306,0.130885,0.28783
-0.257236,0,0.147053,0.236328
0.339793,0.161684,-0.214838,0.262789
-0.512094,0.0153035,-0.0551573,0.108477
0.828249,0.0339429,0.0860212,0.25887
0.195954,-0.281488,0.127704,0.0170584
1.40738,0.0264002,0.139738,0.0181214
0.382891,0.0391064,0.124638,0.198597
-0.284667,0.0350079,0.110884,0.202151
0.312293,0.0286766,0.147785,0.129342
0.844428,-0.565384,-0.554706,0.0873882
0.492672,-1.49908,0.167877,0.226296
0.524299,0.0458645,0.123483,0.39053
0.504494,-0.182057,-0.524432,-0.0564197
1.56414,-0.289754,-0.106619,-0.974062
0.350546,-0.281485,-0.0424796,-0.128711
1.10001,-0.462881,-1.5913,-0.522742
0.30877,-0.0257682,-0.0592158,-0.000425968
1.10681,0.0200472,0.153936,-0.0184776
0.716055,-0.203361,-0.55512,0.257276
0.291172,0.0266288,0.0763819,0.272054
0.0189043,0.0196797,0.0498293,0.249352
0.509389,-0.0142768,0.00170322,0.309288
0.0191508,-0.45756,0.121734,-0.110565
-0.451572,0.017345,0.087597,0.229395
0.0389319,-0.345653,0.122378,0.140197
0.32273,-0.222169,-0.283498,0.102565
0.438677,0.0554993,0.164116,0.332177
0.686588,-0.00647733,-0.5854,-0.0476428
-0.137167,-0.00129196,-0.00285429,0.240747
0.683585,-0.0466905,-0.595818,-0.0864243
0.357858,-0.220665,0.159351,-0.49243
0.808209,0.0361147,0.205081,-0.522581
0.261808,0.0551786,0.109233,0.257102
0.526652,-0.024046,-0.0889701,0.414786
-0.0777706,0.19508,0.158959,0.22353
0.374402,0.0169465,-0.0357196,0.321674
0.805328,-0.302453,-0.323009,-0.097767
0.495091,0.108395,0.193168,0.18247
0.409732,0.0275022,0.1226,0.240079
0.821725,-0.520628,-0.15359,-0.334189
0.0583945,0.0260217,0.0610087,0.280375
0.271047,-0.12208,0.0488585,0.179044
0.897516,0.041586,0.119958,0.354394
0.589889,-0.414688,-0.700759,0.167586
0.694052,0.0909907,0.155141,0.291984
0.529765,0.0418325,0.0310591,0.417699
-0.121569,-0.0344774,0.0383835,0.173708
-0.023515,0.0629699,0.133824,0.241228
-0.207184,0.521198,-0.35961,-0.351234
0.659715,0.0232051,-0.174785,0.382597
0.710596,-0.265314,-0.0715633,0.163151
-0.836137,-0.00894492,0.120759,0.195208
0.089795,-0.0173002,-0.116894,0.250182
0.656967,0.0379695,0.180894,-0.0194471
0.557669,-0.052659,0.0133383,-0.0753539
0.46131,0.0272306,0.126049,0.354683
0.571706,-0.155213,0.157021,0.0528663
0.217229,0.0349628,0.171645,0.166895
0.653455,-0.141527,-0.420522,0.178047
0.248763,-0.255517,-0.0484616,-0.00332402
0.419796,0.0126846,0.132288,0.26987
-0.874594,-0.0653185,-0.416992,-1.13244
0.551981,0.0369324,0.156857,0.394928
0.72688,0.0414092,0.167435,-0.12375
0.687148,-0.0481267,-0.181108,-0.288713
0.325538,-0.438482,-0.412141,0.0139114
1.01411,-0.111877,0.00972832,0.355838
0.258797,-0.451382,-0.460882,0.017948
-0.699036,0.00400095,0.102364,0.181856
-0.371408,0.0463172,0.118678,0.198509
1.22138,0.0109213,-0.0828894,0.0682254
0.372008,-0.323358,-0.421269,0.10786
-0.565385,0.0244196,-0.708255,0.168597
0.298294,0.044471,0.11763,0.322058
0.0472633,-0.199532,-0.237752,0.109047
0.367876,-0.285893,-0.85317,0.125106
1.11864,-0.470789,-0.397347,-0.17909
-0.329928,-0.0989849,0.102972,0.184876
1.00838,-0.589252,-0.0586569,-0.228759
0.230273,-0.59155,-1.17766,0.0719707
0.522757,0.0316704,0.119006,0.0608869
-0.154413,0.0432494,0.0667972,0.191855
1.32126,-0.160201,0.16569,-0.552198
0.421976,0.176519,0.099334,0.217863
-0.371408,0.0199768,0.0557365,0.131967
0.312036,0.0127236,-0.466846,0.17193
0.839052,-0.267073,-0.301946,-0.083037
0.0660458,0.00834301,0.128237,0.293529
0.0648933,0.0561149,0.111753,0.271611
0.644066,-0.251955,-0.858739,0.237702
0.846721,0.0411254,0.168716,0.189921
0.214292,-0.318754,0.162446,0.0831641
0.712562,0.0195504,0.1493,-0.323301
1.4063,0.0184949,0.172309,-0.0276312
0.0385972,-0.0592739,0.140333,0.249845
0.283471,0.0102453,-0.0689811,0.194802
1.44537,0.000397223,0.105764,0.0682719
-1.27273,0.00754119,0.162661,0.191304
0.312587,0.0408,0.190188,0.191052
0.754835,-0.0933843,0.09619,0.280575
0.647284,0.017437,0.0984922,0.35821
-1.1754,0.00743919,0.119726,0.172059
0.248965,0.0211985,0.133074,0.267546
0.207201,0.0324265,-0.00337709,0.0736264
0.552267,0.0444722,0.0689378,0.349888
-0.170733,-0.0398047,0.136737,0.241822
-1.01113,-0.00185328,-0.0701772,0.374942
-0.169562,-0.191518,-1.50791,-0.049511
0.226973,-0.290248,-0.0442665,0.234441
0.413207,-0.403816,-0.878037,-0.723742
0.740038,0.0318862,0.217509,-1.91185
-0.0575958,0.0519174,0.0333057,0.344051
1.11264,-0.0149792,0.080186,-0.0649324
-0.0637562,0.0281222,0.163375,0.172527
0.518956,0.052958,0.165173,0.33368
0.646422,0.0369687,0.0972496,0.321581
-0.188508,0.0394815,0.037165,0.26156
-0.169904,0.0622345,0.134771,0.202183
0.633212,-0.00731043,-0.1732,0.434307
0.577341,0.0742361,0.115151,0.451693
1.41906,-0.165596,0.00744866,0.073726
-0.6372,0.0292568,0.152771,0.397769
0.706244,0.0337055,0.0977333,0.300547
0.928924,-1.01927,0.156836,0.198464
-0.341127,0.0199261,0.122483,0.00399205
0.463595,0.0547602,0.134729,0.272478
0.484009,0.0216224,0.198575,0.298477
0.266321,0.0374807,0.112884,0.316596
0.263883,-0.198478,-0.462297,-0.282108
0.126517,0.0281855,0.261862,-1.44741
0.466251,0.0149365,0.0730902,0.289967
0.360282,-0.61118,-0.895523,-0.164269
0.161837,0.0280944,0.0977386,0.401786
0.275918,0.0295832,0.123497,0.415996
0.405223,-0.672086,-0.239136,-0.0412596
0.768883,-0.891934,-0.27464,-0.147165
1.1497,-0.397206,-0.0156819,0.156959
0.10344,-0.519863,-0.389519,0.303946
0.518824,0.00149456,0.138543,0.292161
0.611994,0.277555,0.164707,0.0909634
0.0993375,-0.368836,0.162073,0.251313
0.373059,-0.203885,-0.0633042,0.341938
0.706762,0.0292422,0.194951,0.198058
0.358277,0.0611029,0.134542,-0.0865053
0.646609,0.0425783,0.162213,0.284157
0.367558,0.0449295,0.133843,0.203369
0.131962,0.000203262,0.0865057,0.279252
0.698957,0.0407277,0.155973,0.0634488
0.211586,-0.0498923,-1.11425,0.1561
0.0597706,0.0366841,0.13364,0.261335
0.238508,0.0404463,0.10216,0.264233
0.845391,-0.0429102,-0.0706437,0.144217
0.412751,-0.030869,-0.511363,-0.0921099
0.339535,0.0999417,0.118127,0.195562
-0.214799,0.0289375,0.025895,0.365841
0.598375,-0.240321,0.0467476,0.245868
-0.528751,0.0335288,0.1178,0.250903
0.714575,-0.290294,-0.0332904,0.25365
0.699416,0.0223206,0.0847766,0.265133
0.353434,-0.602029,-0.684733,-0.473839
0.255256,0.0241734,0.117527,0.235962
0.167245,-0.218127,-1.20967,-0.0878839
0.782544,0.0326745,0.0787433,0.314349
0.57237,-0.268572,-0.386521,-0.238939
0.00781579,-0.7614,-0.616644,-0.0814736
0.364434,0.00977565,-0.0197109,0.323145
0.677497,-0.198021,0.0439641,-0.23795
0.746621,0.0334451,0.128006,0.0943341
0.542756,-0.385449,-0.0979826,0.222304
0.626463,-0.367988,-0.0085311,0.185404
0.88314,0.0497588,0.0969847,0.280758
0.462536,-0.0715251,-0.010608,0.270367
0.338234,0.0293149,0.156673,0.284502
0.695677,-0.125398,-0.241041,0.0942308
0.549623,0.039194,0.122484,0.369469
0.438641,-0.192281,-0.405443,0.175806
1.31914,-0.409591,-0.44357,-0.879335
-0.76774,-0.0356962,-0.00826099,0.101061
0.138959,0.0789736,0.097279,0.227177
0.489974,0.00898726,0.0886181,0.362168
0.419272,-0.42652,-0.126879,-0.0622468
0.530827,-0.0444268,0.0873792,0.347928
0.17506,-0.331259,0.137936,-0.324317
0.262364,-0.291204,0.117107,-0.155633
0.233307,2.06763,0.128074,0.222895
0.297102,0.0336821,0.117693,0.246854
0.466631,-0.357559,0.0897198,-0.483692
0.0420059,-0.751681,-0.0819714,-0.902042
0.562748,0.026869,0.0812168,0.224698
0.397067,-0.508143,-0.131239,0.172632
0.321393,0.0400089,0.0617188,0.370798
0.313674,0.0368165,0.179624,-0.919348
0.780948,-0.413764,-0.2312,0.132232
-1.02417,-0.036054,0.0907064,0.0121223
0.776208,0.0333485,0.106622,0.110231
0.707912,0.0170902,0.0640511,-0.645557
0.0636587,-0.142944,-0.0100977,-0.00117746
0.480265,-0.439462,-0.00408112,0.0912928
0.144726,0.0288611,0.107148,0.223035
0.769394,0.0464249,0.118893,0.266178
-0.513228,-0.24567,0.127445,0.278804
1.36897,0.0237127,0.153947,0.211911
0.644646,0.00338716,0.0955999,0.323216
0.308674,-0.271604,-0.96486,-0.166432
-0.0936048,0.0431241,-0.07045,-0.232263
0.912161,-0.0709267,0.159982,0.03021
0.460953,-0.332168,0.0982682,0.238706
0.108539,0.0344331,0.0986042,0.20649
0.043208,0.0101368,0.198964,-0.63437
0.116924,-0.21907,0.195159,-0.0608093
0.831732,0.0121879,0.123478,0.205443
-0.410251,-0.0301054,-0.180756,-0.0416471
-0.401319,0.0563856,0.118026,0.315578
0.412215,-0.186596,-0.20595,0.175838
-0.0159345,-0.0192367,-0.0284035,0.275692
0.367659,0.0220745,0.103256,0.291488
-0.191035,-0.626507,-0.676451,-0.41179
0.850053,-0.240817,-0.461494,0.00821215
-0.502496,-0.246163,-0.378351,0.124503
0.359094,-0.0617952,0.0134053,0.188146
-0.286773,0.0268259,0.114536,0.289964
1.04775,-0.3134,-0.308388,-0.396051
0.393845,0.0747247,0.150158,0.157442
0.335038,0.0236147,0.0935235,0.275828
0.687106,-0.312912,-0.421303,-0.00520646
0.248971,0.0415636,0.0270642,0.449399
0.910976,-0.133469,-0.0795998,-0.134846
0.764997,-0.0473374,-0.0650909,0.216313
0.270651,-0.130557,-0.0410958,0.201569
0.82084,-0.31533,-0.136193,-0.0938691
0.66364,-0.476176,0.135975,-0.0545551
0.269714,0.0329145,0.0851243,0.340381
0.948247,-0.104959,0.149234,-0.549768
0.962196,-0.0139269,0.0779448,0.319666
1.53501,0.0281828,0.172664,-0.0656266
0.492399,0.0322784,0.149547,0.34258
0.140035,0.039558,-1.60759,0.0607821
0.171929,0.0499702,0.146844,0.288409
0.675066,0.0500096,0.158816,0.30308
-0.309474,0.0384031,0.120228,0.17953
0.377312,0.027987,0.0983823,0.356952
0.655763,0.0486033,0.0933499,0.384016
0.247844,0.0463461,0.11982,0.262817
1.11162,0.00187496,0.100971,0.178874
-1.16817,-0.0881083,0.0352908,0.00797341
0.919152,-0.628628,-0.159427,-0.0139947
0.965231,0.0410212,0.0891359,0.34345
0.584915,0.0248817,0.11566,0.131565
0.480476,0.0389406,0.106928,0.323993
0.447956,-0.040051,-0.077292,0.416554
0.126531,0.0185372,0.0635387,0.33458
-0.0958254,-0.329593,0.0401676,-0.128618
0.21228,-0.550337,0.0204097,0.208584
0.89475,0.0366542,0.153485,0.163889
0.24316,0.0650355,0.138215,0.257032
0.430934,-0.221636,-0.0523153,0.200382
0.550611,0.00651935,0.00386144,0.160641
0.44837,0.0148869,0.0974035,0.0744408
0.948169,-0.277147,0.102777,0.118534
0.954949,0.00358375,0.170606,-0.444061
0.225735,-0.399564,0.0778271,0.159053
0.683885,0.0220706,0.112124,0.240527
-0.211402,0.0408545,0.114316,0.229042
0.517872,-0.211512,0.191908,-2.57651e-05
0.665945,0.0327338,-0.0313309,0.21268
0.35543,0.0496144,0.0911434,-0.116904
0.835527,-0.0317662,-0.458482,-0.989063
0.426511,0.308951,0.12795,0.141452
0.131067,0.0229244,-0.518762,0.244639
-0.552011,-0.0189135,0.074071,0.244938
0.73588,-0.937733,-1.55505,-0.0684566
0.225305,0.0280621,0.125541,0.337412
-0.272504,0.0242867,0.14442,0.0702261
0.66337,0.0180973,0.123365,0.202876
0.741906,0.0301355,0.130693,-0.0123539
0.355314,-0.286506,-0.423627,0.174662
0.379127,0.0565633,0.10239,0.282192
0.352652,-0.325323,-0.902671,0.181447
0.554603,-0.330979,-0.847018,0.273782
0.507137,-0.0174344,-0.0492304,0.368308
0.674764,0.033315,0.148292,-0.422879
-0.526923,0.0410661,0.140422,0.247785
0.253606,-0.264382,-0.649752,0.132935
0.937049,0.0262807,0.134202,0.364702
0.742273,-0.306404,-0.0365687,-0.0515999
0.287126,-0.0743291,0.0747827,0.324797
0.517567,-0.116121,-0.0995036,0.227597
0.281383,-0.294785,0.107722,0.0340515
0.666266,0.012708,0.0653166,0.227646
0.916819,-0.214591,-0.136154,-0.428804
-0.272194,0.0147373,0.153201,0.257452
0.606411,-0.135067,-0.0570788,0.225596
-0.535062,0.00528789,-0.161927,0.336371
0.182965,0.155457,0.158625,0.245035
0.0879506,0.042783,0.140109,0.176107
0.647689,-0.348036,-0.540003,0.159917
-0.587822,0.0293734,0.204081,-1.18581
0.907794,-0.338731,-0.0285359,0.14678
0.400726,0.00756911,0.0284739,0.276457
-0.8024,0.0176262,0.171358,0.138646
0.384661,0.0375931,0.0564771,0.399062
-0.0282952,-0.240548,0.125836,0.252444
0.299112,0.0421559,0.131183,0.323291
-0.0526618,0.0463996,-0.144333,0.14146
0.851959,0.025709,0.0159837,0.131009
0.39375,-0.0158651,-0.139826,0.227797
0.742798,-0.0647509,0.0308298,0.270187
0.389303,-0.120248,-0.650147,0.216669
0.0784974,0.0150901,0.123203,0.265757
-0.0928202,-0.104922,0.202052,0.211953
0.836781,-0.0078932,-0.0360754,0.298795
0.551278,0.0390628,0.148885,0.258292
0.806312,0.0304996,0.206981,0.0905772
0.305964,0.0554942,0.133372,0.310803
-0.282531,0.0673465,-0.640006,0.239059
1.42184,-0.506443,-0.676852,-0.418482
-0.949245,-0.629105,0.1056,-0.506863
0.21277,-0.297877,-0.0504482,0.276355
0.910856,-0.430609,-0.863552,-0.127813
-0.281018,0.0142864,0.0998117,0.152775
0.639604,-0.348153,-0.0576551,-0.224554
0.423313,0.046856,0.0772766,0.353256
0.0440338,0.0411058,0.131398,0.367164
0.675125,0.0278486,0.129885,-0.037826
-0.311388,-0.687113,-0.312309,-0.378236
0.603186,0.0061429,0.121575,0.271739
0.911851,-0.16006,0.0551307,0.268426
-0.88218,-0.216458,0.118891,0.160534
0.619049,-0.23967,-0.829286,-0.0296955
0.963859,0.019293,0.179247,-0.496018
1.02993,0.00938298,0.0890626,-0.0297465
0.207243,-0.038946,0.121248,0.141314
0.97704,-0.152508,-0.0946819,-0.141384
-0.131109,0.0240845,0.0745327,0.00701225
-0.649265,0.0284362,0.155568,-0.661213
0.680502,0.0184564,-0.000958506,0.233795
0.345817,-0.353653,-0.545103,-0.109995
-0.371408,0.0436783,0.182997,0.139154
-0.240983,0.0418887,0.12139,0.194146
1.17598,-0.0750948,0.208165,0.259471
0.42582,-0.437002,-1.16961,-0.275218
0.8635,0.0380069,0.0976244,0.311511
0.507163,-0.194699,-0.328316,0.185501
0.412445,-0.342952,-0.983312,0.261387
0.819557,-0.0690204,-0.522322,-0.191553
-1.01391,0.0170849,-0.0288746,0.202519
0.167551,0.030655,-0.00175321,0.368643
0.60184,-0.129925,-0.0817626,-1.62153
0.264253,-0.296289,-0.117662,-0.014864
0.334353,-0.136287,-0.285529,0.114165
1.19482,-0.235234,0.0973921,0.081018
0.870954,-0.0756171,-0.404521,0.277527
0.275388,-0.133396,-0.124272,0.226799
0.232706,0.0578694,0.130492,0.246228
0.501058,0.00621456,0.018457,0.030868
-0.0560981,0.0597665,0.105215,0.196371
0.315303,-0.0940426,-0.038957,0.205801
0.491134,0.0243793,-0.13778,0.341696
