PMTBaryTheta,PMTAvgDist,PMTAvgT,PMTQtotal,PMTQtotalClustered,PMTHits,PMTFracQmax,PMTFracQdownstream,PMTFracClustered,PMTFracLowQ,PMTFracEarly,PMTFracLate,PMTRMSTheta,PMTVarTheta,PMTRMSThetaBary,PMTVarThetaBary,PMTRMSPhi,PMTVarPhi,PMTRMSPhiBary,PMTVarPhiBary,PMTFracLargeAnglePhi,PMTFracLargeAngleTheta,PMTHitsLargeAnglePhi,PMTHitsLargeAngleTheta,LAPPDBaryTheta,LAPPDAvgDist,LAPPDQtotal,LAPPDAvgT,LAPPDHits,LAPPDRMSTheta,LAPPDVarTheta,LAPPDRMSThetaBary,LAPPDVarThetaBary,MCTrueMuonEnergy,MCTrueNeutrinoEnergy,EventNumber,MCNeutrons,MCVDistVtxWall,MCHDistVtxWall,MCVDistVtxInner,MCHDistVtxInner,MCPMTFracRing,MCPMTFracRingNoWeight,MCLAPPDFracRing,MCPMTVarTheta,MCPMTRMSTheta,MCPMTBaryTheta,MCPMTRMSThetaBary,MCPMTVarThetaBary,MCLAPPDVarTheta,MCLAPPDRMSTheta,MCLAPPDBaryTheta,MCLAPPDRMSThetaBary,MCLAPPDVarThetaBary,MCNRings,MCMultiRing,MCPDG
1.43498,1.40964,6.08025,1281.14,0.0,20,0.21606999999999998,0.6432979999999999,0.0,0.3,0.2,0.05,1.4096600000000001,1.50264,0.436026,0.152951,2.33517,1.88084,0.732111,0.264623,0.1,0.0,2,0,0.73829,1.28987,14,8.2071,14,0.779424,0.779424,0.0791948,0.00627182,1379.61,-999,441,0,1.16086,0.44012399999999996,1.42419,0.421749,0.960465,0.85,0.9285709999999999,0.485309,0.6331439999999999,0.129998,0.519921,0.152951,0.611893,0.611893,0.590618,0.0861852,0.00742788,1,0,13
0.975973,1.54502,7.737260000000001,1865.58,0.0,33,0.111338,0.9625729999999999,0.0,0.272727,0.0606061,0.0606061,1.1782700000000002,1.06752,0.417574,0.118326,3.1510000000000002,2.97453,1.02439,0.5458689999999999,0.393939,0.0,13,0,0.47178100000000006,1.45889,34,10.0393,34,0.568086,0.568086,0.13847,0.0191739,640.684,-999,380,0,1.18516,0.362137,1.37609,0.30289699999999997,0.9380440000000001,0.818182,0.852941,0.477555,0.600611,0.10733399999999998,0.504274,0.118326,0.45829899999999996,0.45829899999999996,0.392734,0.205156,0.0420889,1,0,13
0.591109,1.22996,4.8760900000000005,1193.35,1180.49,16,0.28033800000000003,1.0,0.9892219999999999,0.375,0.375,0.0,0.805801,0.729871,0.371307,0.08803430000000001,2.6446400000000003,2.59495,0.476041,0.12256199999999999,0.0,0.0,0,0,0.49522200000000005,1.30867,59,5.60957,59,0.657014,0.657014,0.299102,0.089462,579.7819999999999,-999,337,0,1.09733,0.609216,1.54999,0.679445,0.90295,0.75,1.0,0.46368100000000007,0.616663,0.111228,0.513378,0.08803430000000001,0.40071100000000004,0.40071100000000004,0.127333,0.292865,0.0857698,1,0,13
0.8272370000000001,1.42677,8.45012,1180.05,0.0,35,0.0647764,0.9478540000000001,0.0,0.428571,0.0,0.0285714,1.1684,1.0343,0.5444359999999999,0.207313,2.8580099999999997,2.83033,0.9083600000000001,0.530911,0.14285699999999998,0.08571430000000001,5,3,0.601626,1.34055,7,6.34115,7,0.772061,0.772061,0.202876,0.0411588,472.025,-999,137,0,1.03846,0.47764300000000004,1.6665400000000001,0.47892799999999996,0.971792,0.942857,0.14285699999999998,0.551723,0.641776,0.0768203,0.57733,0.207313,0.88276,0.88276,0.806008,0.230969,0.053346500000000005,1,0,13
0.911209,1.48044,6.45014,2163.15,1129.99,25,0.12800899999999998,1.0,0.522379,0.36,0.16,0.08,1.02457,0.98555,0.347573,0.07803210000000001,2.99451,2.85425,0.699012,0.298794,0.08,0.0,2,0,0.460031,1.42028,59,6.36423,59,0.636063,0.636063,0.20183399999999999,0.040737,724.424,-999,142,0,1.23163,0.581562,1.28407,0.637301,0.885533,0.6,0.644068,0.6064039999999999,0.733888,0.185205,0.566723,0.07803210000000001,0.6487930000000001,0.6487930000000001,0.444607,0.31997800000000004,0.102386,1,0,11
0.438526,1.3969200000000002,8.60776,2861.7,2614.0,44,0.12928800000000001,0.995849,0.913444,0.454545,0.0,0.363636,1.00419,0.774608,0.6166010000000001,0.176222,3.16845,2.92056,0.809757,0.317792,0.25,0.136364,11,6,0.313467,1.3471899999999999,175,7.65976,175,0.626085,0.626085,0.365764,0.13378299999999999,711.5060000000001,-999,146,0,0.783404,0.643859,1.23421,0.732241,0.808339,0.409091,0.965714,0.567446,0.8312870000000001,0.192185,0.656998,0.176222,0.472866,0.472866,0.259459,0.23440999999999998,0.054948199999999996,1,0,11
0.865667,1.3693,7.83358,2107.68,1829.65,40,0.1081,0.948285,0.868086,0.525,0.0,0.2,1.28819,1.0620100000000001,0.62998,0.20013699999999998,4.14289,4.00919,0.787879,0.276613,0.225,0.2,9,8,0.414267,1.31514,114,6.699789999999999,114,0.630077,0.630077,0.331342,0.109787,404.286,-999,162,0,1.11392,0.856166,1.51715,1.0558,0.812992,0.475,0.947368,0.584831,0.818024,0.0981168,0.729246,0.20013699999999998,0.49145600000000006,0.49145600000000006,0.292997,0.28927600000000003,0.0836804,1,0,11
0.546446,1.3327,8.249939999999999,378.70300000000003,0.0,20,0.0884245,1.0,0.0,0.95,0.0,0.05,0.899241,0.901387,0.437334,0.192672,3.5049,3.4843300000000004,0.649435,0.429321,0.1,0.0,2,0,0.207492,1.37247,12,9.71824,12,0.660045,0.660045,0.45738100000000004,0.20919699999999997,293.198,-999,212,0,0.834571,0.491429,1.33552,0.49993699999999996,1.0,1.0,1.0,0.529217,0.525119,0.052859699999999996,0.473704,0.192672,0.516668,0.516668,0.34684,0.196128,0.0384663,1,0,13
0.655173,1.30077,6.8966899999999995,1645.02,1545.95,26,0.143373,0.993657,0.939775,0.384615,0.153846,0.19230799999999998,0.937378,0.8851190000000001,0.433281,0.135221,3.6897300000000004,3.81849,0.6373479999999999,0.236076,0.07692310000000001,0.0384615,2,1,0.7372270000000001,1.27585,391,4.64199,391,0.7560859999999999,0.7560859999999999,0.10038899999999999,0.010077899999999999,362.539,-999,128,0,1.2511299999999999,0.537135,1.24545,0.5695939999999999,0.9157700000000001,0.692308,0.98977,0.51132,0.6687529999999999,0.183238,0.501438,0.135221,0.148715,0.148715,0.0403142,0.124548,0.015512200000000002,1,0,11
1.81139,1.54335,8.64949,2360.41,0.0,37,0.06872360000000001,0.265581,0.0,0.27026999999999995,0.027027,0.216216,1.7710299999999999,1.8793900000000001,0.5581619999999999,0.199166,2.66818,2.10149,1.25193,0.862641,0.432432,0.108108,16,4,0.333822,1.42314,6,17.3341,6,0.649281,0.649281,0.326544,0.10663099999999999,1106.92,-999,510,0,0.8553940000000001,0.44935,1.37675,0.435809,0.967829,0.891892,0.0,0.434595,0.543557,0.122831,0.433949,0.199166,1.25391,1.25391,1.2086700000000001,0.295219,0.08715410000000001,1,0,13
0.245254,1.36729,8.119489999999999,2089.65,1998.5,33,0.159616,0.994772,0.9563799999999999,0.393939,0.030302999999999997,0.151515,0.900849,0.6451140000000001,0.684728,0.191143,3.10612,2.97151,0.719404,0.22574699999999998,0.12121199999999999,0.151515,4,5,0.42176,1.27997,61,4.44736,61,0.581907,0.581907,0.34626599999999996,0.1199,702.324,-999,379,0,1.04346,0.5540649999999999,1.6566599999999998,0.595395,0.9512309999999999,0.757576,1.0,0.44334799999999996,0.681713,0.056359900000000004,0.632473,0.191143,0.340982,0.340982,0.145782,0.21828499999999998,0.0476484,1,0,13
0.6866260000000001,1.42868,8.01787,2613.64,2113.69,43,0.0904744,0.989864,0.808714,0.30232600000000004,0.0,0.0697674,1.08002,0.976138,0.507989,0.195924,3.6524699999999997,3.7013199999999995,0.844082,0.45068400000000003,0.232558,0.0465116,10,2,0.153307,1.34674,88,8.4098,88,0.549582,0.549582,0.42936,0.18435,497.75199999999995,-999,52,0,0.9501780000000001,0.699494,1.5644200000000001,0.817029,0.781139,0.581395,0.806818,0.607318,0.738164,0.08507739999999998,0.661647,0.195924,0.554628,0.554628,0.391127,0.239288,0.0572586,1,0,11
0.9510790000000001,1.2319200000000001,4.57709,781.7280000000001,781.7280000000001,11,0.357703,1.0,1.0,0.272727,0.454545,0.0,0.8357760000000001,1.0152,0.366402,0.0981185,3.8219199999999995,4.06935,0.442283,0.12459,0.0,0.0,0,0,0.503129,1.30986,102,6.79201,102,0.661075,0.661075,0.29369,0.0862536,382.471,-999,55,0,1.15945,0.353585,1.42699,0.28986300000000004,1.0,1.0,0.9705879999999999,0.41901000000000005,0.519991,0.156441,0.373646,0.0981185,0.454504,0.454504,0.358425,0.1916,0.0367107,1,0,13
0.21086799999999997,1.3309600000000001,7.203189999999999,1857.44,1769.59,25,0.227223,1.0,0.952701,0.24,0.0,0.04,0.738741,0.582667,0.545053,0.15922999999999998,3.2837300000000003,3.27693,0.48021400000000003,0.166186,0.0,0.04,0,1,0.0825359,1.3568,88,9.15477,88,0.597204,0.597204,0.5247729999999999,0.275387,682.794,-999,129,0,1.11175,0.76964,1.5214299999999998,0.923932,0.982922,0.92,0.943182,0.425757,0.532222,0.00615108,0.526416,0.15922999999999998,0.501988,0.501988,0.17744100000000002,0.35024099999999997,0.122669,1,0,13
0.185263,1.36765,8.12065,481.02099999999996,0.0,20,0.127838,1.0,0.0,0.8,0.0,0.15,0.9173950000000001,0.931476,0.743309,0.571924,3.28215,3.26165,0.717387,0.525353,0.3,0.2,6,4,0.11512,1.3452,10,8.39914,10,0.747751,0.747751,0.634083,0.402061,118.694,-999,90,0,0.861469,0.599119,1.38878,0.664057,0.6146729999999999,0.7,1.0,0.65241,0.64563,0.0457456,0.60233,0.571924,0.511732,0.511732,0.043327,0.469246,0.220192,1,0,11
1.08374,1.40381,8.452689999999999,4053.26,3177.83,52,0.0898875,0.794776,0.784018,0.442308,0.0192308,0.153846,1.2880200000000002,1.27216,0.5472819999999999,0.237279,3.89091,4.16165,0.963349,0.434806,0.346154,0.0576923,18,3,0.24442199999999997,1.3562,181,9.22578,181,0.511071,0.511071,0.34228000000000003,0.117155,758.57,-999,148,0,0.9455479999999999,0.5317069999999999,1.55525,0.561322,0.8055,0.461538,0.867403,0.615221,0.8500459999999999,0.13561800000000002,0.731838,0.237279,0.6430279999999999,0.6430279999999999,0.579921,0.19300599999999998,0.0372513,1,0,11
1.29653,1.42751,7.7991,3242.42,0.0,39,0.26511,0.650049,0.0,0.564103,0.153846,0.282051,1.29715,1.4082,0.513705,0.196491,4.01514,4.42657,1.04,0.351617,0.35897399999999996,0.07692310000000001,14,3,0.455446,1.36409,38,8.32122,38,0.653939,0.653939,0.26513400000000004,0.0702958,638.317,-999,57,0,0.825866,0.38429800000000003,1.31828,0.336669,0.826987,0.43589700000000003,0.8947370000000001,0.5971420000000001,0.932268,0.20964000000000002,0.755965,0.196491,0.551819,0.551819,0.512177,0.182095,0.0331585,1,0,11
0.790079,1.2994700000000001,6.6402399999999995,1751.4,1704.08,24,0.258918,0.993086,0.972983,0.375,0.125,0.08333330000000001,0.938925,0.940846,0.400215,0.12571300000000002,3.7689699999999995,3.9224099999999997,0.589327,0.213562,0.208333,0.041666699999999994,5,1,0.175653,1.3535700000000002,35,8.51379,35,0.528233,0.528233,0.39336,0.15473199999999998,691.735,-999,14,0,0.9322809999999999,0.431889,1.52898,0.409199,0.9568639999999999,0.833333,0.9714290000000001,0.419108,0.577741,0.055037300000000004,0.526995,0.12571300000000002,0.469587,0.469587,0.356415,0.186998,0.0349682,1,0,13
0.45612299999999995,1.3646200000000002,9.15437,2497.57,0.0,42,0.09580160000000001,0.9620479999999999,0.0,0.214286,0.0,0.30952399999999997,1.01276,0.875876,0.617023,0.265789,3.7094400000000003,3.6550300000000004,0.702341,0.37809699999999996,0.07142860000000001,0.166667,3,7,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,969.693,-999,454,0,0.752179,0.351647,1.17238,0.28691,0.9694370000000001,0.9047620000000001,0.0,0.42736199999999996,0.51937,0.057264300000000004,0.46614399999999995,0.265789,0.0,0.0,0.372781,0.0,0.0,1,0,13
0.47556099999999996,1.22245,7.75098,55.6892,19.8251,4,0.355995,1.0,0.355995,1.0,0.0,0.0,0.91786,0.8345799999999999,0.531948,0.224516,3.78504,3.6404199999999998,0.642099,0.39613400000000004,0.0,0.0,0,0,0.0480888,1.31839,146,4.93381,146,0.31407399999999996,0.31407399999999996,0.28489000000000003,0.08116260000000002,228.03599999999997,-999,15,0,0.801093,0.480005,1.2692299999999999,0.48252700000000004,1.0,1.0,0.9520549999999999,0.526463,0.5211560000000001,0.36128000000000005,0.161099,0.224516,0.42698800000000003,0.42698800000000003,0.381671,0.11710799999999999,0.0137142,1,0,13
0.741502,1.37249,6.60722,2282.22,1963.62,29,0.127655,1.0,0.8604,0.413793,0.103448,0.0344828,0.920076,0.8802129999999999,0.360656,0.107847,3.49709,3.67973,0.672263,0.246675,0.172414,0.0,5,0,0.367992,1.30872,99,6.751510000000001,99,0.5805739999999999,0.5805739999999999,0.346565,0.12010799999999999,426.411,-999,193,0,0.753577,0.601003,1.17515,0.666929,0.70697,0.37931,0.989899,0.589832,0.770987,0.18682,0.5997170000000001,0.107847,0.587017,0.587017,0.459955,0.14593499999999998,0.021297099999999996,1,0,11
0.6584840000000001,1.36724,5.87852,1004.18,691.304,23,0.134045,1.0,0.688427,0.434783,0.0869565,0.0,0.818277,0.818198,0.31900700000000004,0.11516900000000001,3.0324,2.8836,0.57044,0.27174,0.0,0.0,0,0,0.293146,1.2966600000000001,65,6.045,65,0.5148159999999999,0.5148159999999999,0.346895,0.12033599999999998,232.199,-999,178,0,1.04566,0.859124,1.65229,1.0603,0.865231,0.695652,0.876923,0.5939979999999999,0.651624,0.0878467,0.571094,0.11516900000000001,0.6029909999999999,0.6029909999999999,0.44531099999999996,0.203189,0.0412856,1,0,11
0.7278359999999999,1.275,7.47973,635.995,0.0,22,0.0978183,0.977463,0.0,0.636364,0.0,0.0454545,0.953801,0.963543,0.425046,0.18873900000000002,3.82685,3.88381,0.555434,0.311292,0.0454545,0.0454545,1,1,0.538902,1.4804,15,5.1572,15,0.540902,0.540902,0.0382042,0.00145956,338.599,-999,315,0,1.0563799999999999,0.52684,1.63107,0.553904,0.960206,0.909091,1.0,0.487621,0.524633,0.0872737,0.442808,0.18873900000000002,0.6320680000000001,0.6320680000000001,0.631089,0.0318437,0.00101402,1,0,13
0.907927,1.51231,7.649489999999999,1857.27,1057.93,29,0.0826112,0.989094,0.5696140000000001,0.20689699999999997,0.0,0.0344828,1.1255700000000002,1.0023,0.43736099999999994,0.147544,3.43839,3.33857,0.8437819999999999,0.430258,0.310345,0.0344828,9,1,0.523818,1.47212,44,7.34738,44,0.571873,0.571873,0.111596,0.0124536,429.716,-999,44,0,1.04691,0.81442,1.6498099999999998,0.992175,0.934032,0.758621,0.931818,0.544515,0.670774,0.0615659,0.6170869999999999,0.147544,0.420997,0.420997,0.351839,0.189435,0.0358858,1,0,11
0.227437,1.3426,7.9272100000000005,1940.81,1837.0,28,0.15851500000000002,0.988952,0.9465120000000001,0.28571399999999997,0.0,0.214286,1.03183,0.649987,0.852456,0.217875,2.9601599999999997,3.0777200000000002,0.848835,0.244705,0.07142860000000001,0.14285699999999998,2,4,0.0459084,1.3301100000000001,174,7.20177,174,0.48375100000000004,0.48375100000000004,0.449137,0.20172400000000001,1230.06,-999,195,0,1.03296,0.763975,1.67744,0.915298,0.919908,0.714286,0.982759,0.496721,0.813878,0.013305200000000001,0.803197,0.217875,0.40729899999999997,0.40729899999999997,0.134062,0.30252399999999996,0.0915205,1,0,13
0.365491,1.31129,8.243739999999999,1282.97,1265.3,31,0.08151,0.986231,0.986231,0.35483899999999996,0.0,0.193548,0.861716,0.857606,0.545184,0.286501,3.4077900000000003,3.54094,0.76479,0.48227600000000004,0.06451609999999999,0.09677419999999999,2,3,0.08430119999999999,1.35111,55,9.48738,55,0.6889149999999999,0.6889149999999999,0.608115,0.369804,445.82199999999995,-999,54,0,0.76027,0.41350299999999995,1.1884,0.381179,0.958666,0.903226,1.0,0.49788599999999994,0.5367609999999999,0.122103,0.428494,0.286501,0.43367700000000003,0.43367700000000003,0.146017,0.295518,0.0873308,1,0,13
1.18861,1.46435,9.0894,1570.32,958.102,54,0.061188599999999996,0.674246,0.6101310000000001,0.703704,0.0,0.314815,1.40439,1.33877,0.531935,0.292417,3.50415,3.80336,1.5709,1.9302,0.592593,0.0740741,32,4,0.310849,1.33497,31,10.593,31,0.585468,0.585468,0.35501900000000003,0.126039,386.18699999999995,-999,75,0,0.830567,0.386702,1.32759,0.340334,0.794403,0.685185,0.8064520000000001,0.680707,0.766165,0.034043800000000006,0.737483,0.292417,0.6643,0.6643,0.592248,0.190993,0.0364784,1,0,11
1.1563700000000001,1.3541299999999998,5.42495,930.1610000000001,0.0,11,0.333004,0.988108,0.0,0.454545,0.363636,0.0909091,1.1254,1.19907,0.371948,0.07162130000000001,2.37208,2.0592799999999998,0.7058300000000001,0.129223,0.181818,0.0,2,0,0.516187,1.4994299999999998,23,9.91372,23,0.5821310000000001,0.5821310000000001,0.0787392,0.00619986,722.7280000000001,-999,224,0,0.813034,0.45919499999999996,1.29287,0.450813,0.95896,0.727273,0.0,0.451988,0.808156,0.220992,0.631568,0.07162130000000001,1.0348700000000002,1.0348700000000002,1.02263,0.07521080000000001,0.00565667,1,0,13
1.68823,1.52729,6.469519999999999,1624.88,0.0,20,0.359984,0.265727,0.0,0.25,0.2,0.1,1.61601,1.71072,0.32541,0.0621591,1.71888,1.48019,0.6869850000000001,0.151898,0.1,0.0,2,0,0.4169,1.43103,6,14.0375,6,0.5647770000000001,0.5647770000000001,0.233314,0.0544356,637.5419999999999,-999,108,0,1.10404,0.643987,1.5367,0.732436,0.871432,0.6,0.0,0.515284,0.8252370000000001,0.13924,0.705731,0.0621591,1.48413,1.48413,1.45354,0.271615,0.07377460000000001,1,0,11
0.267276,1.31481,6.52685,2881.77,2807.33,22,0.242436,1.0,0.9741690000000001,0.181818,0.0,0.0909091,0.726445,0.516076,0.48762700000000003,0.0817019,3.21112,3.12291,0.529838,0.12804200000000002,0.0909091,0.0454545,2,1,0.18947,1.36553,151,6.36871,151,0.5159130000000001,0.5159130000000001,0.368385,0.135707,554.005,-999,163,0,1.0688600000000001,0.886597,1.60636,1.10217,0.952462,0.727273,0.81457,0.442051,0.6460560000000001,0.0308832,0.6174149999999999,0.0817019,0.47438100000000005,0.47438100000000005,0.128771,0.366143,0.13406099999999999,1,0,11
0.908597,1.3495700000000002,7.965160000000001,2293.97,2044.78,33,0.150479,0.933672,0.891375,0.333333,0.030302999999999997,0.24242399999999997,1.2717399999999999,1.1021100000000001,0.618459,0.198485,3.92164,4.0149300000000006,0.834849,0.33096,0.212121,0.0909091,7,3,0.452031,1.32074,86,7.76231,86,0.6495529999999999,0.6495529999999999,0.310886,0.09665030000000001,460.986,-999,138,0,0.782805,0.551283,1.23302,0.591155,0.8643709999999999,0.636364,0.9883719999999999,0.519544,0.746456,0.138587,0.6324029999999999,0.198485,0.46842700000000004,0.46842700000000004,0.374841,0.176433,0.031128500000000003,1,0,11
1.30487,1.3541,7.17572,1472.15,0.0,27,0.19801,0.683437,0.0,0.44444399999999995,0.185185,0.185185,1.30597,1.4079700000000002,0.482764,0.171722,4.17701,4.4255,0.812228,0.31348400000000004,0.22222199999999998,0.037037,6,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,697.91,-999,427,0,1.22222,0.426936,1.3027,0.40165,0.9484459999999999,0.814815,0.0,0.49286499999999994,0.629831,0.170201,0.484887,0.171722,0.0,0.0,1.0858299999999999,0.0,0.0,1,0,13
1.58009,1.2696100000000001,4.60585,1007.44,0.0,13,0.5077119999999999,0.37759299999999996,0.0,0.461538,0.538462,0.0,1.39747,1.62135,0.501911,0.0990568,4.43959,4.73093,0.592986,0.12308399999999999,0.230769,0.07692310000000001,3,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1173.78,-999,109,0,0.967671,0.407384,1.59905,0.37185300000000004,0.8522350000000001,0.538462,0.0,0.493619,0.712084,0.22914600000000002,0.5023770000000001,0.0990568,0.0,0.0,1.79925,0.0,0.0,1,0,13
0.65268,1.39231,9.02052,3256.94,3023.48,48,0.0909898,0.9792770000000001,0.9283170000000001,0.458333,0.0208333,0.270833,1.12142,0.9108569999999999,0.581062,0.16623800000000002,2.90036,2.6742,0.908064,0.359512,0.291667,0.10416700000000001,14,5,0.546842,1.3081,122,7.86079,122,0.7118909999999999,0.7118909999999999,0.242552,0.058831600000000005,999.9960000000001,-999,176,0,1.22585,0.390918,1.29551,0.34675900000000004,0.901051,0.5625,0.9672129999999999,0.496328,0.769271,0.15714,0.628123,0.16623800000000002,0.389425,0.389425,0.288815,0.170019,0.028906499999999998,1,0,11
2.0798,1.56625,6.8412,3273.92,0.0,28,0.181721,0.087936,0.0,0.214286,0.14285699999999998,0.107143,1.9824599999999999,2.1242799999999997,0.46235200000000004,0.137098,3.47309,2.39837,1.16391,0.583852,0.357143,0.035714300000000004,10,1,0.406099,1.39149,6,19.1488,6,0.677912,0.677912,0.28269099999999997,0.07991439999999998,788.69,-999,161,0,1.09102,0.34923200000000004,1.5624799999999999,0.28323000000000004,0.906697,0.642857,0.0,0.47625100000000004,0.787503,0.180426,0.638134,0.137098,1.59448,1.59448,1.56913,0.258164,0.0666489,1,0,11
0.944918,1.46617,7.34545,1970.25,1615.12,30,0.153999,0.9782129999999999,0.8197559999999999,0.4,0.0,0.13333299999999998,1.20789,1.0498299999999998,0.48155299999999995,0.12334300000000001,2.79631,2.55372,0.849669,0.30550700000000003,0.23333299999999998,0.0333333,7,1,0.293927,1.36895,44,8.17575,44,0.556357,0.556357,0.346294,0.11992,635.817,-999,35,0,1.24011,0.602932,1.26729,0.6698689999999999,0.8536450000000001,0.533333,0.772727,0.571969,0.8511719999999999,0.10968399999999999,0.757608,0.12334300000000001,0.657958,0.657958,0.564773,0.167719,0.028129599999999998,1,0,11
0.911708,1.4919799999999999,8.72963,2632.6,0.0,39,0.13304000000000002,0.9447459999999999,0.0,0.20512800000000003,0.0,0.10256400000000002,1.18553,1.01884,0.48228000000000004,0.150136,3.45304,3.4445099999999997,1.07469,0.607474,0.384615,0.025641000000000004,15,1,0.480013,1.44169,13,9.58094,13,0.572797,0.572797,0.17990799999999998,0.032366900000000004,1460.73,-999,61,0,0.831751,0.6799189999999999,1.3299299999999998,0.787196,0.973835,0.8717950000000001,0.8461540000000001,0.440201,0.571076,0.043517,0.53135,0.150136,0.441517,0.441517,0.35784499999999997,0.219796,0.0483102,1,0,13
0.8889020000000001,1.4177899999999999,10.0585,5334.37,4390.57,72,0.07121210000000001,0.876641,0.8230709999999999,0.416667,0.0,0.416667,1.36446,1.17931,0.6610050000000001,0.255904,3.7719300000000002,3.97296,1.26935,0.6257020000000001,0.48611099999999996,0.166667,35,12,0.174474,1.351,202,10.1426,202,0.530562,0.530562,0.401022,0.16081800000000002,950.71,-999,10,0,0.8750030000000001,0.353665,1.41557,0.289985,0.838507,0.5,0.9504950000000001,0.565619,0.847376,0.0710451,0.784198,0.255904,0.457,0.457,0.357968,0.192724,0.037142699999999994,1,0,11
0.573203,1.36541,7.66869,3059.24,2939.97,30,0.308374,0.988608,0.9610120000000001,0.633333,0.13333299999999998,0.23333299999999998,1.09445,0.718388,0.647734,0.0923625,3.71153,3.6617599999999997,0.977369,0.169702,0.23333299999999998,0.13333299999999998,7,4,0.398794,1.32425,103,6.32722,103,0.613093,0.613093,0.31337600000000004,0.0982048,718.1239999999999,-999,44,0,0.7915979999999999,0.718526,1.25043,0.8460340000000001,0.899847,0.43333299999999997,0.9611649999999999,0.49553,1.06671,0.08415639999999999,0.995825,0.0923625,0.47138500000000005,0.47138500000000005,0.214811,0.271308,0.0736082,1,0,11
0.610909,1.3969200000000002,6.644430000000001,1459.38,0.0,23,0.136676,1.0,0.0,0.26087,0.0869565,0.043478300000000004,0.857533,0.753332,0.369923,0.08396260000000001,3.21577,3.3130699999999997,0.5778840000000001,0.21515700000000001,0.0869565,0.0,2,0,0.5381859999999999,1.39327,2,15.53,2,0.715647,0.715647,0.208073,0.0432945,581.455,-999,30,0,1.0434700000000001,0.548255,1.6566299999999998,0.58654,0.921285,0.8260870000000001,0.5,0.459897,0.55296,0.0844322,0.47531,0.08396260000000001,0.558429,0.558429,0.436723,0.36753600000000003,0.13508299999999998,1,0,13
0.6185729999999999,1.3204200000000001,6.573060000000001,1486.88,1425.18,18,0.221379,0.98372,0.9585049999999999,0.333333,0.22222199999999998,0.166667,0.985419,0.7521680000000001,0.573775,0.0955679,3.27661,3.59511,1.1408399999999999,0.268258,0.166667,0.11111099999999999,3,2,0.368398,1.35933,97,6.161580000000001,97,0.579343,0.579343,0.310448,0.0963782,299.20099999999996,-999,135,0,1.16482,0.736049,1.41635,0.8727389999999999,0.898275,0.611111,0.989691,0.5313100000000001,0.918734,0.152376,0.798705,0.0955679,0.560674,0.560674,0.348649,0.223573,0.0499847,1,0,11
1.56185,1.44275,6.09957,1847.84,0.0,24,0.321141,0.493025,0.0,0.541667,0.291667,0.125,1.60022,1.58909,0.374301,0.0642652,2.19329,1.71492,1.05677,0.24432600000000002,0.25,0.0,6,0,0.23751599999999998,1.2711,4,11.57,4,0.724636,0.724636,0.5229189999999999,0.273445,671.592,-999,160,0,0.922639,0.518388,1.50989,0.541024,0.78788,0.333333,0.0,0.6687529999999999,1.09004,0.393127,0.754366,0.0642652,1.57554,1.57554,1.63576,0.335039,0.112251,1,0,11
0.6974100000000001,1.35361,7.753439999999999,3017.96,2347.12,43,0.119548,0.976333,0.77772,0.325581,0.139535,0.232558,1.1163299999999998,0.999058,0.554326,0.19958,2.86808,2.63301,0.920775,0.43879799999999997,0.30232600000000004,0.116279,13,5,0.394073,1.32276,112,7.174189999999999,112,0.649299,0.649299,0.355639,0.126479,633.25,-999,78,0,1.08259,0.476599,1.57918,0.477338,0.8102520000000001,0.511628,0.892857,0.595548,0.803959,0.23910900000000002,0.593891,0.19958,0.440503,0.440503,0.290663,0.23325700000000002,0.05440880000000001,1,0,11
1.70681,1.59457,7.007000000000001,983.7639999999999,0.0,24,0.15162799999999999,0.322897,0.0,0.5,0.166667,0.08333330000000001,1.68068,1.7245400000000002,0.362987,0.0900414,4.391769999999999,4.66737,1.23133,0.866291,0.375,0.0,9,0,0.319785,1.37095,5,20.3299,5,0.489544,0.489544,0.29214,0.08534560000000001,694.3910000000001,-999,63,0,1.0241799999999999,0.510351,1.6948299999999998,0.528775,0.854142,0.708333,0.0,0.574488,0.6946399999999999,0.184757,0.537755,0.0900414,1.86057,1.86057,1.86075,0.21815199999999998,0.0475903,1,0,11
0.42269799999999996,1.36585,8.64596,2066.35,1726.4,40,0.157645,0.993237,0.8354799999999999,0.4,0.025,0.225,1.00789,0.81522,0.637709,0.23023200000000002,3.11963,3.3132800000000002,0.908434,0.434943,0.3,0.2,12,8,0.036683600000000004,1.3370600000000001,105,8.42175,105,0.582734,0.582734,0.551659,0.30432800000000004,544.585,-999,25,0,1.1045200000000002,0.35937199999999997,1.53575,0.298683,0.9634389999999999,0.875,1.0,0.45538100000000004,0.560966,0.0453024,0.5191020000000001,0.23023200000000002,0.42916800000000005,0.42916800000000005,0.238959,0.235918,0.0556572,1,0,13
