energy, evnum, distWallVert, distWallHor, distInnerStrVert,distInnerStrHor, pmt_fracRing, lappd_fracRing, nrings, multiplerings, pdg
966.244,43,0.868473,0.489246,1.40264,0.496611,0.497132,0.365957,1,0,11
208.177,47,1.02369,0.575987,1.69579,0.628805,0.191084,0.636364,1,0,11
630.384,64,1.23976,0.701785,1.26797,0.820521,0.00377081,0.6,1,0,11
419.443,72,0.819395,0.500717,1.30547,0.514092,0.281903,0.548387,1,0,11
671.65,77,1.14603,0.691694,1.45356,0.805142,0.431211,0.575758,1,0,11
548.039,80,0.789948,0.525501,1.24716,0.551864,0.192772,0.555556,1,0,11
477.428,82,0.896149,0.378849,1.45744,0.328366,0.460739,0.711864,1,0,11
1162.8,84,1.16972,0.454883,1.40666,0.444241,0.728296,0.513089,1,0,11
814.346,87,1.04704,0.842296,1.64957,1.03466,0.206237,0.54955,1,0,11
519.79,99,1.00967,0.669111,1.72355,0.770725,0.489392,0.575,1,0,11
47.7589,102,0.759558,0.459169,1.18699,0.450773,0.205957,0.5,1,0,11
607.583,103,1.19669,0.488265,1.35326,0.495116,0.30391,0.59434,1,0,11
1185.48,105,0.881436,0.532724,1.42831,0.562871,0.410602,0.546875,1,0,11
768.025,110,1.0244,0.713364,1.69439,0.838167,0.342003,0.408163,1,0,11
855.948,111,1.13411,0.510524,1.47716,0.529038,0.539626,0.439394,1,0,11
471.674,114,1.02391,0.452791,1.69535,0.441053,0.0586284,1,1,0,11
443.308,122,1.23757,0.428131,1.27231,0.403472,0.269045,0.433962,1,0,11
941.613,125,0.85535,0.41294,1.37666,0.38032,0.170646,0.415094,1,0,11
528.827,127,1.0664,0.406711,1.61122,0.370827,0.270218,0.566372,1,0,11
607.606,130,1.09454,0.394092,1.55551,0.351596,0.301374,0.592105,1,0,11
183.586,133,1.07645,0.6311,1.59132,0.712797,0.206063,0.272727,1,0,11
480.338,136,0.909899,0.618198,1.48467,0.693134,0.567673,0.657895,1,0,11
183.693,144,0.855315,0.614543,1.37659,0.687564,0.400243,0.365854,1,0,11
327.096,155,1.01007,0.354998,1.72277,0.292016,0.280916,0.551282,1,0,11
954.636,156,1.1547,0.436001,1.43639,0.415465,0.330078,0.574074,1,0,11
781.236,158,1.06422,0.608487,1.61555,0.678334,0.0894827,0.959184,1,0,11
556.035,163,0.816285,0.445047,1.29931,0.429251,0.418836,0.373333,1,0,11
411.121,164,1.23426,0.384952,1.27886,0.337667,0.197811,0.674419,1,0,11
946.539,165,0.85707,0.900137,1.38006,1.12281,0.028128,0.923077,1,0,11
700.054,167,0.919098,0.752465,1.50288,0.897757,0.802478,0.840426,1,0,11
71.0168,173,1.06613,0.354522,1.61175,0.291291,0.0404401,0.571429,1,0,11
195.941,176,1.23081,0.86634,1.2857,1.0713,0.684652,0.730769,1,0,11
563.26,177,1.21905,0.675461,1.30898,0.780402,0.812176,0.672131,1,0,11
644.585,178,1.03149,0.714071,1.68035,0.839244,0.273163,0.0869565,1,0,11
603.32,179,1.22472,0.775356,1.29774,0.932643,0.535302,0.965079,1,0,11
1037.6,186,0.821256,0.91045,1.30915,1.13853,0.0168034,0.927273,1,0,11
468.476,189,1.02417,0.544193,1.69485,0.58035,0.522383,0.470588,1,0,11
451.023,191,1.25145,0.721285,1.24483,0.850239,0.640149,0.559633,1,0,11
316.877,192,1.02127,0.757569,1.70059,0.905536,0.656661,0.586207,1,0,11
696.881,194,1.13884,0.583415,1.46779,0.640124,0.622172,0.410448,1,0,11
1739.27,9,1.06702,0.420029,1.61,0.391123,0.566098,0.454333,1,0,11
101.608,18,1.06899,0.635259,1.6061,0.719135,0.33145,0.84,1,0,11
589.578,30,0.845609,0.701193,1.35737,0.819618,0.793063,0.721951,1,0,11
1163.15,37,1.2466,0.82,1.25443,1.00068,0.696846,0.589928,1,0,11
769.274,47,1.16781,0.400406,1.41043,0.361219,0.0294816,0.705882,1,0,11
285.624,48,0.821664,0.518878,1.30996,0.54177,0.249275,0.5625,1,0,11
921.312,59,0.811459,0.837164,1.28975,1.02684,0.200396,0.134615,1,0,11
669.255,61,1.16769,0.412341,1.41067,0.379408,0.291301,0.774194,1,0,11
860.517,68,1.12541,0.492315,1.49439,0.501288,0.470843,0.761006,1,0,11
352.423,72,0.873971,0.616284,1.41353,0.690216,0.41861,0.340206,1,0,11
1005.83,77,1.2028,0.771936,1.34115,0.92743,0.382448,0.953488,1,0,11
328.659,80,0.904034,0.347276,1.47305,0.280248,0.185753,0.564103,1,0,11
343.093,85,1.17684,0.596568,1.39256,0.660169,0.0447569,0.304348,1,0,11
1234.54,88,1.21208,0.503834,1.32278,0.518842,0.117777,0.222222,1,0,11
294.222,113,0.997847,0.52328,1.6588,0.548479,0.479901,0.320675,1,0,11
701.888,125,0.894267,0.571333,1.45371,0.621711,0.0754128,0.160714,1,0,11
1041.67,127,0.952581,0.405655,1.56918,0.369219,0.187366,0.754717,1,0,11
501.086,131,0.881637,0.490241,1.42871,0.498127,0.347528,0.441176,1,0,11
547.65,140,1.04432,0.747427,1.65494,0.890079,0.548805,0.78125,1,0,11
522.715,142,1.22651,0.736788,1.2942,0.873864,0.0899342,0.769231,1,0,11
152.247,143,1.21041,0.6107,1.32609,0.681707,0.338842,0.772727,1,0,11
1071.96,150,1.00484,0.618413,1.73312,0.693462,0.784271,0.75,1,0,11
444.897,160,0.993589,0.680617,1.65037,0.78826,0.412187,0.546875,1,0,11
681.793,164,0.929099,0.729213,1.52268,0.86232,0.0108982,1,1,0,11
197.38,165,0.76549,0.478784,1.19874,0.480667,0.0471897,0.857143,1,0,11
290.476,169,0.906422,0.688209,1.47778,0.799831,0.589591,0.737705,1,0,11
787.557,170,1.12728,0.833117,1.49068,1.02067,0.896521,0.929515,1,0,11
270.602,171,1.06854,0.419946,1.60699,0.390998,0.399167,0.487179,1,0,11
590.716,172,1.09004,0.355792,1.56443,0.293227,0.264951,0.797468,1,0,11
780.479,174,1.13126,0.46809,1.4828,0.464369,0.299346,0.531469,1,0,11
700.454,181,0.79771,0.689943,1.26253,0.802473,0.698744,0.695035,1,0,11
1112.09,182,0.883027,0.583262,1.43146,0.639892,0.0795698,0.86,1,0,11
355.827,184,0.768739,0.72138,1.20517,0.850383,0.428516,0.491667,1,0,11
363.116,187,0.942062,0.407909,1.54835,0.372653,0.229267,0.641509,1,0,11
550.392,191,1.18055,0.462858,1.3852,0.456396,0.406978,0.730159,1,0,11
934.485,192,0.956957,0.356323,1.57784,0.294036,0.409286,0.708333,1,0,11
94.3203,197,1.14883,0.71692,1.44801,0.843587,0.0686495,0.9,1,0,11
1497.23,2,0.798118,0.486126,1.26334,0.491856,0,0.818182,1,0,11
178.729,8,1.02366,0.55856,1.69586,0.602246,0,1,1,0,11
596.434,15,0.857503,0.565087,1.38092,0.612193,0.521787,0.865385,1,0,11
1001.65,20,0.889069,0.660732,1.44342,0.757955,0.0539019,0.872727,1,0,11
599.941,22,0.835512,0.365871,1.33738,0.308588,0.153458,0.377049,1,0,11
1306.16,24,1.18437,0.518374,1.37764,0.541002,0.495942,0.494505,1,0,11
117.852,26,0.822833,0.848225,1.31228,1.04369,0.345596,0.642857,1,0,11
635.817,35,1.24011,0.602932,1.26729,0.669869,0.240761,0.727273,1,0,11
950.651,36,1.2023,0.456399,1.34214,0.446551,0.370889,0.434483,1,0,11
528.905,38,1.07126,0.551847,1.60161,0.592015,0.602116,0.470149,1,0,11
579.41,46,1.02058,0.391504,1.70196,0.347651,0.32774,0.5,1,0,11
712.581,48,1.16367,0.893635,1.41864,1.1129,0.822816,0.78972,1,0,11
264.795,50,0.974106,0.408293,1.6118,0.373238,0.159964,0.136,1,0,11
198.399,62,1.09153,0.373808,1.56147,0.320683,0.226414,0.666667,1,0,11
755.176,73,1.03533,0.691655,1.67274,0.805083,0.678264,0.747059,1,0,11
542.57,76,0.781085,0.661642,1.22962,0.759342,0.565454,0.589147,1,0,11
561.85,78,0.926481,0.783724,1.5175,0.945395,0.820579,0.829268,1,0,11
320.26,79,0.971372,0.52319,1.60638,0.548342,0.599034,0.590909,1,0,11
698.076,81,0.790515,0.416459,1.24829,0.385683,0.37732,0.846154,1,0,11
1012.46,94,0.819143,0.885165,1.30497,1.09999,0.525424,0.729927,1,0,11
133.375,96,0.961323,0.550041,1.58649,0.589263,0.0441002,0.222222,1,0,11
709.594,105,0.750953,0.370388,1.16995,0.315472,0.0877863,0.555556,1,0,11
447.548,109,0.934768,0.708073,1.53391,0.830103,0.0609322,0.291667,1,0,11
996.843,116,0.934176,0.406241,1.53273,0.370112,0.356294,0.226446,1,0,11
917.723,123,1.0464,0.388185,1.65082,0.342593,0.0987242,0.378049,1,0,11
745.572,125,1.00796,0.658311,1.72694,0.754266,0.690109,0.682432,1,0,11
248.9,127,1.11304,0.521822,1.51888,0.546256,0.501551,0.40625,1,0,11
432.107,144,1.15435,0.410799,1.43709,0.377057,0.229024,0.373134,1,0,11
702.052,147,1.03898,0.543944,1.66551,0.57997,0.209341,0.52381,1,0,11
784.278,150,1.20721,0.382263,1.33241,0.333569,0.245343,0.373984,1,0,11
594.951,159,1.03261,0.568617,1.67813,0.617572,0.0553621,0.23913,1,0,11
694.655,166,0.984211,0.837911,1.6318,1.02798,0.15117,0.25641,1,0,11
175.657,176,1.17673,0.353502,1.39277,0.289737,0.292377,0.769231,1,0,11
1048.5,182,0.792959,0.354605,1.25313,0.291418,0.153247,0.0909091,1,0,11
893.104,185,0.875061,0.438543,1.41569,0.41934,0.468382,0.60177,1,0,11
533.016,193,1.24416,0.680149,1.25926,0.787547,0.526353,0.678899,1,0,11
956.559,1,0.777585,0.51493,1.22268,0.535753,0.365507,0.677778,1,0,11
215.514,2,0.952469,0.539592,1.56895,0.573339,0.415105,0.466667,1,0,11
1005.26,5,1.07029,0.531443,1.60353,0.560919,0.00584216,0.225806,1,0,11
791.522,10,0.907991,0.875207,1.48089,1.08481,0.578704,0.713514,1,0,11
313.279,12,0.9803,0.59895,1.62406,0.6638,0.147245,0.413793,1,0,11
232.338,19,1.13323,0.916009,1.47891,1.147,0.400749,0.2,1,0,11
432.693,24,1.19556,0.810201,1.3555,0.985747,0.624874,0.882353,1,0,11
469.103,27,0.779014,0.553088,1.22551,0.593907,0.453397,0.75,1,0,11
578.556,28,0.961547,0.630275,1.58693,0.71154,0.474583,0.648649,1,0,11
452.717,37,0.763518,0.492365,1.19483,0.501364,0.402536,0.647059,1,0,11
101.391,41,0.955265,0.591959,1.57449,0.653146,0.221694,0.578947,1,0,11
133.754,58,0.867458,0.640567,1.40063,0.727224,0.308107,0.466667,1,0,11
394.953,63,0.808663,0.79938,1.28422,0.969255,0.373538,0.821053,1,0,11
894.617,72,1.2319,0.865432,1.28355,1.06992,0.827168,0.969231,1,0,11
389.25,76,1.23914,0.895168,1.26919,1.11524,0.330188,0.715686,1,0,11
361.32,91,0.96518,0.831,1.59412,1.01744,0.59017,0.917808,1,0,11
771.528,101,0.929364,0.396353,1.52321,0.355042,0.0467653,0.772727,1,0,11
686.098,105,0.94258,0.509763,1.54937,0.527879,0.433404,0.725806,1,0,11
51.1566,106,0.781052,0.593372,1.22955,0.655299,0.20019,1,1,0,11
219.805,107,1.21911,0.806921,1.30886,0.980747,0.667346,0.828571,1,0,11
700.422,110,0.91377,0.591087,1.49233,0.651816,0.511744,0.467391,1,0,11
419.289,116,0.827027,0.704763,1.32058,0.825059,0.698075,0.672956,1,0,11
420.071,117,1.08687,0.475309,1.57069,0.47537,0.330114,0.467532,1,0,11
952.212,123,0.822565,0.462712,1.31175,0.456173,0.457496,0.561644,1,0,11
785.31,127,1.19951,0.347624,1.34768,0.280779,0,0,1,0,11
460.756,130,0.813379,0.437829,1.29356,0.418251,0.536579,0.688679,1,0,11
122.314,131,1.17883,0.375661,1.38861,0.323507,0.133391,1,1,0,11
629.323,136,1.17026,0.729948,1.40558,0.863441,0.311551,0.571429,1,0,11
612.125,142,1.12214,0.808747,1.50087,0.98353,0.130615,0.246269,1,0,11
492.275,143,1.24,0.80197,1.2675,0.973202,0.502956,0.744186,1,0,11
386.721,144,1.13546,0.588445,1.47449,0.64779,0.354575,0.520548,1,0,11
549.317,156,0.824186,0.536897,1.31495,0.569231,0.414528,0.634146,1,0,11
790.309,159,0.839764,0.359591,1.3458,0.299016,0.166305,0.744186,1,0,11
183.869,162,1.19543,0.572003,1.35575,0.622733,0,0,1,0,11
1031.18,165,0.914881,0.71949,1.49453,0.847503,0.171301,0.0712401,1,0,11
444.864,167,1.20767,0.685986,1.33152,0.796442,0.596875,0.59375,1,0,11
606.729,172,1.249,0.43779,1.24968,0.418193,0.298718,0.377778,1,0,11
779.915,174,1.08846,0.760526,1.56755,0.910041,0.176478,0.846154,1,0,11
248.69,180,0.755176,0.380186,1.17831,0.330403,0.302717,0.818182,1,0,11
1046.09,191,1.1668,0.653603,1.41244,0.747091,0.212964,0.75,1,0,11
209.115,200,0.759179,0.430284,1.18624,0.406753,0.25307,0.615385,1,0,11
705.788,10,0.918444,0.418602,1.50159,0.38895,0.127991,0.9375,1,0,11
574.622,21,0.851103,0.908614,1.36825,1.13573,0.632198,0.783186,1,0,11
497.51,24,1.1878,0.410601,1.37086,0.376756,0.573484,0.793103,1,0,11
760.973,36,0.8409,0.449793,1.34805,0.436484,0.142265,0.764706,1,0,11
846.463,38,0.956645,0.664352,1.57722,0.763473,0.649174,0.58042,1,0,11
306.398,43,1.12496,0.766907,1.49528,0.919766,0.74764,0.637931,1,0,11
508.858,50,0.976658,0.396082,1.61685,0.354628,0.351005,0.440367,1,0,11
938.201,53,0.747941,0.832056,1.16399,1.01905,0.302057,0.932773,1,0,11
108.143,71,1.20101,0.471111,1.34471,0.468973,0.308338,0.8,1,0,11
809.425,75,1.19261,0.553692,1.36133,0.594827,0.0102841,0.111111,1,0,11
188.597,80,0.884807,0.410641,1.43498,0.376817,0.0966517,0.7,1,0,11
794.719,81,0.910151,0.685537,1.48516,0.795759,0.613307,0.648276,1,0,11
180.017,84,1.09967,0.43033,1.54535,0.406823,0.149301,0.8125,1,0,11
753.515,85,1.13916,0.41524,1.46717,0.383826,0.107106,0.434783,1,0,11
1244.64,87,1.07385,0.562468,1.59648,0.608202,0.71606,0.194545,1,0,11
1103.03,91,1.16287,0.87952,1.42021,1.09139,0.912463,0.823308,1,0,11
834.866,97,1.11637,0.582643,1.51228,0.638948,0.616595,0.505495,1,0,11
330.073,99,0.841537,0.81004,1.34931,0.985501,0.573793,0.609756,1,0,11
51.8898,101,1.17307,0.404458,1.40002,0.367394,0.14279,0.4,1,0,11
1222.87,108,1.22388,0.36885,1.29942,0.313127,0.0428962,0.2,1,0,11
351.491,111,1.01387,0.796812,1.71524,0.965341,0.368887,0.659091,1,0,11
322.659,126,0.966483,0.571812,1.5967,0.622441,0.384339,0.542169,1,0,11
399.306,127,0.81277,0.654651,1.29235,0.748687,0.38627,0.397959,1,0,11
793.097,135,1.23844,0.442191,1.27058,0.424899,0.261949,0.264151,1,0,11
1228.34,136,0.979658,0.701609,1.62279,0.820252,0.239446,0.716418,1,0,11
1158.39,139,0.984151,0.641693,1.63168,0.72894,0.212459,0.616667,1,0,11
921.656,140,1.02875,0.836057,1.68577,1.02515,0.775238,0.774869,1,0,11
975.365,147,0.749948,0.767981,1.16796,0.921403,0.126921,0.196429,1,0,11
637.602,151,1.03251,0.516456,1.67833,0.538079,0.249906,0.714286,1,0,11
590.703,161,0.849294,0.415092,1.36467,0.3836,0.144477,0.348837,1,0,11
1447.45,162,1.21617,0.627096,1.31469,0.706694,0.262036,0.915966,1,0,11
837.682,175,1.19189,0.360098,1.36276,0.299789,0.45654,0.267606,1,0,11
670.42,177,0.836636,0.496334,1.33961,0.507413,0.022651,1,1,0,11
865.087,190,0.988295,0.584833,1.63989,0.642286,0.361442,0.782313,1,0,11
926.675,191,0.815911,0.50422,1.29857,0.519431,0.298702,0.680851,1,0,11
302.437,203,0.76944,0.583533,1.20656,0.640304,0.186644,0.689655,1,0,11
1185.95,5,0.831917,0.635143,1.33026,0.718958,0.413824,0.42446,1,0,11
612.023,26,0.833117,0.518399,1.33264,0.54104,0.136231,0.676923,1,0,11
411.824,29,0.952924,0.434947,1.56986,0.41386,0.264734,0.641509,1,0,11
1305.22,36,0.835291,0.443352,1.33694,0.426668,0.42177,0.772152,1,0,11
196.405,41,1.04141,0.554266,1.66071,0.595701,0,0.75,1,0,11
679.245,42,1.13681,0.382422,1.47181,0.333811,0.511807,0.480198,1,0,11
679.308,53,1.10786,0.367255,1.52914,0.310697,0.0756678,0.782609,1,0,11
176.083,65,0.993836,0.626749,1.65086,0.706166,0.474841,0.602941,1,0,11
806.08,66,1.09769,0.412732,1.54927,0.380003,0.0219739,0.5,1,0,11
235.113,74,0.852115,0.412081,1.37025,0.379011,0.205143,0.65,1,0,11
1185.12,84,0.762779,0.557237,1.19337,0.60023,0.467774,0.785714,1,0,11
451.757,93,1.19443,0.695533,1.35772,0.810992,0.584459,0.506757,1,0,11
729.927,95,0.936663,0.44625,1.53766,0.431085,0,0.75,1,0,11
137.325,106,0.833993,0.955115,1.33437,1.2066,0.259422,1,1,0,11
808.219,114,0.841737,0.673996,1.34971,0.778171,0.613495,0.662722,1,0,11
627.551,129,0.996813,0.453176,1.65676,0.44164,0.0170388,0.5,1,0,11
906.648,150,0.858192,0.701855,1.38229,0.820628,0.376736,0.606061,1,0,11
979.086,153,0.802764,0.627387,1.27254,0.707138,0.330782,0.214634,1,0,11
485.024,163,1.15345,0.407664,1.43887,0.37228,0.333394,0.808989,1,0,11
572.586,189,1.189,0.448624,1.36848,0.434703,0.139088,0.555556,1,0,11
348.361,192,1.04051,0.457979,1.66249,0.44896,0.346319,0.310924,1,0,11
487.582,193,1.16167,0.447324,1.42259,0.432722,0.268659,0.521127,1,0,11
343.599,195,0.775243,0.80098,1.21805,0.971694,0.628799,0.586207,1,0,11
613.374,197,0.776549,0.781751,1.22063,0.942388,0.573345,0.814815,1,0,11
988.902,3,1.14723,0.354088,1.45118,0.290631,0.267577,0.5875,1,0,11
993.806,7,1.03739,0.640072,1.66867,0.72647,0.131839,0.37234,1,0,11
131.031,10,1.20973,0.952491,1.32743,1.2026,0.648611,0.846154,1,0,11
278.847,25,1.0293,0.711458,1.68469,0.835263,0.516443,0.614035,1,0,11
794.823,35,0.976275,0.500765,1.61609,0.514166,0.441166,0.900243,1,0,11
480.156,36,1.00398,0.560096,1.73482,0.604587,0.397539,0.153527,1,0,11
778.302,45,0.923136,0.812376,1.51088,0.989061,0.367149,0.392857,1,0,11
373.853,46,1.0728,0.525378,1.59855,0.551676,0.391651,0.597561,1,0,11
1700.88,54,1.18303,0.361925,1.3803,0.302574,0.181248,0.473118,1,0,11
1155.5,56,0.782492,0.417056,1.2324,0.386594,0.0174372,0.837838,1,0,11
297.978,59,0.843356,0.407326,1.35291,0.371765,0.442452,0.685185,1,0,11
706.976,60,1.19453,0.773207,1.35752,0.929367,0.386588,0.713415,1,0,11
929.491,77,0.884517,0.559568,1.43441,0.603781,0,0.444444,1,0,11
937.573,93,1.11005,0.612518,1.5248,0.684477,0.602876,0.47449,1,0,11
847.601,97,0.993873,0.813281,1.65094,0.990441,0.540354,0.324111,1,0,11
466.928,100,0.816494,0.519114,1.29973,0.54213,0.303974,0.605263,1,0,11
283.969,103,1.06033,0.850894,1.62324,1.04776,0.813451,0.806452,1,0,11
879.753,104,1.21377,0.880201,1.31944,1.09243,0.589901,0.994083,1,0,11
622.475,105,0.939602,0.741707,1.54348,0.881361,0.654973,0.929054,1,0,11
804.971,106,1.08482,0.599762,1.57477,0.665037,0.120375,0.2,1,0,11
175.314,109,1.0994,0.562649,1.54588,0.608477,0.354332,0.857143,1,0,11
472.517,111,1.18364,0.386489,1.37909,0.340009,0.366992,0.857143,1,0,11
515.178,115,0.830462,0.947065,1.32738,1.19433,0.790225,0.818182,1,0,11
1226.94,116,1.18397,0.371489,1.37844,0.31715,0.217452,0.35443,1,0,11
195.515,118,0.882603,0.552372,1.43062,0.592814,0.246995,0.282051,1,0,11
427.453,120,0.815433,0.990243,1.29762,1.26013,0.254825,0.809524,1,0,11
471.504,122,0.953523,0.573527,1.57104,0.625055,0.339935,0.57971,1,0,11
329.19,127,1.02211,0.726174,1.69891,0.857688,0.0190957,0.9,1,0,11
1125.48,130,1.08727,0.368043,1.5699,0.311898,0.102639,0.541667,1,0,11
126.12,139,1.15362,0.858886,1.43852,1.05994,0.563571,0.92,1,0,11
815.939,142,1.07129,0.397728,1.60154,0.357138,0.174424,0.772152,1,0,11
619.431,145,1.04047,0.599429,1.66256,0.66453,0.099223,0.2,1,0,11
328.364,156,1.20741,0.660434,1.33203,0.757501,0.0407399,0.428571,1,0,11
498.642,157,1.17054,0.541995,1.40503,0.577,0.590764,0.465116,1,0,11
682.382,160,1.2225,0.372132,1.30216,0.318129,0.343735,0.564356,1,0,11
393.338,177,1.23537,0.609438,1.27666,0.679783,0.486326,0.647619,1,0,11
767.652,194,1.00797,0.595557,1.72692,0.658629,0.0812104,0.622642,1,0,11
242.368,198,1.2376,0.548388,1.27226,0.586743,0.181402,0.666667,1,0,11
585.891,199,1.06376,0.424488,1.61645,0.39792,0.320319,0.407143,1,0,11
877.287,201,1.20703,0.455261,1.33278,0.444818,0,0.444444,1,0,11
224.342,0,1.13033,0.462528,1.48464,0.455892,0.0478991,1,1,0,11
436.105,6,1.08203,0.411272,1.58028,0.377779,0.16867,0.770492,1,0,11
340.217,7,0.813324,0.522411,1.29345,0.547154,0.228636,0.847458,1,0,11
784.205,14,1.07835,0.49326,1.58758,0.502729,0.0197784,0.777778,1,0,11
529.533,19,1.04671,0.367937,1.6502,0.311735,0.332196,0.75641,1,0,11
800.799,29,0.873167,0.6349,1.41194,0.718587,0.215347,0.58,1,0,11
79.6613,32,0.97559,0.398403,1.61474,0.358166,0.0319445,1,1,0,11
548.443,33,1.18842,0.41848,1.36963,0.388764,0.0823079,0.625,1,0,11
355.997,37,0.990349,0.943574,1.64396,1.18901,0.762302,0.726415,1,0,11
372.718,39,0.896056,0.752102,1.45726,0.897203,0.702106,0.625954,1,0,11
598.642,43,0.802983,0.451782,1.27297,0.439516,0.00525154,0.25,1,0,11
470.388,49,0.880923,0.363917,1.42729,0.30561,0.551712,0.584071,1,0,11
1328.93,61,1.17927,0.412904,1.38774,0.380265,0.20231,0.551515,1,0,11
1216.15,77,1.01566,0.402682,1.7117,0.364687,0.209624,0.283333,1,0,11
781.045,95,1.06383,0.394728,1.61633,0.352565,0.307671,0.78125,1,0,11
888.509,97,0.934963,0.565693,1.53429,0.613116,0.0157911,0.692308,1,0,11
849.43,101,0.98666,0.352097,1.63665,0.287596,0.364407,0.397516,1,0,11
1278.33,103,0.860031,0.395211,1.38593,0.353302,0.022919,0.791667,1,0,11
351.608,109,0.798755,0.543115,1.2646,0.578708,0.187697,0.583333,1,0,11
273.485,114,1.21182,0.670742,1.3233,0.77321,0.159537,0.583333,1,0,11
92.8825,118,1.0962,0.479815,1.55223,0.482239,0.386812,0.363636,1,0,11
550.607,124,1.00058,0.642929,1.74156,0.730824,0.647927,0.779412,1,0,11
842.237,127,1.16741,0.511214,1.41123,0.530091,0.339636,0.525,1,0,11
734.093,128,0.780217,0.605425,1.2279,0.673667,0.0991885,0.361702,1,0,11
924.626,130,0.851041,0.390643,1.36813,0.34634,0.0744129,0.0909091,1,0,11
536.368,133,1.25151,0.772321,1.2447,0.928017,0.321959,0.573643,1,0,11
115.507,143,0.83388,0.446639,1.33415,0.431678,0.22874,0.35,1,0,11
764.878,144,1.09714,0.412457,1.55036,0.379585,0.466443,0.580357,1,0,11
606.928,151,0.980017,0.519339,1.6235,0.542473,0.207129,0.692308,1,0,11
531.234,154,1.10671,0.567878,1.53142,0.616446,0.324881,0.778846,1,0,11
184.877,158,0.751354,0.613968,1.17075,0.686688,0.298491,0.761905,1,0,11
332.467,162,0.908095,0.472397,1.48109,0.470934,0.36711,0.491803,1,0,11
1110.56,176,1.06028,0.51608,1.62334,0.537505,0.614951,0.553191,1,0,11
743.393,190,0.982679,0.348483,1.62877,0.282088,0.00337942,0.833333,1,0,11
779.947,202,0.81828,0.540627,1.30326,0.574915,0.160312,0.8,1,0,11
220.966,203,1.12138,0.419315,1.50236,0.390036,0.616627,0.559322,1,0,11
1190,15,0.792632,0.546104,1.25248,0.583262,0.558445,0.525581,1,0,11
620.09,18,1.14006,0.900046,1.46537,1.12267,0.725702,0.677778,1,0,11
303.261,21,1.07213,0.82717,1.59988,1.01161,0.648692,0.767857,1,0,11
321.927,26,0.912896,0.378321,1.4906,0.327562,0.301291,0.439394,1,0,11
393.483,28,1.20102,0.461992,1.34469,0.455076,0.300349,0.375,1,0,11
187.251,31,0.950818,0.417771,1.56569,0.387683,0.0833796,0.521739,1,0,11
549.987,42,1.00126,0.71859,1.7402,0.846131,0.0148579,0,1,0,11
576.225,45,0.798961,0.651135,1.26501,0.74333,0.382302,0.248555,1,0,11
510.621,54,0.78959,0.607108,1.24645,0.676232,0.00618882,0.5,1,0,11
197.075,62,0.775095,0.615738,1.21775,0.689385,0,0.5,1,0,11
628.038,68,1.03277,0.756332,1.67781,0.903651,0.834444,0.783784,1,0,11
536.922,70,0.968013,0.796107,1.59973,0.964268,0.704057,0.581395,1,0,11
93.3037,71,1.18325,0.719476,1.37985,0.847481,0.497484,0.612903,1,0,11
416.252,76,1.14958,0.68953,1.44653,0.801844,0.246417,0.809524,1,0,11
447.465,77,0.916765,0.599601,1.49826,0.664791,0.611592,0.462185,1,0,11
1393.98,82,0.88575,0.445838,1.43685,0.430457,0.205077,0.38806,1,0,11
299.885,84,0.76959,0.56825,1.20685,0.617012,0.44975,0.574713,1,0,11
730.669,94,0.988427,0.913477,1.64015,1.14314,0.298415,0.320896,1,0,11
458.692,98,0.885917,0.578873,1.43718,0.633202,0.456505,0.756098,1,0,11
1116.95,104,0.897951,0.466784,1.46101,0.462379,0.373726,0.688963,1,0,11
703.401,115,1.16951,0.500642,1.40707,0.513979,0.532259,0.608392,1,0,11
700.34,125,1.06537,0.363548,1.61327,0.305047,0.292531,0.4375,1,0,11
293.428,133,0.803793,0.761924,1.27458,0.912173,0.367866,0.90566,1,0,11
964.536,138,1.01509,0.668502,1.71282,0.769796,0,1,1,0,11
1383.42,141,0.882052,0.481425,1.42953,0.484692,0.41414,0.49505,1,0,11
1231.02,146,1.10992,0.511674,1.52505,0.530791,0.0148395,0.238095,1,0,11
507.397,149,0.841826,0.442874,1.34988,0.425941,0.0799031,0.903226,1,0,11
616.566,157,0.7702,0.803513,1.20806,0.975554,0.582424,0.742268,1,0,11
486.263,164,0.903243,0.466401,1.47149,0.461795,0.372176,0.763158,1,0,11
836.017,167,0.751566,0.519962,1.17117,0.543422,0.406475,0.583333,1,0,11
1052.92,174,1.07701,0.593717,1.59021,0.655825,0.695153,0.803279,1,0,11
687.228,175,1.19661,0.520296,1.3534,0.543932,0.281666,0.521212,1,0,11
102.615,185,1.09093,0.436201,1.56267,0.415771,0.183333,0.466667,1,0,11
889.795,193,0.975536,0.486367,1.61463,0.492224,0.444294,0.28934,1,0,11
522.534,196,1.17029,0.452931,1.40553,0.441267,0.101349,0.8,1,0,11
207.021,200,1.23904,0.661306,1.26939,0.75883,0.316371,0.466667,1,0,11
540.812,203,0.931344,0.425105,1.52713,0.39886,0.177309,0.384615,1,0,11
288.792,0,1.06101,0.465124,1.62189,0.459849,0.0382356,0.818182,1,0,11
34.037,3,1.23069,0.45893,1.28593,0.45041,0,0.5,1,0,11
1097.19,5,0.959932,0.39861,1.58373,0.358482,0.00783889,0.625,1,0,11
364.025,10,0.957246,0.462952,1.57841,0.45654,0.0924003,0.733333,1,0,11
455.906,11,1.15645,0.789844,1.43293,0.954722,0.476917,0.636364,1,0,11
