pmtHits,pmtTotalQ,pmtAvgT,pmtBaryAngle,pmtRmsAngle,pmtVarAngle,pmtSkewAngle,pmtKurtAngle,pmtRmsBary,pmtVarBary,pmtSkewBary,pmtKurtBary,pmtRmsPhi,pmtVarPhi,pmtFracHighestQ,pmtFracDownstream,pmtFracClustered,pmtFracLowQ,pmtFracLateT,pmtFracEarlyT,pmtLargeAngleAngle,pmtLargeAnglePhi,lappdHits,lappdAvgT,lappdBaryAngle,lappdRmsAngle,lappdVarAngle,lappdSkewAngle,lappdKurtAngle,lappdRMSBary,lappdVarBary,lappdSkewBary,lappdKurtBary,mrdPaddles,mrdLayers,mrdConslayers,mrdClusters,mrdPaddlesPerLayer,mrdXSpread,mrdYSpread,mrdAdjacentHits,nrings,multiplerings,energy,evnum,mcevnum
36,2413.67,8.10402,0.868667,1.10086,1.00977,1.21758,-1.44553,0.481102,0.141437,0.0452893,0.0145874,0.757691,0.361444,0.0947092,0.995023,1,0.138889,0.0555556,0,0.0277778,0.166667,93,8.85224,0.328405,0.549273,0.301701,0.200804,-0.135827,0.310529,0.0964282,0.0223921,-0.0151105,11,9,8,1,1.22222,0,0.172517,0,1,0,1146.84,287,160
34,1903.53,7.87578,0.352413,1.01692,0.561594,0.612185,-0.0829882,0.725806,0.217874,0.222027,0.175481,0.784189,0.24131,0.106923,0.987354,1,0.294118,0.147059,0.0294118,0.117647,0.0588235,149,8.22579,0.0831113,0.56459,0.318762,0.221107,-0.145592,0.494,0.244036,0.151232,-0.0808009,9,6,5,1,1.5,0,0.225224,1,1,0,813.102,367,197
31,1885.41,7.78917,0.690049,1.04885,0.781948,0.889176,-0.662296,0.537923,0.14759,0.0913253,0.0555576,0.715134,0.192668,0.151638,0.986481,1,0.193548,0.0322581,0,0.0645161,0.0645161,85,7.93387,0.347843,0.589238,0.347201,0.251135,-0.174809,0.337531,0.113927,0.0315776,-0.0205542,2,2,0,0,1,0,0,0,1,0,752.11,228,122
26,2046.63,7.3843,1.19238,1.28685,1.64377,2.39827,-4.38859,0.482229,0.168264,0.00497139,-0.000949998,1.08266,0.806731,0.120147,0.827216,1,0.192308,0.153846,0.153846,0.0769231,0.538462,32,9.64613,0.474649,0.624859,0.390448,0.25684,-0.284366,0.192823,0.0371807,0.00584659,-0.000943272,7,5,4,0,1.4,0.0255,0.1015,0,1,0,784.933,266,140
41,2404.48,9.06758,0.149293,0.909483,0.537503,0.507632,-0.341431,0.770545,0.363244,0.307583,-0.110071,0.524576,0.204793,0.122155,1,1,0.341463,0.317073,0,0.341463,0,256,7.98974,0.0834822,0.42915,0.18417,0.129753,-0.00654227,0.375106,0.140704,0.0893622,-0.00046105,14,10,0,1,1.4,0.0203,0.15225,0,1,0,1369.35,743,412
23,1870.62,7.06798,0.810075,0.989488,0.896132,0.987312,-1.2577,0.390985,0.115592,0.0237474,-0.0144919,0.561637,0.225555,0.131982,0.992736,1,0.26087,0.0869565,0,0,0.0434783,257,5.93416,0.690436,0.753135,0.567212,0.443636,-0.616092,0.178488,0.0318581,-0.0122279,0.00553738,7,4,1,1,1.75,0,0.151911,0,1,0,1080.56,660,333
37,2148.74,8.47348,0.660669,1.05559,0.88648,1.07852,-0.861197,0.545821,0.197041,0.148934,0.05891,0.893953,0.520504,0.19556,0.964339,1,0.351351,0.27027,0.027027,0.0540541,0.297297,103,8.29428,0.335987,0.617992,0.381914,0.277346,-0.231657,0.355124,0.126113,0.0402752,-0.0263528,10,8,0,1,1.25,0.381375,0,0,1,0,1207.38,917,479
30,1915.79,8.03684,0.395944,1.13094,0.534279,0.654614,0.276783,0.826225,0.197172,0.25123,0.352038,0.905999,0.232084,0.182227,0.983285,1,0.366667,0.166667,0,0.166667,0.1,107,6.91613,0.234311,0.485296,0.235512,0.162162,-0.0508851,0.337318,0.113783,0.0458281,-0.0141127,5,3,2,0,1.66667,0,0.15225,0,1,0,695.1,136,71
30,1811.15,7.4396,0.310992,0.813197,0.436296,0.357744,-0.248697,0.531883,0.156083,0.0964458,-0.00611653,0.426,0.124227,0.183085,1,1,0.3,0.1,0,0.0333333,0,139,8.07136,0.20474,0.536835,0.288191,0.188308,-0.121422,0.371618,0.1381,0.0616809,-0.0255478,9,6,5,1,1.5,0.344014,0.126875,0,1,0,856.386,271,143
38,1974.58,7.76496,1.15335,1.32436,1.72467,2.70259,-4.34595,0.554446,0.241848,0.0675709,-0.0154855,0.979503,0.707005,0.0923423,0.794696,1,0.315789,0.236842,0.105263,0.0789474,0.473684,53,9.84955,0.343047,0.588391,0.346205,0.255085,-0.165681,0.345171,0.119143,0.0358159,-0.0215575,0,0,0,0,0,0,0,0,1,0,626.584,407,207
25,1588.82,6.7846,0.580801,1.01236,0.674871,0.76457,-0.26602,0.593213,0.155431,0.139171,0.15329,0.729938,0.270166,0.12918,0.993014,1,0.28,0.04,0,0.04,0.04,132,7.2214,0.400681,0.638274,0.407393,0.301897,-0.269397,0.329135,0.10833,0.0240998,-0.0199224,10,6,3,1,1.66667,0.459,0.172517,0,1,0,918.836,667,356
33,1918.22,7.43402,0.355264,0.940559,0.469162,0.434181,-0.204649,0.628599,0.162749,0.119858,0.0212401,0.545529,0.162164,0.150606,1,1,0.363636,0.151515,0,0.212121,0.030303,124,6.94009,0.168229,0.499742,0.249742,0.170513,-0.0662979,0.379796,0.144245,0.0734729,-0.0207099,6,4,3,0,1.5,0,0.0338333,0,1,0,778.595,221,136
17,1417.37,5.74194,0.956261,1.02205,1.08627,1.26343,-2.00953,0.401311,0.105637,-0.0090025,-0.00549841,1.01315,0.415225,0.296044,0.99254,1,0.294118,0.0588235,0.176471,0,0.235294,16,6.85831,0.478612,0.66297,0.439529,0.357312,-0.285563,0.359011,0.128889,0.00405226,-0.0305897,0,0,0,0,0,0,0,0,1,0,490.979,383,215
27,1852.14,6.82125,0.581311,0.883347,0.56854,0.535641,-0.415668,0.412204,0.10416,0.0472885,0.000694118,0.496578,0.128696,0.257441,1,1,0.333333,0.037037,0,0,0,95,7.0014,0.392067,0.606464,0.367798,0.274123,-0.197071,0.33655,0.113266,0.0213421,-0.0222901,11,6,5,1,1.83333,0.824994,0.15225,0,1,0,908.565,573,316
19,1467.25,6.23297,0.509855,0.86321,0.472527,0.420677,-0.234182,0.46966,0.092131,0.055106,0.0239213,0.652276,0.193682,0.226438,0.991082,1,0.315789,0.0526316,0.0526316,0.0526316,0.0526316,99,6.35177,0.378891,0.603964,0.364773,0.268174,-0.197899,0.335397,0.112491,0.0241238,-0.0219639,6,5,2,0,1.2,0,0,0,1,0,684.252,716,391
37,2176.33,8.6144,0.633278,1.01528,0.710215,0.749224,-0.640895,0.496535,0.133322,0.0749192,0.00653128,0.427984,0.126804,0.176605,0.99398,1,0.189189,0.108108,0,0.027027,0,125,9.30065,0.222972,0.548862,0.30125,0.198806,-0.135932,0.366965,0.134663,0.058554,-0.0245658,11,8,0,1,1.375,0,0.203,0,1,0,1181.89,740,413
33,1926.74,7.87479,0.553416,0.953586,0.597493,0.579393,-0.447385,0.490631,0.12016,0.0683992,0.00948996,0.747988,0.414493,0.132816,0.991176,1,0.333333,0.0909091,0.030303,0.0606061,0.181818,126,7.64252,0.413941,0.558174,0.311558,0.192062,-0.168186,0.21493,0.046195,0.00539281,-0.00138332,5,3,1,0,1.66667,0.19125,0,0,1,0,762.298,307,163
24,1668.46,6.39818,0.528266,1.14653,0.619433,0.842952,0.475857,0.76004,0.187097,0.277568,0.458717,1.04952,0.481001,0.350285,0.97892,1,0.5,0.0833333,0.208333,0.0833333,0.333333,72,5.72521,0.493755,0.654304,0.428114,0.32174,-0.303778,0.296182,0.0877237,-0.000118774,-0.0116394,10,9,0,1,1.11111,0,0.0812,0,1,0,1057,710,380
14,1261,4.75632,0.99397,0.979478,1.11915,1.29408,-2.2092,0.351639,0.084195,-0.00903378,-0.00509985,0.888318,0.520225,0.291646,1,1,0.285714,0,0.357143,0,0.5,17,5.81623,0.571624,0.73385,0.538535,0.412484,-0.546981,0.198612,0.0394468,0.0102917,-0.00184669,4,3,1,0,1.33333,0,0.0676667,0,1,0,691.873,864,457
26,1865.37,7.37318,0.293409,0.797538,0.410788,0.334735,-0.193083,0.540914,0.152405,0.0994957,0.0109064,0.505708,0.131446,0.18128,0.993919,1,0.192308,0.0384615,0,0.0384615,0.0384615,145,7.69168,0.072256,0.522295,0.272792,0.190947,-0.0843233,0.465553,0.21674,0.138078,-0.0492609,14,10,0,1,1.4,0,0.0169167,0,1,0,1065.46,139,73
32,2133.83,7.71309,0.891564,1.1268,1.01509,1.21755,-1.48362,0.492967,0.133282,0.0361321,0.0197482,0.590828,0.157837,0.113675,0.989174,1,0.21875,0.03125,0,0.03125,0.0625,69,8.59268,0.340869,0.555296,0.308354,0.214241,-0.131282,0.318219,0.101263,0.0246057,-0.0155674,9,5,2,0,1.8,0.40768,0,1,1,0,704.579,284,144
32,2142.91,8.03307,0.137538,0.782888,0.396897,0.310982,-0.204981,0.653626,0.256771,0.177426,-0.0618916,0.410291,0.11638,0.163764,1,1,0.25,0.125,0,0.1875,0,241,7.59401,0.0832236,0.442243,0.195579,0.135506,-0.016729,0.385687,0.148754,0.0928088,-0.00603674,10,8,0,1,1.25,0.1015,0.05075,0,1,0,1173.57,329,171
34,2075.52,8.21013,0.575334,1.03748,0.660562,0.742029,-0.248445,0.593742,0.150377,0.137409,0.149676,0.591459,0.140317,0.146209,0.984541,1,0.323529,0.0882353,0,0.0588235,0.0588235,128,8.34652,0.142663,0.55235,0.30509,0.208869,-0.131768,0.435782,0.189906,0.104395,-0.0477595,8,8,4,1,1,0,0,0,1,0,1042.96,507,269
23,1829.83,7.05307,0.240202,0.764769,0.352455,0.276724,-0.122104,0.55192,0.152673,0.101654,0.0103953,0.41905,0.118921,0.237007,1,1,0.173913,0.0869565,0,0.0434783,0,138,7.04058,0.109875,0.478541,0.229002,0.151818,-0.0522809,0.396815,0.157463,0.0887876,-0.0213484,7,6,1,1,1.16667,0,0.203,0,1,0,859.377,554,293
17,1551.65,5.50969,0.372065,0.696153,0.288734,0.185696,-0.117897,0.375836,0.0520066,0.0212818,0.00284447,0.481535,0.138782,0.300837,1,1,0.235294,0,0.117647,0,0.0588235,94,6.17188,0.301361,0.590479,0.348665,0.246338,-0.184851,0.35447,0.125649,0.0456128,-0.0232225,7,5,0,1,1.4,0.34425,0.236833,0,1,0,874.323,873,489
21,1470.67,5.63135,0.643207,0.771374,0.677151,0.649941,-0.711436,0.31663,0.0974294,0.0356703,-0.00645287,1.14504,0.987217,0.285209,1,1,0.333333,0,0.190476,0,0.714286,95,5.15155,0.541338,0.693012,0.480266,0.356419,-0.423015,0.231547,0.0536141,0.00222335,-0.00293592,12,9,0,1,1.33333,0,0.0609,0,1,0,1021.7,88,46
21,1517.14,6.50254,0.677359,0.953948,0.645027,0.626929,-0.586588,0.412713,0.09613,0.0292763,-0.00326184,0.427989,0.113568,0.200659,1,1,0.285714,0.142857,0,0,0,89,6.61262,0.366925,0.59153,0.349908,0.251834,-0.181083,0.327685,0.107377,0.0248501,-0.0187577,4,2,1,0,2,0,0.373701,0,1,0,868.392,181,102
23,1528.57,6.27888,0.508529,0.902456,0.560129,0.533675,-0.350509,0.500971,0.120662,0.0801252,0.0364228,1.00985,0.598054,0.203261,0.991938,1,0.304348,0.0869565,0.217391,0.0434783,0.434783,77,5.23275,0.584139,0.689283,0.475111,0.370156,-0.386032,0.292148,0.0853503,-0.0212658,-0.00530156,11,8,0,1,1.375,0.095625,0.228375,0,1,0,988.409,195,111
22,1389.39,6.04504,0.780733,0.9239,0.78427,0.790214,-1.00766,0.340006,0.085068,0.0100776,-0.00756094,0.92525,0.668569,0.204442,1,1,0.363636,0,0.227273,0,0.363636,41,6.03454,0.419961,0.62604,0.391926,0.303049,-0.223355,0.353463,0.124936,0.0144901,-0.0289849,3,3,1,0,1,0,0,0,1,0,599.363,693,401
29,1946.56,7.03118,0.565325,1.18144,0.661518,0.809634,0.00195026,0.762186,0.174365,0.191153,0.247712,0.928123,0.390422,0.162307,0.983169,1,0.310345,0.0689655,0.0689655,0.103448,0.172414,99,6.77265,0.241013,0.517436,0.26774,0.18612,-0.0802444,0.350997,0.123199,0.0517878,-0.0170054,6,5,0,0,1.2,0,0.0338333,0,1,0,811.394,131,64
41,2461.23,9.26969,0.332187,1.01502,0.592475,0.614982,-0.303887,0.725294,0.245204,0.215911,0.0551121,0.443883,0.130293,0.137674,0.991311,1,0.317073,0.243902,0,0.219512,0.0243902,119,8.92043,0.17575,0.593646,0.352416,0.247251,-0.193918,0.444214,0.197326,0.10504,-0.0571795,8,7,6,1,1.14286,0.1015,0,0,1,0,1026.8,353,183
15,1094.2,4.54486,0.762355,0.96136,0.78103,0.829778,-0.871011,0.412329,0.113778,0.0280708,3.50311e-06,0.656296,0.327273,0.163162,0.981384,1,0.266667,0,0.4,0.0666667,0.0666667,103,5.50357,0.518602,0.672141,0.451773,0.343181,-0.347026,0.287222,0.0824962,-0.00269047,-0.00898867,10,8,0,1,1.25,0,0.203,1,1,0,755.244,675,360
28,2088.48,6.94783,0.699792,1.14529,0.826273,1.02318,-0.461243,0.652531,0.166567,0.152358,0.181498,1.0447,0.611053,0.141461,0.979661,1,0.178571,0.0714286,0.0714286,0.107143,0.285714,53,7.4264,0.372488,0.551726,0.304402,0.198924,-0.144823,0.281003,0.0789627,0.0105675,-0.010335,3,2,1,0,1.5,0,0.1015,0,1,0,629.462,481,253
21,1850.82,6.38951,0.402588,0.707348,0.369676,0.26975,-0.193539,0.3555,0.0740965,0.034389,0.00299121,0.615749,0.257877,0.212352,1,1,0.142857,0,0,0,0.142857,91,6.98268,0.252201,0.590061,0.348171,0.249133,-0.179144,0.388567,0.150984,0.0683221,-0.031446,13,9,0,1,1.44444,0.186133,0.0203,0,1,0,964.992,507,268
34,2472.22,7.85534,0.677872,1.03993,0.850188,0.956117,-1.0012,0.506642,0.157796,0.0869355,-0.00339243,0.827267,0.485827,0.136021,0.983372,1,0.205882,0.235294,0.0588235,0.0882353,0.352941,79,8.34859,0.279453,0.606678,0.368059,0.264328,-0.210876,0.380748,0.144969,0.0601894,-0.0314755,6,5,4,1,1.2,0.0765,0,0,1,0,996.105,557,301
31,1964.64,7.51029,0.366954,0.869509,0.483975,0.45271,-0.22616,0.545846,0.164727,0.12035,0.0175458,0.5212,0.20288,0.164516,1,1,0.322581,0.0645161,0,0.129032,0,132,7.52137,0.193571,0.56016,0.313779,0.217423,-0.139173,0.405251,0.164228,0.0822569,-0.0351303,4,3,1,0,1.33333,0,0,0,1,0,694.338,160,97
41,2602.76,8.95299,0.565756,1.05396,0.776994,0.907583,-0.615381,0.579047,0.203622,0.165943,0.0402108,0.460003,0.177583,0.195083,0.957054,1,0.195122,0.292683,0,0.097561,0,106,9.41681,0.258909,0.595175,0.354233,0.252909,-0.191298,0.388137,0.15065,0.0655087,-0.0341773,5,3,2,0,1.66667,0.459,0,0,1,0,768.248,267,160
17,1226.86,6.21545,0.905456,1.07091,0.966471,1.08367,-1.5169,0.390458,0.103154,0.00209115,-0.00504582,0.716121,0.216915,0.150395,0.987947,1,0.235294,0.0588235,0.0588235,0.0588235,0.0588235,53,6.85945,0.46691,0.655436,0.429596,0.313448,-0.318279,0.271008,0.0734456,0.0120299,-0.00709874,0,0,0,0,0,0,0,0,1,0,513.817,504,300
22,1582.61,6.85146,0.369026,0.842782,0.407935,0.346656,-0.160674,0.52729,0.119879,0.0796177,0.0200605,0.51224,0.136197,0.15833,1,1,0.272727,0.136364,0,0.0909091,0.0454545,103,6.64714,0.289233,0.577877,0.333942,0.230051,-0.170673,0.348334,0.121337,0.0446268,-0.0213955,12,9,0,1,1.33333,0.069875,0.1218,0,1,0,1091.51,828,461
20,1534.93,5.82047,0.775165,0.919198,0.728399,0.708609,-0.864126,0.320777,0.0771255,0.00487772,-0.00507695,0.688262,0.40562,0.131269,1,1,0.1,0,0.15,0,0.15,36,6.87124,0.305459,0.485288,0.235504,0.148678,-0.0687379,0.287265,0.0825214,0.0172128,-0.00985246,10,6,0,1,1.66667,0.135333,0.482125,0,1,0,987.227,117,76
46,2398.51,9.57606,0.805333,1.23354,1.27513,1.86526,-1.85167,0.622604,0.294869,0.229861,0.0265479,0.784527,0.382064,0.0705023,0.863037,1,0.413043,0.369565,0,0.195652,0.282609,192,8.11448,0.609588,0.716532,0.513418,0.395199,-0.483618,0.236237,0.0558079,-0.0120307,0.000730638,7,6,5,1,1.16667,0.11475,0,0,1,0,1014.81,503,283
28,2417.43,7.48921,0.32768,0.798835,0.406152,0.324358,-0.206187,0.507285,0.129953,0.0784443,0.00370297,0.438457,0.117706,0.190256,1,1,0.214286,0.107143,0,0.0714286,0,143,7.55528,0.268859,0.591549,0.34993,0.252898,-0.17931,0.382659,0.146428,0.0624397,-0.0311331,11,9,0,1,1.22222,0.05075,0,1,1,0,1162.07,227,111
19,1434.91,6.54233,0.387854,0.81394,0.363472,0.286415,-0.111439,0.504535,0.0827936,0.055959,0.040972,0.733885,0.194077,0.140963,0.992337,1,0.157895,0.0526316,0,0.0526316,0.105263,95,6.13286,0.232237,0.424859,0.180505,0.105156,-0.0338691,0.276049,0.0762033,0.0219929,-0.00697593,12,10,0,1,1.2,0,0,0,1,0,1187.93,749,381
24,1541.79,6.87894,0.193253,0.817754,0.318835,0.241365,-0.077007,0.64825,0.156722,0.10712,0.0256378,0.631147,0.166852,0.203034,0.993355,1,0.416667,0.166667,0,0.125,0.0416667,91,6.6205,0.154196,0.528139,0.278931,0.183733,-0.107283,0.402326,0.161866,0.0836124,-0.032141,8,7,4,0,1.14286,0,0,0,1,0,726.479,900,473
23,1461,6.45923,0.874608,0.926907,1.00285,1.16477,-1.58859,0.392492,0.127635,0.0161768,-0.0165552,1.04695,0.823201,0.128797,0.98578,1,0.347826,0.0434783,0.217391,0.0434783,0.565217,47,7.25019,0.48202,0.653406,0.426939,0.332175,-0.28571,0.333155,0.110992,-0.000767922,-0.0219175,4,4,3,0,1,0,0,0,1,0,745.157,171,93
37,2134.38,8.47828,0.962963,1.16027,1.39864,2.05169,-2.57571,0.49722,0.246977,0.121158,-0.00688957,0.789979,0.451531,0.12516,0.840137,1,0.297297,0.243243,0.027027,0.0540541,0.162162,79,8.96629,0.408118,0.651273,0.424156,0.322638,-0.288379,0.33716,0.113677,0.0273777,-0.0214035,8,3,1,0,2.66667,0,0.439457,0,1,0,834.638,295,157
28,1785.95,7.37769,0.561252,0.918071,0.600437,0.586078,-0.451784,0.45143,0.122401,0.0659348,0.00354125,0.489691,0.154741,0.178378,1,1,0.285714,0.0357143,0,0,0,76,7.69636,0.276961,0.525995,0.276671,0.188801,-0.0954746,0.332307,0.110428,0.0386068,-0.0156315,7,5,3,0,1.4,0.253185,0,0,1,0,767.119,304,162
27,1833.93,6.33914,0.480803,1.19485,0.739821,1.0599,0.357819,0.832744,0.26913,0.387809,0.499223,1.08064,0.424732,0.237823,0.953616,1,0.37037,0.037037,0.037037,0.148148,0.148148,98,7.31918,0.278583,0.588989,0.346908,0.241424,-0.187686,0.362783,0.131612,0.0522723,-0.0255426,5,3,1,0,1.66667,0,0,0,1,0,616.595,361,200
43,2120.47,9.16596,0.763759,1.17403,1.09541,1.4541,-1.45682,0.592225,0.22903,0.159539,0.0260733,0.587743,0.232956,0.100984,0.91305,1,0.325581,0.255814,0,0.162791,0.116279,154,8.63114,0.485685,0.674788,0.455339,0.344013,-0.357804,0.294947,0.0869938,0.00619258,-0.0117971,10,7,3,1,1.42857,0,0.149348,1,1,0,1111.69,892,472
23,1584.71,6.10508,0.61064,0.878508,0.607489,0.589958,-0.479267,0.397268,0.108322,0.048152,-0.000520248,0.59898,0.236286,0.248935,1,1,0.26087,0.0434783,0.0434783,0,0.0434783,78,6.55616,0.441726,0.638647,0.40787,0.307948,-0.261657,0.322923,0.104279,0.011699,-0.0183624,5,3,2,0,1.66667,0.0765,0.406,0,1,0,665.338,893,473
27,1682.39,7.16796,0.724115,0.98564,0.713169,0.73974,-0.671734,0.451113,0.107955,0.0376996,0.0105634,0.686205,0.300843,0.161437,0.991427,1,0.259259,0.0740741,0.037037,0.037037,0.0740741,78,7.24751,0.337912,0.53578,0.28706,0.18655,-0.121461,0.28996,0.0840767,0.0177245,-0.0103322,7,6,5,1,1.16667,0,0.025375,0,1,0,874.851,223,137
18,1279.94,5.6321,0.739533,0.892398,0.73079,0.741898,-0.796623,0.355043,0.101472,0.0208993,-0.00940077,0.590829,0.244502,0.205654,1,1,0.277778,0,0.0555556,0,0.111111,100,6.43132,0.378646,0.603961,0.364769,0.271245,-0.192999,0.340616,0.116019,0.0253156,-0.0231298,6,4,0,1,1.5,0,0,0,1,0,827.384,390,232
44,2598.41,9.76425,0.237006,0.987097,0.580976,0.587139,-0.336925,0.772263,0.313985,0.275629,-0.0140496,0.426591,0.111461,0.189852,0.993589,1,0.340909,0.272727,0,0.295455,0.0227273,152,9.18996,0.136003,0.561087,0.314818,0.223455,-0.13333,0.45173,0.20406,0.118859,-0.0519822,13,8,6,1,1.625,0.057375,0.381279,1,1,0,1297.66,548,318
26,1815.63,6.81688,0.24128,0.873783,0.437384,0.449225,0.0685811,0.671309,0.214937,0.22016,0.193835,0.747226,0.257378,0.173494,0.9884,1,0.192308,0,0,0.0769231,0.0384615,122,7.33228,0.171083,0.483188,0.23347,0.160507,-0.0481445,0.365089,0.13329,0.0688911,-0.0134786,6,5,0,1,1.2,0,0.0676667,0,1,0,864.648,597,348
31,1738.31,7.55028,0.8488,1.03403,1.01272,1.21103,-1.52366,0.425677,0.147555,0.0395311,-0.0118192,0.782238,0.460413,0.0896538,0.964679,1,0.258065,0.0967742,0.0322581,0.0645161,0.225806,66,8.3973,0.417461,0.637858,0.406862,0.305015,-0.263169,0.327926,0.107535,0.0192795,-0.0198452,10,8,6,1,1.25,0.03825,0.203,0,1,0,989.688,380,227
36,1961.44,8.21255,0.592035,0.966493,0.644638,0.640431,-0.550338,0.470289,0.121857,0.0634999,0.00152239,0.496023,0.144027,0.152719,1,1,0.305556,0.111111,0,0,0.0277778,93,8.95595,0.172265,0.515645,0.26589,0.18462,-0.0799815,0.391039,0.152912,0.0789584,-0.0254931,10,10,0,1,1,0,0,0,1,0,1245.19,530,308
28,1884.23,7.31755,0.90639,1.0335,1.13324,1.40218,-2.0057,0.406501,0.148609,0.0317216,-0.00970116,0.879533,0.588481,0.181991,0.948465,1,0.321429,0.142857,0.107143,0.0357143,0.357143,42,8.33387,0.394492,0.614961,0.378177,0.277521,-0.220182,0.325618,0.106027,0.0216951,-0.0185769,5,4,1,0,1.25,0,0.05075,0,1,0,592.732,541,316
27,1787.17,7.19748,0.232641,0.727234,0.380802,0.289222,-0.192726,0.511443,0.169528,0.103473,-0.0151944,0.702946,0.424877,0.184479,1,1,0.333333,0.148148,0.0740741,0,0.185185,164,6.80681,0.164388,0.465803,0.216973,0.148625,-0.034985,0.355654,0.12649,0.0661546,-0.00992199,7,4,3,0,1.75,0.0765,0.177625,0,1,0,721.106,824,451
40,2253.54,9.07017,0.466313,1.05975,0.671413,0.758151,-0.295215,0.670994,0.206712,0.194629,0.141444,0.580194,0.16093,0.0952819,0.994634,1,0.325,0.3,0,0.1,0.025,164,8.5314,0.115352,0.543814,0.295734,0.198809,-0.123501,0.447841,0.200561,0.113703,-0.0526318,3,3,0,0,1,0,0,0,1,0,879.215,82,51
27,1797.34,7.11133,0.252094,0.783513,0.347896,0.259685,-0.141812,0.557701,0.138377,0.0838155,0.00396507,0.659117,0.30996,0.232591,1,1,0.296296,0.0740741,0.037037,0.111111,0.037037,104,7.44016,0.0941116,0.614085,0.3771,0.265967,-0.233434,0.529173,0.280024,0.173619,-0.123942,6,3,0,0,2,0.5355,0.25375,0,1,0,644.351,644,351
34,2183.42,8.47661,0.523365,1.0862,0.648224,0.737549,-0.210331,0.674144,0.174977,0.162974,0.145426,0.734309,0.198913,0.0976731,0.982629,1,0.264706,0.205882,0,0.0882353,0.0882353,92,7.9244,0.283854,0.587696,0.345387,0.25765,-0.160439,0.381229,0.145336,0.060145,-0.0302262,3,3,2,0,1,0,0,0,1,0,822.168,106,55
33,1978.76,7.72411,0.597028,1.11052,0.742725,0.90972,-0.21676,0.672519,0.179343,0.190372,0.228914,0.672571,0.196926,0.103631,0.979374,1,0.242424,0.0909091,0.030303,0.0909091,0.0606061,84,8.47451,0.205093,0.557235,0.310511,0.202619,-0.152521,0.384397,0.147761,0.0659499,-0.0320869,5,4,0,0,1.25,0,0.25375,0,1,0,788.342,447,233
26,1994.39,7.00494,0.371457,0.852873,0.364828,0.286863,-0.1354,0.53641,0.0928145,0.0574975,0.0197573,0.739919,0.320452,0.263543,0.994932,1,0.230769,0.0769231,0.0384615,0.153846,0.115385,86,6.711,0.290297,0.640419,0.410136,0.280066,-0.30777,0.365641,0.133693,0.0554899,-0.028281,12,7,0,1,1.71429,0.1905,0.05075,0,1,0,1012.27,462,244
24,1611.9,6.98095,0.820556,1.0098,0.907964,1.00695,-1.29145,0.404781,0.119216,0.0189024,-0.0133491,0.67522,0.324554,0.122168,0.992963,1,0.291667,0.0833333,0.0416667,0.0416667,0.166667,71,7.58884,0.473621,0.666254,0.443895,0.337202,-0.330174,0.307079,0.0942976,0.00797332,-0.0142654,7,5,0,1,1.4,0.153,0.1015,0,1,0,883.929,833,441
29,1774.66,7.40743,0.131451,0.786575,0.366394,0.277527,-0.168553,0.664141,0.237423,0.159605,-0.0476218,0.704239,0.356207,0.145566,1,1,0.37931,0.137931,0.0344828,0.275862,0.137931,145,6.62189,0.0432712,0.44645,0.199318,0.139946,-0.0171905,0.416654,0.173601,0.115782,-0.0105024,3,3,0,0,1,0,0,0,1,0,784.769,392,205
13,1299.81,4.96759,1.00341,0.928128,1.15739,1.37369,-2.33902,0.391718,0.105721,-0.022309,-0.00699754,1.08194,0.845678,0.264241,1,1,0.0769231,0,0.307692,0,0.538462,68,5.53952,0.644883,0.749966,0.562449,0.454296,-0.578449,0.253631,0.0643285,-0.0179063,0.00249907,0,0,0,0,0,0,0,0,1,0,493.014,785,428
14,1242.86,5.01621,0.9763,0.948098,1.11321,1.31457,-2.11274,0.372226,0.115599,-0.0196666,-0.0126949,0.991222,0.758383,0.266376,1,1,0.142857,0,0.285714,0,0.5,27,7.37222,0.285669,0.563864,0.317943,0.23465,-0.125984,0.373211,0.139286,0.0503816,-0.0291932,6,5,1,0,1.2,0,0.270667,0,1,0,532.24,232,125
40,2534.58,8.54264,1.04715,1.25211,1.30032,1.73753,-2.59082,0.499462,0.162785,0.0134969,-0.0176144,0.51611,0.168135,0.0810904,0.909643,1,0.3,0.125,0,0.05,0.05,72,9.96712,0.358289,0.597268,0.356729,0.253677,-0.195945,0.323608,0.104722,0.0286748,-0.0170545,0,0,0,0,0,0,0,0,1,0,716.223,235,128
27,1996.44,6.95662,0.669718,1.03218,0.824317,0.938238,-0.793184,0.5469,0.156639,0.102984,0.0765227,1.22864,0.938265,0.143725,0.994508,1,0.333333,0.111111,0.222222,0.037037,0.62963,52,7.24577,0.306446,0.547921,0.300217,0.198521,-0.133348,0.30994,0.0960626,0.0307527,-0.0119891,9,8,7,1,1.125,0,0.0203,0,1,0,1056.56,499,266
23,1456.85,5.97094,0.8099,0.921769,0.916015,1.05699,-1.18659,0.396522,0.133983,0.0470183,0.00150209,0.8444,0.48924,0.175633,0.962918,1,0.26087,0,0.217391,0.0434783,0.173913,80,7.13265,0.395715,0.630844,0.397964,0.284796,-0.266309,0.308123,0.0949395,0.0232046,-0.0145345,11,8,6,0,1.375,0,0.0690067,0,1,0,718.938,608,331
