pmtHits,pmtTotalQ,pmtAvgT,pmtBaryAngle,pmtRmsAngle,pmtVarAngle,pmtSkewAngle,pmtKurtAngle,pmtRmsBary,pmtVarBary,pmtSkewBary,pmtKurtBary,pmtRmsPhi,pmtVarPhi,pmtFracHighestQ,pmtFracDownstream,pmtFracClustered,pmtFracLowQ,pmtFracLateT,pmtFracEarlyT,pmtLargeAngleAngle,pmtLargeAnglePhi,lappdHits,lappdAvgT,lappdBaryAngle,lappdRmsAngle,lappdVarAngle,lappdSkewAngle,lappdKurtAngle,lappdRMSBary,lappdVarBary,lappdSkewBary,lappdKurtBary,mrdPaddles,mrdLayers,mrdConslayers,mrdClusters,mrdPaddlesPerLayer,mrdXSpread,mrdYSpread,mrdAdjacentHits,multiplerings
47,2738.69,7.17236,0.588675,1.49866,1.53427,3.16452,0.380936,1.03817,0.715741,1.27974,0.957195,1.29933,1.13127,0.0799462,0.820432,1,0.361702,0.12766,0.12766,0.297872,0.382979,157,7.67372,0.181339,0.546348,0.298496,0.195497,-0.133928,0.3938,0.155078,0.0751026,-0.0321992,7,5,4,0,1.4,0.127216,0,0,1
24,1477.7,6.36858,0.544451,0.812037,0.608418,0.58249,-0.500545,0.372753,0.120839,0.0676169,0.00279735,0.884246,0.57027,0.26415,1,1,0.416667,0.0416667,0.208333,0,0.291667,109,5.80494,0.574254,0.720891,0.519683,0.399169,-0.499975,0.238068,0.0566763,-0.00261095,-0.0021645,10,8,0,1,1.25,0,0.0203,0,1
28,1822.7,6.14814,0.596919,1.29908,0.850061,1.20595,-0.0714204,0.85748,0.266333,0.312696,0.278564,1.37599,0.921373,0.122133,0.937919,1,0.392857,0.0714286,0.142857,0.214286,0.535714,60,6.57683,0.303928,0.589907,0.34799,0.234461,-0.199961,0.331766,0.110068,0.0396727,-0.0176704,4,4,2,0,1,0,0,0,1
33,2188.25,7.71312,0.5473,0.890714,0.726402,0.779084,-0.654802,0.442815,0.171636,0.123809,0.0176656,0.904308,0.615325,0.243246,0.986142,1,0.242424,0.212121,0.0909091,0.030303,0.363636,111,7.69769,0.341382,0.673987,0.454259,0.336679,-0.365792,0.374532,0.140274,0.0521274,-0.0346411,4,4,0,1,1,0,0,0,1
32,2203.38,7.82795,0.687009,0.998565,0.78544,0.851117,-0.848164,0.452295,0.136498,0.0631762,-0.00327978,0.711876,0.424482,0.155548,0.989075,1,0.1875,0.09375,0,0.03125,0.15625,40,9.27211,0.320729,0.651071,0.423894,0.319193,-0.291933,0.383794,0.147298,0.0608929,-0.0333226,8,5,4,1,1.6,0.360652,0,0,1
19,1288.4,5.40426,0.353966,0.915257,0.380673,0.353053,0.00213635,0.638833,0.118752,0.110059,0.09953,0.69326,0.185335,0.185299,0.982446,1,0.421053,0,0.105263,0.105263,0.105263,101,5.85722,0.308767,0.558208,0.311596,0.232403,-0.113296,0.359435,0.129194,0.0429697,-0.0247554,6,5,4,1,1.2,0.153,0,0,1
32,2072.82,8.13423,0.791858,1.0104,0.888014,0.992617,-1.18206,0.410971,0.12878,0.0331456,-0.0145539,0.493087,0.156759,0.163859,0.993768,1,0.21875,0.125,0,0.03125,0,88,8.5863,0.436811,0.642416,0.412698,0.305723,-0.279355,0.308298,0.0950478,0.0147121,-0.0148291,4,4,2,0,1,0,0,0,1
24,1593.11,6.66692,0.977359,1.07328,1.14262,1.38626,-2.13778,0.445267,0.117732,0.00533105,-0.00375839,0.880316,0.646123,0.160582,0.968613,1,0.208333,0,0.0833333,0.0416667,0.333333,33,8.88029,0.198491,0.46227,0.213693,0.148135,-0.0310915,0.340055,0.115638,0.0539914,-0.0105902,0,0,0,0,0,0,0,0,1
15,1237.65,4.8633,0.851898,0.899689,0.888433,0.9466,-1.31511,0.345847,0.0949518,-0.000891726,-0.00966144,0.83102,0.52518,0.317627,1,1,0.266667,0,0.266667,0,0.266667,85,5.05144,0.639674,0.719421,0.517567,0.399403,-0.493364,0.231841,0.0537503,-0.01791,0.00331794,13,8,0,1,1.625,0.1335,0.1827,0,1
50,3162.02,7.53765,0.939976,1.18179,1.36579,1.79173,-3.14148,0.457363,0.164953,0.048699,-0.0258641,1.24904,1.11964,0.146765,0.930657,1,0.22,0.06,0.08,0.02,0.52,60,7.73718,0.421904,0.644466,0.415336,0.310258,-0.279115,0.31645,0.100141,0.0215861,-0.0155953,5,4,1,0,1.25,0,0,0,1
33,2067.31,7.49999,0.506754,0.897215,0.666083,0.664648,-0.604859,0.4728,0.158535,0.102897,0.00316774,0.872187,0.587655,0.177823,0.995095,1,0.333333,0.181818,0.0909091,0.030303,0.363636,103,7.5577,0.306051,0.663904,0.440768,0.331116,-0.329422,0.402785,0.162236,0.0686248,-0.0441468,2,2,1,0,1,0,0,0,1
26,1837.96,6.89087,0.374247,0.835583,0.447118,0.402161,-0.18971,0.511466,0.140469,0.0985161,0.0190348,0.543899,0.201555,0.14272,1,1,0.230769,0.0769231,0,0.115385,0,119,6.8813,0.179044,0.476253,0.226817,0.157216,-0.0417277,0.360069,0.12965,0.0643507,-0.0140428,0,0,0,0,#NAME?,0,0,0,1
27,1947.36,6.02128,0.743006,1.0448,0.90912,1.06046,-1.13155,0.501082,0.1569,0.0774635,-0.00160496,1.16056,0.838727,0.193988,0.977082,1,0.259259,0.037037,0.222222,0.111111,0.555556,49,6.6467,0.416517,0.614941,0.378153,0.257162,-0.248423,0.26096,0.0681002,0.0144847,-0.00583812,0,0,0,0,0,0,0,0,1
45,2986.55,8.88268,0.495875,1.13603,0.819415,0.96797,-0.678253,0.72258,0.251597,0.232305,0.0954154,1.02221,0.495019,0.104525,0.982069,1,0.466667,0.311111,0,0.133333,0.333333,166,7.28254,0.467193,0.689051,0.474791,0.355692,-0.404974,0.288978,0.0835083,0.0154281,-0.0109796,11,8,0,1,1.375,0,0.360813,0,1
56,2750.32,7.15272,0.405662,1.52213,1.42929,2.73273,-0.127121,1.17863,0.803608,1.40741,0.808127,1.16786,0.797234,0.11144,0.815824,1,0.464286,0.0714286,0.0714286,0.482143,0.357143,132,7.72533,0.207993,0.550053,0.302558,0.206977,-0.127733,0.38621,0.149158,0.0705446,-0.0286625,12,8,0,1,1.5,0.11475,0.0886714,0,1
38,2283.44,8.24195,0.650516,1.10283,0.816791,0.94923,-0.743265,0.587561,0.173376,0.120691,0.0482762,0.898875,0.479061,0.110648,0.990956,1,0.289474,0.210526,0.0263158,0.0526316,0.236842,70,8.37102,0.395805,0.645945,0.417245,0.313026,-0.281925,0.335962,0.11287,0.0292967,-0.0211659,7,7,6,1,1,0,0,0,1
65,3469.02,9.4733,0.626878,1.34697,1.17981,1.71195,-1.33843,0.821767,0.360624,0.386626,0.138079,0.855033,0.323126,0.085021,0.908421,1,0.369231,0.415385,0.0153846,0.246154,0.2,109,10.0214,0.190381,0.637083,0.405875,0.30513,-0.260624,0.477139,0.227662,0.12766,-0.080242,4,4,3,0,1,0,0,0,1
40,2405.54,8.82858,0.329723,0.925923,0.59776,0.590411,-0.427039,0.629364,0.244521,0.191756,-0.0118531,0.680603,0.343061,0.142067,0.99549,1,0.275,0.3,0,0.15,0.075,114,8.4242,0.24142,0.684444,0.468463,0.350829,-0.390637,0.463742,0.215057,0.110341,-0.0789148,12,9,0,1,1.33333,0.03825,0.1015,0,1
67,3728.86,7.47279,0.837216,1.4939,1.83223,3.54902,-2.48999,0.834425,0.616937,0.766714,0.0648278,1.4507,1.91623,0.0701768,0.718471,1,0.447761,0.119403,0.0746269,0.313433,0.447761,155,7.95284,0.190768,0.51136,0.261489,0.171852,-0.087373,0.365442,0.133548,0.0622831,-0.0204243,14,10,0,1,1.4,0.0612,0.0406,0,1
39,2209.1,7.32783,0.35223,1.12888,0.713405,0.889143,-0.152741,0.837414,0.316905,0.366633,0.237359,0.937812,0.349671,0.185415,0.957423,1,0.358974,0.0512821,0.025641,0.230769,0.179487,113,7.61206,0.367686,0.613436,0.376304,0.272682,-0.222422,0.333105,0.110959,0.0287963,-0.0203693,5,5,0,1,1,0,0,0,1
49,2494.01,9.12742,0.201188,1.0702,0.685184,0.775575,-0.374574,0.890294,0.430871,0.442841,-0.00306127,0.67026,0.235243,0.104665,0.986083,1,0.346939,0.265306,0.0204082,0.346939,0.0612245,132,8.79257,0.0957268,0.522593,0.273104,0.189245,-0.0877474,0.447652,0.200393,0.121694,-0.0433261,8,7,3,1,1.14286,0.203,0,0,1
39,1919.58,6.78381,0.593193,1.26215,1.20578,1.89202,-1.0008,0.792026,0.435142,0.53631,0.183124,1.407,1.38982,0.192414,0.838962,1,0.512821,0.025641,0.102564,0.25641,0.641026,114,5.9132,0.476966,0.679531,0.461762,0.347151,-0.374229,0.292469,0.0855379,0.00984,-0.0114624,8,7,4,0,1.14286,0,0.126875,0,1
17,1326.41,5.31415,0.737253,0.977086,0.732677,0.736206,-0.823815,0.40703,0.0981072,0.0178227,-0.00914632,0.60234,0.327573,0.203944,1,1,0.411765,0.117647,0.411765,0,0,121,4.74893,0.650703,0.717595,0.514942,0.395828,-0.4893,0.228153,0.0520539,-0.0198327,0.00473884,9,6,4,1,1.5,0,0.115011,1,1
32,1896.16,6.8979,0.297335,0.918209,0.519276,0.524447,-0.165905,0.662275,0.225006,0.205638,0.0830093,0.82654,0.476171,0.158058,0.979374,1,0.40625,0.03125,0.0625,0.15625,0.21875,114,6.67623,0.194057,0.603117,0.36375,0.264839,-0.199616,0.444166,0.197284,0.105184,-0.0567777,3,3,1,0,1,0,0,0,1
46,2274.23,9.3787,0.608972,1.13631,0.944308,1.23073,-0.864907,0.636803,0.265213,0.238798,0.0612731,0.500648,0.195736,0.144455,0.92606,1,0.391304,0.326087,0,0.152174,0,168,8.90698,0.481491,0.661026,0.436955,0.330817,-0.31861,0.306334,0.0938405,0.00326945,-0.0144117,8,6,5,1,1.33333,0.102,0.135333,0,1
20,1611.19,5.74915,0.510358,0.788121,0.485872,0.410398,-0.328777,0.375311,0.084958,0.039872,0.00261076,0.723539,0.421952,0.334796,1,1,0.3,0.05,0.25,0,0.2,102,6.09922,0.406192,0.660326,0.43603,0.309871,-0.344815,0.293737,0.0862816,0.025142,-0.0112364,11,8,7,1,1.375,0.019125,0,0,1
12,1209.53,4.18773,1.14443,1.01939,1.40803,1.76058,-3.70575,0.320491,0.0647036,-0.0181403,0.000517047,1.04316,0.650306,0.433137,1,1,0.5,0,0.416667,0,0.416667,35,4.78998,0.754117,0.800661,0.641058,0.52986,-0.793793,0.178104,0.0317209,-0.01674,0.00867231,8,6,1,0,1.33333,0,0.126875,0,1
23,1682.12,6.13959,1.24069,1.24208,1.71205,2.47462,-5.04943,0.446744,0.136772,-0.0111892,-9.55E-05,1.37902,1.21883,0.259912,0.825949,1,0.26087,0.0869565,0.217391,0.0434783,0.73913,14,9.32603,0.314179,0.503745,0.253759,0.151864,-0.0972903,0.261026,0.0681348,0.0156722,-0.00498757,4,3,1,0,1.33333,0,0.05075,0,1
49,2374.6,8.51186,0.631577,1.27519,1.23362,2.06697,-0.486166,0.774474,0.436647,0.610577,0.443082,0.879923,0.613706,0.131488,0.879484,1,0.408163,0.204082,0.0408163,0.204082,0.163265,92,9.06329,0.335649,0.617439,0.38123,0.281573,-0.223204,0.359859,0.129498,0.0433422,-0.0272575,0,0,0,0,0,0,0,0,1
33,2359.08,7.37407,0.656037,1.42722,1.94013,4.7356,1.37824,0.956614,1.00071,1.98282,1.25557,1.35746,1.58184,0.172186,0.789669,1,0.363636,0.121212,0.030303,0.242424,0.242424,253,6.24723,0.085875,0.358231,0.128329,0.0876619,0.0134059,0.310684,0.0965245,0.0590146,0.00990319,6,5,2,0,1.2,0.051,0,0,1
34,2091.79,7.56884,0.418822,0.925583,0.573302,0.573202,-0.336775,0.568378,0.181258,0.135895,0.025487,0.593163,0.262688,0.143798,0.994968,1,0.294118,0.147059,0.0294118,0.117647,0.0294118,93,8.29905,0.101303,0.617321,0.381085,0.276331,-0.230505,0.529246,0.280101,0.17638,-0.120884,0,0,0,0,0,0,0,0,1
36,1981.65,7.41439,0.53038,0.989937,0.718744,0.7799,-0.615659,0.540997,0.187507,0.133512,0.009169,0.731062,0.349366,0.149985,0.975893,1,0.444444,0.0833333,0,0.0833333,0.166667,117,7.69838,0.224644,0.604168,0.365019,0.267594,-0.198779,0.424012,0.179786,0.0896818,-0.0472055,12,9,0,1,1.33333,0,0.135333,0,1
49,3111.96,8.12145,0.25091,1.08608,0.865241,1.00576,-0.988452,0.857916,0.506322,0.497451,-0.243359,0.796253,0.510662,0.109546,0.984392,1,0.244898,0.306122,0.0816327,0.408163,0.204082,68,8.06142,0.132921,0.503479,0.253491,0.174468,-0.0677057,0.404715,0.163794,0.0924432,-0.0247891,5,4,2,0,1.25,0,0.15225,0,1
52,6885.43,8.64419,0.193276,1.14222,0.492844,0.505169,-0.0749672,0.970805,0.291664,0.281339,0.102002,0.962848,0.255818,0.142718,0.989829,1,0.403846,0.192308,0,0.423077,0.25,465,6.87051,0.129033,0.468873,0.219842,0.131729,-0.0636799,0.3675,0.135056,0.0641135,-0.0225373,4,4,1,0,1,0,0,0,1
39,2291.53,8.37335,0.415962,1.12523,0.685448,0.830786,-0.163228,0.780853,0.259394,0.277245,0.196352,0.653495,0.169134,0.148608,0.972499,1,0.384615,0.102564,0,0.25641,0.0512821,130,8.54395,0.227421,0.550265,0.302792,0.212023,-0.121637,0.380061,0.144446,0.0653369,-0.0271466,5,5,3,0,1,0,0,0,1
50,2802.01,8.04148,0.631835,1.25386,1.09871,1.62148,-0.850665,0.742799,0.338867,0.385126,0.19401,0.749943,0.33523,0.116945,0.898724,1,0.36,0.14,0.04,0.2,0.16,94,8.9751,0.175067,0.588871,0.346769,0.246738,-0.180205,0.444233,0.197343,0.106536,-0.0554058,6,3,1,0,2,0.200787,0.1015,0,1
39,2046.64,6.71327,0.350167,1.21784,0.840151,1.16418,-0.277616,0.914648,0.424909,0.521174,0.168902,1.06302,0.589068,0.157511,0.908107,1,0.461538,0,0.025641,0.358974,0.307692,82,6.23674,0.26302,0.49067,0.240758,0.168641,-0.0517777,0.334062,0.111597,0.0387244,-0.0153941,6,5,2,0,1.2,0,0.5075,0,1
45,2310.81,9.11379,0.551051,1.14497,0.853387,1.07275,-0.610977,0.698949,0.25029,0.244138,0.117688,0.681979,0.266151,0.146098,0.951796,1,0.488889,0.288889,0,0.155556,0.0666667,130,8.64289,0.397721,0.623166,0.388336,0.287081,-0.236372,0.335687,0.112686,0.0196365,-0.0224238,16,8,6,1,2,0.130025,0.1749,0,1
23,1528.01,5.8275,0.699147,0.897929,0.818203,0.905863,-0.930328,0.400082,0.148656,0.0627726,-0.0154163,1.00798,0.710912,0.166144,0.991999,1,0.304348,0.0434783,0.26087,0.0434783,0.478261,152,4.68691,0.670885,0.736532,0.54248,0.422681,-0.550838,0.213644,0.0456439,-0.0181863,0.00664609,11,8,7,1,1.375,0.11475,0.109633,0,1
57,2603.58,6.74707,0.448179,1.648,2.16426,4.86847,-2.2461,1.27728,1.31391,2.57521,0.125524,1.60776,1.94622,0.103497,0.695541,1,0.508772,0.122807,0.0526316,0.45614,0.491228,170,6.05546,0.134516,0.415787,0.172879,0.12093,-0.00115549,0.336468,0.113211,0.0644214,0.00127022,7,6,0,1,1.16667,0.135333,0,0,1
52,2402.39,7.14007,0.879595,1.29452,1.41141,2.07489,-2.67538,0.609824,0.281048,0.18214,-0.0320909,1.82437,2.17498,0.0743819,0.832824,1,0.5,0.192308,0.153846,0.192308,0.865385,67,5.36394,0.614237,0.718883,0.516793,0.392077,-0.500042,0.203016,0.0412154,-0.00617512,0.00144586,9,7,4,1,1.28571,0.11475,0,0,1
38,2602.52,7.58213,0.334632,1.13779,0.684812,0.960497,0.451442,0.869214,0.325591,0.472062,0.621778,0.886715,0.304,0.0835975,0.971772,1,0.342105,0.0789474,0,0.184211,0.131579,248,6.40041,0.0800423,0.354914,0.125964,0.0878172,0.0167006,0.310027,0.096117,0.0614098,0.0128883,10,8,0,1,1.25,0.11475,0,0,1
25,1365.34,7.40982,0.740373,0.965238,0.826369,0.907923,-0.985312,0.41383,0.137601,0.0402963,-0.0199769,0.452677,0.134679,0.134819,1,1,0.36,0.12,0,0,0,193,6.08123,0.683907,0.734087,0.538884,0.412431,-0.553818,0.183581,0.033702,-0.0150208,0.00666691,0,0,0,0,0,0,0,0,1
58,5667.9,8.83555,0.201173,1.22399,0.49278,0.550447,0.0545383,1.04348,0.293379,0.317287,0.183762,1.02135,0.331422,0.206181,0.979152,1,0.568966,0.37931,0.0172414,0.517241,0.310345,495,6.24903,0.0793305,0.397822,0.158263,0.106149,-0.000406747,0.347219,0.120561,0.0732195,0.00290794,12,8,6,1,1.5,0.255582,0,0,1
22,1558.62,7.01442,0.350022,0.774644,0.343107,0.25725,-0.124393,0.480411,0.0876837,0.0525125,0.0201547,0.667916,0.234566,0.159094,0.993093,1,0.272727,0.0909091,0.0454545,0.0909091,0.0454545,84,6.70653,0.251904,0.472958,0.223689,0.140244,-0.058888,0.30247,0.0914879,0.0291451,-0.010839,3,2,1,0,1.5,0,0,0,1
31,1970.21,7.86397,0.511593,0.988209,0.582922,0.616955,-0.173291,0.593589,0.140782,0.128541,0.139585,0.75642,0.265534,0.123358,0.99436,1,0.354839,0.0645161,0,0.0322581,0.0322581,68,7.91838,0.23319,0.524859,0.275477,0.18931,-0.0929163,0.356881,0.127364,0.0547429,-0.0196861,16,9,0,2,1.77778,0.245609,0.0406,0,1
65,3739.61,7.90224,0.482935,1.20135,1.03829,1.27608,-1.55171,0.770478,0.366291,0.314912,-0.100036,1.16147,0.718056,0.090671,0.953204,1,0.415385,0.184615,0.107692,0.261538,0.507692,128,7.16681,0.205996,0.554382,0.307339,0.21207,-0.132453,0.391966,0.153637,0.0740012,-0.031232,9,7,4,1,1.28571,0.357,0.025375,0,1
56,3034.24,8.10415,0.407609,1.37224,1.14281,1.98764,0.119461,1.0305,0.600027,0.955904,0.647976,0.95123,0.486992,0.218303,0.860095,1,0.446429,0.107143,0.0535714,0.392857,0.25,110,9.0345,0.1368,0.576856,0.332763,0.234055,-0.163018,0.463676,0.214995,0.122935,-0.0649621,10,7,6,1,1.42857,0,0.203,0,1
44,4156.28,7.79952,0.587194,1.06421,0.790378,0.87868,-0.810706,0.577217,0.187878,0.118272,-0.00557839,0.92442,0.508872,0.164164,0.985172,1,0.363636,0.25,0.0909091,0.0909091,0.386364,199,6.78876,0.312126,0.625134,0.390793,0.296956,-0.228928,0.391347,0.153153,0.0574907,-0.0392505,5,4,2,0,1.25,0,0.45675,0,1
25,1738.44,7.08456,0.320505,0.940261,0.410784,0.41734,0.0630725,0.676247,0.158533,0.160099,0.149673,0.808377,0.263046,0.266938,0.981918,1,0.44,0.16,0.04,0.08,0.08,96,6.3058,0.262529,0.548793,0.301173,0.21924,-0.107482,0.36982,0.136767,0.0558291,-0.0245777,6,5,4,0,1.2,0,0.25375,0,1
28,1837.25,6.91439,0.552785,0.832174,0.658688,0.661643,-0.576714,0.378645,0.140591,0.0833568,0.000262019,0.864594,0.546025,0.198215,1,1,0.357143,0.0357143,0.107143,0,0.321429,111,6.12196,0.589275,0.710371,0.504628,0.376627,-0.479412,0.198026,0.0392143,-0.00176999,-0.000253329,11,7,1,1,1.57143,0.09525,0,1,1
58,4030.63,9.98261,0.0480387,1.12084,0.651306,0.681144,-0.458889,1.07647,0.583414,0.592228,-0.329591,0.618837,0.177193,0.0875068,0.985527,1,0.37931,0.344828,0,0.586207,0.0344828,210,8.98985,0.0635127,0.568593,0.323298,0.230271,-0.144598,0.515582,0.265824,0.174274,-0.0941769,0,0,0,0,0,0,0,0,1
38,2258.69,6.83909,0.344851,1.16369,0.934415,1.35431,-0.367545,0.872468,0.488378,0.638838,0.214673,0.83828,0.540474,0.157416,0.853452,1,0.368421,0.0526316,0.0789474,0.315789,0.210526,115,7.46711,0.299432,0.594667,0.353628,0.256845,-0.183301,0.367521,0.135072,0.0507703,-0.0274986,11,9,0,1,1.22222,0,0.118417,0,1
80,4839.69,8.89886,0.843989,1.49418,2.56846,5.64363,-6.47584,0.812975,0.980039,1.45189,-0.411887,0.914,0.758524,0.197093,0.63045,1,0.5,0.3125,0.0375,0.3,0.25,148,9.53147,0.0139923,0.590815,0.349063,0.253439,-0.176661,0.578816,0.335028,0.239082,-0.161637,5,5,0,1,1,0,0,0,1
56,3831.91,7.82489,0.968096,1.48582,2.49176,5.78678,-3.8805,0.78104,0.886288,1.33502,0.105156,1.01328,1.43134,0.120005,0.723116,1,0.375,0.0892857,0.125,0.214286,0.285714,133,8.94365,0.167496,0.558391,0.311801,0.219792,-0.131392,0.425221,0.180813,0.098375,-0.0407211,12,9,0,1,1.33333,0,0.1421,0,1
24,1340.11,6.1455,0.914214,1.46024,1.45544,2.51009,-1.09478,0.799254,0.341464,0.428,0.469303,1.6662,1.33464,0.221614,0.906424,1,0.458333,0,0.166667,0.208333,0.541667,45,6.22082,0.581972,0.731205,0.53466,0.415014,-0.532684,0.240878,0.0580223,-0.00381874,-0.00237351,6,5,2,0,1.2,0,0,0,1
20,1492.64,6.02291,0.130739,0.679522,0.262745,0.163449,-0.0912163,0.559483,0.154243,0.0827916,-0.0180162,0.57498,0.231437,0.206703,1,1,0.3,0.1,0.1,0.1,0,181,5.30144,0.0382853,0.289761,0.0839614,0.0494254,0.0100719,0.26642,0.0709799,0.0405555,0.00923511,0,0,0,0,0,0,0,0,1
28,1953.85,5.95928,0.462691,0.917199,0.621706,0.698835,-0.251849,0.542311,0.199138,0.178666,0.0671791,0.977984,0.686128,0.14321,0.969212,1,0.357143,0.0714286,0.25,0.107143,0.464286,82,6.79816,0.148193,0.607676,0.36927,0.263512,-0.215248,0.478277,0.228749,0.132206,-0.0773435,9,5,3,1,1.8,0.062462,0.1015,0,1
22,1458.29,6.16251,0.510098,0.848733,0.484833,0.424678,-0.291769,0.429977,0.0941877,0.048005,0.00622364,0.470115,0.153782,0.192798,1,1,0.363636,0.0454545,0.0909091,0,0,108,6.69949,0.381032,0.62818,0.39461,0.291342,-0.247067,0.335669,0.112674,0.0290655,-0.0212399,9,7,6,1,1.28571,0,0.119619,1,1
28,2196.49,6.01728,0.487485,0.850303,0.541988,0.490814,-0.386708,0.442638,0.113371,0.0695207,0.0115343,0.859839,0.534264,0.31535,1,1,0.428571,0.0357143,0.178571,0,0.321429,106,6.57866,0.316581,0.601813,0.362179,0.25026,-0.215122,0.336634,0.113322,0.0403226,-0.0191722,6,6,0,1,1,0,0,0,1
32,2039.15,7.33582,0.181252,0.900496,0.404205,0.349912,-0.121512,0.738976,0.228933,0.180753,0.0247917,0.866221,0.460856,0.202005,0.98762,1,0.4375,0.15625,0.09375,0.15625,0.1875,165,6.64609,0.110322,0.441301,0.194747,0.13199,-0.0206313,0.367667,0.135179,0.0780635,-0.00729464,14,10,0,1,1.4,0,0.157672,0,1
47,2943.6,6.84856,0.922445,1.26661,1.41733,2.12765,-2.57916,0.589007,0.292278,0.15458,-0.0621281,1.48466,1.81096,0.145214,0.771001,1,0.404255,0.148936,0.170213,0.12766,0.787234,95,5.85283,0.571659,0.695672,0.483959,0.369084,-0.417944,0.258597,0.0668724,-0.0098408,-0.0031373,8,8,6,1,1,0,0,0,1
40,2282.79,7.18208,1.28354,1.44732,2.12468,3.71669,-6.60285,0.590158,0.328863,0.0501588,-0.0957446,1.48463,1.15531,0.244679,0.566472,1,0.475,0.125,0.025,0.175,0.575,91,6.83442,0.463065,0.648349,0.420356,0.325541,-0.273204,0.330696,0.10936,0.00724867,-0.0205034,3,3,1,0,1,0,0,0,1
87,8026.45,10.2568,0.354853,1.44,0.778394,1.03085,-0.184056,1.12302,0.36953,0.442177,0.230048,1.23087,0.389251,0.139547,0.941001,1,0.517241,0.390805,0.0344828,0.54023,0.310345,563,7.15384,0.260076,0.542482,0.294287,0.198527,-0.12116,0.345505,0.119374,0.0459478,-0.0194285,8,5,0,0,1.6,0.03825,0.203,0,1
75,5608.58,9.16559,0.162079,1.42235,0.820208,1.09307,-0.250576,1.27794,0.591873,0.751897,0.124644,1.27111,0.523658,0.0794561,0.950493,1,0.44,0.306667,0,0.613333,0.426667,306,7.22274,0.116704,0.574993,0.330617,0.228903,-0.163991,0.475457,0.226059,0.132248,-0.0722477,8,6,4,1,1.33333,0,0.25375,1,1
54,2774.15,8.28958,0.519953,1.13331,0.894926,1.14547,-0.77054,0.684993,0.301123,0.282923,0.0352491,0.790855,0.362152,0.0717836,0.95389,1,0.444444,0.111111,0,0.203704,0.166667,215,7.65906,0.0790037,0.428687,0.183772,0.125907,-0.011173,0.375915,0.141312,0.0876297,-0.00323931,7,5,2,0,1.4,0,0.0338333,1,1
25,1794.54,6.70547,0.533671,0.96119,0.584388,0.574769,-0.389474,0.523448,0.128707,0.0799279,0.0163539,0.797974,0.300521,0.239765,0.990285,1,0.4,0.12,0.08,0.04,0.08,107,6.28566,0.483569,0.659338,0.434727,0.326406,-0.317184,0.293905,0.0863804,0.00495821,-0.0116252,9,6,5,1,1.5,0,0.076125,0,1
31,1904.4,7.50772,0.160856,0.841008,0.410117,0.338408,-0.187266,0.693548,0.248306,0.181622,-0.0307604,0.574422,0.223101,0.131464,1,1,0.419355,0.0322581,0,0.225806,0.0967742,181,6.95321,0.0761541,0.407491,0.166049,0.111407,-0.00470359,0.358662,0.128638,0.0779656,-0.000256157,8,6,2,0,1.33333,0.1427,0,0,1
50,3934.15,8.06388,0.692415,1.19669,0.963208,1.16798,-1.21111,0.650924,0.196728,0.129231,0.0271521,1.22174,0.654031,0.126288,0.978824,1,0.48,0.26,0.08,0.14,0.48,114,7.19779,0.461749,0.654006,0.427723,0.323834,-0.29894,0.313667,0.0983871,0.00866262,-0.01598,13,10,0,1,1.3,0.1218,0.0834251,0,1
54,3995.27,8.39105,0.181468,1.16005,0.989909,1.3419,-0.902813,0.998244,0.707228,0.882928,-0.26173,0.983531,0.584004,0.148665,0.909556,1,0.314815,0.277778,0.0740741,0.462963,0.314815,159,8.04609,0.150155,0.571511,0.326625,0.23719,-0.141418,0.451777,0.204102,0.119346,-0.0506488,8,5,0,1,1.6,0,0.228375,0,1
52,2978.32,9.26991,0.876526,1.40548,1.24418,1.83037,-1.48665,0.754009,0.246893,0.206648,0.169612,1.11725,0.504331,0.108104,0.923694,1,0.307692,0.365385,0.0384615,0.173077,0.288462,84,10.2398,0.223531,0.583194,0.340116,0.242191,-0.170437,0.406145,0.164954,0.0784278,-0.0396144,0,0,0,0,0,0,0,0,1
81,3498.96,7.70916,1.34527,1.66706,2.61321,5.44921,-8.27096,0.699631,0.573663,0.235713,-0.376098,2.03157,3.48196,0.0629717,0.593942,1,0.555556,0.160494,0.0864198,0.222222,0.82716,65,8.62862,0.248668,0.648136,0.42008,0.311417,-0.29385,0.43453,0.188816,0.0919852,-0.0577289,4,3,2,0,1.33333,0,0,0,1
75,3778.42,8.33752,0.445896,1.43549,1.55257,2.69319,-1.96437,1.0443,0.784545,1.17435,0.124213,1.13475,1.02191,0.0641909,0.797468,1,0.453333,0.213333,0.04,0.44,0.333333,149,8.48934,0.169782,0.672298,0.451984,0.335536,-0.357109,0.51551,0.26575,0.155196,-0.117376,5,4,2,0,1.25,0,0.25375,0,1
50,2766.54,8.26559,0.277051,1.1998,0.883579,1.3075,0.00808563,0.962814,0.523393,0.733428,0.425164,0.802717,0.341753,0.184767,0.934015,1,0.36,0.24,0.02,0.3,0.14,150,9.10085,0.0889807,0.553575,0.306445,0.215421,-0.125228,0.480861,0.231228,0.14401,-0.0672701,7,6,4,1,1.16667,0,0.3045,0,1
