nrings,energy,evnum,mcevnum
1,585.405,573,333
1,1094.81,772,405
1,847.623,799,421
1,1189.07,676,377
1,1091.52,750,420
1,503.571,23,13
1,1015.3,300,168
1,635.418,652,366
1,1205.51,272,131
1,649.408,11,5
1,596.92,323,174
1,681.566,556,298
1,1233.08,86,48
1,661.688,114,69
1,934.205,535,301
1,628.817,601,334
1,1062.32,747,406
1,1194.22,257,139
1,1069.59,595,307
1,997.995,921,495
1,590.416,795,451
1,851.78,316,184
1,844.331,441,253
1,1058.57,518,296
1,934.995,420,238
1,875.914,589,327
1,1072.97,616,347
1,894.025,672,376
1,964.926,810,460
1,762.836,12,6
1,831.353,98,57
1,729.275,724,391
1,606.174,801,432
1,561.25,611,331
1,1115.9,718,389
1,996.441,739,400
1,1011.04,95,57
1,678.826,134,73
1,1181.61,302,161
1,860.663,547,291
1,513.19,829,439
1,815.675,835,443
1,1153.31,81,49
1,1000.96,263,146
1,753.906,814,440
1,1012.02,39,23
1,876.661,683,352
1,1051.81,736,388
1,772.189,77,40
1,1310.74,388,224
1,895.629,491,285
1,1108.33,625,362
1,677.918,49,20
1,696.879,666,357
1,903.116,856,469
1,691.331,108,59
1,652.271,171,83
1,1049.28,618,322
1,1153.81,779,419
1,844.821,163,89
1,704.467,338,194
1,920.72,866,490
1,776.65,236,124
1,833.831,654,328
1,895.696,668,340
1,900.525,723,366
1,939.085,168,92
1,665.91,580,338
1,1066.85,72,40
1,1077.98,159,94
1,649.499,716,382
1,646.534,347,171
1,1068.94,519,262
1,899.615,556,286
1,945.607,633,352
1,938.473,466,285
1,639.474,579,351
1,1187.91,632,383
1,1115.37,648,395
1,813.5,514,294
1,1043.64,852,484
1,634.713,262,141
1,1129.93,360,194
1,847.379,388,197
1,604.601,95,50
1,891.842,473,261
1,966.182,652,357
1,906.502,783,427
1,753.658,99,45
1,998.138,283,131
1,619.53,325,155
1,614.899,388,179
1,1115.71,562,270
1,690.837,680,338
1,782.002,951,498
1,1040.57,546,300
1,810.969,582,317
1,1234.39,538,296
1,862.351,642,352
1,1104.65,694,386
1,1071.75,718,402
1,647.819,727,408
1,938.408,286,157
1,680.174,568,307
1,981.157,855,461
1,709.648,62,36
1,727.413,104,59
1,865.075,405,217
1,743.24,351,187
1,732.009,380,201
1,858.533,721,382
1,1215.46,79,43
1,669.011,83,47
1,905.272,678,349
1,1338.31,33,20
1,1018.21,53,34
1,584.325,157,98
1,853.305,391,228
1,1230.84,572,323
1,970.503,631,356
1,1007.48,719,410
1,574.679,50,30
1,974.066,164,79
1,903.166,665,357
1,889.04,751,400
1,948.564,132,73
1,601.199,322,182
1,953.545,469,259
1,786.9,695,387
1,1094.67,787,431
1,679.003,904,496
1,1234.91,733,392
1,948.169,357,207
1,745.231,176,99
1,885.426,266,149
1,910.963,521,295
1,696.504,556,311
1,1102.57,766,429
1,1181.58,124,68
1,873.821,271,143
1,985.547,58,36
1,1013.23,254,132
1,943.228,389,200
1,1104.79,454,239
1,1089.54,918,497
1,751.39,524,288
1,1378.61,779,407
1,657.687,875,455
1,718.024,522,288
1,822.247,32,20
1,941.447,143,79
1,804.78,181,101
1,801.033,380,211
1,639.384,561,302
1,574.524,864,449
1,1179.59,8,4
1,778.309,62,35
1,898.267,771,426
1,694.317,157,72
1,574.989,491,262
1,1087.99,16,12
1,734.627,282,162
1,761.537,723,385
1,912.061,106,59
1,911.829,305,161
1,766.655,208,121
1,676.705,574,325
1,895.565,287,157
1,795.053,555,297
1,711.401,651,356
1,797.345,676,364
1,631.075,127,66
1,1127.81,229,126
1,628.862,774,422
1,871.453,841,458
1,996.384,888,486
1,1471.66,51,28
1,1257.04,257,139
1,730.282,330,184
1,623.914,336,187
1,863.708,128,77
1,719.263,192,117
1,910.911,67,41
1,1271.66,269,161
1,1091.98,295,179
1,683.96,493,287
1,1306.66,879,497
1,690.971,673,365
1,505.219,796,447
1,787.329,268,149
1,745.664,339,184
1,889.701,726,410
1,713.675,542,289
1,658.156,596,316
1,1131.64,670,368
1,649.42,696,386
1,1115.94,271,158
1,630.313,341,196
1,1091.16,702,367
1,1155.82,30,13
1,699.874,725,398
1,1205.26,739,407
1,859.476,506,275
1,1059,208,114
1,987.004,319,174
1,836.504,42,24
1,630.694,185,96
1,727.151,3,2
1,1298.83,459,263
1,989.398,600,332
1,1253.76,59,29
1,815.944,412,226
1,717.229,841,446
1,878.369,346,182
1,1173.15,552,298
1,770.941,643,344
1,633.891,146,86
1,529.213,257,145
1,825.666,546,306
1,1030.63,584,326
1,1216.83,621,347
1,935.386,400,226
1,757.327,551,308
1,695.928,359,187
1,813.383,527,269
1,1169.03,751,390
1,547.148,6,3
1,1102.4,117,69
1,1095.49,150,82
1,913.391,158,87
1,1094.8,196,113
1,1091.81,813,452
1,686.028,829,462
1,1206.27,329,182
1,614.407,157,74
1,867.398,680,365
1,704.69,456,238
1,1022.74,623,334
1,707.181,526,289
1,761.433,436,229
1,757.853,666,351
1,727.417,672,356
1,949.927,649,350
1,1016.39,540,308
1,714.794,58,30
1,716.962,166,84
1,844.37,293,152
1,825.283,334,181
1,740.032,792,425
1,704.312,200,113
1,560.865,431,248
1,1035.7,64,30
1,787.236,788,428
1,724.642,165,77
1,1003.49,903,478
1,1104.76,463,242
1,683.442,667,371
1,668.353,90,39
1,868.061,653,360
1,959.287,5,5
1,920.393,372,214
1,722.854,604,325
1,791.486,794,428
1,790.917,816,442
1,607.892,395,203
1,973.219,629,335
1,635.887,108,61
1,1031.89,148,84
1,1136.53,545,290
1,1056.98,241,129
1,1100.14,863,455
1,1165.26,106,62
1,1292.09,230,133
1,983.886,471,261
1,664.236,610,337
1,948.277,629,345
1,782.418,649,357
1,811.364,844,467
1,1139.58,875,489
1,1263.14,499,278
1,783.531,636,349
1,1036.9,882,476
1,1335.37,449,237
1,561.286,283,159
1,670.99,9,5
1,1365.28,267,151
1,866.323,802,427
1,561.734,199,113
1,707.056,557,322
1,604.854,96,54
1,942.568,726,403
1,1031.39,893,488
1,909.1,422,240
1,1189.91,423,241
1,772.448,819,459
1,692.375,514,268
1,997.704,521,272
1,610.012,659,356
1,635.671,726,393
1,983.37,276,158
1,606.136,440,246
1,703.62,812,443
1,955.978,908,497
1,720.31,155,81
1,581.185,448,236
1,710.389,599,317
1,1025.75,915,487
1,924.067,557,299
1,889.329,824,446
1,569.039,118,57
1,1038.45,581,314
1,645.049,830,446
1,776.681,912,490
1,820.673,607,346
1,609.977,609,347
1,923.578,223,122
1,719.167,760,418
1,871.256,842,462
1,861.273,179,95
1,703.965,327,186
1,755.028,234,123
1,1032.24,265,144
1,720.148,542,295
1,922.571,569,311
1,1276.02,824,445
1,814.328,137,83
1,1117.19,801,436
1,750.832,0,0
1,959.191,376,200
1,963.125,405,216
1,903.651,411,222
1,1275.15,115,58
1,797.21,266,141
1,1031.69,429,257
1,1248.87,742,414
1,617.71,613,316
1,766.523,754,398
1,742.843,416,241
1,1005.35,442,254
1,945.005,477,272
1,889.165,706,396
1,730.237,28,13
1,768.976,265,146
1,1034.3,79,41
1,644.554,394,224
1,529.81,570,317
1,874.391,271,135
1,834.742,381,201
1,1055.95,792,416
1,691.866,301,167
1,815.869,587,325
1,637.632,708,401
1,1076.24,372,196
1,895.798,751,407
1,814.861,104,68
1,1173.59,171,106
1,889.989,226,135
1,1192.6,58,35
1,696.507,103,64
1,882.587,457,274
1,886.724,540,315
1,1235.56,692,392
1,717.573,886,498
1,1033.41,51,29
1,849.008,425,233
1,946.499,601,330
1,791.051,713,389
1,863.355,222,118
1,867.476,239,130
1,1303.75,780,440
1,779.925,616,327
1,1116.77,919,494
1,1168.04,411,213
1,698.655,846,492
1,1055.28,36,20
1,967.681,676,368
1,1267.69,708,390
1,691.036,225,134
1,897.614,539,305
1,684.698,814,449
1,798.416,12,8
1,821.753,27,16
1,852.852,80,35
1,766.633,471,248
1,1103.94,750,405
1,1188.55,825,447
1,1186.91,227,132
1,708.365,270,148
1,718.826,10,9
1,1007.79,522,316
1,681.126,611,367
1,695.003,744,447
1,1092.89,101,49
1,907.79,260,135
1,1186.85,289,153
1,695.367,512,261
1,782.251,537,272
1,683.259,586,301
1,1170.45,677,351
1,678.094,767,398
1,958.859,778,406
1,822.728,850,449
1,989.313,25,13
1,768.817,371,214
1,622.107,5,4
1,1099.1,18,11
1,1116.52,252,135
1,865.843,393,202
1,543.03,726,394
1,1017.09,789,425
1,641.83,803,432
1,882.603,629,346
1,686.736,733,401
1,789.732,854,459
1,1210.59,63,35
1,772.115,286,172
1,755.825,493,289
1,619.695,313,163
1,1201.97,427,223
1,899.1,623,330
1,740.575,795,424
1,816.255,592,315
1,823.981,826,447
1,783.063,838,451
1,628.685,705,411
1,749.077,776,448
1,1168.12,21,17
1,890.818,253,134
1,671.618,542,300
1,470.605,665,361
1,732.548,696,380
1,874.191,753,415
1,771.468,802,440
1,709.423,96,50
1,971.152,560,295
1,623.339,746,404
1,1015.92,877,477
1,1155.09,509,273
1,586.506,729,381
1,690.931,862,456
1,869.328,913,485
1,872.875,30,21
1,616.861,161,82
1,863.719,783,415
1,1047.22,199,108
1,912.488,510,300
1,861.784,689,392
1,778.447,890,497
1,726.941,88,47
1,648.006,121,62
1,916.483,147,74
1,754.415,48,34
1,639.943,609,344
1,1122.95,881,489
1,1074.61,485,275
1,1096.62,746,421
1,670.551,203,109
1,1040.66,402,214
1,645.154,415,223
1,1182.52,290,151
1,1159.73,431,228
1,669.795,263,132
1,979.435,429,229
1,902.955,213,119
1,1192.72,445,255
1,548.949,357,192
1,1128.11,480,256
1,1207.05,830,438
1,768.137,585,292
1,1134.37,765,387
1,661.854,665,341
1,1114.53,767,404
1,864.501,12,6
1,1214.61,231,121
1,1117.51,441,236
1,1149.77,728,393
1,626.935,140,75
1,1153.85,188,101
1,670.94,635,343
1,602.263,250,130
1,1137.02,817,408
1,731.995,87,42
1,780.186,123,67
1,797.157,182,99
1,953.096,737,392
1,939.12,418,213
1,844.134,619,329
1,1013.76,332,177
1,814.521,350,186
1,877.734,557,296
1,643.306,724,398
1,712.491,901,493
1,1096.09,454,236
1,737.37,577,307
1,709.068,466,260
1,891.302,340,199
1,1066.99,0,0
1,717.163,50,28
1,1086.4,349,188
1,798.016,457,252
1,865.982,483,265
1,832.301,122,78
1,1057.77,264,149
1,947.266,314,184
1,936.313,880,475
1,877.133,34,21
1,912.458,785,426
1,835.961,755,421
1,1004.85,149,75
1,959.912,677,379
1,697.608,103,60
1,707.15,232,129
1,910.916,360,199
1,1166.9,417,228
1,875.229,176,97
1,969.409,194,107
1,839.123,205,116
1,1047.92,541,306
1,714.925,672,380
1,960.282,75,45
1,931.173,535,292
1,903.307,700,379
1,970.304,25,15
1,1015.24,627,352
1,870.535,777,422
1,776.751,28,15
1,1281.84,335,191
1,1083.26,357,206
1,518.752,446,258
1,1063.79,498,284
1,1062.63,526,304
1,1385.22,841,474
1,1178.71,668,358
1,1002.3,449,231
1,900.613,490,256
1,881.319,675,361
1,1175.19,201,107
1,1073.5,179,100
1,1014.6,209,115
1,713.698,374,205
1,1132.49,715,387
1,833.048,237,131
1,896.835,429,230
1,780.125,585,318
1,951.815,270,140
1,1203.37,563,287
1,652.315,586,300
1,986.723,911,464
1,1044.22,17,11
1,747.997,32,20
1,695.021,278,146
1,957.758,69,27
1,703.617,307,164
1,953.256,516,281
1,952.141,189,115
1,1047.99,88,52
1,964.545,246,148
1,838.361,649,364
1,973.599,198,104
1,550.024,674,336
1,616.745,26,16
1,1002.46,241,130
1,1067.46,259,139
1,993.454,164,103
1,724.476,188,115
1,737.904,341,193
1,766.766,364,206
1,1033.62,848,463
1,1176.47,207,110
1,666.167,633,343
1,755.925,746,404
1,927.452,33,14
1,956.862,114,63
1,665.599,281,153
1,1024.64,347,193
1,738.442,74,38
1,606.729,619,338
1,798.375,402,223
1,944.371,138,65
1,1096.45,208,112
1,1017.2,269,144
1,679.908,492,275
1,1204.42,498,279
1,1001.55,692,389
1,850.909,151,86
1,888.566,128,72
1,837.115,200,114
1,673.74,69,42
1,695.845,184,103
1,675.664,223,126
1,876.873,685,381
1,917.534,161,94
1,884.978,601,327
1,930.783,294,156
1,619.817,459,241
1,1309.49,14,11
1,737.937,81,49
1,921.896,279,166
1,1127.21,440,248
1,1139.3,706,391
1,919.48,143,85
1,570.091,186,109
1,740.623,664,375
1,701.866,694,393
1,549.685,818,450
1,617.32,869,478
1,732.845,117,61
1,925.939,802,418
1,574.027,920,477
1,1018.71,138,70
1,783.736,147,74
1,874.159,287,163
1,709.268,361,197
1,998.126,474,247
1,922.425,637,341
1,910.217,646,347
1,976.87,935,485
1,595.779,893,478
1,1026.25,650,339
1,723.853,720,386
1,735.069,184,93
1,840.387,484,251
1,774.945,324,163
1,970.28,653,337
1,929.705,798,417
1,914.394,263,140
1,871.728,288,157
1,698.507,337,182
1,869.064,642,349
1,616.219,99,53
1,515.396,578,302
1,1228.57,291,168
1,1125.15,612,349
1,565.831,522,292
1,615.732,79,48
1,1080.02,844,478
1,1237.45,660,375
1,715.888,803,420
1,823.491,830,402
1,801.667,920,448
1,895.522,100,60
1,1066.5,139,80
1,1166.16,199,105
1,1044.52,571,295
1,633.822,751,399
1,701.134,279,157
1,1337.88,407,228
1,823.266,133,81
1,835.318,496,266
1,986.776,54,33
1,1029.56,17,10
1,866.275,214,121
1,661.056,368,209
1,762.477,691,394
1,957.718,184,94
1,958.403,373,204
1,769.248,665,358
1,947.014,151,90
1,1015.87,846,462
1,1084.37,211,102
1,780.014,531,264
1,1294.08,635,321
1,838.584,772,400
1,688.614,60,31
1,610.574,70,40
1,972.911,91,56
1,1231.59,128,73
1,638.346,581,315
1,931.075,703,380
1,1211.35,745,405
1,924.172,857,478
1,607.763,170,95
1,614.283,579,307
1,762.174,48,26
1,848.027,814,437
1,1181.13,122,74
1,794.754,633,341
1,843.215,321,147
1,780.392,352,175
1,979.372,483,232
1,647.763,567,276
1,627.709,252,143
1,922.421,440,255
1,783.382,568,320
1,830.254,651,370
1,1095.83,570,299
1,723.87,866,467
1,823.317,871,469
1,604.206,907,491
1,748.724,401,226
1,825.709,675,371
1,1067.66,700,387
1,973.859,762,423
1,688.398,287,156
1,1232.28,542,302
1,1010.42,155,84
1,1129.2,495,266
1,768.707,720,388
1,825.612,135,75
1,641.195,145,81
1,634.319,502,289
1,1087.9,816,461
1,763.72,448,251
1,1199.99,600,335
1,1002.88,611,339
1,817.815,637,357
1,1065.92,488,281
1,974.948,28,19
1,908.762,67,40
1,1132.45,181,95
1,998.357,365,191
1,968.078,650,347
1,1146.85,120,62
1,680.506,142,77
1,1008.81,206,110
1,889.143,858,461
1,952.088,0,0
1,745.506,655,363
1,957.298,716,381
1,1074.16,400,222
1,729.929,578,315
1,1026.43,651,348
1,1443.26,701,377
1,698.249,444,236
1,879.437,463,249
1,1039.81,819,463
1,976.751,434,240
1,773.647,914,487
1,772.737,305,169
1,817.086,369,211
1,1118.69,560,324
1,1095.54,825,431
1,767.634,837,438
1,1024.14,53,33
1,792.711,209,109
1,859.153,344,173
1,608.081,522,266
1,880.105,616,310
1,653.743,109,62
1,1069.64,204,112
1,809.099,529,286
1,876.253,782,427
1,831.202,48,27
1,921.869,772,421
1,877.945,914,497
1,887.891,126,70
1,891.544,325,167
1,635.213,406,213
1,1213.77,677,371
1,1001.23,781,418
1,606.808,661,340
1,706.544,765,398
1,696.324,71,43
1,776.752,694,365
1,1001.39,472,238
1,897.021,119,72
1,614.29,498,279
1,673.856,13,6
1,1112.29,32,21
1,719.572,83,51
1,659.103,221,120
1,954.514,225,123
1,1003.74,420,220
1,1337.45,896,474
1,761.39,7,5
1,1314.39,64,36
1,1221.99,128,74
1,718.45,523,289
1,865.494,628,330
1,908.2,680,367
1,542.933,281,169
1,617.163,584,336
1,919.879,810,455
1,1150.65,129,68
1,942.986,443,233
1,827.796,524,279
1,993.842,870,462
1,1090.37,606,330
1,922.188,740,400
1,577.632,35,19
1,714.686,158,88
1,1069.85,815,444
1,780.485,432,236
1,680.426,518,282
1,674.879,767,407
1,815.885,844,451
1,681.819,29,15
1,1178.45,417,231
1,918.644,557,313
1,762.829,585,333
1,863.606,864,490
1,1188.14,45,29
1,1034.55,165,100
1,679.24,444,249
1,1073.8,644,347
1,674.405,748,410
1,770.419,477,248
1,693.98,281,144
1,1237.88,537,276
1,584.757,649,342
1,592.112,815,442
1,1068.7,165,83
1,880.314,284,161
1,792.491,818,465
1,1018.55,932,495
1,953.84,238,128
1,832.61,297,167
1,899.866,829,453
1,946.669,865,473
1,779.963,84,51
1,544.675,129,67
1,819.136,157,86
1,615.573,171,96
1,1230.88,273,157
1,550.362,453,267
1,1156.9,804,441
1,1260.03,812,447
1,906.002,884,497
1,1004.21,707,396
1,1067.89,717,403
1,1139.24,783,444
1,927.439,104,61
1,1081.63,429,238
1,656.689,774,420
1,997.968,919,491
1,930.108,28,11
1,716.522,658,327
1,949.312,918,469
1,828.716,98,54
1,1075.01,147,82
1,662.803,695,368
1,779.058,111,61
1,1129.01,201,110
1,751.095,364,194
1,819.908,365,195
1,857.782,476,248
1,465.249,339,178
1,997.458,526,292
1,845.63,644,352
1,910.336,294,142
1,946.627,258,138
1,639.306,276,146
1,1033.21,294,155
1,621.326,575,309
1,753.819,57,38
1,965.598,214,118
1,1100.48,243,128
1,1081.85,600,316
1,961.566,177,98
1,823.546,549,322
1,756.778,841,480
1,1146.33,3,2
1,903.491,721,370
1,825.739,13,11
1,1029.54,166,95
1,914.979,133,73
1,766.028,291,168
1,680.205,388,221
1,672.644,789,431
1,1271.11,49,22
1,879.005,171,90
1,989.652,249,136
1,821.339,378,196
1,1240.01,406,214
1,654.6,605,319
1,733.021,534,284
1,809.276,691,373
1,704.68,464,247
1,1023.96,474,255
1,760.274,604,318
1,600.661,738,392
1,881.759,154,78
1,1135.03,283,145
1,689.475,868,463
1,819.768,881,472
1,1116.14,486,272
1,1017.18,708,407
1,858.985,773,448
1,760.376,102,60
1,748.567,146,86
1,743.719,203,120
1,814.769,846,461
1,601.244,860,470
1,868.037,121,65
1,707.433,367,207
1,1162.51,132,75
1,656.699,537,298
1,899.612,94,55
1,790.918,403,223
1,1024.69,888,476
1,721.68,35,19
1,761.354,644,350
1,682.687,491,285
1,603.175,721,405
1,816.377,764,432
1,731.286,586,310
1,1094.03,621,327
1,655.282,804,433
1,615.354,485,272
1,961.145,606,332
1,972.855,214,127
1,1085.47,410,232
1,740.016,513,287
1,735.166,724,408
1,1093.93,194,108
1,1198.94,543,281
1,776.593,671,347
1,722.447,770,401
1,870.982,815,424
1,830.32,189,100
1,862.428,560,311
1,838.517,619,344
1,673.334,37,24
1,964.217,157,95
1,797.18,135,73
1,951.852,311,163
1,707.995,424,211
1,661.577,39,18
1,901.454,132,74
1,676.109,711,390
1,782.18,751,413
1,1002.04,42,24
1,893.607,52,31
1,993.272,477,272
1,753.328,775,428
1,767.386,813,454
1,1230.81,120,56
1,653.308,388,193
1,963.44,763,399
1,928.1,807,431
1,665.436,67,34
1,657.706,190,86
1,719.914,196,92
1,982.763,313,164
1,897.646,711,401
1,1116.82,179,81
1,787.284,319,157
1,577.349,494,260
1,608.952,695,367
1,1037.29,93,45
1,905.603,355,191
1,983.534,361,195
1,779.474,516,276
1,1283.1,851,458
1,782.256,336,171
1,991.064,623,315
1,718.226,705,362
1,1341.28,777,403
1,1121.76,721,378
1,805.435,897,475
1,699.029,188,110
1,699.703,304,169
1,930.183,591,317
1,860.706,365,202
1,655.09,416,232
1,1357.02,609,328
1,1229.68,126,63
1,659.686,248,142
1,1001.02,707,391
1,626.008,408,230
1,485.565,402,227
1,763.204,862,473
1,1047.59,497,251
1,1230.1,536,303
1,1058.38,627,351
1,948.053,761,420
1,634.554,64,35
1,792.081,451,235
1,812.474,826,440
1,1070.96,873,465
1,597.657,874,466
1,1000.83,466,240
1,780.644,626,323
1,712.754,633,325
1,599.45,915,483
1,890.217,140,75
1,979.005,190,95
1,891.73,308,159
1,811.942,360,193
1,1109.35,897,489
1,818.899,422,250
1,946.852,697,394
1,659.572,814,455
1,1211.68,360,199
1,697.117,510,282
1,497.12,827,457
1,784.469,465,272
1,661.607,740,412
1,749.393,851,467
1,1252.73,0,0
1,786.194,450,250
1,595.374,599,329
1,601.39,172,98
1,1231.57,407,216
1,513.011,822,452
1,1047.88,217,121
1,829.005,362,199
1,1035.35,126,76
1,915.746,277,158
1,753.727,437,240
1,1171.27,785,437
1,1050.53,850,472
1,824.858,206,102
1,778.994,372,190
1,911.201,772,399
1,877.35,52,26
1,826.337,187,107
1,649.192,210,126
1,1147.03,306,181
1,1241.85,396,228
1,777.796,706,415
1,866.742,138,72
1,738.667,364,198
1,1018,551,303
1,741.159,793,431
1,831.196,876,488
1,780.903,200,107
1,1110.75,426,222
1,947.422,620,327
1,604.646,662,351
1,957.999,810,431
1,844.948,672,349
1,918.394,340,181
1,656.798,422,221
1,762.776,644,341
1,666.187,212,122
1,780.916,378,219
1,1080.83,559,315
1,1285.65,39,19
1,729.13,120,57
1,699.627,374,199
1,679.215,460,238
1,730.805,852,458
1,845.151,156,84
1,776.213,438,235
1,890.284,662,351
1,759.029,528,293
1,889.929,814,461
1,1090.77,200,101
1,830.885,896,472
1,898.219,575,301
1,952.815,778,409
1,753.17,248,137
1,815.159,407,225
1,1068.36,673,374
1,913.937,23,11
1,537.508,532,300
1,910.092,763,437
1,785.888,609,324
1,920.159,674,366
1,640.168,94,54
1,767.895,251,148
1,891.594,351,205
1,1105.98,696,374
1,1155.55,218,129
1,960.023,282,166
1,618.164,15,8
1,598.701,361,214
1,984.539,851,458
1,1038.71,413,234
1,747.157,698,393
1,1109.39,313,178
1,1168.23,478,260
1,694.78,196,116
1,705.56,649,366
1,919.137,851,489
1,669.974,14,6
1,888.37,206,131
1,691.362,646,356
1,749.998,456,253
1,692.155,503,275
1,720.124,0,0
1,751.776,135,71
1,1089.7,437,236
1,765.604,572,306
1,705.107,877,467
1,845.88,890,476
1,754.132,438,249
1,669.214,145,74
1,856.664,311,164
1,869.444,864,465
1,1170.78,76,36
1,940.599,782,442
1,555.963,321,173
1,760.776,755,426
1,827.479,171,97
1,999.32,176,102
1,1042.12,330,193
1,712.899,422,249
1,1172.42,491,287
1,827.836,791,458
1,1152.82,63,40
1,561.903,403,223
1,826.877,792,427
1,833.911,432,233
1,592.597,78,43
1,693.115,240,144
1,748.602,563,323
1,933.833,623,329
1,597.393,660,349
1,1077.74,862,453
1,1064.76,291,169
1,613.788,693,394
1,658.745,184,89
1,844.625,267,131
1,927.505,269,133
1,1117.62,659,348
1,777.812,671,356
1,870.979,677,360
1,617.661,714,376
1,701.232,763,406
1,865.424,825,430
1,1009.81,911,476
1,633.866,174,101
1,821.061,88,58
1,921.296,96,61
1,598.725,282,166
1,1037.13,392,221
1,915.608,794,430
1,929.144,149,86
1,751.213,564,311
1,658.11,621,345
1,486.301,66,29
1,741.343,195,103
1,1186.94,202,108
1,1259.44,751,399
1,748.234,243,131
1,917.274,255,137
1,786.21,519,262
1,1203.72,724,377
1,802.281,768,402
1,978.451,68,36
1,868.78,366,199
1,711.683,393,217
1,692.106,436,242
1,791.86,339,198
1,738.544,679,388
1,778.593,865,484
1,576.91,57,31
1,957.643,66,34
1,939.453,264,152
1,812.079,391,220
1,836.63,495,281
1,819.657,38,23
1,697.74,259,152
1,953.675,416,238
1,863.522,690,370
1,855.918,838,445
1,806.556,880,473
1,696.59,256,154
1,998.652,708,401
1,614.518,83,51
1,907.002,299,165
1,826.738,510,276
1,1010.43,810,424
1,1176.26,290,147
1,1000.47,322,165
1,1026.74,802,433
1,921.572,829,448
1,630.537,538,286
1,844.561,796,440
1,789.317,308,177
1,1083.34,336,194
1,1004.81,575,325
1,813.341,692,381
1,858.472,171,81
1,596.398,454,231
1,726.166,540,283
1,912.435,268,148
1,587.199,254,133
1,936.052,328,177
1,749.764,376,199
1,1018.02,620,317
1,783.145,67,43
1,916.792,330,193
1,710.867,524,305
1,951.852,670,387
1,1101.42,834,468
1,749.795,114,58
1,758.019,448,244
1,720.564,703,389
1,1051.56,382,193
1,1075.7,24,14
1,688.855,235,115
1,944.612,338,179
1,699.991,801,423
1,665.276,822,436
1,736.227,831,441
1,817.591,44,25
1,742.419,58,34
1,942.405,215,114
1,894.395,806,423
1,665.521,202,118
1,1194.42,617,352
1,978.411,206,112
1,1004.26,877,478
1,843.554,13,6
1,753.126,49,30
1,841.154,138,73
1,1273.32,479,260
1,1083.47,718,405
1,1069,873,486
1,1207.15,51,27
1,1050.22,47,26
1,833.008,7,5
1,653.853,145,88
1,1144.77,607,355
1,950.023,638,373
1,1053.47,650,381
1,1270.8,789,467
1,836.935,552,290
1,1071.92,16,10
1,992.319,196,117
1,862.38,905,485
1,789.056,224,130
1,738.561,582,333
1,874.743,320,189
1,1305.83,322,191
1,754.574,339,200
1,1023.04,372,217
1,1274.4,585,340
1,663.655,890,494
1,549.468,217,105
1,822.918,421,208
1,967.683,422,209
1,538.323,709,369
1,783.847,12,6
1,874.674,358,209
1,746.004,169,88
1,1202.67,326,188
1,901.658,823,478
1,1200.99,79,47
1,491.286,170,95
1,574.091,741,394
1,1112.06,747,398
1,784.642,245,134
1,1135.18,8,5
1,780.531,482,259
1,1273.09,805,440
1,1008.96,859,467
1,889.91,98,52
1,1153.12,536,288
1,550.628,597,324
1,844.333,256,140
1,569.4,334,181
1,677.688,751,432
1,993.934,594,327
1,1000.84,665,359
1,617.014,853,461
1,1089.5,895,485
1,739.199,170,96
1,992.397,366,190
1,1131.09,0,0
1,832.221,355,197
1,851.418,689,376
1,554.907,332,182
1,810.02,192,98
1,627.781,265,138
1,1077.8,853,458
1,530.071,928,497
1,820.392,484,267
1,651.213,250,131
1,825.395,843,451
1,1172.01,144,82
1,631.289,631,334
1,657.358,10,4
1,733.296,139,79
1,1202.65,380,211
1,1070.51,695,379
1,880.244,886,475
1,852.337,393,218
1,683.09,505,283
1,635.13,737,404
1,783.782,770,421
1,981.221,873,476
1,950.984,746,394
1,723.948,828,448
1,690.26,205,116
1,1366.78,409,234
1,659.039,668,380
1,988.279,773,437
1,684.445,6,3
1,1270.16,141,78
1,1015.79,218,119
1,975.156,750,409
1,1224.45,644,373
1,531.599,744,430
1,1019.51,750,412
1,622.329,793,441
1,1152,31,15
1,1067.43,164,90
1,1053.68,432,231
1,807.375,509,277
1,866.437,28,13
1,821.368,699,370
1,947.742,870,473
1,706.674,23,13
1,672.106,532,300
1,782.322,236,121
1,901.599,495,259
1,1003.08,97,57
1,960.242,964,499
1,1246.47,335,178
1,847.764,480,262
1,696.513,532,294
1,993.501,854,473
1,707.057,492,274
1,800.887,23,12
1,1108.14,525,300
1,1091.08,756,422
1,1056.72,280,144
1,1086.14,378,204
1,810.303,251,153
1,1047.86,274,170
1,998.648,816,477
1,997.408,845,494
1,684.392,63,34
1,634.826,114,61
1,549.176,539,286
1,1041.65,553,294
1,993.574,101,48
1,741.244,404,221
1,804.071,430,237
1,977.722,829,468
1,727.753,196,114
1,906.499,359,199
1,764.617,521,292
1,707.344,794,437
1,838.69,31,19
1,974.977,119,71
1,1081.57,593,325
1,930.064,102,58
1,539.861,140,81
1,864.571,365,210
1,939.243,826,455
1,734.013,44,26
1,1177.38,263,136
1,907.783,423,226
1,911.3,435,235
1,1072.17,510,269
1,646.04,798,428
1,731.054,801,430
1,898.424,868,467
1,1033.03,464,236
1,819.419,329,166
1,519.094,706,369
1,748.538,708,370
1,580.946,711,371
1,606.27,189,107
1,1133.44,318,186
1,984.095,422,235
1,1007.21,516,297
1,656.847,611,355
1,929.263,752,433
1,797.423,94,51
1,675.667,98,54
1,678.152,325,184
1,1005.42,417,233
1,666.299,444,255
1,525.405,522,292
1,584.834,541,301
1,887.857,564,311
