nrings,energy,evnum,mcevnum
2,757.131,524,297
2,631.063,200,106
3,1189.74,500,262
2,564.347,908,492
2,755.671,162,90
3,637.947,165,92
4,1109.27,306,159
2,915.977,547,264
3,814.841,71,42
2,718.125,73,43
3,566.077,461,255
3,783.997,889,484
2,947.977,253,131
2,729.423,719,379
9,713.072,288,168
2,735.99,296,170
2,762.572,584,326
2,522.919,496,252
2,866.338,127,71
2,672.234,928,498
2,720.39,2,1
2,753.742,116,63
3,1240.95,167,103
2,1034.23,159,81
2,1024.24,551,292
2,501.537,106,62
2,581.764,759,442
2,478.796,785,458
2,1017.17,281,152
2,1115.28,820,455
2,1163.56,384,212
3,826.453,420,237
2,1090.41,6,6
2,607.151,28,14
2,1199.21,456,244
2,759.665,848,466
2,807.42,284,156
2,784.653,558,296
2,873.396,869,471
2,1007.5,495,269
5,568.499,320,185
2,867.799,355,200
2,1298.98,409,227
2,667.569,521,288
2,1162.17,454,231
2,1036.94,481,249
2,842.263,497,274
2,909.085,541,296
2,630.569,785,452
3,987.569,460,254
2,1128.72,919,495
2,1154.1,550,294
2,1263.39,591,321
2,754.818,38,19
2,1153.83,494,263
2,886.365,330,179
3,562.632,246,125
2,634.827,86,46
4,1056.14,117,62
2,1343.01,402,213
6,972.176,630,339
4,728.455,758,425
2,888.115,314,156
2,771.53,862,448
2,668.861,326,181
3,584.58,568,313
2,893.141,377,196
2,1243.75,239,131
2,619.411,946,495
2,1007.74,661,363
2,669.108,22,13
2,1202.95,146,80
2,730.131,519,266
2,1411.23,613,324
2,822.888,747,435
2,730.532,364,201
2,561.8,844,465
2,641.873,461,238
3,991.742,647,350
5,662.259,312,184
3,1018.77,539,304
2,547.316,825,457
2,975.376,880,470
2,545.058,346,193
2,700.278,721,393
2,466.54,99,63
2,970.361,258,145
2,910.052,444,241
2,721.154,668,372
2,982.721,78,47
2,1207.94,844,459
2,706.686,427,244
2,849.591,661,368
2,1155.11,697,386
2,597.001,750,415
2,718.112,856,478
2,1082.76,403,231
2,697.925,724,402
4,530.829,844,457
2,970.081,613,339
3,1410.23,864,496
2,860.472,420,222
2,1163.39,276,148
2,856.166,823,429
4,652.517,28,17
2,637.173,121,59
2,967.344,238,128
3,540.292,592,330
2,754.603,451,254
2,1271.72,323,173
2,750.327,359,189
2,704.529,590,325
2,706.214,670,368
2,789.333,760,423
2,703.578,565,306
2,1160.66,5,5
2,777.609,350,177
2,697.701,37,23
2,606.664,616,336
3,790.176,755,415
3,649.192,719,394
2,1097.21,95,48
2,747.208,533,297
2,780.074,694,380
3,1187.71,824,446
3,1126.92,728,385
3,821.424,730,387
2,1149.47,849,459
2,607.14,243,143
2,939.065,52,31
2,589.623,795,436
2,731.347,0,0
2,706.123,248,132
2,833.95,660,371
2,578.651,741,399
3,662.033,747,403
2,469.734,780,424
2,1089.64,354,176
2,828.01,424,207
2,694.93,554,283
2,929.795,823,406
4,851.871,610,349
2,759.835,848,473
2,831.801,325,185
2,789.858,396,228
3,1132.03,663,354
2,1274.7,66,34
2,765.589,249,138
2,732.285,251,148
2,898.071,442,261
4,649.853,634,369
3,825.205,871,495
3,751.24,265,144
2,637.782,324,170
6,1067.17,411,218
2,1039.06,312,161
2,763.896,89,42
3,597.837,385,204
3,716.925,43,26
2,592.373,489,280
2,485.494,520,298
3,618.698,765,404
2,711.849,573,312
2,1361.52,115,59
2,734.864,164,87
2,892.515,170,93
2,828.019,205,109
2,737.823,526,278
3,984.602,341,210
2,805.94,746,439
2,818.228,797,469
2,676.281,25,10
2,899.813,216,116
2,943.237,223,129
4,922.405,82,45
2,493.883,143,80
2,589.541,806,446
2,822.829,233,125
2,816.707,390,213
2,610.944,327,188
2,558.327,74,37
2,553.554,438,260
2,806.594,713,416
3,652.949,11,6
2,640.27,110,56
2,774.607,505,279
2,567.122,646,351
2,828.054,758,406
2,842.61,806,427
6,518.618,863,471
2,621.687,154,84
2,852.921,338,174
2,732.385,396,234
2,521.538,57,33
2,956.297,355,202
2,567.041,390,227
2,602.223,727,411
2,905.294,151,78
2,541.489,53,32
2,700.949,856,498
5,584.099,87,43
2,802.166,391,207
2,690.645,649,341
3,729.118,367,216
3,508.638,227,145
3,525.258,289,178
2,640.86,672,380
2,621.704,162,90
2,795.865,854,469
2,968.917,372,199
2,667.951,894,478
2,964.201,157,82
2,1004.8,310,165
2,760.928,172,100
2,927.096,478,263
2,679.429,226,132
2,773.222,357,194
2,1084.34,515,282
2,1121.91,573,317
2,676.3,493,282
2,797.873,625,354
2,930.857,237,120
2,624.217,348,182
3,583.878,525,279
2,627.583,798,425
2,1053.17,120,66
3,1112.58,507,272
2,749.299,656,360
2,768.981,26,17
3,945.325,76,40
2,565.405,344,195
2,691.071,365,208
2,955.27,375,195
2,821.588,489,253
2,859.956,606,316
2,958.319,54,27
2,1012.27,411,225
2,1018.35,463,258
2,894.457,515,292
2,996.666,234,126
4,856.748,872,472
2,1072.57,92,56
2,1045.02,671,357
2,957.369,417,206
2,562.57,105,56
3,775.532,750,402
3,999.252,367,198
2,1198.49,430,232
2,598.312,865,481
2,966.731,476,271
2,1040.57,548,301
3,921.961,235,128
2,617.224,487,274
2,585.6,274,167
3,466.17,674,373
2,819.401,53,34
2,686.618,81,51
2,1007.81,733,428
2,856.899,619,357
2,850.767,362,192
3,1143.5,113,64
3,678.929,208,124
2,1156.14,717,415
2,934.513,21,14
2,756.897,706,371
2,814.573,887,468
2,606.422,129,66
7,659.087,471,261
2,795.985,34,15
2,851.372,56,25
7,746.959,786,403
2,586.684,416,226
3,675.083,574,330
3,1041.82,217,106
2,588.524,263,135
2,1220.84,209,114
2,919.483,467,259
3,621.917,74,43
2,610.575,187,103
2,758.128,505,283
2,629.55,882,494
4,770.203,570,299
2,1060.35,528,306
2,791.058,484,256
8,673.786,159,96
3,1014.5,494,297
2,1047.55,807,444
2,832.34,556,315
2,769.127,113,64
3,606.777,426,227
2,926.134,624,338
4,568.306,54,31
4,636.535,413,202
2,765.054,419,196
4,609.093,716,370
2,583.596,249,137
4,644.055,910,468
2,967.258,505,263
2,655.654,767,400
2,1087.69,422,247
2,918.433,627,353
2,812.422,859,481
2,1068.76,305,171
3,645.988,495,268
3,670.173,344,186
2,687.43,455,250
2,830.544,92,48
2,769.114,642,358
2,901.025,188,117
2,506.727,204,122
2,806.507,91,57
2,699.64,142,86
2,897.877,843,465
2,680.66,863,477
3,1050.75,381,206
3,862.841,451,242
2,742.674,822,427
3,607.049,162,100
2,597.992,675,391
2,814.389,508,264
3,705.104,714,368
5,925.99,972,499
3,809.468,50,26
2,774.884,270,145
2,836.076,595,328
2,654.289,156,91
4,743.155,356,207
3,774.42,377,223
2,591.891,587,309
2,743.429,815,428
2,799.431,186,118
2,807.449,269,138
2,541.953,692,373
4,707.234,817,446
2,1133.88,255,154
3,565.052,69,40
2,639.268,208,121
3,691.469,885,478
2,662.14,166,95
2,937.341,287,157
3,759.873,909,499
2,568.311,92,49
2,820.804,127,72
2,1210.8,317,178
2,1029.57,383,214
2,806.907,634,348
2,897.164,844,453
2,884.371,304,170
2,399.237,652,365
2,968.366,231,115
3,808.914,289,150
2,1291.97,448,237
2,1170.06,467,251
2,1050.46,737,389
3,1136.38,491,257
2,582.169,272,131
2,834.276,867,472
2,1022.16,909,494
3,600.171,192,114
2,669.038,653,364
2,1084.68,326,177
3,814.154,475,267
2,761.011,545,302
2,560.835,793,433
2,901.385,300,161
2,605.896,503,259
3,725.616,955,496
2,661.418,787,414
2,609.53,877,450
2,559.047,382,197
3,667.412,384,198
2,1058.72,196,110
2,843.937,277,151
2,862.918,734,403
2,727.407,58,27
2,530.528,389,212
2,719.948,557,283
2,727.932,157,86
2,661,361,194
2,652.152,664,354
3,901.973,74,43
3,727.703,320,172
3,956.793,745,397
2,1262.75,827,441
2,734.681,780,426
2,526.108,851,470
3,921.015,217,138
2,763.558,485,280
6,491.033,537,295
2,1087.32,337,183
2,616.51,349,187
2,652.906,342,186
2,948.892,417,233
2,801.486,571,314
3,601.155,331,179
2,643.571,452,239
2,663.364,836,447
2,955.401,167,97
2,747.832,266,143
2,969.415,664,362
2,720.115,473,290
2,1026.68,778,466
2,749.753,790,473
4,1245.67,177,100
7,604.156,227,126
5,1002.88,335,191
3,825.571,521,292
3,572.301,576,325
2,734.529,718,395
2,560.074,325,160
2,593.871,728,358
2,918.721,378,225
2,800.095,380,226
2,534.235,442,241
4,609.551,497,266
2,530.865,398,222
2,1129.79,127,67
2,499.186,723,401
2,680.216,737,409
3,960.531,799,441
3,824.463,386,212
2,757.944,486,256
2,644.378,647,350
2,804.034,90,51
2,629.711,120,70
2,969.723,579,320
2,621.516,58,31
2,1226.79,221,111
2,1178.05,588,346
2,1266.23,195,100
2,1139.64,762,410
2,1059.12,237,133
2,645.094,293,157
2,746.064,200,111
3,1054.91,706,368
2,825.636,330,190
2,1105.27,591,342
2,617.46,595,321
2,867.624,773,428
2,657.508,642,348
2,617.192,201,107
4,784.839,299,152
2,600.441,35,22
2,733.589,473,267
2,893.416,627,354
2,700.729,708,398
2,727.839,198,103
2,771.376,279,133
3,954.486,522,249
2,856.741,517,287
2,567.016,530,294
2,947.198,648,360
2,842.094,352,181
2,1044.02,807,434
2,541.179,842,442
2,917.236,24,16
2,711.563,442,254
3,755.69,841,468
2,617.138,89,51
2,875.556,416,220
2,925.77,355,211
2,1251.46,295,159
2,700.554,342,188
2,926.683,652,342
2,1002.38,900,471
2,558.883,408,227
2,800.815,423,208
2,1106.16,620,313
2,800.666,250,141
2,574.07,425,219
2,731.815,714,376
2,915.393,754,402
3,849.01,757,403
3,752.728,851,458
3,1239.08,301,165
2,1065.51,571,321
2,1005.48,369,208
2,1010.88,227,121
2,700.026,679,349
2,733.632,898,465
2,773.054,663,339
2,763.837,867,457
2,753.84,404,210
2,704.505,687,372
2,1071.18,54,30
2,767.784,271,143
2,675.471,791,421
2,1141.61,84,41
3,551.351,215,105
2,699.886,656,349
3,856.657,606,347
2,529.04,510,278
4,703.327,702,367
2,910.734,587,315
2,782.099,327,178
2,1220.47,28,10
2,803.861,534,278
3,1051.84,604,352
4,935.426,147,93
3,721.107,355,213
6,739.391,488,276
2,541.284,709,401
2,748.924,881,493
2,854.445,217,123
6,1027.04,777,421
2,782.456,173,98
2,665.903,237,129
2,847.871,748,420
3,638.623,790,444
3,774.459,297,176
2,848.655,720,405
2,930.184,846,463
2,1040.62,876,463
3,948.702,160,84
2,891.89,598,319
3,673.181,429,232
3,633.644,744,389
2,1093.43,306,165
2,738.386,479,262
2,696.933,632,348
2,666.861,656,363
2,522.602,161,91
2,541.391,296,165
2,532.276,824,464
2,642.263,241,148
3,699.724,412,250
3,750.201,599,309
2,576.822,680,353
2,1154.95,326,191
2,757.097,722,397
2,781.1,738,425
2,890.182,305,171
2,981.846,544,297
2,992.052,784,421
2,709.458,10,4
2,713.901,337,188
2,868.162,396,217
2,670.416,117,72
2,768.351,545,298
2,825.121,679,368
2,627.369,161,85
3,1181.75,235,122
4,799.341,128,75
2,956.042,139,81
2,1297.36,707,398
2,1017.38,0,0
2,744.308,294,168
3,531.347,421,235
2,1187.84,495,279
2,995.198,738,417
2,1176.28,855,477
2,702.524,272,149
2,904.93,689,378
2,599.242,431,246
2,1144.92,201,112
2,1184.12,783,430
2,797.723,215,118
2,779.27,593,308
2,747.658,597,325
2,992.84,608,333
2,1132.74,509,277
2,548.369,736,405
2,757.395,23,14
2,799.446,58,37
3,669.334,132,79
2,1067.77,497,277
2,572.008,872,478
2,1125.87,27,21
2,582.315,260,139
2,609.923,445,248
2,815.544,863,488
2,460.92,105,51
3,1109.53,236,124
2,780.635,565,306
2,875.693,16,10
2,643.818,27,16
2,581.318,492,296
2,599.732,593,324
3,1001.28,235,132
2,833.12,335,195
2,606.011,606,312
2,588.915,748,414
2,570.114,119,75
2,1066.67,733,418
2,1242.85,762,437
2,784.497,405,231
6,970.243,523,299
3,777.961,738,414
3,630.378,291,155
2,1096.03,412,247
2,840.662,246,132
2,856.912,604,316
2,955.637,55,29
2,587.95,42,26
2,906.086,252,136
2,534.513,887,473
3,771.769,123,71
2,1011.54,773,423
2,942.673,100,57
3,619.062,418,230
2,583.619,358,203
2,1144.99,720,399
3,1103.47,889,492
3,877.463,190,118
2,958.342,814,461
2,834.413,44,22
2,786.936,112,53
3,1040.25,102,49
2,680.123,325,184
2,713.027,331,188
3,656.815,396,215
2,1140.24,665,348
3,855.109,188,97
2,660.983,603,325
2,792.367,241,133
3,725.739,264,144
3,536.96,608,351
2,594.392,615,354
2,640.554,494,298
2,1078.4,249,139
2,832.313,511,301
2,714.021,662,390
2,686.119,722,422
2,626.049,799,461
2,1000.63,598,315
2,1243.13,683,358
2,633.305,646,361
2,981.899,778,429
2,753.759,817,448
2,806.004,287,166
2,955.461,559,318
3,636.625,798,451
2,528.581,48,29
2,616.498,358,214
2,978.794,657,377
3,670.411,795,454
2,1031.28,451,246
2,963.572,669,373
2,801.808,593,315
2,700.349,499,269
2,805.617,525,281
2,685.623,642,344
2,850.138,39,20
2,614.728,405,220
2,482.484,493,269
2,655.958,937,495
2,648.084,45,34
3,847.089,220,114
2,651.924,141,77
2,1290.73,438,241
2,766.037,533,289
2,1068.65,835,451
2,705.453,27,17
4,695.797,478,280
2,966.648,116,68
2,1047.93,237,115
4,526.466,725,383
3,899.108,838,431
2,1132.93,76,44
2,922.556,617,347
2,968.151,53,33
2,665.382,361,192
6,526.769,561,304
2,894.76,831,430
2,821.684,46,24
4,805.1,411,217
3,1104.02,816,440
2,826.993,833,447
2,888.272,389,228
2,831.987,445,257
2,665.232,848,467
2,752.211,748,402
2,1097.77,92,48
2,639.557,500,274
2,509.628,75,35
2,636.952,17,10
2,855.215,95,53
2,494.695,379,213
2,971.059,255,146
2,629.462,370,209
2,930.846,101,55
2,597.09,158,74
2,572.047,795,458
2,845.255,858,495
2,1055.09,66,39
2,663.645,512,274
4,727.552,814,450
2,694.372,683,358
2,697.904,409,242
2,718.302,700,411
2,758.615,199,116
2,1173.69,718,389
2,566.718,17,10
2,525.582,453,246
2,609.018,788,437
2,614.325,793,440
2,1231.83,278,163
4,873.624,305,168
2,757.433,320,178
2,515.935,79,44
2,1033.85,144,84
2,533.022,162,91
2,1079.32,699,357
2,951.04,82,46
7,503.633,113,60
2,703.756,198,104
2,598.241,403,212
4,550.524,100,56
2,645.313,189,109
2,1228.22,326,183
2,1100.24,489,273
2,564.772,122,67
2,888.697,365,208
3,1009.08,477,269
2,784.717,739,416
2,827.115,472,262
2,781.935,498,295
3,748.812,512,298
2,1105.28,25,11
2,670.421,357,182
2,695.857,208,119
2,771.019,204,101
2,677.909,302,183
2,1105.92,335,204
2,972.583,370,189
2,617.512,886,485
2,585.166,104,58
2,749.539,539,324
2,764.912,674,358
2,939.517,772,420
2,648.756,285,166
2,873.705,487,274
2,1087.75,781,447
2,633.386,308,186
2,1164.57,506,300
2,627.75,535,296
2,803.76,5,3
3,1119.36,783,452
2,788.814,846,483
2,919.556,234,142
3,663.78,100,54
2,1023.41,336,197
2,816.294,865,484
2,842.698,242,119
2,799.145,631,339
3,693.988,640,346
3,681.696,664,355
3,983.283,682,368
2,1040.18,731,415
5,1044.34,548,268
2,521.384,96,48
3,648.22,931,499
2,776.606,168,81
2,1104.71,170,83
4,977.885,823,458
2,821.109,680,366
2,592.255,837,454
4,887.649,582,327
3,622.787,608,351
2,743.454,445,250
2,1045.84,491,283
2,756.773,801,454
4,1099.95,116,60
2,1215.52,198,105
2,927.489,783,438
2,676.927,840,452
2,745.533,876,468
2,714.139,653,358
2,1149.16,135,59
4,667.585,432,213
3,693.798,599,303
3,1245.25,300,151
2,803.883,393,196
2,972.492,7,4
2,773.355,202,119
3,657.913,55,31
2,815.829,715,410
3,730.364,117,68
4,737.204,522,287
2,625.721,136,79
2,1169.43,497,265
3,772.686,708,379
2,959.377,923,487
3,553.529,25,12
2,637.552,94,55
2,520.532,295,166
2,1008.49,357,198
2,1004.68,603,339
2,662.895,839,458
2,822.247,344,196
2,883.504,124,73
2,946.087,318,178
2,906.383,764,424
6,659.088,263,151
3,895.657,813,439
3,607.56,282,163
3,716.069,575,325
2,1034.56,42,24
2,1114.8,418,236
2,917.041,724,407
3,678.333,634,363
2,674.575,698,370
2,756.675,856,475
2,601.673,733,426
2,903.927,842,479
3,853.985,85,43
2,641.376,55,31
2,474.651,325,186
2,609.359,663,381
3,667.75,473,264
2,926.775,624,338
4,806.433,646,371
2,709.908,277,144
2,1007.24,351,186
4,826.689,659,355
2,651.259,833,442
3,631.773,133,74
4,835.021,3,2
3,936.526,320,181
2,721.132,161,93
2,803.872,676,389
2,1113.77,683,392
2,1217.39,711,407
2,692.351,921,498
2,1013.5,569,290
2,635.348,367,198
3,754.171,590,316
2,632.429,613,326
2,620.189,675,354
2,1099.07,68,39
2,835.388,115,58
3,869.16,222,116
2,1089.16,433,243
2,705.96,599,327
2,772.916,78,34
3,1089.06,89,52
2,503.658,211,122
2,665.772,215,123
2,1069.66,295,171
2,877.002,553,301
2,699.913,275,135
2,760.945,360,212
2,601.096,546,302
2,994.053,768,417
2,660.365,55,33
3,670.563,669,359
2,646.131,725,390
2,678.741,163,98
2,563.949,460,231
2,759.756,540,278
2,642.498,217,105
2,898.28,595,320
2,456.756,705,372
2,768.611,399,219
3,1304.43,120,68
2,957.239,328,173
2,936.104,418,226
3,876.076,854,471
2,709.39,504,279
2,1137.46,585,328
3,624.877,659,373
3,649.851,894,498
2,583.779,751,401
2,586.744,406,225
2,841.685,205,110
2,1001.43,619,331
2,919.299,668,354
2,895.615,125,61
2,620.689,241,131
2,989.053,876,481
2,1309.43,163,102
2,1055.57,168,107
5,897.492,354,186
3,762.492,822,424
2,722.425,710,392
2,788.85,814,445
2,1134.85,466,256
2,703.612,587,317
2,646.407,177,95
2,677.328,403,220
2,679.877,455,250
2,555.15,495,268
3,644.957,607,329
3,798.218,142,72
3,646.481,820,438
3,758.84,786,426
2,966.855,857,464
2,1079.83,383,235
2,484.163,725,396
2,657.727,582,333
3,823.775,122,63
2,643.502,863,444
2,716.342,318,176
2,698.801,766,420
2,602.723,49,24
2,691.673,464,269
2,929.661,784,457
2,542.944,304,159
2,589.481,646,339
2,922.842,908,463
2,1098.85,552,293
3,651.43,813,419
2,1051.96,219,117
2,863.071,259,139
2,671.466,404,217
2,903.279,541,293
2,1164.82,322,173
2,868.81,147,88
2,797.75,188,111
2,684.986,289,168
3,745.374,309,182
2,836.728,532,295
2,686.031,637,351
2,1133.24,78,49
2,1013.46,112,68
2,542.642,202,121
2,740.716,343,182
2,1172.52,370,218
2,911.882,735,416
2,969.173,424,233
2,976.13,325,168
3,707.328,38,20
2,963.339,546,316
3,814.114,735,412
2,824.047,99,54
3,654.184,109,59
3,1246.34,348,185
2,669.425,444,240
2,688.226,408,230
2,766.379,671,374
2,1078.02,329,181
3,838.889,11,9
2,681.341,657,365
2,689.241,863,474
4,702.633,610,332
3,841.379,272,140
2,551.328,423,216
2,739.93,862,444
2,1079.3,422,235
2,1076.63,161,96
2,722.896,504,305
2,750.939,111,63
2,468.615,69,44
3,935.186,188,109
5,599.107,598,339
2,953.159,186,103
2,589.563,296,157
2,615.649,428,226
2,776.255,403,212
3,630.672,473,268
2,762.113,366,202
2,1043.45,174,95
2,586.576,368,203
3,1096.09,399,222
3,738.99,634,348
2,794.78,656,359
2,881.076,183,95
2,999.825,465,241
7,876.18,584,303
2,591.817,701,399
4,1225.63,747,401
3,787.434,745,426
2,989.347,564,316
2,819.433,784,435
2,814.286,800,445
2,1067.98,287,146
2,560.207,433,227
2,845.385,429,228
2,918.217,877,463
2,627.519,815,455
2,907.652,701,383
2,589.445,66,27
2,691.777,68,28
2,1215.56,676,373
2,621.665,104,50
3,892.166,164,80
4,782.2,824,457
2,850.053,64,34
2,753.594,576,315
3,928.922,726,407
2,805.093,862,481
2,990.326,32,14
2,597.676,709,364
2,598.953,616,342
2,1045.32,858,476
2,933.922,534,281
3,717.101,289,160
3,524.101,443,251
2,714.71,455,262
3,1216.43,852,472
2,1030.34,895,490
2,578.613,256,159
2,702.873,784,461
3,879.968,470,257
2,1055.69,393,214
2,702.938,299,155
2,985.564,324,172
3,533.86,550,293
2,1089.74,752,407
2,1006.25,281,147
2,923.392,190,113
2,1052.3,496,266
2,917.243,853,469
4,707.294,773,433
2,702.682,69,41
2,1048.14,441,240
4,544.328,541,291
3,745.107,362,214
2,530.214,742,389
2,906.397,159,79
3,721.992,370,192
2,732.979,47,25
2,1073.17,462,243
2,681.885,101,52
2,1116.84,333,175
2,1170.83,520,275
2,822.427,557,299
2,674.667,540,309
3,810.457,294,156
2,694.471,605,313
2,588.077,828,447
3,660.369,66,33
2,842.04,259,152
2,1178.56,510,284
2,566.209,781,429
2,827.471,620,338
2,735.668,684,363
2,671.869,503,274
2,655.975,747,425
3,1017.16,234,134
3,743.724,559,321
2,502.544,463,238
2,761.145,846,462
2,1208.85,793,428
3,777.712,350,187
3,821.29,561,306
3,1154.18,0,0
2,701.262,484,238
2,704.943,189,117
2,518.41,677,388
2,570.449,633,348
2,1016.53,252,126
2,655.652,726,369
2,877.631,610,340
3,992.281,669,371
2,675.521,699,390
2,775.338,304,168
2,475.03,469,258
2,858.748,621,343
2,971.646,513,295
2,766.297,795,442
2,1076.6,556,295
3,941.636,789,430
2,426.816,414,220
2,836.029,166,80
2,594.532,497,263
4,1120.24,623,330
2,659.904,555,316
2,927.788,568,323
3,632.62,93,50
3,631.115,691,358
5,622.016,969,497
2,731.701,703,387
2,708.879,272,153
2,824.346,279,156
7,1146.49,296,169
2,726.864,667,370
2,738.097,809,459
3,606.549,442,237
2,701.672,692,366
2,703.865,158,89
3,594.843,391,215
5,1360.03,671,367
2,773.436,200,117
2,1100.22,18,12
2,809.609,38,25
3,1013.78,72,47
2,664.941,532,311
2,586.678,846,494
2,883.085,193,107
2,965.037,153,85
2,753.077,396,211
2,701.825,500,264
2,737.35,255,139
2,831.589,383,209
2,1049.46,661,365
3,1014.19,33,19
2,981.971,590,323
2,675.648,259,155
2,641.77,518,296
2,1201.08,861,499
2,918.886,44,29
3,647.12,573,333
2,656.437,791,459
2,1152.96,801,463
4,1144.34,321,184
2,1141.27,755,412
3,632.934,606,343
2,1153.14,722,400
2,1215.05,90,50
2,906.458,736,398
2,650.761,15,9
2,635.089,80,40
2,889.624,110,51
2,884.8,438,228
2,1048.75,519,276
2,688.524,658,354
2,965.46,37,17
3,587.511,194,96
2,947.678,285,158
3,962.263,355,191
2,1102.73,817,450
3,1029.95,819,426
2,1147.67,434,249
2,813.508,482,271
2,647.691,545,317
2,948.091,577,336
2,719.214,511,272
2,517.678,224,117
2,568.297,813,447
3,659.495,533,285
2,1064.81,20,10
4,465.014,22,11
2,1250.32,60,34
4,546.326,807,447
2,729.917,451,254
2,1075.35,3,1
2,688.492,387,217
2,1154.14,611,353
2,627.657,688,394
2,861.068,291,151
6,602.435,731,401
2,862.814,761,415
2,1101.05,685,384
2,751.118,79,53
2,606.344,268,156
4,1181.21,205,109
2,969.112,778,413
3,591.073,565,310
4,747.565,410,221
3,795.213,828,465
2,729.758,785,447
2,871.407,551,305
3,914.334,696,374
2,1287.68,889,469
2,719.53,698,385
3,764.804,30,23
3,680.965,37,21
2,964.379,860,461
2,1015.81,252,130
2,677.943,868,441
2,870.221,362,205
2,639.727,699,369
2,886.727,177,93
2,699.475,788,426
2,762.717,194,115
2,839.471,603,331
2,820.769,229,134
3,913.104,406,230
3,856.482,177,103
2,951.866,395,213
3,644.256,315,177
2,505.296,424,237
2,1054.79,615,334
4,741.249,469,246
3,1278.78,518,274
2,1366.97,132,72
2,737.362,158,91
2,1243.97,80,42
2,766.531,186,93
2,978.09,280,142
3,727.62,776,411
2,697.777,897,472
2,822.153,633,354
2,975.836,605,310
2,773.029,911,496
2,479.674,79,43
2,1010.62,638,332
2,805.862,584,314
3,847.386,702,365
2,1241.62,210,120
2,548.817,455,269
2,767.094,585,334
2,554.484,813,445
3,663.148,84,43
3,923.016,625,338
2,966.507,728,391
2,819.038,733,402
2,751.243,169,95
2,936.78,183,104
2,920.984,475,267
2,787.209,716,409
2,1030.63,80,42
2,1018.78,742,402
2,577.566,812,445
2,1142.46,333,193
2,637.646,565,323
2,841.305,86,48
2,864.801,547,306
3,713.812,343,195
2,572.858,295,167
3,805.226,555,303
5,1030.64,732,405
2,1213.97,891,495
2,2323.9,609,339
2,841.342,101,46
3,584.4,604,339
2,987.633,709,401
3,742.392,615,336
2,1439.53,844,463
2,1337.28,880,476
3,1049.51,277,148
2,705.333,769,401
3,729.22,81,50
2,695.466,262,144
2,843.04,854,484
2,473.416,341,182
2,720.188,2,1
2,1087.07,39,24
2,644.444,312,158
3,971.02,451,254
3,665.101,142,75
2,513.264,177,93
2,616.652,746,391
2,1158.78,50,28
2,1187.04,322,178
2,1185.45,456,238
2,652.885,631,334
2,649.358,198,113
2,780.018,871,457
2,951.826,877,483
2,859.084,734,384
2,899.472,770,403
2,812.386,913,480
3,943.883,183,98
2,872.794,348,205
2,1066.91,749,420
2,592.29,870,476
2,1072.85,903,472
2,901.399,708,376
3,931.605,872,461
4,675.55,97,52
2,1025.45,435,252
3,1165.73,769,433
2,675.241,57,34
2,514.083,787,451
2,640.572,530,294
2,831.062,507,281
2,761.863,858,451
2,883.101,269,139
2,950.712,444,234
2,1092.13,176,96
2,658.487,497,272
2,880.293,564,312
2,805.479,684,373
2,1161.18,67,41
2,1036.8,746,423
2,1000.37,391,234
4,1181.32,951,493
2,581.287,83,47
2,609.166,170,105
2,684.787,454,234
2,613.024,27,17
2,952.096,155,76
2,1010.54,502,253
2,1242.79,784,403
2,706.788,639,340
2,753.36,124,79
2,669.437,155,87
2,860.165,338,180
2,761.221,589,311
2,1059.3,590,312
2,1184.78,888,491
2,787.874,59,32
2,811.734,803,426
3,1253.63,881,466
2,1086.19,123,77
2,597.047,480,265
2,651.825,140,74
2,1230.4,806,451
2,874.075,822,460
2,1084.07,15,7
4,629.123,179,92
2,858.142,871,460
2,857.89,912,483
2,808.632,115,53
2,799.916,243,126
2,537.858,603,338
2,937.538,202,100
3,622.383,339,166
2,651.126,747,389
3,644.264,377,233
2,622.174,736,430
2,1053.97,318,165
3,1108.81,389,199
2,1022.51,114,54
2,932.083,78,39
2,1208.44,902,483
2,1148.14,57,31
2,920.87,36,17
4,854.733,303,169
2,645.049,675,380
2,676.376,228,129
2,640.22,501,272
2,961.371,178,90
2,927.007,232,119
2,626.933,246,126
2,633.439,586,314
2,651.529,89,45
3,728.494,340,174
2,611.8,6,2
2,1097.5,473,264
2,712.331,556,323
3,712.303,243,146
2,781.446,747,434
2,758.233,905,489
2,647.797,460,252
2,903.944,507,274
2,863.549,677,376
3,965.356,144,85
3,1098.48,473,271
3,934.227,689,398
2,536.263,698,406
3,753.434,227,121
2,594.013,511,266
2,1071.22,565,318
4,781.894,245,140
2,1262.65,487,266
2,578.944,561,310
2,678.676,669,351
2,1055.18,673,353
3,623.44,378,197
3,1107.71,299,160
3,1054.4,67,35
3,1185.94,316,176
2,561.225,861,464
2,574.298,226,131
2,758.654,581,316
3,895.619,137,84
2,965.787,107,57
2,1257.55,199,106
4,918.245,271,150
3,554.259,313,169
6,631.246,19,12
4,842.76,53,27
3,698.808,341,185
2,916.126,285,148
2,634.026,384,206
7,937.496,744,403
2,797.294,383,206
2,735.641,65,36
3,669.955,454,232
6,691.222,173,94
2,922.413,776,419
2,846.639,758,416
2,807.079,351,187
3,876.687,211,105
3,753.322,247,149
2,541.01,303,154
2,970.281,357,175
2,616.059,672,371
2,715.088,762,419
3,686.756,821,445
4,1035.22,838,455
2,689.727,874,475
3,860.715,245,120
3,733.8,57,31
3,709.651,134,73
3,635.317,490,260
2,637.817,214,130
