pmtHits,pmtTotalQ,pmtAvgT,pmtBaryAngle,pmtRmsAngle,pmtVarAngle,pmtSkewAngle,pmtKurtAngle,pmtRmsBary,pmtVarBary,pmtSkewBary,pmtKurtBary,pmtRmsPhi,pmtVarPhi,pmtFracHighestQ,pmtFracDownstream,pmtFracClustered,pmtFracLowQ,pmtFracLateT,pmtFracEarlyT,pmtLargeAngleAngle,pmtLargeAnglePhi,lappdHits,lappdAvgT,lappdBaryAngle,lappdRmsAngle,lappdVarAngle,lappdSkewAngle,lappdKurtAngle,lappdRMSBary,lappdVarBary,lappdSkewBary,lappdKurtBary,mrdPaddles,mrdLayers,mrdConslayers,mrdClusters,mrdPaddlesPerLayer,mrdXSpread,mrdYSpread,mrdAdjacentHits,nrings,multiplerings,energy,evnum,mcevnum
128,2697.79,10.2665,0.160444,1.65607,1.62727,2.59347,-3.31493,1.50856,1.27814,1.8963,-1.70351,1.10214,0.544886,0.0446861,0.853578,1,0.742188,0.4375,0.03125,0.78125,0.367188,60,9.76805,0.13025,0.65442,0.428266,0.307896,-0.323378,0.533392,0.284507,0.169744,-0.137961,0,0,0,0,0,0,0,0,1,0,505.636,157,156
107,2897.17,11.5715,0.767197,1.59104,1.11759,1.45685,-1.5852,0.938584,0.208568,0.1565,0.0908315,1.85016,0.884194,0.130026,0.957476,1,0.850467,0.579439,0.0373832,0.364486,0.738318,127,6.51614,0.387692,0.651134,0.423975,0.311088,-0.306485,0.332586,0.110614,0.02934,-0.020789,5,3,1,0,1.66667,0,0.219265,0,1,0,395.925,165,163
130,3446.46,11.5794,0.686944,1.6747,1.27226,2.00373,-1.192,1.06875,0.388053,0.454996,0.251434,1.5944,0.821564,0.0598827,0.870864,1,0.792308,0.538462,0,0.484615,0.592308,129,7.73669,0.268576,0.56359,0.317634,0.228249,-0.133539,0.368884,0.136075,0.0551527,-0.0255485,0,0,0,0,0,0,0,0,1,0,1006.77,170,168
100,1291.74,12.1487,0.428162,1.5366,1.09924,1.55972,-1.01912,1.15511,0.478202,0.58586,0.196403,1.0875,0.400435,0.0545306,0.916398,1,0.87,0.46,0.01,0.53,0.32,30,8.83902,0.137902,0.700506,0.490708,0.373355,-0.43369,0.571723,0.326867,0.205549,-0.18838,0,0,0,0,0,0,0,0,1,0,571.504,183,181
124,4404.17,12.6856,0.555133,1.6789,0.883363,1.24857,-0.188698,1.18422,0.291826,0.355532,0.298116,1.56864,0.568184,0.164085,0.931088,1,0.774194,0.653226,0,0.540323,0.58871,178,7.29464,0.197681,0.48059,0.230967,0.146936,-0.0624533,0.337051,0.113603,0.0486257,-0.0138653,0,0,0,0,0,0,0,0,1,0,924.486,192,190
101,1409.21,10.4315,0.94985,1.59084,1.55133,2.3837,-3.16682,0.816498,0.283994,0.197268,0.0514036,1.51688,0.926096,0.137972,0.833485,1,0.871287,0.445545,0.0792079,0.247525,0.613861,50,8.88957,0.35548,0.635226,0.403512,0.30033,-0.26019,0.356928,0.127398,0.0396988,-0.0272693,0,0,0,0,0,0,0,0,1,0,245.968,198,196
126,3853.4,12.4081,0.250403,1.64367,0.865252,1.24704,-0.0481697,1.41475,0.531827,0.730145,0.380016,1.30389,0.384991,0.128508,0.920291,1,0.793651,0.634921,0,0.714286,0.460317,270,8.16481,0.104428,0.60664,0.368012,0.264201,-0.210648,0.515743,0.265991,0.16546,-0.105227,0,0,0,0,0,0,0,0,1,0,645.616,201,199
119,3659.82,11.0811,0.652818,1.63251,0.955583,1.2785,-0.69246,1.06157,0.241871,0.245026,0.186449,1.95572,1.01284,0.185181,0.937598,1,0.87395,0.605042,0.0420168,0.445378,0.789916,234,5.16689,0.531623,0.685219,0.469525,0.360836,-0.379662,0.286645,0.0821654,-0.00397686,-0.00850528,3,2,1,0,1.5,0.3825,0,0,1,0,765.514,18,16
97,1324.42,10.5069,0.560114,1.52338,1.23179,1.7361,-1.79352,1.03239,0.413815,0.441374,0.0619982,1.41363,0.713944,0.0819364,0.914694,1,0.835052,0.412371,0.0206186,0.43299,0.505155,36,8.4807,0.160541,0.573014,0.328345,0.221215,-0.168314,0.433334,0.187778,0.0989956,-0.0498553,0,0,0,0,0,0,0,0,1,0,231.66,29,27
104,2024.8,11.4459,1.46602,1.69452,2.40638,4.2055,-9.57452,0.665312,0.218543,0.0085966,0.000519762,1.89501,2.61863,0.0553154,0.56967,1,0.730769,0.490385,0.0288462,0.211538,0.769231,12,11.1328,0.473536,0.657883,0.43281,0.292795,-0.359997,0.198816,0.0395279,0.0103834,-0.00165461,0,0,0,0,0,0,0,0,1,0,368.944,30,28
121,2870.79,11.0795,0.141643,1.62376,1.01203,1.44541,-0.583965,1.49379,0.779829,1.06612,-0.042541,1.37192,0.507102,0.0683403,0.915744,1,0.743802,0.471074,0,0.785124,0.46281,177,8.1128,0.106268,0.675239,0.455947,0.340049,-0.364873,0.57697,0.332895,0.214907,-0.190224,0,0,0,0,0,0,0,0,1,0,557.214,33,31
105,2279.17,12.0157,0.323186,1.60232,0.69507,1.0113,0.370313,1.31193,0.368716,0.512478,0.460982,1.33155,0.384519,0.381043,0.942684,1,0.92381,0.571429,0.00952381,0.628571,0.514286,56,8.05697,0.013901,0.479846,0.230253,0.166419,-0.0344109,0.469477,0.220409,0.157024,-0.0300924,4,3,1,0,1.33333,0,0.1015,0,1,0,571.28,39,37
132,4206.42,12.2037,0.754379,1.67497,1.26144,1.86044,-1.64682,1.01513,0.310083,0.296809,0.125031,1.57945,0.651914,0.136947,0.898913,1,0.780303,0.606061,0,0.477273,0.613636,305,6.89913,0.652212,0.73706,0.543257,0.422391,-0.553816,0.203511,0.0414167,-0.0108868,0.00312003,9,4,3,1,2.25,0.413808,0.1015,0,1,0,1330.25,49,47
94,1089.13,10.578,0.762456,1.53468,1.61919,2.53741,-3.49259,0.888437,0.422729,0.423722,0.0167034,1.1157,0.599023,0.0439128,0.807921,1,0.904255,0.393617,0.0319149,0.37234,0.37234,13,11.5702,0.0914467,0.59404,0.352883,0.246387,-0.197408,0.514472,0.264682,0.162058,-0.107962,0,0,0,0,0,0,0,0,1,0,201.898,58,56
66,852.147,10.4225,0.43885,1.41195,0.994953,1.28499,-1.00933,1.03288,0.385403,0.418599,0.137012,1.53583,1.01007,0.0989215,0.939602,1,0.878788,0.469697,0.0909091,0.424242,0.606061,12,9.02403,0.172865,0.696287,0.484815,0.362272,-0.429701,0.533009,0.284099,0.165476,-0.143161,0,0,0,0,0,0,0,0,1,0,112.216,65,63
126,3852.09,12.0888,0.674707,1.65323,1.32045,2.01141,-1.70262,1.05971,0.386262,0.437691,0.200977,1.45338,0.688747,0.0821189,0.889388,1,0.753968,0.626984,0.031746,0.460317,0.579365,242,8.06343,0.393833,0.644076,0.414833,0.302416,-0.291008,0.322419,0.103954,0.0264855,-0.0180124,0,0,0,0,0,0,0,0,1,0,745.561,69,67
123,5033.03,12.262,0.798876,1.64691,1.05798,1.45424,-1.01548,0.95776,0.224761,0.172033,0.124337,1.5967,0.49719,0.0652975,0.936262,1,0.780488,0.585366,0,0.406504,0.560976,186,7.07493,0.246138,0.503864,0.253879,0.172634,-0.071794,0.338624,0.114666,0.0440204,-0.0160948,0,0,0,0,0,0,0,0,1,0,876.083,77,75
109,2973.75,12.2024,0.82957,1.61708,1.18953,1.64647,-1.63727,0.908328,0.224407,0.172478,0.102913,1.78673,0.999851,0.149235,0.93109,1,0.807339,0.642202,0.0275229,0.376147,0.743119,84,7.37256,0.514195,0.68818,0.473592,0.363092,-0.390242,0.286662,0.0821748,0.00240941,-0.010022,4,4,3,0,1,0,0,0,1,0,590.562,82,80
126,3227.44,12.4395,0.476324,1.66404,0.966658,1.47619,-0.0765792,1.23677,0.401284,0.552852,0.438924,1.54261,0.654096,0.102798,0.908114,1,0.809524,0.650794,0.00793651,0.555556,0.563492,122,8.13566,0.370787,0.652167,0.425322,0.308009,-0.314565,0.334662,0.111999,0.0346502,-0.0205301,9,5,0,1,1.8,0,0.235124,0,1,0,1092.31,83,81
93,1178.34,11.2768,0.69375,1.54045,1.24786,1.7591,-1.88817,0.949613,0.320767,0.293693,0.0726002,1.38972,0.599661,0.0920101,0.925125,1,0.83871,0.473118,0.0107527,0.344086,0.516129,25,7.49149,0.404167,0.626328,0.392286,0.286812,-0.248795,0.324047,0.105007,0.0183386,-0.0199453,0,0,0,0,0,0,0,0,1,0,251.07,94,92
52,372.354,9.61455,1.13724,1.52341,1.76688,2.74666,-4.80746,0.619755,0.248117,0.0447535,-0.0112697,1.64492,1.46868,0.125307,0.790969,1,0.942308,0.365385,0.153846,0.134615,0.576923,14,5.80348,0.64361,0.746916,0.557884,0.443948,-0.575969,0.221682,0.0491429,-0.00878172,0.00107102,0,0,0,0,0,0,0,0,1,0,70.7636,95,93
63,918.851,9.4834,1.34331,1.49486,2.06343,3.26414,-7.3894,0.540932,0.162576,-0.00920428,-0.0101362,2.01374,1.46088,0.274736,0.659801,1,0.904762,0.428571,0.126984,0.111111,0.888889,16,5.19545,0.81674,0.818953,0.670684,0.553007,-0.891585,0.0562406,0.00316301,-0.000120986,-1.15175e-05,0,0,0,0,0,0,0,0,1,0,351.934,98,96
120,3867.96,12.8941,0.755757,1.63254,0.989929,1.29474,-0.937713,0.980887,0.196123,0.166025,0.1322,1.60626,0.608282,0.193909,0.95029,1,0.791667,0.658333,0.0166667,0.425,0.6,87,7.95249,0.414121,0.602218,0.362666,0.26942,-0.190787,0.330935,0.109518,0.0116183,-0.0215444,2,2,0,0,1,0,0,0,1,0,941.883,100,98
117,2859.91,12.836,0.181779,1.59393,0.792934,1.0656,-0.0693601,1.4277,0.54295,0.70435,0.297268,1.33053,0.391551,0.0806696,0.947279,1,0.760684,0.623932,0,0.74359,0.435897,233,7.15961,0.183569,0.521625,0.272093,0.199812,-0.072032,0.397011,0.157618,0.084583,-0.0250137,0,0,0,0,0,0,0,0,1,0,516.726,103,101
50,220.617,8.58753,0.799548,1.46919,1.50847,2.52199,-1.92482,0.858262,0.405458,0.482145,0.309627,1.23956,0.812418,0.082236,0.875763,1,1,0.28,0.02,0.26,0.38,15,8.01058,0.124982,0.487759,0.237908,0.147216,-0.0757324,0.389201,0.151477,0.0751927,-0.0290113,0,0,0,0,0,0,0,0,1,0,43.8564,114,112
99,1270.62,11.7444,1.1115,1.61061,1.71406,2.69619,-4.2101,0.725781,0.260797,0.0901932,0.00116815,0.957599,0.402002,0.0439496,0.767211,1,0.868687,0.484848,0.010101,0.212121,0.30303,27,12.0027,0.215923,0.561779,0.315595,0.221805,-0.1372,0.392685,0.154202,0.0746788,-0.0302446,0,0,0,0,0,0,0,0,1,0,223.565,116,114
85,1629.64,10.0127,1.38889,1.55136,2.14958,3.47759,-7.97259,0.585512,0.169301,-0.0138155,0.00185343,2.05524,1.85323,0.176097,0.638751,1,0.8,0.435294,0.0823529,0.117647,0.870588,25,10.2634,0.494525,0.535153,0.286389,0.161554,-0.153989,0.147768,0.0218355,-0.00661358,0.00209056,0,0,0,0,0,0,0,0,1,0,265.755,118,116
68,593.163,10.0137,0.56438,1.42023,1.23601,1.74894,-1.77411,0.939386,0.410986,0.444535,0.0891624,1.13247,0.507101,0.107388,0.924487,1,0.955882,0.323529,0.0147059,0.308824,0.294118,9,9.86306,0.482872,0.498787,0.248789,0.132146,-0.115087,0.150515,0.0226548,-0.00816796,0.00205677,0,0,0,0,0,0,0,0,1,0,88.9686,119,117
127,6020.04,12.4901,0.322742,1.65916,0.726391,1.04406,0.312775,1.36551,0.37476,0.527789,0.496394,1.58192,0.435187,0.0970221,0.940136,1,0.787402,0.677165,0,0.669291,0.543307,344,6.91801,0.272349,0.553686,0.306568,0.220592,-0.118791,0.362965,0.131743,0.0516321,-0.0242201,0,0,0,0,0,0,0,0,1,0,1291.75,124,122
91,1140.64,10.8543,0.118031,1.57875,0.786913,1.10299,0.104835,1.47215,0.620468,0.854637,0.347787,1.565,0.555966,0.0772127,0.930852,1,0.835165,0.450549,0,0.736264,0.56044,117,5.78979,0.0909834,0.47798,0.228465,0.172797,-0.0231523,0.419435,0.175926,0.117984,-0.0118908,0,0,0,0,0,0,0,0,1,0,200.385,135,133
108,2478.17,10.5197,1.04554,1.61534,1.68947,2.73263,-3.6789,0.77095,0.294487,0.192645,0.0317714,1.68371,0.929743,0.125252,0.790329,1,0.814815,0.481481,0.0833333,0.259259,0.675926,22,9.79059,0.265373,0.574199,0.329705,0.205786,-0.193944,0.330351,0.109132,0.0404472,-0.018711,0,0,0,0,0,0,0,0,1,0,372.378,137,135
113,2047.98,11.2621,0.418742,1.61816,1.17449,1.75831,-1.04087,1.24386,0.546683,0.713931,0.240449,1.11804,0.42185,0.0817986,0.898119,1,0.831858,0.486726,0.0442478,0.584071,0.380531,73,9.93258,0.0405122,0.585711,0.343057,0.236046,-0.185475,0.549738,0.302212,0.196867,-0.141416,0,0,0,0,0,0,0,0,1,0,398.202,144,142
91,1558.36,10.553,0.567756,1.50353,0.920967,1.21427,-0.663478,1.00396,0.279485,0.28343,0.152854,1.84349,1.11197,0.106668,0.94597,1,0.857143,0.527473,0.0879121,0.417582,0.736264,65,5.68664,0.568445,0.715788,0.512353,0.395346,-0.4773,0.243107,0.0591012,-7.32787e-05,-0.00318496,0,0,0,0,0,0,0,0,1,0,319.836,155,153
134,6452.48,11.5553,0.593549,1.68325,1.20686,1.94146,-0.638165,1.15351,0.43182,0.587056,0.443411,1.32614,0.520354,0.0591112,0.898439,1,0.701493,0.574627,0,0.5,0.485075,254,8.54551,0.184597,0.584224,0.341318,0.242917,-0.172182,0.434333,0.188645,0.0993178,-0.0505977,0,0,0,0,0,0,0,0,1,0,1050.42,170,168
119,4337.06,11.8003,0.283182,1.632,0.556884,0.764406,0.441412,1.37467,0.293507,0.414537,0.466742,1.69889,0.407868,0.189733,0.951846,1,0.87395,0.630252,0.00840336,0.672269,0.638655,215,6.4386,0.118142,0.500789,0.25079,0.167872,-0.0721022,0.410424,0.168448,0.0944023,-0.0293613,3,2,0,0,1.5,0,0,0,1,0,991.364,172,170
46,381.812,8.96253,1.16091,1.33988,1.69939,2.52628,-4.66694,0.527905,0.18141,0.0334116,0.000746933,1.45452,0.846784,0.228679,0.822249,1,0.913043,0.369565,0.173913,0.0869565,0.652174,7,7.22253,0.412872,0.621106,0.385772,0.266469,-0.258565,0.27966,0.0782095,0.014311,-0.00987857,0,0,0,0,0,0,0,0,1,0,69.4122,173,171
124,2596.34,11.2869,1.01753,1.67284,1.65047,2.67182,-3.41522,0.829571,0.320113,0.190881,0.00114808,1.08,0.445366,0.0533111,0.765598,1,0.709677,0.475806,0,0.290323,0.370968,48,10.0339,0.221591,0.576304,0.332126,0.24321,-0.148196,0.409369,0.167583,0.0825539,-0.0378173,0,0,0,0,0,0,0,0,1,0,478.255,174,172
122,5944.74,11.892,1.01189,1.66808,1.38344,1.94723,-2.67708,0.823045,0.179591,0.0928473,0.0718912,2.04924,1.29184,0.133709,0.921065,1,0.819672,0.663934,0.0491803,0.286885,0.852459,89,8.52103,0.382275,0.623049,0.38819,0.276913,-0.247047,0.308253,0.0950199,0.0277664,-0.012159,0,0,0,0,0,0,0,0,1,0,1289.34,181,179
101,1357.31,12.1244,0.699776,1.55494,1.10743,1.56084,-1.12574,0.951349,0.282029,0.27371,0.151488,1.8591,1.16507,0.112667,0.924986,1,0.90099,0.712871,0.049505,0.376238,0.782178,75,5.67519,0.576053,0.700445,0.490623,0.378314,-0.427094,0.264515,0.0699681,-0.0105039,-0.00381477,4,3,1,0,1.33333,0.15225,0,0,1,0,545.744,186,184
82,1133.1,10.8535,0.322003,1.51726,0.876781,1.22388,-0.214727,1.23159,0.456337,0.596676,0.337918,1.46986,0.611457,0.0817311,0.929696,1,0.829268,0.47561,0.0243902,0.560976,0.463415,61,6.94075,0.299512,0.609697,0.37173,0.261175,-0.224836,0.357612,0.127887,0.0501469,-0.0239652,0,0,0,0,0,0,0,0,1,0,261.514,197,195
109,2184.65,11.9645,0.194143,1.59218,0.807384,1.1784,0.21272,1.41519,0.550277,0.786685,0.506585,1.54581,0.589565,0.0832126,0.92861,1,0.825688,0.605505,0,0.733945,0.59633,184,6.63232,0.0971268,0.555039,0.308068,0.22714,-0.112842,0.479278,0.229708,0.149249,-0.0587964,0,0,0,0,0,0,0,0,1,0,431.666,200,198
130,4126.32,11.8806,0.294974,1.6679,0.843273,1.23004,0.0750099,1.39833,0.472545,0.660678,0.455272,1.6456,0.594442,0.129381,0.919579,1,0.823077,0.592308,0,0.684615,0.6,245,6.90688,0.24619,0.58817,0.345943,0.245333,-0.178952,0.390093,0.152173,0.0688469,-0.0323419,0,0,0,0,0,0,0,0,1,0,920.927,3,3
102,3005.44,12.5489,1.18665,1.627,1.63901,2.35066,-4.41513,0.694489,0.127335,0.0420945,0.0451877,2.13643,2.15009,0.0974475,0.897093,1,0.813725,0.607843,0.0392157,0.176471,0.921569,10,8.36975,0.530841,0.62393,0.389288,0.251655,-0.287507,0.125754,0.0158142,0.00388128,0.000322603,0,0,0,0,0,0,0,0,1,0,757.585,15,14
122,3002.27,11.0384,0.653709,1.61829,1.36066,2.01075,-2.20457,1.04183,0.39716,0.42677,0.101323,1.35257,0.639143,0.0631015,0.872689,1,0.754098,0.532787,0.0245902,0.459016,0.508197,85,9.39418,0.113643,0.603202,0.363852,0.263772,-0.20073,0.506779,0.256825,0.158703,-0.0960812,0,0,0,0,0,0,0,0,1,0,522.739,18,17
117,4157.8,12.6054,0.200894,1.65596,0.599567,0.82919,0.402903,1.4731,0.385569,0.536382,0.495321,1.42727,0.313311,0.171793,0.950719,1,0.82906,0.606838,0,0.74359,0.487179,179,7.94087,0.151952,0.536265,0.28758,0.182087,-0.128117,0.405499,0.16443,0.0808159,-0.0381761,5,5,2,0,1,0,0,0,1,0,758.521,21,20
99,3126.36,10.9048,0.564226,1.62721,0.644366,0.796863,0.0745619,1.13588,0.162949,0.203412,0.265024,1.74848,0.421319,0.356668,0.964964,1,0.888889,0.575758,0.040404,0.454545,0.626263,71,5.78285,0.442412,0.641583,0.411629,0.310252,-0.270384,0.320279,0.102578,0.0123109,-0.0185575,6,5,2,0,1.2,0,0.3045,0,1,0,746.89,34,33
64,1019.28,10.7817,1.01864,1.46226,1.38806,1.94905,-2.72182,0.662447,0.175827,0.0879828,0.0733702,1.80051,1.17939,0.117836,0.931095,1,0.828125,0.390625,0.078125,0.171875,0.71875,20,6.63587,0.489383,0.663834,0.440676,0.312843,-0.354947,0.229343,0.0525984,0.00934543,-0.00306426,0,0,0,0,0,0,0,0,1,0,167.317,43,42
92,1882.22,10.898,0.814067,1.55613,1.09717,1.45116,-1.4272,0.874485,0.201228,0.13543,0.0732299,1.87301,1.05713,0.132524,0.951593,1,0.826087,0.586957,0.0434783,0.347826,0.76087,69,5.83791,0.701138,0.766306,0.587225,0.46595,-0.662212,0.172127,0.0296277,-0.0104602,0.00504362,0,0,0,0,0,0,0,0,1,0,336.287,44,43
90,1167.96,11.5683,0.754208,1.52387,1.19119,1.7,-1.50598,0.877923,0.284065,0.245543,0.0900171,1.29836,0.652487,0.0781327,0.920722,1,0.888889,0.5,0.0222222,0.366667,0.477778,81,7.97805,0.292535,0.575472,0.331168,0.208337,-0.192485,0.307998,0.0948629,0.0339105,-0.0119753,0,0,0,0,0,0,0,0,1,0,348.873,47,46
120,3306.32,11.92,1.3214,1.65422,2.16464,3.72528,-7.16822,0.663913,0.267812,0.0575617,-0.0116253,1.2396,0.555826,0.0809306,0.688197,1,0.75,0.525,0,0.2,0.441667,35,9.27076,0.161804,0.596316,0.355593,0.253657,-0.192168,0.459152,0.21082,0.118304,-0.0627428,5,3,1,0,1.66667,0,0.270667,0,1,0,663.538,49,48
103,4327.49,11.9005,1.13854,1.60444,1.56107,2.23412,-3.86914,0.688761,0.159936,0.0328957,0.0190162,1.74211,0.775724,0.116533,0.864854,1,0.76699,0.563107,0.0291262,0.174757,0.679612,67,8.19333,0.459458,0.664961,0.442173,0.315569,-0.354926,0.2507,0.0628505,0.0160091,-0.00484257,0,0,0,0,0,0,0,0,1,0,836.98,53,51
115,3512.59,12.2549,0.956296,1.61989,1.40533,2.05137,-2.55687,0.809649,0.224093,0.151328,0.0846755,2.03191,1.3639,0.111237,0.899276,1,0.782609,0.634783,0.0434783,0.252174,0.826087,84,6.48417,0.505856,0.680466,0.463034,0.345953,-0.378695,0.2623,0.0688011,0.00712605,-0.00602631,0,0,0,0,0,0,0,0,1,0,878.959,69,67
100,2464.48,12.3861,0.542251,1.61308,0.790837,1.04937,-0.153945,1.13559,0.245335,0.286294,0.253625,1.50614,0.394701,0.114325,0.944348,1,0.79,0.65,0,0.48,0.53,184,7.21644,0.23478,0.53273,0.283801,0.192098,-0.106507,0.356441,0.12705,0.0538786,-0.0201631,0,0,0,0,0,0,0,0,1,0,558.109,75,73
121,5035,12.3276,1.48725,1.64555,2.48205,4.3995,-10.3239,0.609736,0.248128,-0.0463576,-0.033972,1.94608,1.16731,0.107624,0.493662,1,0.77686,0.61157,0.0330579,0.181818,0.760331,49,9.21985,0.600951,0.718905,0.516824,0.397139,-0.49204,0.224556,0.0504252,-0.00568103,-0.000402935,0,0,0,0,0,0,0,0,1,0,864.787,86,83
123,6141.15,12.5037,0.248316,1.66217,0.57925,0.764529,0.304065,1.43541,0.327946,0.434278,0.408142,1.56916,0.315953,0.189703,0.953663,1,0.788618,0.634146,0,0.715447,0.536585,400,7.19135,0.221706,0.552855,0.305648,0.212492,-0.127096,0.382075,0.145981,0.0677476,-0.0271781,0,0,0,0,0,0,0,0,1,0,964.288,89,86
102,2338.48,12.0031,1.60671,1.68442,2.70398,4.78404,-13.134,0.644421,0.151063,-0.0229401,0.023098,1.81568,1.88647,0.0760147,0.442981,1,0.813725,0.490196,0,0.196078,0.696078,4,14.1328,0.449077,0.643957,0.414681,0.326867,-0.251345,0.339502,0.115261,0.0151727,-0.0221403,0,0,0,0,0,0,0,0,1,0,619.864,104,101
100,2179.55,12.1778,0.910975,1.61655,1.23652,1.70369,-1.9058,0.854468,0.190285,0.132012,0.0961898,1.67765,0.728841,0.143219,0.93038,1,0.85,0.62,0.02,0.31,0.64,57,7.33698,0.456005,0.637748,0.406722,0.297632,-0.274525,0.300007,0.0900044,0.00527807,-0.0129569,0,0,0,0,0,0,0,0,1,0,450.807,113,110
115,3634.47,12.1191,0.745271,1.59276,1.15404,1.61078,-1.43531,0.945214,0.264694,0.231741,0.0975491,1.67663,0.848885,0.141857,0.902528,1,0.808696,0.643478,0.0173913,0.443478,0.634783,249,6.50644,0.608972,0.721409,0.52043,0.403706,-0.495733,0.238539,0.0569007,-0.0107442,0.000390036,4,4,1,0,1,0,0,0,1,0,713.282,114,111
84,1101.33,10.6555,0.783605,1.54277,1.21872,1.7478,-1.5797,0.882178,0.269387,0.239246,0.127262,1.49131,0.824797,0.101395,0.906781,1,0.880952,0.464286,0.0119048,0.333333,0.52381,26,7.70992,0.154518,0.62575,0.391564,0.290055,-0.242175,0.494918,0.244944,0.144372,-0.0929544,0,0,0,0,0,0,0,0,1,0,202.033,116,113
119,3796.44,12.3455,0.383278,1.63309,0.662591,0.933608,0.372429,1.28801,0.291884,0.413016,0.456115,1.70044,0.527628,0.214973,0.939539,1,0.865546,0.672269,0,0.647059,0.630252,261,6.27833,0.281226,0.482154,0.232473,0.141268,-0.0726862,0.283803,0.0805442,0.0203461,-0.00890212,7,4,1,0,1.75,0,0.380343,0,1,0,991.77,125,122
115,2990.24,12.0881,0.184982,1.62158,0.78385,1.06249,-0.0333377,1.45288,0.534895,0.699739,0.308144,1.34647,0.36454,0.0937745,0.940937,1,0.773913,0.591304,0,0.73913,0.46087,124,8.18552,0.172678,0.585601,0.342929,0.242417,-0.175292,0.44111,0.194578,0.105768,-0.0518968,0,0,0,0,0,0,0,0,1,0,536.554,127,124
134,7209.77,12.4849,0.434781,1.67725,1.20891,1.75679,-1.42736,1.28356,0.537099,0.659193,0.117712,1.45946,0.677621,0.0561832,0.906978,1,0.656716,0.716418,0.00746269,0.61194,0.552239,218,9.14765,0.204795,0.636029,0.404533,0.284567,-0.285899,0.449609,0.202148,0.102493,-0.0675965,0,0,0,0,0,0,0,0,1,0,1188.22,145,142
94,2793.22,11.8362,1.58227,1.65857,2.59888,4.46584,-12.3012,0.599902,0.121298,-0.00958831,0.0180966,1.95641,1.53778,0.154815,0.538593,1,0.787234,0.531915,0.0106383,0.148936,0.787234,6,11.3247,0.259643,0.657733,0.432613,0.32328,-0.314312,0.431973,0.1866,0.0908709,-0.0557882,0,0,0,0,0,0,0,0,1,0,506.809,151,147
102,1905.53,11.3294,0.771359,1.56221,1.21272,1.70578,-1.68579,0.905024,0.265317,0.225117,0.0999361,1.57838,0.604484,0.0713531,0.924035,1,0.823529,0.509804,0,0.382353,0.539216,73,7.42741,0.269283,0.50452,0.254541,0.164617,-0.0836202,0.313138,0.0980551,0.0319581,-0.0126131,0,0,0,0,0,0,0,0,1,0,389.402,152,148
112,2513.63,10.9887,0.423757,1.62018,0.790866,1.07493,-0.0702906,1.2398,0.323155,0.40487,0.322658,1.7575,0.646675,0.108453,0.938251,1,0.848214,0.580357,0.0178571,0.589286,0.651786,179,6.10333,0.352381,0.633163,0.400895,0.28852,-0.268677,0.338511,0.11459,0.0379274,-0.020435,0,0,0,0,0,0,0,0,1,0,494.133,153,149
116,2877.99,12.133,0.706731,1.6718,1.32669,2.07614,-1.55928,1.05464,0.392523,0.430096,0.182959,1.33568,0.55234,0.0548577,0.868847,1,0.724138,0.62069,0,0.474138,0.5,153,7.84266,0.279576,0.481266,0.231617,0.142113,-0.0704398,0.287464,0.0826355,0.021253,-0.00968837,0,0,0,0,0,0,0,0,1,0,495.585,155,151
25,72.2565,8.52077,0.742832,1.18921,1.37807,1.91466,-2.74939,0.582163,0.291222,0.259612,0.0628457,0.752343,0.509264,0.121471,0.948642,1,1,0.24,0,0.08,0.08,2,8.74406,0.509357,0.67316,0.453145,0.309825,-0.402112,0.174516,0.0304559,0.00641152,-0.00136441,0,0,0,0,0,0,0,0,1,0,12.0396,156,152
127,6657.11,12.5582,1.40855,1.68152,2.24935,3.79845,-8.35957,0.64341,0.201107,0.0183524,0.00927602,1.5207,0.549582,0.13848,0.637964,1,0.732283,0.645669,0,0.173228,0.551181,53,11.2226,0.461528,0.719593,0.517813,0.398409,-0.493404,0.307302,0.0944343,0.0237094,-0.0152204,0,0,0,0,0,0,0,0,1,0,1571.71,165,161
68,807.51,11.0168,0.751052,1.52229,1.17966,1.66693,-1.47912,0.903671,0.276863,0.23786,0.113806,1.41152,0.59051,0.077471,0.932086,1,0.852941,0.455882,0.0294118,0.338235,0.441176,27,7.18326,0.50772,0.67989,0.462251,0.345842,-0.377377,0.272878,0.0744621,0.00253194,-0.00677224,6,6,4,0,1,0,0,0,1,0,442.992,167,163
122,4544.67,14.5024,1.2166,1.66257,1.8306,2.90423,-5.02763,0.708691,0.21399,0.0734151,0.035832,1.24184,0.513374,0.0672533,0.804357,1,0.680328,0.704918,0,0.180328,0.42623,50,11.6373,0.333571,0.576744,0.332634,0.226492,-0.172911,0.318309,0.101321,0.027918,-0.0157627,0,0,0,0,0,0,0,0,1,0,891.247,168,164
94,1948.36,11.4529,0.533408,1.53496,0.84989,1.10372,-0.449809,1.07076,0.270775,0.282948,0.182621,1.62543,0.717649,0.155153,0.953437,1,0.819149,0.56383,0.0531915,0.414894,0.659574,88,6.31002,0.428537,0.663321,0.439995,0.334915,-0.320751,0.329707,0.108707,0.0215559,-0.0200991,0,0,0,0,0,0,0,0,1,0,365.28,171,167
