PMTBaryTheta,PMTAvgDist,PMTAvgT,PMTQtotal,PMTQtotalClustered,PMTHits,PMTFracQmax,PMTFracQdownstream,PMTFracClustered,PMTFracLowQ,PMTFracEarly,PMTFracLate,PMTRMSTheta,PMTVarTheta,PMTRMSThetaBary,PMTVarThetaBary,PMTRMSPhi,PMTVarPhi,PMTRMSPhiBary,PMTVarPhiBary,PMTFracLargeAnglePhi,PMTFracLargeAngleTheta,PMTHitsLargeAnglePhi,PMTHitsLargeAngleTheta,LAPPDBaryTheta,LAPPDAvgDist,LAPPDQtotal,LAPPDAvgT,LAPPDHits,LAPPDRMSTheta,LAPPDVarTheta,LAPPDRMSThetaBary,LAPPDVarThetaBary,MrdLayers,MrdPaddles,MrdConsLayers,MrdAdjHits,MrdPadPerLayer,MrdXSpread,MrdYSpread,MrdClusters
1.04947,1.40242,9.19126,1656.79,1313.57,62,0.0579217,0.673304,0.792843,0.725806,0.0322581,0.274194,1.42034,1.41427,0.663269,0.447516,2.55704,2.50979,0.669939,0.383744,0.193548,0.145161,12,9,0.33689,1.34067,52,10.0247,52,0.655572,0.655572,0.374696,0.140397,0,0,0,0,0,0,0,0
1.264,1.42373,6.03763,1478.36,0,17,0.500193,0.939204,0,0.411765,0.294118,0.117647,1.20499,1.30013,0.407162,0.0622703,3.29112,3.53382,1.28587,0.831752,0.647059,0,11,0,0.420673,1.29399,9,9.05231,9,0.769508,0.769508,0.35579,0.126586,0,0,0,0,0,0,0,0
0.136706,1.41181,8.80598,4930.07,4547.1,55,0.0889812,0.991586,0.92232,0.490909,0,0.327273,1.12691,0.721223,1.00291,0.360755,3.02142,3.06382,0.730403,0.187818,0.0909091,0.527273,5,29,0.204677,1.35032,315,7.20471,315,0.601841,0.601841,0.430392,0.185237,4,6,1,0,1.5,0.270667,0,0
0.516626,1.32013,6.27237,1575.48,1497.6,27,0.133652,0.991157,0.950566,0.518519,0.111111,0,0.924805,0.764024,0.503537,0.129888,3.14873,3.09534,0.695366,0.379789,0.148148,0.037037,4,1,0.363541,1.32585,57,7.10737,57,0.629906,0.629906,0.350683,0.122979,0,0,0,0,0,0,0,0
0.901473,1.38898,9.06939,4614.91,4142.93,50,0.256494,0.955832,0.897727,0.5,0.06,0.4,1.18149,1.08155,0.511327,0.15572,3.32476,3.00002,1.1747,0.667099,0.52,0.08,26,4,0.563832,1.30333,163,7.47324,163,0.715106,0.715106,0.282259,0.0796699,2,4,1,0,2,0,0.05075,0
0.544822,1.39115,8.87894,4399.89,3417.98,61,0.0744395,0.95427,0.776833,0.52459,0,0.180328,1.33865,0.90366,0.880694,0.248309,3.25647,3.21605,0.988972,0.290914,0.245902,0.278689,15,17,0.175478,1.32979,245,7.85713,245,0.611866,0.611866,0.464824,0.216062,3,5,1,1,1.66667,0,0,0
0.91464,1.28247,5.72642,1431.24,1403.25,19,0.156419,0.987987,0.980439,0.421053,0.210526,0.0526316,1.01779,1.01226,0.392594,0.105047,3.60595,3.76205,0.820211,0.296526,0.0526316,0,1,0,0.675088,1.28205,41,5.71787,41,0.784523,0.784523,0.126413,0.0159804,0,0,0,0,0,0,0,0
0.755401,1.44568,6.90651,2361.03,1743.03,30,0.120906,1,0.73825,0.266667,0,0.0333333,1.01296,0.877619,0.422411,0.117835,3.21313,3.26103,0.703337,0.262163,0.133333,0,4,0,0.216187,1.33924,73,6.92725,73,0.479156,0.479156,0.338935,0.114877,3,3,1,0,1,0,0,0
0.480359,1.36709,8.66887,2648.92,2298.51,44,0.0825032,0.983448,0.867717,0.386364,0.0227273,0.340909,1.02858,0.912749,0.606701,0.25551,2.76583,2.92299,0.962488,0.597642,0.454545,0.0454545,20,2,0.42703,1.29436,150,7.43521,150,0.717982,0.717982,0.338929,0.114873,0,0,0,0,0,0,0,0
1.40584,1.57969,6.34153,977.482,0,14,0.304748,0.842686,0,0.5,0.285714,0.142857,1.44324,1.42673,0.438676,0.0470522,2.95802,3.4829,1.8169,1.79333,0.714286,0.0714286,10,1,0.507095,1.44528,4,10.3566,4,0.655972,0.655972,0.190483,0.0362838,0,0,0,0,0,0,0,0
0.806905,1.24701,5.64465,1199.96,1168,21,0.288088,0.983419,0.973361,0.428571,0.285714,0,0.925184,1.00127,0.440342,0.172829,3.35769,3.23166,1.21183,1.00287,0.714286,0.047619,15,1,0.5597,1.31381,48,5.56053,48,0.714853,0.714853,0.22741,0.0517155,0,0,0,0,0,0,0,0
0.464083,1.35128,7.95706,1022.19,956.213,30,0.115094,1,0.935456,0.566667,0,0.133333,0.871977,0.929772,0.468643,0.280086,3.15522,3.24564,0.612238,0.362813,0.1,0,3,0,0.278768,1.38605,35,8.56298,35,0.638022,0.638022,0.379145,0.143751,0,0,0,0,0,0,0,0
0.180799,1.38982,9.47557,3986.03,3663.4,53,0.236913,0.986623,0.919061,0.415094,0,0.283019,1.09658,0.750614,0.933487,0.354717,3.07258,3.07282,0.587148,0.139806,0.0566038,0.433962,3,23,0.043792,1.32551,228,8.70865,228,0.565645,0.565645,0.529511,0.280382,0,0,0,0,0,0,0,0
0.104417,1.36024,7.77908,1596.28,1485.15,37,0.113469,1,0.930384,0.432432,0,0.135135,0.885919,0.789623,0.788861,0.479257,2.91635,2.97653,0.490099,0.217355,0.0540541,0.378378,2,14,0.0789099,1.33557,77,7.81902,77,0.641091,0.641091,0.569806,0.324679,6,7,2,0,1.16667,0,0,0
0.196066,1.38541,8.53675,1528.03,1319.66,42,0.0787774,0.968009,0.863635,0.547619,0,0.238095,1.01772,0.796144,0.842854,0.390809,3.52599,3.40052,0.568335,0.178157,0.0952381,0.309524,4,13,0.0157204,1.28383,492,6.34113,492,0.279759,0.279759,0.272058,0.0740157,0,0,0,0,0,0,0,0
1.12658,1.51402,8.01197,2325.31,0,31,0.24583,0.896846,0,0.451613,0.0645161,0.16129,1.26538,1.18533,0.448917,0.092117,3.30334,3.0001,1.24795,0.775075,0.548387,0,17,0,0.502527,1.43991,8,8.96964,8,0.635473,0.635473,0.170993,0.0292385,0,0,0,0,0,0,0,0
0.364909,1.30373,7.50153,1121.92,1023.06,30,0.112052,0.96984,0.911883,0.533333,0,0.0666667,1.06017,0.810898,0.770807,0.2778,3.22058,3.31163,0.967809,0.390214,0.133333,0.2,4,6,0.0572212,1.34225,60,7.24511,60,0.543726,0.543726,0.49626,0.246274,0,0,0,0,0,0,0,0
0.0723942,1.26706,5.96255,669.129,651.471,20,0.111919,1,0.973611,0.6,0.05,0,0.67761,0.646601,0.608976,0.332476,3.19618,3.10108,0.474522,0.227486,0,0.1,0,2,0.330341,1.40411,71,6.48816,71,0.626386,0.626386,0.326076,0.106326,0,0,0,0,0,0,0,0
0.988335,1.37006,5.92992,630.897,0,19,0.16201,0.972004,0,0.631579,0.105263,0,1.05876,1.0999,0.390992,0.148648,3.48716,3.62166,0.75189,0.379462,0.157895,0,3,0,0.316652,1.33888,21,7.37361,21,0.582612,0.582612,0.351451,0.123518,0,0,0,0,0,0,0,0
1.9429,1.46183,7.17199,1752.36,0,36,0.144667,0.162376,0,0.361111,0.0277778,0.0277778,1.88348,1.96723,0.524713,0.159286,4.84562,4.91483,0.749812,0.316688,0.194444,0.0277778,7,1,0.269017,1.43207,4,14.0453,4,0.614141,0.614141,0.352069,0.123953,0,0,0,0,0,0,0,0
0.319413,1.42805,10.4775,6282.7,5757.67,62,0.227445,0.976613,0.916433,0.580645,0,0.516129,1.26756,0.698604,0.98513,0.207897,3.29836,3.2819,0.888824,0.174652,0.193548,0.435484,12,27,0.188461,1.34765,391,7.25041,391,0.473262,0.473262,0.342737,0.117469,2,4,0,0,2,0.401574,0,0
0.70388,1.30021,7.67219,630.844,0,25,0.0930165,0.902104,0,0.68,0.08,0.24,1.10766,1.10192,0.547475,0.281737,3.17711,3.1153,0.860778,0.6248,0.32,0.12,8,3,0.117332,1.29307,24,9.5421,24,0.706724,0.706724,0.595634,0.354779,4,6,1,0,1.5,0,0.439833,0
0.954419,1.31827,6.75429,3269.29,3143.91,27,0.320472,0.968493,0.961649,0.296296,0.148148,0.0740741,0.961874,1.07385,0.412946,0.118763,2.9553,3.19046,1.22685,0.934524,0.703704,0,19,0,0.659752,1.30555,297,5.58958,297,0.768608,0.768608,0.207349,0.0429934,1,1,0,0,1,0,0,0
0.216841,1.38432,8.01637,4790.11,4494.78,40,0.260226,0.989719,0.938346,0.475,0.025,0.3,1.04502,0.609359,0.85206,0.18351,2.7573,2.76873,0.822869,0.198875,0.2,0.3,8,12,0.185005,1.33872,365,6.28837,365,0.514275,0.514275,0.383004,0.146692,2,5,0,0,2.5,0,0.462355,1
0.501034,1.30781,8.03102,90.3632,0,6,0.223092,0.831184,0,1,0,0,1.27846,1.265,0.835169,0.68199,3.11924,3.11681,0.824467,0.678208,0.166667,0.333333,1,2,0.31643,1.43452,8,11.4632,8,0.550311,0.550311,0.274896,0.0755679,0,0,0,0,0,0,0,0
0.489175,1.31613,8.41199,672.185,563.746,31,0.140665,0.984463,0.838677,0.806452,0,0.129032,0.977708,0.996339,0.552469,0.305769,3.34375,3.40006,0.544614,0.270688,0.0322581,0.0322581,1,1,0.253215,1.3282,34,9.01406,34,0.694808,0.694808,0.459967,0.21157,0,0,0,0,0,0,0,0
0.436598,1.40033,8.2896,3517.8,3295.16,41,0.186676,0.991753,0.93671,0.463415,0,0.195122,1.03085,0.714202,0.648897,0.145032,2.61499,2.63266,0.644821,0.205317,0.146341,0.146341,6,6,0.252486,1.36191,206,7.18438,206,0.517018,0.517018,0.337937,0.114201,0,0,0,0,0,0,0,0
0.78652,1.45111,8.07974,4108.13,3150.2,39,0.140744,0.977724,0.766821,0.358974,0,0.128205,1.22774,0.918965,0.622156,0.139743,3.94973,3.81745,0.990435,0.357656,0.230769,0.102564,9,4,0.363375,1.38508,230,7.1166,230,0.550626,0.550626,0.288807,0.0834098,0,0,0,0,0,0,0,0
0.413002,1.27318,6.54635,1153.08,1132.35,25,0.188478,1,0.982022,0.44,0.16,0.04,0.822343,0.738057,0.473035,0.152529,3.42183,3.3425,0.802083,0.483746,0.36,0.12,9,3,0.653298,1.30101,147,5.46522,147,0.752543,0.752543,0.208282,0.0433815,0,0,0,0,0,0,0,0
1.14712,1.23829,4.30111,480.406,0,11,0.333056,0.977253,0,0.545455,0.545455,0,1.15509,1.20438,0.358514,0.0836769,2.87191,2.82615,0.956027,0.752491,0.272727,0,3,0,0.316017,1.27543,3,7.4978,3,0.820577,0.820577,0.506524,0.256566,0,0,0,0,0,0,0,0
0.988863,1.41016,6.60341,3325.68,2865.09,31,0.285101,0.992189,0.861503,0.354839,0.16129,0.0645161,1.06138,1.09517,0.40401,0.121022,3.63124,3.28628,1.43006,1.10374,0.806452,0,25,0,0.168788,1.33803,51,8.85096,51,0.482591,0.482591,0.369176,0.136291,3,5,2,0,1.66667,0,0.0338333,0
0.897946,1.41248,7.29998,1051.48,0,28,0.104107,0.937059,0,0.428571,0.0357143,0,1.10428,1.10772,0.445456,0.197285,3.09761,3.03514,0.784051,0.52482,0.285714,0.0357143,8,1,0.158639,1.30557,19,9.34354,19,0.528514,0.528514,0.420596,0.176901,0,0,0,0,0,0,0,0
0.0911632,1.41879,8.92831,4394.31,4059.78,55,0.114722,0.98642,0.923871,0.527273,0,0.254545,1.1563,0.743114,1.07429,0.439214,3.32648,3.24436,0.764173,0.186529,0.109091,0.563636,6,31,0.0443121,1.34484,247,7.6769,247,0.624799,0.624799,0.585412,0.342707,0,0,0,0,0,0,0,0
0.600968,1.38282,6.51335,1456.42,1125.16,26,0.118648,0.984572,0.772554,0.423077,0,0.0384615,1.01625,0.823962,0.57911,0.166557,3.21644,3.2315,0.783587,0.321223,0.0769231,0.0384615,2,1,0.272482,1.37105,48,6.1219,48,0.423919,0.423919,0.274345,0.0752653,5,8,1,0,1.6,0.1218,0.1015,1
0.554841,1.3626,8.53401,674.94,536.084,31,0.0932064,1,0.794268,0.774194,0,0.129032,0.993458,1.02886,0.499944,0.278165,3.176,3.26435,0.630794,0.336904,0.0967742,0,3,0,0.260502,1.31494,35,8.69986,35,0.722278,0.722278,0.475378,0.225984,0,0,0,0,0,0,0,0
0.68728,1.38296,6.99079,1713.34,1577.5,27,0.376803,1,0.920717,0.444444,0,0.111111,0.933477,0.821264,0.390439,0.0865635,3.19493,3.00908,0.75004,0.270423,0.185185,0,5,0,0.250593,1.33795,58,7.57306,58,0.502895,0.502895,0.340297,0.115802,7,10,5,0,1.42857,0,0.180621,1
1.10868,1.38045,7.24119,2875.41,2391.31,33,0.203261,0.950558,0.83164,0.424242,0.121212,0.181818,1.32554,1.18449,0.584299,0.129143,3.76512,3.67068,0.98642,0.455626,0.393939,0.121212,13,4,0.405847,1.36613,41,8.20539,41,0.670779,0.670779,0.28914,0.0836021,0,0,0,0,0,0,0,0
0.11853,1.34004,6.77717,2240.76,2155.17,25,0.110512,1,0.9618,0.28,0,0.12,0.768532,0.573134,0.659615,0.215943,3.42119,3.38838,0.558981,0.20639,0.04,0.2,1,5,0.0435772,1.36101,129,6.37699,129,0.552613,0.552613,0.515349,0.265585,0,0,0,0,0,0,0,0
0.889955,1.45822,8.76082,2982.38,2157.46,42,0.0742409,0.952455,0.723404,0.285714,0,0.119048,1.24711,1.02599,0.577893,0.154799,2.50706,2.56537,0.616316,0.181842,0.119048,0.0714286,5,3,0.425096,1.41762,127,8.45936,127,0.593502,0.593502,0.253001,0.0640095,0,0,0,0,0,0,0,0
1.18656,1.44118,9.24237,5229.59,3177.2,69,0.0581647,0.713529,0.607543,0.391304,0,0.15942,1.53456,1.31079,0.632887,0.272126,3.43496,3.59261,1.33233,0.947774,0.463768,0.101449,32,7,0.435788,1.40052,88,9.17653,88,0.640002,0.640002,0.237787,0.0565427,0,0,0,0,0,0,0,0
1.06233,1.30935,5.94801,598.843,0,16,0.201194,0.895097,0,0.5625,0.25,0.1875,1.18471,1.19629,0.482401,0.160975,2.65295,2.54557,0.847713,0.491238,0.3125,0,5,0,0.69747,1.28777,24,6.41448,24,0.785864,0.785864,0.126738,0.0160624,1,2,0,0,2,0,0,0
0.588555,1.39091,7.93318,4035.02,3747.76,40,0.363982,0.987925,0.928808,0.375,0.05,0.225,1.08426,0.780864,0.59336,0.118809,3.20427,3.21744,0.907327,0.366567,0.3,0.075,12,3,0.470048,1.32031,193,6.6422,193,0.660047,0.660047,0.296355,0.0878265,1,2,0,0,2,0,0,0
0.831061,1.22612,6.35361,714.86,0,19,0.204558,0.978621,0,0.631579,0.315789,0.0526316,0.884432,0.989587,0.390457,0.127028,2.99151,3.12061,1.0748,0.81754,0.631579,0.0526316,12,1,0.0901473,1.38188,17,8.69035,17,0.5325,0.5325,0.454171,0.206271,0,0,0,0,0,0,0,0
1.47522,1.41954,9.94186,8428.42,5597.98,72,0.0774479,0.588517,0.66418,0.416667,0,0.416667,1.60911,1.55532,0.674955,0.210111,3.0228,2.44089,1.42726,0.750644,0.583333,0.236111,42,17,0.45383,1.32573,49,10.9162,49,0.71114,0.71114,0.304891,0.0929584,0,0,0,0,0,0,0,0
0.219767,1.40562,9.14833,3950.95,3763.91,51,0.268206,0.994175,0.952661,0.529412,0,0.27451,1.03573,0.655948,0.834554,0.225935,2.99926,3.12113,0.641872,0.133069,0.117647,0.333333,6,17,0.197835,1.36526,291,7.96717,291,0.473202,0.473202,0.338488,0.114574,2,2,1,0,1,0,0,0
1.36209,1.28528,5.23662,318.714,0,4,0.888355,0.930371,0,0.75,0.5,0.25,1.72042,1.38472,0.438938,0.02802,4.66346,3.92472,1.80387,0.92505,0.75,0,3,0,0.862335,1.27435,1,12.3153,1,0.862335,0.862335,0,0,0,0,0,0,0,0,0,0
0.639299,1.41137,8.68938,5841.52,5401.88,66,0.205658,0.959258,0.924738,0.545455,0.0757576,0.378788,1.29551,0.973355,0.75527,0.220415,3.03846,3.01195,1.3416,0.895214,0.530303,0.212121,35,14,0.0897748,1.35341,133,8.30495,133,0.540628,0.540628,0.467448,0.218508,4,5,1,0,1.25,0,0.15225,0
0.313958,1.35756,7.41622,3138.31,2988.89,34,0.127738,0.991794,0.952387,0.529412,0.0294118,0.176471,0.964421,0.663788,0.690379,0.155604,3.4358,3.30329,0.872087,0.350724,0.264706,0.176471,9,6,0.415964,1.35049,201,6.0253,201,0.676442,0.676442,0.304148,0.0925058,2,2,0,0,1,0,0,0
0.878163,1.34187,7.09486,3920.83,3814.52,32,0.342674,0.980854,0.972887,0.4375,0.125,0.125,1.0627,0.987632,0.451514,0.110201,3.12264,3.16323,1.04798,0.782528,0.53125,0.0625,17,2,0.244701,1.3425,66,8.01197,66,0.579275,0.579275,0.39197,0.153641,3,4,2,0,1.33333,0,0,0
1.32393,1.43274,7.31426,435.467,0,23,0.0774829,0.641498,0,0.826087,0,0,1.36138,1.4135,0.50762,0.280516,3.60728,3.63027,0.804289,0.638095,0.304348,0.0869565,7,2,0.283436,1.30942,11,9.63574,11,0.580771,0.580771,0.375447,0.14096,0,0,0,0,0,0,0,0
0.723748,1.3914,7.79676,2240.57,1476.86,42,0.0661108,0.985355,0.659143,0.380952,0,0.0952381,1.09213,0.945606,0.518328,0.162518,3.37202,3.29077,0.670117,0.245929,0.119048,0.0714286,5,3,0.102825,1.30435,69,8.15968,69,0.628508,0.628508,0.54084,0.292508,4,5,2,0,1.25,0,0,0
0.449954,1.337,7.47939,1653.22,1535.19,23,0.157292,0.983381,0.928605,0.26087,0.0434783,0.130435,0.969486,0.711237,0.629745,0.138698,3.10758,3.16273,0.904467,0.321074,0.130435,0.0869565,3,2,0.289605,1.3474,76,6.8352,76,0.588467,0.588467,0.357287,0.127654,0,0,0,0,0,0,0,0
0.207332,1.19274,6.85575,69.3592,0,6,0.18526,1,0,1,0,0,0.627867,0.64339,0.449508,0.216407,3.34101,3.36293,0.378944,0.147977,0,0.166667,0,1,0.0344068,1.26992,8,7.2015,8,0.787744,0.787744,0.753386,0.56759,0,0,0,0,0,0,0,0
0.704809,1.2877,6.33549,1563.13,1517.82,27,0.254707,1,0.971014,0.518519,0.222222,0.111111,0.847031,0.920298,0.336046,0.131661,2.77277,2.99523,1.18779,0.910344,0.703704,0,19,0,0.290374,1.35332,36,6.86227,36,0.606581,0.606581,0.372885,0.139043,0,0,0,0,0,0,0,0
0.747866,1.39147,8.1305,663.222,0,32,0.0963785,0.886182,0,0.84375,0.0625,0.09375,1.08125,1.15436,0.463287,0.273153,3.23911,3.30454,0.755319,0.529526,0.28125,0.0625,9,2,0.264354,1.34433,19,9.56468,19,0.705465,0.705465,0.454153,0.206255,0,0,0,0,0,0,0,0
0.757014,1.37088,8.4907,191.628,0,11,0.142458,1,0,1,0,0.272727,1.03169,1.06161,0.372597,0.150779,3.52367,3.55602,0.522511,0.267789,0,0,0,0,0.309376,1.30893,6,7.96416,6,0.673884,0.673884,0.41017,0.168239,0,0,0,0,0,0,0,0
1.51069,1.39995,7.75262,679.406,0,13,0.375149,0.541035,0,0.692308,0.153846,0.230769,1.476,1.55129,0.388183,0.107743,2.46312,2.34113,0.874236,0.549106,0.307692,0.0769231,4,1,0.328445,1.33162,6,15.0944,6,0.536925,0.536925,0.321542,0.10339,0,0,0,0,0,0,0,0
0.858384,1.37928,9.98349,3726.12,3370.44,53,0.118315,0.893572,0.904545,0.471698,0.0377358,0.45283,1.24448,1.11627,0.597928,0.235049,3.05801,2.79896,0.925742,0.38656,0.301887,0.169811,16,9,0.37646,1.32108,138,9.05247,138,0.621237,0.621237,0.36177,0.130878,0,0,0,0,0,0,0,0
1.28996,1.41305,5.68102,1801.03,0,16,0.461403,0.861087,0,0.3125,0.25,0,1.09341,1.33086,0.498732,0.0855056,3.24341,2.9021,1.359,1.04221,0.75,0.125,12,2,0.785274,1.26951,8,7.25711,8,0.786486,0.786486,0.0306026,0.000936517,0,0,0,0,0,0,0,0
1.10274,1.44452,5.23916,910.868,0,15,0.172509,1,0,0.333333,0.266667,0,1.12946,1.15574,0.297485,0.0876796,2.98789,2.81219,0.906814,0.543721,0.333333,0,5,0,0.585141,1.31747,18,7.38892,18,0.705343,0.705343,0.201634,0.0406564,0,0,0,0,0,0,0,0
0.478734,1.43555,10.3419,5176.54,4671.68,59,0.0892348,0.976166,0.902471,0.491525,0,0.423729,1.2258,0.830251,0.811591,0.203981,3.05196,2.9852,0.707171,0.170537,0.0677966,0.254237,4,15,0.287864,1.33195,279,8.79737,279,0.573034,0.573034,0.363819,0.132364,0,0,0,0,0,0,0,0
0.629904,1.36663,8.35836,2810.58,2662.06,35,0.119105,0.99402,0.947154,0.314286,0,0.2,0.953822,0.886712,0.441203,0.165115,2.97762,2.79487,0.652188,0.216413,0.114286,0.0285714,4,1,0.262839,1.332,104,7.85746,104,0.530525,0.530525,0.359291,0.12909,0,0,0,0,0,0,0,0
0.112872,1.41485,8.38673,2942.77,2726.87,47,0.119932,0.996488,0.926634,0.510638,0.0212766,0.297872,0.999635,0.71109,0.8946,0.37356,2.49026,2.60808,0.858848,0.44683,0.276596,0.531915,13,25,0.128919,1.32563,122,7.0712,122,0.600034,0.600034,0.491716,0.241785,0,0,0,0,0,0,0,0
0.351221,1.36941,6.96779,1774.46,1560.24,28,0.123896,1,0.879275,0.392857,0.107143,0.142857,0.892181,0.688719,0.586261,0.153742,3.65622,3.59495,0.774881,0.452771,0.214286,0.142857,6,4,0.244549,1.35807,97,7.11895,97,0.664719,0.664719,0.433113,0.187587,3,4,1,1,1.33333,0,0,0
1.22569,1.21145,4.3145,734.935,0,13,0.599642,0.983773,0,0.692308,0.461538,0,1.13797,1.25919,0.377405,0.052406,3.02555,2.93055,1.21617,1.08967,0.615385,0,8,0,0.7696,1.27198,36,5.12689,36,0.791194,0.791194,0.179524,0.0322287,0,0,0,0,0,0,0,0
0.989813,1.46423,8.48807,3981.14,2999.42,43,0.151954,0.956011,0.753406,0.325581,0.0465116,0.325581,1.26165,1.08832,0.539978,0.12253,2.82317,3.05156,1.27536,0.786604,0.511628,0.0232558,22,1,0.415595,1.39852,75,8.83137,75,0.580906,0.580906,0.259232,0.0672012,0,0,0,0,0,0,0,0
0.249026,1.38619,8.59807,4973.51,4759.16,41,0.241891,0.995924,0.956902,0.365854,0,0.317073,0.989574,0.639776,0.76759,0.184812,3.77613,3.6222,0.864561,0.434469,0.219512,0.219512,9,9,0.0772299,1.34213,200,7.51533,200,0.552853,0.552853,0.490007,0.240106,2,2,0,0,1,0,0,0
0.979736,1.34458,8.01632,2980.82,2743.7,35,0.230604,0.975806,0.920449,0.514286,0.0285714,0.257143,1.18631,1.11355,0.554745,0.153188,3.43757,3.04675,1.31224,0.809163,0.657143,0.0571429,23,2,0.476868,1.3091,88,7.59703,88,0.667927,0.667927,0.30394,0.0923798,3,6,1,0,2,0,0.270667,0
0.448409,1.34189,7.49663,471.89,0,19,0.126517,0.977529,0,0.684211,0,0.157895,0.913248,0.7966,0.581351,0.198288,3.64213,3.5316,0.719632,0.355483,0.105263,0.157895,2,3,0.411122,1.34799,30,7.04863,30,0.659246,0.659246,0.273884,0.0750124,0,0,0,0,0,0,0,0
0.148024,1.27634,5.96744,1687.67,1660.34,18,0.138539,1,0.983806,0.166667,0,0,0.606021,0.511449,0.466119,0.140413,2.99318,2.93449,0.377055,0.127972,0,0,0,0,0.148675,1.36223,166,6.42119,166,0.498944,0.498944,0.386125,0.149093,2,2,1,0,1,0,0,0
0.914396,1.37544,6.91863,1208.34,0,25,0.133537,0.980528,0,0.4,0.08,0.04,1.03943,1.06399,0.453108,0.138207,3.45859,3.28907,1.05496,0.733521,0.32,0.04,8,1,0.323244,1.35864,31,7.88411,31,0.579167,0.579167,0.338251,0.114414,0,0,0,0,0,0,0,0
0.386712,1.29286,5.99976,1040.7,988.821,20,0.203268,1,0.950153,0.4,0.15,0.05,0.751225,0.640666,0.424489,0.0994205,3.37197,3.34426,0.662088,0.364664,0.1,0.05,2,1,0.37151,1.38142,45,6.66905,45,0.648793,0.648793,0.302351,0.0914163,0,0,0,0,0,0,0,0
0.837503,1.43307,8.30182,3517.49,2368.53,60,0.0693268,0.936825,0.673359,0.45,0,0.2,1.28274,1.08013,0.6014,0.21555,3.0052,2.99907,1.10437,0.677185,0.35,0.2,21,12,0.110921,1.30568,91,7.97551,91,0.674741,0.674741,0.5761,0.331891,0,0,0,0,0,0,0,0
0.22239,1.32074,7.02798,557.913,0,24,0.0940146,1,0,0.833333,0,0.0416667,0.874827,0.867377,0.668955,0.43413,3.48971,3.41899,0.683029,0.413025,0.166667,0.166667,4,4,0.409706,1.28696,48,6.8716,48,0.725843,0.725843,0.368068,0.135474,0,0,0,0,0,0,0,0
1.31841,1.36078,7.67575,2653.2,0,32,0.120807,0.720373,0,0.4375,0,0.1875,1.42214,1.40237,0.497381,0.144412,3.92417,4.07676,0.850916,0.302533,0.09375,0.0625,3,2,0.623376,1.30332,35,8.58357,35,0.728392,0.728392,0.233008,0.0542927,0,0,0,0,0,0,0,0
0.225185,1.38509,9.22527,3783.36,3500.44,50,0.0972794,0.990674,0.925219,0.4,0,0.28,1.09711,0.793138,0.896751,0.3513,3.55978,3.44131,0.656031,0.206685,0.06,0.36,3,18,0.0792851,1.34794,168,8.30025,168,0.587063,0.587063,0.519409,0.269786,3,5,1,0,1.66667,0,0.126875,0
0.282415,1.38148,8.30045,1460.41,1308.98,45,0.0724084,1,0.896309,0.555556,0,0.155556,0.96942,0.918811,0.707955,0.433837,3.22753,3.30411,0.534974,0.236159,0.0222222,0.222222,1,10,0.0381578,1.32783,53,8.62439,53,0.626443,0.626443,0.593282,0.351983,0,0,0,0,0,0,0,0
2.31239,1.28811,5.23832,880.101,0,15,0.198009,0.0600784,0,0.266667,0.333333,0.0666667,2.15446,2.31345,0.499238,0.167603,1.73302,1.60387,0.978442,0.725398,0.6,0.133333,9,2,0.357683,1.37433,4,11.9558,4,0.558071,0.558071,0.309952,0.0960703,0,0,0,0,0,0,0,0
0.548823,1.40166,9.23326,3031.8,2307.47,61,0.0827761,0.90884,0.761091,0.459016,0.0491803,0.393443,1.24674,1.03872,0.770216,0.364664,3.48129,3.33114,0.901532,0.509241,0.245902,0.245902,15,15,0.205835,1.31568,110,8.95244,110,0.60265,0.60265,0.439122,0.192828,0,0,0,0,0,0,0,0
0.411009,1.38861,8.85017,3876.42,3630.84,50,0.0837165,0.994035,0.936648,0.46,0.02,0.36,1.07025,0.834804,0.708517,0.238443,3.54777,3.24278,0.990296,0.428898,0.36,0.2,18,10,0.391359,1.35035,196,7.0328,196,0.658375,0.658375,0.319981,0.102388,0,0,0,0,0,0,0,0
0.324467,1.32251,7.11846,1471.9,1376.88,29,0.169088,1,0.935442,0.482759,0,0,0.820734,0.718068,0.530144,0.198091,2.9905,3.04342,0.592272,0.255028,0.0689655,0.0344828,2,1,0.171853,1.34647,56,8.39858,56,0.66988,0.66988,0.50949,0.25958,0,0,0,0,0,0,0,0
0.532707,1.36078,8.84532,1011.63,723,38,0.0926831,1,0.714686,0.657895,0,0.210526,0.978641,0.95863,0.517471,0.260817,3.41937,3.45652,0.439654,0.148604,0.0263158,0.0263158,1,1,0.154909,1.32227,59,9.0711,59,0.688233,0.688233,0.54117,0.292865,0,0,0,0,0,0,0,0
0.834931,1.49442,8.64264,4242.83,3485.24,45,0.217768,0.965814,0.82144,0.488889,0,0.177778,1.29077,0.949585,0.63373,0.130865,3.47282,3.10061,1.23495,0.484601,0.533333,0.155556,24,7,0.372345,1.35813,98,7.3724,98,0.610248,0.610248,0.315115,0.0992977,0,0,0,0,0,0,0,0
