pmtHits,pmtTotalQ,pmtAvgT,pmtBaryAngle,pmtRmsAngle,pmtVarAngle,pmtSkewAngle,pmtKurtAngle,pmtRmsBary,pmtVarBary,pmtSkewBary,pmtKurtBary,pmtRmsPhi,pmtVarPhi,pmtFracHighestQ,pmtFracDownstream,pmtFracClustered,pmtFracLowQ,pmtFracLateT,pmtFracEarlyT,pmtLargeAngleAngle,pmtLargeAnglePhi,lappdHits,lappdAvgT,lappdBaryAngle,lappdRmsAngle,lappdVarAngle,lappdSkewAngle,lappdKurtAngle,lappdRMSBary,lappdVarBary,lappdSkewBary,lappdKurtBary,mrdPaddles,mrdLayers,mrdConslayers,mrdClusters,mrdPaddlesPerLayer,mrdXSpread,mrdYSpread,mrdAdjacentHits,nrings,multiplerings,energy,evnum,mcevnum
17,509.86,6.18996,0.399447,0.831065,0.615917,0.619168,-0.46725,0.494151,0.214825,0.153279,-0.0207449,0.493322,0.25526,0.138257,1,1,0.529412,0,0,0.0588235,0,25,6.89265,0.299927,0.557565,0.310879,0.189888,-0.170855,0.292552,0.0855865,0.0250121,-0.011535,0,0,0,0,0,0,0,0,1,0,126.12,139,135
47,4559.48,8.84264,1.1001,1.23956,1.54924,2.22995,-3.78332,0.525238,0.190992,0.0239843,-0.00763084,1.48944,0.943071,0.165888,0.838919,1,0.489362,0.319149,0.12766,0.0425532,0.723404,79,8.98071,0.348427,0.558114,0.311491,0.210448,-0.143582,0.301225,0.0907362,0.0213772,-0.0119494,0,0,0,0,0,0,0,0,1,0,815.939,142,138
19,1178.42,6.59592,1.11327,1.11315,1.37315,1.7208,-3.43739,0.320547,0.075672,-0.00871147,-0.0019569,1.08768,0.556818,0.17916,0.976101,1,0.368421,0.105263,0.210526,0,0.526316,20,6.31903,0.599975,0.752804,0.566714,0.438086,-0.620473,0.180513,0.0325851,0.00672545,-0.00164334,0,0,0,0,0,0,0,0,1,0,619.431,145,141
42,2006.72,8.20282,1.70998,1.69696,3.09531,6.01698,-16.4853,0.612688,0.245087,-0.0510281,0.00823746,0.623157,0.220996,0.106867,0.396623,1,0.52381,0.190476,0,0.142857,0.0714286,7,8.85214,0.572066,0.715511,0.511957,0.377731,-0.503078,0.172706,0.0298273,0.0064338,-0.00120216,0,0,0,0,0,0,0,0,1,0,328.364,156,152
43,2799.79,9.02402,0.404819,1.04313,0.616958,0.665211,-0.281657,0.694621,0.214287,0.193626,0.0931392,0.711635,0.27644,0.124813,0.99096,1,0.418605,0.302326,0,0.186047,0.116279,86,7.83299,0.380942,0.67327,0.453293,0.33553,-0.36317,0.340478,0.115925,0.0379116,-0.0226233,0,0,0,0,0,0,0,0,1,0,498.642,157,153
43,3524.28,8.67139,0.638168,1.07826,0.927871,1.07937,-1.22063,0.553003,0.199296,0.130335,-0.00421768,1.00007,0.665418,0.152197,0.96844,1,0.302326,0.395349,0.0232558,0.116279,0.418605,101,7.83964,0.429294,0.663483,0.440209,0.321014,-0.339936,0.288723,0.0833611,0.0234237,-0.00939628,0,0,0,0,0,0,0,0,1,0,682.382,160,156
40,1752.15,8.29721,0.326389,1.04947,0.704588,0.795643,-0.39073,0.7682,0.316347,0.313194,0.115911,0.710755,0.292336,0.0660289,0.985362,1,0.425,0.15,0,0.2,0.05,105,8.44936,0.228205,0.596027,0.355249,0.250945,-0.196554,0.407703,0.166222,0.0783835,-0.0413024,0,0,0,0,0,0,0,0,1,0,393.338,177,172
35,4305.89,8.02542,1.11682,1.24785,1.39195,1.77749,-3.4504,0.43952,0.0880095,-0.0052841,0.0068461,1.10827,0.462178,0.302817,0.94497,1,0.371429,0.314286,0.0571429,0,0.428571,53,8.38501,0.397797,0.617681,0.38153,0.266467,-0.245504,0.292401,0.0854983,0.0192673,-0.011221,0,0,0,0,0,0,0,0,1,0,767.652,194,189
40,1143.41,8.83174,1.25859,1.37395,1.83651,2.89014,-5.33927,0.506804,0.245969,-0.0445067,-0.0459334,1.39587,1.73354,0.0919176,0.716485,1,0.7,0.25,0,0.075,0.575,42,8.88026,0.11047,0.505759,0.255793,0.186701,-0.0564642,0.427395,0.182666,0.114721,-0.0259791,0,0,0,0,0,0,0,0,1,0,242.368,198,193
43,2458.73,7.97154,0.821526,1.16568,1.20995,1.63146,-1.99753,0.54663,0.231874,0.131938,-0.00410635,1.0808,0.692411,0.123451,0.92919,1,0.465116,0.302326,0.0930233,0.116279,0.44186,140,7.12817,0.547153,0.696821,0.485559,0.353248,-0.446886,0.201434,0.0405756,0.00333598,-0.00151599,0,0,0,0,0,0,0,0,1,0,585.891,199,194
22,531.417,5.64213,1.56122,1.49558,2.70866,4.88811,-12.8006,0.444654,0.187568,0.00828906,-0.0393009,1.1362,0.868221,0.176302,0.525647,1,0.772727,0,0.227273,0,0.545455,9,10.1094,0.449658,0.72352,0.523481,0.391767,-0.523592,0.288116,0.0830109,0.028155,-0.01075,0,0,0,0,0,0,0,0,1,0,877.287,201,196
15,437.818,4.55057,1.61537,1.50922,2.76125,4.91644,-13.8774,0.452713,0.160792,-0.0562445,0.00219052,1.06633,0.742574,0.328218,0.379544,1,0.8,0,0.333333,0.0666667,0.6,1,9.13597,0.0632703,0.0632703,0.00400313,0.000253279,-3.205e-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,224.342,0,0
53,2405.59,8.6579,1.20559,1.33949,2.02014,3.43503,-6.01279,0.557103,0.312953,0.0920311,-0.0868101,0.92371,0.519529,0.0726161,0.656621,1,0.490566,0.283019,0.0188679,0.0943396,0.320755,61,10.5234,0.101105,0.52124,0.271691,0.186789,-0.0876552,0.441895,0.195272,0.116487,-0.0411448,0,0,0,0,0,0,0,0,1,0,436.105,6,6
50,1815.22,8.53293,0.933168,1.2342,1.52829,2.2828,-3.35343,0.532687,0.281921,0.155251,-0.0496997,0.774317,0.399203,0.125664,0.812369,1,0.56,0.26,0.02,0.1,0.24,59,9.4423,0.121581,0.541893,0.293648,0.19075,-0.129636,0.437344,0.191269,0.103213,-0.0506669,6,5,1,0,1.2,0,0.0676667,0,1,0,340.217,7,7
54,3796.39,8.84169,1.6596,1.65337,2.86311,5.18541,-14.8724,0.583447,0.150915,-0.0321992,0.0169069,1.82381,3.21744,0.0784785,0.368902,1,0.37037,0.222222,0.0185185,0.12963,0.740741,9,13.4754,0.218906,0.534982,0.286206,0.200731,-0.0984086,0.376357,0.141644,0.0654874,-0.0224824,0,0,0,0,0,0,0,0,1,0,784.205,14,14
63,2407.41,9.65575,0.369777,1.15424,0.987973,1.19895,-1.35049,0.82054,0.450026,0.426623,-0.158434,0.484734,0.19296,0.0666979,0.949814,1,0.507937,0.396825,0,0.365079,0.015873,78,9.69986,0.00601021,0.501957,0.251961,0.179347,-0.058158,0.497294,0.247301,0.174846,-0.0554363,0,0,0,0,0,0,0,0,1,0,529.533,19,19
33,3635.62,7.42929,0.972584,1.24332,1.1674,1.45005,-2.16791,0.524261,0.132058,0.0142991,-0.000842038,0.922073,0.372868,0.180454,0.960009,1,0.424242,0.212121,0.121212,0.0909091,0.212121,50,7.46066,0.41805,0.61574,0.379135,0.272056,-0.231929,0.303146,0.0918974,0.0132137,-0.014348,4,3,1,0,1.33333,0,0.1015,0,1,0,800.799,29,29
17,353.143,7.15725,1.61754,1.621,2.6539,4.60923,-12.9228,0.478743,0.146768,-0.0699638,0.0170012,2.25297,4.49442,0.169769,0.380232,1,0.823529,0.117647,0.176471,0.0588235,0.941176,4,8.4312,0.31643,0.414559,0.171859,0.0989839,-0.031013,0.259408,0.0672924,0.00131336,-0.00899478,0,0,0,0,0,0,0,0,1,0,79.6613,32,32
20,749.592,5.93037,1.6194,1.57171,2.84712,5.29746,-14.0883,0.515031,0.235857,-0.0679944,-0.0261711,1.01674,0.785925,0.193534,0.443269,1,0.55,0.1,0.3,0.15,0.5,8,9.61473,0.38804,0.585356,0.342642,0.260005,-0.150649,0.344386,0.118602,0.0207475,-0.0247883,0,0,0,0,0,0,0,0,1,0,548.443,33,33
29,1827.42,6.36078,0.145983,0.805627,0.359429,0.266922,-0.163134,0.671052,0.218432,0.14194,-0.0350742,0.55453,0.171811,0.121636,1,1,0.37931,0.0689655,0,0.172414,0.0689655,106,6.54484,0.171313,0.565016,0.319243,0.22472,-0.141997,0.427092,0.182408,0.0983249,-0.0427345,0,0,0,0,0,0,0,0,1,0,355.997,37,37
24,1965.77,6.54794,0.426479,0.967107,0.474814,0.471006,-0.0609143,0.63912,0.131811,0.121721,0.120123,0.773808,0.256808,0.234154,0.994288,1,0.25,0.0833333,0.125,0.166667,0.0833333,131,6.35707,0.29505,0.570789,0.3258,0.238177,-0.140049,0.364125,0.132587,0.0481485,-0.0264904,0,0,0,0,0,0,0,0,1,0,372.718,39,39
30,2993.43,6.47367,1.66814,1.53824,2.9242,5.30661,-15.7533,0.47696,0.133874,-0.0243729,-0.0126382,1.30685,0.84011,0.196203,0.367185,1,0.533333,0.1,0.166667,0.0666667,0.7,24,9.98661,0.540599,0.74587,0.556323,0.443201,-0.571762,0.28611,0.081859,0.00469556,-0.00898437,0,0,0,0,0,0,0,0,1,0,598.642,43,43
40,2807.29,8.35947,0.459917,1.09651,0.662549,0.727613,-0.377721,0.707439,0.20682,0.176497,0.0756371,1.14837,0.719817,0.133522,0.99034,1,0.325,0.25,0.075,0.15,0.525,113,7.93308,0.200373,0.614061,0.377071,0.273266,-0.223349,0.444945,0.197976,0.104453,-0.0585637,0,0,0,0,0,0,0,0,1,0,470.388,49,49
63,5504.99,10.0517,1.04929,1.39926,1.49504,2.19678,-3.16911,0.6213,0.215253,0.0825282,0.023058,0.934898,0.38666,0.107063,0.865914,1,0.428571,0.396825,0,0.15873,0.349206,165,9.56257,0.402389,0.632414,0.399948,0.297061,-0.253917,0.328222,0.10773,0.0232128,-0.0192942,0,0,0,0,0,0,0,0,1,0,1328.93,61,58
16,1572.7,5.06801,1.00979,1.08776,1.16222,1.39151,-2.31405,0.45704,0.10282,-0.00979477,-0.00374601,1.15091,0.949044,0.292598,0.981925,1,0.4375,0,0.25,0,0.5625,60,5.78053,0.588685,0.733179,0.537551,0.42455,-0.526657,0.249998,0.0624989,-0.00330654,-0.0028212,8,6,3,0,1.33333,0,0,0,1,0,1216.15,77,74
57,3561.11,9.04162,0.869189,1.26928,1.17534,1.53601,-1.99301,0.580437,0.196573,0.0756611,-0.0269037,0.639133,0.232733,0.0573386,0.940842,1,0.385965,0.140351,0,0.157895,0.122807,128,9.26237,0.351953,0.590964,0.349238,0.23271,-0.205428,0.294607,0.0867935,0.0243149,-0.0105374,0,0,0,0,0,0,0,0,1,0,781.045,95,92
47,4375.96,9.03902,1.5699,1.58317,2.59372,4.51408,-12.0243,0.540159,0.153748,-0.021208,-0.00636934,1.17561,1.02944,0.0821132,0.564799,1,0.340426,0.170213,0,0.106383,0.340426,13,12.5714,0.281826,0.621766,0.386593,0.271483,-0.252374,0.375537,0.141028,0.0596296,-0.0308061,0,0,0,0,0,0,0,0,1,0,888.509,97,94
43,2624.77,8.29089,0.375169,1.00444,0.782737,0.852745,-0.79964,0.67892,0.310613,0.263861,-0.022428,1.12262,0.743958,0.092505,0.99174,1,0.372093,0.27907,0.0697674,0.162791,0.511628,161,7.10155,0.225826,0.666501,0.444223,0.341925,-0.324823,0.472994,0.223723,0.121424,-0.081004,0,0,0,0,0,0,0,0,1,0,849.43,101,98
68,6806.31,9.63118,1.68777,1.68466,3.01809,5.69692,-16.1499,0.620361,0.19962,-0.0453555,0.00874595,1.97895,2.30485,0.109483,0.344079,1,0.411765,0.426471,0.0294118,0.161765,0.808824,24,13.0523,0.348763,0.55032,0.302852,0.202375,-0.134067,0.293652,0.0862314,0.0200396,-0.0100078,0,0,0,0,0,0,0,0,1,0,1278.33,103,100
24,726.934,6.362,1.00572,1.0312,1.21345,1.50532,-2.47292,0.364133,0.126934,-0.00813804,-0.016336,0.886081,0.575216,0.111342,0.978898,1,0.541667,0,0.125,0,0.333333,24,7.37267,0.386255,0.566193,0.320574,0.240534,-0.125504,0.347701,0.120896,0.0135676,-0.0275536,5,3,1,0,1.66667,0.812,0.1015,0,1,0,351.608,109,106
30,1645.62,7.59746,1.07924,1.2203,1.45043,2.00132,-3.38686,0.45987,0.164356,0.0157354,-0.0124781,0.704893,0.324515,0.226122,0.848732,1,0.366667,0.166667,0,0,0.133333,36,7.95764,0.354299,0.580997,0.337558,0.25432,-0.145057,0.349932,0.122452,0.0320856,-0.0241488,0,0,0,0,0,0,0,0,1,0,273.485,114,111
15,435.592,7.07021,0.341808,0.955095,0.830901,0.84871,-1.16317,0.64044,0.353334,0.261506,-0.169682,0.839669,0.616753,0.128091,1,1,0.533333,0,0.133333,0.0666667,0.333333,22,6.17231,0.334298,0.734894,0.54007,0.415485,-0.548181,0.411002,0.168922,0.0786425,-0.0476536,0,0,0,0,0,0,0,0,1,0,92.8825,118,115
37,2527.68,8.07287,0.469263,0.976473,0.527722,0.500959,-0.284296,0.575322,0.129107,0.0902881,0.0340479,0.563973,0.158526,0.182623,0.994974,1,0.432432,0.162162,0,0.0540541,0.0810811,136,7.56556,0.303381,0.552415,0.305162,0.201192,-0.14172,0.314814,0.0991075,0.0311823,-0.0138466,0,0,0,0,0,0,0,0,1,0,550.607,124,121
54,5249.5,8.82984,0.859223,1.33015,1.15668,1.55334,-1.72256,0.659664,0.220093,0.0960775,0.0028499,1.22156,0.717641,0.0920321,0.957273,1,0.333333,0.296296,0.0185185,0.185185,0.425926,160,7.93837,0.273685,0.590873,0.34913,0.265571,-0.160517,0.398764,0.159013,0.0672135,-0.0386121,0,0,0,0,0,0,0,0,1,0,842.237,127,124
26,2787.46,7.14016,1.04285,1.10888,1.20691,1.42964,-2.62305,0.380533,0.075759,-0.00973837,-0.00167311,1.214,0.503272,0.274056,0.993821,1,0.423077,0.192308,0.192308,0,0.5,47,6.72585,0.54313,0.689841,0.475881,0.360192,-0.402734,0.260346,0.06778,-0.00261629,-0.00516365,0,0,0,0,0,0,0,0,1,0,734.093,128,125
29,2796.24,7.45722,1.24503,1.31947,1.70946,2.40512,-5.25749,0.486389,0.101146,-0.011307,0.0108647,1.59069,1.11997,0.500545,0.881884,1,0.655172,0.275862,0.206897,0.0689655,0.793103,55,5.98911,0.756716,0.802554,0.644092,0.526843,-0.811245,0.12513,0.0156575,-0.00536681,0.00321972,4,3,1,0,1.33333,0.203,0,0,1,0,924.626,130,127
25,1986.85,6.54111,0.936693,1.11037,1.03183,1.24081,-1.59679,0.45424,0.139249,0.00632842,-0.0142028,0.536786,0.181936,0.117059,0.984109,1,0.28,0.04,0,0.04,0.08,129,6.87324,0.489643,0.670233,0.449213,0.319475,-0.371298,0.21964,0.0482419,0.0128083,-0.00217147,0,0,0,0,0,0,0,0,1,0,536.368,133,130
29,548.807,8.26687,0.573537,1.03387,1.07184,1.28173,-1.81752,0.541036,0.283761,0.209826,-0.0642532,0.481888,0.223881,0.077702,0.975714,1,0.827586,0.0689655,0,0.0689655,0.0344828,20,10.6382,0.384732,0.714897,0.511077,0.387537,-0.484543,0.35639,0.127013,0.0477698,-0.0274441,0,0,0,0,0,0,0,0,1,0,115.507,143,140
54,4158.45,9.47342,0.519585,1.11554,0.775307,0.847697,-0.783388,0.661528,0.207065,0.152195,0.00563732,0.806376,0.399094,0.0883735,0.983122,1,0.462963,0.388889,0,0.12963,0.296296,112,8.73709,0.14071,0.632968,0.400648,0.288328,-0.26882,0.506924,0.256972,0.150921,-0.106136,4,3,2,0,1.33333,0,0.05075,0,1,0,764.878,144,141
33,2937.89,6.64244,0.905484,1.09275,1.05212,1.21131,-1.85757,0.453566,0.106189,0.00926263,-0.00534904,0.959532,0.557896,0.312122,0.9821,1,0.484848,0.0909091,0.212121,0.0606061,0.393939,91,7.71849,0.281095,0.562955,0.316918,0.229844,-0.128518,0.362127,0.131136,0.0520309,-0.0225851,5,2,0,0,2.5,0.9945,0.15225,0,1,0,606.928,151,148
46,2474.04,7.97452,0.896039,1.21154,1.16654,1.56659,-1.73353,0.556418,0.203885,0.0843726,0.0384446,0.777409,0.30836,0.0629346,0.979581,1,0.369565,0.0652174,0,0.0652174,0.130435,104,8.42533,0.266842,0.546704,0.298886,0.204378,-0.123461,0.348325,0.12133,0.0456814,-0.0204369,0,0,0,0,0,0,0,0,1,0,531.234,154,151
27,759.374,7.26117,0.812614,1.11025,1.08555,1.37386,-1.65418,0.508545,0.192128,0.0847721,-0.0103001,0.576978,0.239941,0.0940931,0.951528,1,0.62963,0,0,0.111111,0.111111,21,8.46557,0.274142,0.534397,0.28558,0.196564,-0.103824,0.339176,0.115041,0.0421245,-0.0169116,0,0,0,0,0,0,0,0,1,0,184.877,158,155
41,1930.49,8.10947,0.520203,0.981662,0.839622,0.903432,-1.08456,0.528702,0.221448,0.145861,-0.0411881,0.630798,0.337234,0.106459,1,1,0.463415,0.097561,0,0.0487805,0.097561,61,8.54925,0.156006,0.667153,0.445093,0.323619,-0.354487,0.522228,0.272722,0.157543,-0.12923,0,0,0,0,0,0,0,0,1,0,332.467,162,159
56,5387.3,9.41627,0.305038,1.18764,0.568001,0.594685,-0.200153,0.918774,0.249737,0.234715,0.104236,1.03801,0.450067,0.110872,0.989068,1,0.5,0.392857,0.0357143,0.339286,0.357143,282,7.15873,0.288829,0.633496,0.401317,0.289656,-0.268756,0.386643,0.149493,0.0630684,-0.0353817,3,2,1,0,1.5,0,0,0,1,0,1110.56,176,168
32,3154.14,7.82395,1.87865,1.77185,3.63882,7.21718,-25.1136,0.509868,0.10735,-0.0242538,0.0125828,1.90195,1.85985,0.332311,0.155032,1,0.375,0.25,0.1875,0.0625,0.84375,6,16.8319,0.261438,0.627572,0.393846,0.252094,-0.301827,0.369017,0.136174,0.053178,-0.0341202,0,0,0,0,0,0,0,0,1,0,743.393,190,181
58,3973.11,9.69492,1.20282,1.43143,1.69112,2.57874,-4.34829,0.55013,0.213027,0.0133174,-0.00183542,0.872217,0.424544,0.0574565,0.777719,1,0.258621,0.206897,0,0.0517241,0.275862,50,10.483,0.361027,0.559186,0.312689,0.20675,-0.150596,0.282336,0.0797139,0.0177759,-0.00808866,0,0,0,0,0,0,0,0,1,0,779.947,202,192
33,1459.78,8.16798,0.482368,0.936211,0.63637,0.650572,-0.480908,0.521527,0.171819,0.121924,0.00826488,0.62174,0.298265,0.237041,1,1,0.606061,0.212121,0,0.030303,0.121212,59,8.63024,0.182973,0.643049,0.413512,0.297952,-0.294283,0.479369,0.229794,0.124453,-0.0881502,0,0,0,0,0,0,0,0,1,0,220.966,203,193
48,5262.5,9.60016,0.522586,1.20772,0.598808,0.641072,-0.203236,0.778056,0.140953,0.132548,0.129346,0.984695,0.272527,0.200763,0.984032,1,0.416667,0.354167,0,0.166667,0.208333,215,7.87906,0.396336,0.625722,0.391528,0.286849,-0.245216,0.324556,0.105337,0.0225896,-0.0189491,0,0,0,0,0,0,0,0,1,0,1190,15,14
40,3230.32,7.65532,0.207047,0.954434,0.41072,0.342968,-0.174298,0.765368,0.211754,0.154084,-4.05232e-05,0.707353,0.211095,0.128102,1,1,0.475,0.175,0,0.275,0.175,270,6.14951,0.230977,0.559552,0.313098,0.225553,-0.126771,0.388341,0.150809,0.0709867,-0.0292384,0,0,0,0,0,0,0,0,1,0,620.09,18,16
24,1139.7,7.0244,0.467932,0.863002,0.496117,0.449436,-0.278075,0.471834,0.114915,0.0717833,0.0163831,0.459396,0.150708,0.147332,1,1,0.291667,0,0,0.0416667,0,56,6.83835,0.241526,0.563989,0.318083,0.20692,-0.164344,0.357595,0.127874,0.0523997,-0.0240367,0,0,0,0,0,0,0,0,1,0,303.261,21,19
46,1839.19,7.87097,0.437709,0.971367,0.955156,1.09958,-1.37815,0.581225,0.348979,0.285261,-0.102712,1.01391,0.798661,0.0969439,0.971305,1,0.521739,0.23913,0.0652174,0.0652174,0.478261,66,7.3033,0.386271,0.686751,0.471627,0.349804,-0.403596,0.341477,0.116607,0.0377944,-0.0235578,0,0,0,0,0,0,0,0,1,0,321.927,26,24
35,1947.79,7.8755,0.832833,1.02229,1.05746,1.28008,-1.71667,0.401303,0.163282,0.0439025,-0.0270898,0.782387,0.439751,0.147486,0.972461,1,0.342857,0.114286,0.0285714,0.0285714,0.257143,56,8.25329,0.45091,0.683197,0.466758,0.352858,-0.382988,0.311696,0.0971542,0.0172874,-0.0163727,0,0,0,0,0,0,0,0,1,0,393.483,28,26
30,863.082,7.35538,1.39856,1.41084,2.16927,3.51259,-8.24253,0.448287,0.182427,-0.0531255,-0.0155058,1.73077,2.20886,0.135534,0.555974,1,0.733333,0.2,0.166667,0.0333333,0.7,23,8.16125,0.471831,0.711951,0.506874,0.373073,-0.490747,0.255803,0.0654353,0.0205433,-0.00599334,0,0,0,0,0,0,0,0,1,0,187.251,31,29
29,2032.45,7.12461,1.83267,1.64516,3.48864,7.05465,-21.6755,0.598218,0.210597,-0.0368992,-0.009246,0.814538,0.32054,0.104061,0.29959,1,0.344828,0.103448,0.0689655,0.103448,0.310345,7,10.7932,0.407637,0.776541,0.603015,0.469514,-0.724636,0.369647,0.136639,0.0511164,-0.0367248,0,0,0,0,0,0,0,0,1,0,549.987,42,37
15,1576,4.90144,0.753875,0.87525,0.743938,0.728486,-0.91069,0.328992,0.0800822,0.0108979,-0.00711805,0.663409,0.33281,0.293533,1,1,0.133333,0,0.266667,0,0,173,4.64634,0.63832,0.714746,0.510861,0.390502,-0.481985,0.227317,0.0516729,-0.0180712,0.00458032,5,4,3,0,1.25,0.765,0,0,1,0,576.225,45,40
24,1882.7,6.50148,1.32551,1.56577,1.90044,2.83583,-6.33177,0.537975,0.0937886,0.0352175,0.0399215,1.30988,0.711035,0.311872,0.872058,1,0.458333,0.125,0.166667,0.125,0.458333,6,8.01699,0.574391,0.686206,0.470879,0.33219,-0.427401,0.143208,0.0205086,0.00357062,-0.000609786,0,0,0,0,0,0,0,0,1,0,510.621,54,49
14,1081.15,5.06164,1.22485,1.3036,1.57102,2.08041,-4.56905,0.342258,0.0640543,-0.00487405,-0.000644372,0.896416,0.539749,0.186558,0.941962,1,0.142857,0,0.285714,0,0.357143,6,9.65885,0.192657,0.672994,0.452921,0.33704,-0.362219,0.499303,0.249304,0.137683,-0.108624,0,0,0,0,0,0,0,0,1,0,197.075,62,57
27,3216.92,7.01719,0.196699,1.01759,0.336871,0.366862,0.295235,0.85852,0.181558,0.217705,0.312834,0.978158,0.296012,0.310681,0.990476,1,0.407407,0.222222,0.111111,0.185185,0.148148,185,5.89713,0.149122,0.48548,0.235691,0.161916,-0.0513848,0.381613,0.145629,0.0782794,-0.0179911,0,0,0,0,0,0,0,0,1,0,628.038,68,63
40,3146.24,7.22427,0.245724,1.06228,0.485881,0.47244,-0.155559,0.843219,0.240386,0.212167,0.0577018,0.848238,0.326318,0.120754,0.979702,1,0.5,0.05,0,0.325,0.225,129,6.91047,0.0838299,0.632525,0.400088,0.285698,-0.270466,0.55586,0.30898,0.196831,-0.156922,3,3,1,0,1,0,0,0,1,0,536.922,70,65
13,352.633,6.04182,0.6722,0.927502,0.783831,0.889287,-0.769663,0.436723,0.181707,0.0676032,-0.0399136,0.683877,0.408177,0.168512,1,1,0.692308,0,0,0,0.153846,31,6.46895,0.334915,0.524998,0.275622,0.207537,-0.069982,0.352976,0.124592,0.0252632,-0.0276441,0,0,0,0,0,0,0,0,1,0,93.3037,71,66
30,1349.83,7.16491,1.02722,1.2386,1.24254,1.64529,-2.28086,0.477705,0.169028,0.0122629,-0.00748567,0.688016,0.283406,0.0711459,0.927896,1,0.266667,0,0,0.0333333,0.133333,21,7.90282,0.4266,0.5809,0.337445,0.215482,-0.199109,0.22052,0.0486291,0.00725091,-0.00207119,0,0,0,0,0,0,0,0,1,0,416.252,76,71
35,2027.61,7.87891,0.17224,0.924547,0.51296,0.476584,-0.271924,0.769624,0.31744,0.264597,-0.0343653,0.633829,0.253121,0.0902255,0.993827,1,0.314286,0.114286,0,0.257143,0.142857,119,7.53413,0.328721,0.679516,0.461743,0.333685,-0.39226,0.368361,0.135689,0.0568629,-0.0294073,0,0,0,0,0,0,0,0,1,0,447.465,77,72
57,5059.7,9.42238,0.923374,1.29439,1.24936,1.64772,-2.29406,0.601189,0.168159,0.078017,0.0386337,1.26728,0.677107,0.159574,0.931142,1,0.526316,0.45614,0.0350877,0.0877193,0.526316,201,7.3599,0.49624,0.685889,0.470444,0.372462,-0.364901,0.328362,0.107821,0.00312518,-0.0192902,0,0,0,0,0,0,0,0,1,0,1393.98,82,77
38,1476.33,7.83646,0.445311,0.973612,0.709627,0.755326,-0.601719,0.594782,0.220581,0.178131,0.0286458,0.592373,0.251995,0.143859,0.985846,1,0.526316,0.131579,0,0.105263,0.0789474,87,8.71584,0.0672398,0.603645,0.364387,0.270452,-0.193344,0.547141,0.299363,0.203658,-0.12733,0,0,0,0,0,0,0,0,1,0,299.885,84,79
27,3065.95,7.18752,0.87519,1.01871,0.927008,1.02065,-1.39455,0.38852,0.101946,0.0050333,-0.0110753,0.606441,0.142316,0.125269,0.995568,1,0.222222,0.148148,0,0,0.0740741,134,6.40524,0.586979,0.698796,0.488316,0.372066,-0.428174,0.247676,0.0613436,-0.0107717,-0.00114003,2,2,1,0,1,0,0,0,1,0,730.669,94,89
40,2023.91,7.91986,0.611069,1.03195,0.755297,0.822403,-0.73388,0.53035,0.164337,0.0935511,-0.00223183,0.51451,0.152815,0.0910844,0.989028,1,0.425,0.025,0,0.1,0.05,123,8.01588,0.127198,0.509358,0.259445,0.185294,-0.0648049,0.417743,0.174509,0.103526,-0.0263296,0,0,0,0,0,0,0,0,1,0,458.692,98,93
72,5658.68,9.9391,0.518202,1.37343,0.99629,1.3457,-0.839448,0.930581,0.343414,0.373926,0.177625,0.846878,0.282056,0.0756402,0.936252,1,0.402778,0.444444,0,0.291667,0.208333,299,9.11558,0.159619,0.576919,0.332835,0.237452,-0.157015,0.446673,0.199516,0.112026,-0.0522676,0,0,0,0,0,0,0,0,1,0,1116.95,104,99
44,3305.43,8.19688,0.527422,1.04087,0.673432,0.696163,-0.559949,0.593373,0.160405,0.109845,0.0158919,0.828772,0.382524,0.189178,0.985382,1,0.409091,0.204545,0,0.136364,0.25,143,7.93404,0.27276,0.62707,0.393217,0.280246,-0.258419,0.390894,0.152798,0.0669958,-0.036143,5,3,1,0,1.66667,0.0765,0,1,1,0,703.401,115,110
58,2389.88,9.57744,0.343054,1.11289,0.965966,1.12357,-1.38937,0.80234,0.453414,0.413369,-0.201039,0.686424,0.33611,0.050187,0.964771,1,0.448276,0.362069,0,0.344828,0.155172,96,9.23949,0.161229,0.673935,0.454188,0.34464,-0.352762,0.529549,0.280423,0.169075,-0.130947,8,7,3,0,1.14286,0.076125,0,0,1,0,700.34,125,120
31,1467.31,7.25599,0.807375,1.05787,0.854224,0.954833,-1.03977,0.436621,0.130668,0.0252135,-0.0127754,0.61175,0.237168,0.115208,0.980271,1,0.322581,0.0967742,0,0.0322581,0.129032,53,7.06584,0.317878,0.479992,0.230392,0.141521,-0.0695721,0.276303,0.0763433,0.0113248,-0.00942163,0,0,0,0,0,0,0,0,1,0,293.428,133,128
29,3249.77,7.1371,1.98936,1.98103,4.00324,8.24006,-30.8186,0.385209,0.0781288,-0.00241517,-0.000489513,1.63551,1.38274,0.119252,0.096959,1,0.448276,0.103448,0.103448,0,0.551724,2,13.736,0.280345,0.406592,0.165317,0.093062,-0.0289796,0.252968,0.0639929,0.00764977,-0.00778028,0,0,0,0,0,0,0,0,1,0,964.536,138,133
